date,close
2023-05-26,32.74
2023-05-29,32.69
2023-05-30,32.64
2023-05-31,32.3
2023-06-01,32.06
2023-06-02,33.07
2023-06-05,33.04
2023-06-06,33.07
2023-06-07,33.3
2023-06-08,34.08
2023-06-09,33.74
2023-06-12,33.73
2023-06-13,33.73
2023-06-14,33.39
2023-06-15,33.72
2023-06-16,33.93
2023-06-19,33.58
2023-06-20,33.19
2023-06-21,33.17
2023-06-26,32.61
2023-06-27,32.82
2023-06-28,33.05
2023-06-29,32.68
2023-06-30,32.76
2023-07-03,33.72
2023-07-04,33.51
2023-07-05,33.03
2023-07-06,32.58
2023-07-07,32.31
2023-07-10,32.45
2023-07-11,32.71
2023-07-12,33.2
2023-07-13,31.85
2023-07-14,31.93
2023-07-17,31.65
2023-07-18,31.46
2023-07-19,31.58
2023-07-20,31.69
2023-07-21,31.8
2023-07-24,31.45
2023-07-25,33.27
2023-07-26,33.35
2023-07-27,33.66
2023-07-28,35.1
2023-07-31,35.56
2023-08-01,34.99
2023-08-02,34.03
2023-08-03,34.68
2023-08-04,34.88
2023-08-07,34.5
2023-08-08,34.15
2023-08-09,34.02
2023-08-10,34.14
2023-08-11,33.15
2023-08-14,32.46
2023-08-15,32.36
2023-08-16,31.97
2023-08-17,31.79
2023-08-18,31.88
2023-08-21,31.13
2023-08-22,31.32
2023-08-23,30.85
2023-08-24,31.06
2023-08-25,31.56
2023-08-28,32.26
2023-08-29,32.04
2023-08-30,31.66
2023-08-31,31.55
2023-09-01,32.27
2023-09-04,33.53
2023-09-05,33.11
2023-09-06,33.36
2023-09-07,33.14
2023-09-08,33.17
2023-09-11,32.91
2023-09-12,32.88
2023-09-13,32.75
2023-09-14,33.07
2023-09-15,32.96
2023-09-18,33.02
2023-09-19,32.96
2023-09-20,32.73
2023-09-21,32.37
2023-09-22,33.34
2023-09-25,33.0
2023-09-26,32.8
2023-09-27,32.82
2023-09-28,32.97
2023-10-09,32.58
2023-10-10,32.59
2023-10-11,32.45
2023-10-12,33.07
2023-10-13,32.61
2023-10-16,32.31
2023-10-17,32.52
2023-10-18,32.49
2023-10-19,31.57
2023-10-20,31.65
2023-10-23,31.23
2023-10-24,31.3
2023-10-25,31.42
2023-10-26,31.5
2023-10-27,31.53
2023-10-30,30.9
2023-10-31,30.76
2023-11-01,30.45
2023-11-02,30.68
2023-11-03,30.99
2023-11-06,31.14
2023-11-07,30.8
2023-11-08,30.6
2023-11-09,30.66
2023-11-10,30.16
2023-11-13,29.82
2023-11-14,30.2
2023-11-15,30.64
2023-11-16,30.54
2023-11-17,30.33
2023-11-20,30.58
2023-11-21,30.43
2023-11-22,30.16
2023-11-23,30.14
2023-11-24,30.0
2023-11-27,29.4
2023-11-28,29.16
2023-11-29,28.8
2023-11-30,28.79
2023-12-01,28.26
2023-12-04,28.08
2023-12-05,27.51
2023-12-06,27.76
2023-12-07,27.81
2023-12-08,27.5
2023-12-11,27.76
2023-12-12,28.05
2023-12-13,27.22
2023-12-14,27.03
2023-12-15,27.23
2023-12-18,27.28
2023-12-19,27.29
2023-12-20,27.06
2023-12-21,27.71
2023-12-22,27.61
2023-12-25,27.53
2023-12-26,27.27
2023-12-27,27.3
2023-12-28,27.99
2023-12-29,27.82
2024-01-02,27.58
2024-01-03,27.77
2024-01-04,27.81
2024-01-05,28.29
2024-01-08,28.13
2024-01-09,28.17
2024-01-10,28.05
2024-01-11,28.38
2024-01-12,28.54
2024-01-15,28.77
2024-01-16,29.13
2024-01-17,29.19
2024-01-18,29.58
2024-01-19,29.73
2024-01-22,30.25
2024-01-23,29.99
2024-01-24,30.09
2024-01-25,30.9
2024-01-26,31.12
2024-01-29,31.35
2024-01-30,31.0
2024-01-31,30.71
2024-02-01,30.42
2024-02-02,30.23
2024-02-05,30.71
2024-02-06,31.33
2024-02-07,31.31
2024-02-08,31.4
2024-02-19,31.62
2024-02-20,31.4
2024-02-21,33.0
2024-02-22,32.8
2024-02-23,32.95
2024-02-26,32.25
2024-02-27,32.18
2024-02-28,32.02
2024-02-29,32.04
2024-03-01,31.94
2024-03-04,31.52
2024-03-05,32.18
2024-03-06,31.87
2024-03-07,32.0
2024-03-08,31.67
2024-03-11,31.48
2024-03-12,31.95
2024-03-13,31.52
2024-03-14,31.25
2024-03-15,31.18
2024-03-18,31.13
2024-03-19,30.8
2024-03-20,31.18
2024-03-21,31.55
2024-03-22,31.2
2024-03-25,31.35
2024-03-26,32.4
2024-03-27,32.3
2024-03-28,32.18
2024-03-29,32.2
2024-04-01,32.64
2024-04-02,32.55
2024-04-03,32.23
2024-04-08,32.4
2024-04-09,32.31
2024-04-10,32.49
2024-04-11,32.3
2024-04-12,32.12
2024-04-15,32.83
2024-04-16,32.75
2024-04-17,33.3
2024-04-18,33.65
2024-04-19,33.62
2024-04-22,33.34
2024-04-23,33.38
2024-04-24,33.46
2024-04-25,34.4
2024-04-26,34.48
2024-04-29,34.88
2024-04-30,34.31
2024-05-06,34.88
2024-05-07,34.87
2024-05-08,34.57
2024-05-09,34.84
2024-05-10,35.62
2024-05-13,35.91
2024-05-14,35.34
2024-05-15,35.05
2024-05-16,36.25
2024-05-17,36.85
2024-05-20,36.38
2024-05-21,36.24
2024-05-22,36.06
2024-05-23,35.5
2024-05-24,34.74
2024-05-27,35.14
2024-05-28,34.83
