date,close__晶澳科技,close__国轩高科,close__智飞生物,close__三花智控,close__圣邦股份,close__大秦铁路,close__华能水电,close__上港集团,close__皖通高速,close__建发股份,peTTM__晶澳科技,peTTM__国轩高科,peTTM__智飞生物,peTTM__三花智控,peTTM__圣邦股份,peTTM__大秦铁路,peTTM__华能水电,peTTM__上港集团,peTTM__皖通高速,peTTM__建发股份
2019-07-09,6.0729855,13.03937968,27.83947968,7.64895192,14.40015832,5.34045988,3.49784162,5.29334778,4.6425638,5.63759976,1870.761032,24.309425,41.714484,22.673429,84.583033,8.21195,11.744944,14.105104,9.336827,5.594721
2019-07-10,5.9803054,12.8626411,27.738612,7.72057132,15.83951376,5.29337774,3.58336342,5.23563215,4.6425638,5.66282392,1842.211266,23.97993,41.563344,22.885727,92.739031,8.139552,12.032106,13.95131,9.336827,5.619753
2019-07-11,5.9461601,12.82336586,27.73230777,7.78502878,16.07478832,5.29337774,3.62612432,5.25212233,4.64977275,5.53670312,1831.69293,23.906709,41.553898,23.076795,94.116544,8.139552,12.175688,13.995252,9.351325,5.494591
2019-07-12,5.9803054,13.03937968,27.68187393,7.65611386,15.5523404,5.2799257,3.60046778,5.31808305,4.6425638,5.56192728,1842.211266,24.309425,41.478328,22.694659,91.057655,8.118867,12.089539,14.171016,9.336827,5.519624
2019-07-15,5.7705557,12.79390943,28.26186309,7.8065146,17.10757444,5.30010376,3.66033304,5.33457323,4.63535485,5.55562124,1777.598636,23.851793,42.34738,23.140485,100.163421,8.149895,12.290552,14.214957,9.322328,5.513366
2019-07-16,5.7754336,12.60735204,28.53294498,8.07150638,17.126604,5.27319968,3.78006356,5.40053395,4.5753538,5.57453936,1779.101255,23.503993,42.753567,23.925987,100.274837,8.108525,12.69258,14.390722,8.843889,5.53214
2019-07-17,5.755922,12.6662649,28.72837611,8.02853474,16.65605488,5.30010376,3.77151138,5.59841611,4.54535148,5.56823332,1773.090778,23.613824,43.0464,23.798608,97.519812,8.149895,12.663864,14.918015,8.785896,5.525882
2019-07-18,5.6339745,12.38151941,28.8733734,7.82800042,16.61453584,5.23956958,3.75440702,5.54894557,4.47034568,5.517785,1735.525295,23.082971,43.263663,23.204174,97.276721,8.056812,12.606431,14.786192,8.640914,5.475817
2019-07-19,5.6339745,12.60735204,28.82924379,8.07866832,16.348122,5.23956958,3.87413754,5.61490629,4.47034568,5.60606956,1735.525295,23.503993,43.197539,23.947217,95.71689,8.056812,13.008459,14.961956,8.640914,5.56343
2019-07-22,5.414469,12.35206298,28.91119878,7.83516236,16.56955688,5.23284356,3.92545062,5.53245539,4.36533756,5.5808454,1667.907426,23.028055,43.32034,23.225404,97.013373,8.046469,13.180756,14.742251,8.43794,5.538398
2019-07-23,5.5169049,12.51898275,29.62357677,8.0571825,17.12314408,5.25974764,4.02807678,5.59841611,4.40284046,5.62498768,1699.462432,23.339245,44.387762,23.883528,100.25458,8.087839,13.525351,14.918015,8.51043,5.582204
2019-07-24,5.560806,12.67608371,29.629881,7.99272504,18.83580448,5.30010376,3.9340028,5.57368084,4.43284278,5.56823332,1712.986005,23.63213,44.397209,23.692459,110.282064,8.149895,13.209472,14.852104,8.568423,5.525882
2019-07-25,5.5803176,12.75524794,29.64248946,7.9497534,19.19563616,5.29337774,3.94255498,5.86225899,4.4253422,5.53039708,1718.996483,23.595519,44.416101,23.565081,112.388848,8.139552,13.238189,15.621074,8.553925,5.488333
2019-07-26,5.6290966,12.82451616,29.67401061,7.81367654,18.68183804,5.2799257,4.05373332,6.19206259,4.41784162,5.53039708,1734.022676,23.723656,44.463332,23.161714,109.380603,8.118867,13.6115,16.499896,8.539427,5.488333
2019-07-29,5.5949513,12.72556156,29.57314293,7.76354296,19.46205,5.30682978,4.07938986,6.1013666,4.40284046,5.56192728,1723.504341,23.540603,44.312193,23.013106,113.948679,8.160237,13.697648,16.25822,8.51043,5.519624
2019-07-30,5.5851955,12.7156661,29.68661907,7.7707049,19.1766066,5.32700784,4.12215076,6.0189157,4.41784162,5.7069662,1720.499102,23.522298,44.482225,23.034336,112.277432,8.191265,13.84123,16.038514,8.539427,5.663559
2019-07-31,5.4973933,12.68597972,29.59835985,7.7707049,19.70943428,5.3135558,4.04518114,6.00242552,4.43284278,5.675436,1693.451955,23.467382,44.349978,23.034336,115.397093,8.17058,13.582783,15.994573,8.568423,5.632269
2019-08-01,5.4876375,12.90367984,28.69055073,7.72057132,19.5312484,5.30682978,4.04518114,5.94470989,4.37283814,5.60606956,1690.446716,23.870098,42.989723,22.885727,114.35383,8.160237,13.582783,14.834567,8.452438,5.56343
2019-08-02,5.414469,12.60681604,28.4951196,7.61314222,19.38247184,5.26647366,4.07938986,5.90348444,4.24532828,5.38535816,1667.907426,23.32094,42.69689,22.56728,113.482755,8.098182,13.697648,14.731692,8.205969,5.344398
2019-08-05,5.3705679,12.48807052,27.63774432,7.58449446,19.3409528,5.11850122,3.94255498,5.96120007,4.14782074,5.24662528,1654.383853,23.101276,41.412205,22.482361,113.239665,7.870647,13.238189,14.875717,8.017492,5.20672
2019-08-06,5.1900856,11.96361114,27.25949052,7.53436088,19.02783004,5.03106296,3.88268972,5.61490629,4.0878161,5.33490984,1598.786938,22.131096,40.845432,22.333752,111.406357,7.736194,13.037175,14.011567,7.901507,5.294333
2019-08-07,5.170574,11.7755974,28.18621233,7.6274661,19.38766172,5.03778898,3.848481,5.05424017,4.06531436,5.21509508,1592.776461,21.783295,42.234026,22.60974,113.513142,7.746537,12.92231,12.612468,7.858012,5.175429
2019-08-08,5.0827718,11.69643372,29.49118794,7.54152282,20.78027952,5.1117752,3.86558536,4.88933837,4.06531436,5.21509508,1565.729314,21.636853,44.189392,22.354982,121.666803,7.860304,12.979742,12.200968,7.858012,5.175429
2019-08-09,4.926679,11.35998808,29.60466408,7.4126079,20.8114188,5.1117752,3.89979408,4.88933837,4.04281262,5.1078924,1517.645496,21.014473,44.359424,21.972845,121.849121,7.860304,13.094607,12.200968,7.814518,5.069042
2019-08-12,4.9461906,11.50841998,29.52270909,7.44125566,22.662476,5.15213132,3.90834626,4.87284819,4.08031552,5.15834072,1523.655973,21.289053,44.236623,22.057765,132.686906,7.922359,13.123324,12.159818,7.887009,5.119107
2019-08-13,4.8096094,11.379779,29.59205562,7.39112208,22.52580916,5.07141908,3.87413754,4.77390711,4.04281262,5.11419844,1481.582633,21.051084,44.340531,21.909156,131.886733,7.798249,13.008459,11.912918,7.814518,5.0753
2019-08-14,4.8047315,11.51831544,30.77725086,7.29801686,20.932516,5.05796704,3.87413754,4.77390711,4.05781378,5.14572864,1480.080014,21.307358,46.11642,21.633169,122.558135,7.777564,13.008459,11.912918,7.843514,5.106591
2019-08-15,4.731563,11.75580648,30.47464782,7.24788328,21.3477064,5.0108849,3.89979408,4.74917184,4.04281262,5.13311656,1457.540724,21.746685,45.663001,21.48456,124.98904,7.705167,13.094607,11.851193,7.814518,5.094074
2019-08-16,5.0437486,11.7261201,30.71420856,7.24072134,20.89964676,5.05124102,3.94255498,4.73268166,4.08031552,5.11419844,1553.708359,21.691769,46.021958,21.46333,101.511536,7.767222,13.238189,11.810043,7.887009,5.0753
2019-08-19,5.0827718,12.10214758,31.47071616,7.47706536,22.98943844,5.15213132,4.1050464,4.83986783,4.1628219,5.27184944,-90.614195,22.38737,47.155503,22.163914,111.661849,7.922359,13.783797,12.077518,8.046489,5.231752
2019-08-20,5.1022834,12.09225212,30.68899164,7.39828402,22.8268222,5.17230938,4.13070294,4.88109328,4.15532132,5.22770716,-90.962042,22.369065,45.984173,21.930386,110.872007,7.953387,13.869946,12.180393,8.031991,5.187946
2019-08-21,5.6144629,11.94382022,30.14682786,7.36247432,24.19176064,5.15213132,4.12215076,5.01301472,4.1628219,5.22140112,-100.093031,22.094485,45.171798,21.824237,117.501641,7.922359,13.84123,12.509593,8.046489,5.181688
2019-08-22,5.6290966,12.1219385,30.22247862,7.40544596,23.613954,5.2126655,4.1050464,4.93880891,4.17032248,5.24662528,-100.353917,22.423981,45.285153,21.951616,114.69518,8.015442,13.783797,12.324418,8.060987,5.20672
2019-08-23,5.6486082,12.84430708,31.54636692,7.3767982,23.181464,5.22611754,4.03662896,4.88109328,4.13281958,5.18356488,-100.701764,23.760267,47.268858,21.866696,112.594535,8.036127,10.960121,12.180393,7.988496,5.144139
2019-08-26,5.560806,12.9630526,31.23745965,7.4126079,23.5793548,5.16558336,4.07938986,4.74917184,4.06531436,5.1709528,-99.136452,23.97993,46.805993,21.972845,114.527128,7.943044,11.076224,11.851193,8.060159,5.131623
2019-08-27,5.609585,13.00263444,31.35724002,7.5558467,23.79040992,5.1454053,4.1478073,4.83986783,4.11031784,5.24031924,-100.00607,24.053151,46.985472,22.397442,115.552243,7.912017,11.261989,12.077518,8.149386,5.200462
2019-08-28,5.6388524,12.93336622,30.1342194,7.68476162,23.570705,5.19248744,4.13070294,4.79039729,4.15532132,5.2655434,-100.52784,23.925014,45.152906,22.779578,114.485115,7.984414,11.215547,11.954068,8.238613,5.225494
2019-08-29,5.8144568,12.48807052,30.27921669,7.68476162,25.1882176,5.20593948,4.0195246,4.83986783,4.1628219,5.33490984,-103.658465,30.760532,45.370169,22.779578,122.341525,8.085344,10.91368,12.077518,8.253484,4.933066
2019-08-30,5.6778756,12.24068402,30.12791517,8.4510892,24.911424,5.20593948,3.89979408,4.73268166,4.11031784,5.39797024,-101.223535,30.151171,39.909019,24.945125,120.997113,8.085344,10.588591,11.810043,8.149386,4.991377
2019-09-02,5.7510441,12.42869776,32.43526335,8.6301377,26.81783992,5.25974764,3.91689844,4.79039729,4.14782074,5.58715144,-102.527962,30.614285,42.965454,25.473623,130.256753,8.168913,10.635033,11.954068,8.223742,5.166308
2019-09-03,5.7851894,12.4682796,32.09483493,8.65162352,26.64311396,5.2462956,3.9767637,4.84811292,4.14782074,5.6123756,-103.136694,30.711783,42.514505,25.537043,129.408093,8.148021,10.797577,12.098093,8.223742,5.189632
2019-09-04,5.7803115,12.88388892,32.12005185,8.594328,26.10855632,5.28665172,3.89979408,4.93056382,4.2003248,5.65021184,-103.049733,31.735509,42.547908,25.367923,126.811696,8.210698,10.588591,12.303843,8.32784,5.224619
2019-09-05,5.7461662,12.85420254,32.27135337,8.53703248,26.079147,5.29337774,3.8912419,4.947054,4.20782538,5.57453936,-102.441,31.662386,42.74833,25.198804,126.668852,8.221144,10.565371,12.344993,8.342711,5.154646
2019-09-06,5.755922,12.70577064,33.28003017,8.81634814,25.92172064,5.30010376,3.91689844,4.99652454,4.21532596,5.65021184,-102.614924,31.296769,44.084476,26.023261,125.904218,8.23159,10.635033,12.468443,8.357582,5.224619
2019-09-09,5.8437242,13.02242536,33.30524709,8.98107276,26.64657388,5.30010376,3.8912419,5.01301472,4.26783002,5.66912996,-104.180236,32.076751,44.11788,26.50948,129.424898,8.23159,10.565371,12.509593,8.46168,5.242112
2019-09-10,5.8290905,13.34897554,32.90177637,9.2747123,25.70201572,5.23956958,3.8912419,4.97178927,4.25282886,5.65021184,-103.919351,32.881107,43.583422,27.376217,124.837091,8.137575,10.565371,12.406718,8.431938,5.224619
2019-09-11,5.9461601,13.77448032,32.0254884,9.31768394,25.20205728,5.23284356,3.86558536,4.98003436,4.24532828,5.7069662,-106.006434,33.929208,42.422644,27.503057,122.408746,8.127129,10.495709,12.427293,8.417067,5.277098
2019-09-12,6.3656595,14.33852154,32.54873949,9.29619812,25.37505328,5.25974764,3.82282446,5.03774999,4.24532828,5.70066016,-113.485149,35.31855,43.11577,27.439637,123.249003,8.168913,10.379606,12.571318,8.417067,5.271267
2019-09-16,6.8339379,14.57601258,32.5298268,9.4895705,26.52547668,5.23284356,3.83992882,5.12844598,4.30533292,5.63129372,-121.833481,35.903537,43.090718,28.010415,128.836717,8.127129,10.426047,12.797643,8.536036,5.207126
2019-09-17,6.585165,14.1010305,32.0885307,9.36781752,26.2780924,5.17230938,3.79716792,5.01301472,4.22282654,5.5808454,-117.39843,34.733564,42.506154,27.651036,127.635149,8.033113,10.309944,12.509593,8.372453,5.160477
2019-09-18,7.0583213,13.89322584,32.151573,9.62564736,28.90590164,5.1454053,3.74585484,5.01301472,4.23032712,5.63129372,-125.833724,34.221701,42.589663,28.412074,140.398664,7.991328,10.170621,12.509593,8.387325,5.207126
2019-09-19,7.0583213,14.26925332,32.87655945,9.4895705,29.77434156,5.18576142,3.7201983,5.03774999,4.2378277,5.59976352,-125.833724,35.147929,43.550018,28.010415,144.616757,8.054005,10.100959,12.571318,8.402196,5.17797
2019-09-20,6.3510258,13.92291222,32.80090869,9.4895705,31.744766,5.17230938,3.83992882,5.08722053,4.23032712,5.60606956,-113.224263,34.294824,43.449807,28.010415,154.187293,8.033113,10.426047,12.694768,8.387325,5.183801
2019-09-23,6.4632175,13.4083483,31.57788807,9.4537608,33.44531668,5.1117752,3.82282446,4.93880891,4.15532132,5.49886688,-115.224385,33.027354,41.82973,27.904716,162.447026,7.939097,10.379606,12.324418,8.238613,5.084674
2019-09-24,6.1900551,13.39845284,30.7016001,9.41078916,33.38995796,5.1454053,3.78861574,4.91407364,4.14032016,5.66282392,-110.354524,33.002979,40.668952,27.777876,162.278763,7.991328,10.286724,12.262693,8.208871,5.236281
2019-09-25,5.9120148,13.39845284,30.68268741,9.36781752,33.0508858,5.15885734,3.7629592,4.79864238,4.10281726,5.54300916,-105.397701,33.002979,40.6439,27.651036,160.630836,8.012221,10.217062,11.974643,8.134515,5.125491
2019-09-26,5.8144568,12.60681604,30.22878285,9.21741678,29.7466622,5.15213132,3.72875048,4.72443657,4.07281494,5.41058232,-103.658465,31.053025,40.042634,27.207098,144.571957,8.001774,10.124179,11.789468,8.075031,5.003039
2019-09-27,5.7412883,12.64639788,30.22247862,9.30336006,29.22248432,5.11850122,3.6346765,4.74917184,4.06531436,5.38535816,-102.354038,31.150523,40.034283,27.460777,142.024396,7.949543,9.868753,11.851193,8.060159,4.979715
2019-09-30,5.8973811,12.37922046,29.91357135,9.42511304,29.67400388,5.10504918,3.62612432,4.69145621,4.07281494,5.4862548,-105.136816,30.492413,39.625088,27.820156,144.21883,7.928651,9.845532,11.707168,8.075031,5.073011
2019-10-08,5.6681198,12.13183396,29.53531755,9.36065558,28.025352,5.0781451,3.65178086,4.6997013,4.08031552,5.39797024,-101.049611,29.883052,39.124033,27.629896,136.206205,7.886866,9.915194,11.727743,8.089902,4.991377
2019-10-09,5.609585,12.30995224,29.98291788,9.16012126,29.5477168,5.1117752,3.7629592,4.72443657,4.10281726,5.40427628,-100.00607,30.321792,39.716948,27.037978,143.605061,7.939097,10.217062,11.789468,8.134515,4.997208
2019-10-10,5.6242187,12.45838414,31.4581077,9.58267572,30.21029148,5.1117752,3.85703318,4.77390711,4.14782074,5.49886688,-100.266955,30.687408,41.671062,28.285234,146.825245,7.939097,10.472488,11.912918,8.223742,5.084674
2019-10-11,5.5461723,12.30995224,31.52115,9.4537608,29.33666168,5.13195326,3.848481,4.8646031,4.1628219,5.50517292,-98.875566,30.321792,41.754571,27.904716,142.57931,7.970436,10.449268,12.139243,8.253484,5.090505
2019-10-14,5.6729977,12.40890684,31.48332462,9.76172422,32.27067384,5.16558336,3.79716792,4.91407364,4.2003248,5.55562124,-101.136573,30.565536,41.704466,28.813733,156.838923,8.022667,10.309944,12.262693,8.32784,5.137153
2019-10-15,5.5412944,11.98340206,31.1428962,9.54686602,31.355525,5.15885734,3.78861574,4.84811292,4.2003248,5.59976352,-98.788604,29.517436,41.253516,28.179535,152.391202,8.012221,10.286724,12.098093,8.32784,5.17797
2019-10-16,5.4827596,12.15162488,31.28158926,9.44659886,30.77252848,5.19248744,3.8057201,4.83162274,4.20782538,5.55562124,-97.745063,29.931801,41.437237,27.883576,149.557776,8.064451,10.333165,12.056943,8.342711,5.137153
2019-10-17,5.3803237,12.1714158,31.52115,9.46092274,30.793288,5.1790354,3.77151138,4.87284819,4.19282422,5.50517292,-95.918865,29.98055,41.754571,27.925856,149.65867,8.043559,10.240282,12.159818,8.312969,5.090505
2019-10-18,5.3608121,12.2703704,32.06961801,9.69010482,30.77252848,5.1790354,3.66033304,4.74917184,4.14032016,5.51147896,-95.571018,30.224294,42.481101,28.602333,149.557776,8.043559,9.938415,11.851193,8.208871,5.096336
2019-10-21,5.3754458,12.1219385,31.30050195,9.74740034,30.7586888,5.09832316,3.65178086,4.77390711,4.13281958,5.49256084,-95.831903,29.858678,41.462289,28.771453,149.490514,7.918205,9.915194,11.912918,8.194,5.078843
2019-10-22,5.4388585,12.14172942,31.68505998,10.2773839,32.6183958,5.13867928,3.77151138,4.79039729,4.14032016,5.49886688,-96.962407,29.907427,37.794467,30.335808,158.528889,7.980882,10.240282,11.954068,8.208871,5.084674
2019-10-23,5.4827596,12.4682796,30.75833817,9.98374436,31.96620088,5.17230938,3.7201983,4.74092675,4.125319,5.42950044,-90.953299,30.711783,36.689058,29.469071,155.359152,8.033113,10.100959,11.830618,8.179129,5.020532
2019-10-24,5.5461723,12.38911592,30.0081348,10.1341451,31.51468132,5.1454053,3.71164612,4.77390711,4.18532364,5.4231944,-92.00525,30.516787,35.794203,29.913009,153.164719,7.991328,10.077738,11.912918,8.298098,5.014701
2019-10-25,5.5705618,12.30005678,30.3863886,10.384813,31.65653804,5.13867928,3.7629592,4.77390711,4.2003248,5.47364272,-92.409847,30.297417,36.24539,30.259812,153.854157,7.980882,10.217062,11.912918,8.32784,5.061349
2019-10-28,5.6729977,12.48807052,30.68899164,10.37048912,33.0595356,5.13195326,3.78006356,4.81513256,4.20782538,5.53670312,-94.109152,30.760532,36.60634,30.218074,160.672875,7.970436,10.263503,12.015793,8.342711,5.11966
2019-10-29,5.5851955,12.20110218,30.43682244,10.16279286,33.73594996,5.11850122,3.83137664,4.84811292,4.1628219,5.51147896,-92.652605,30.053673,36.305549,29.612878,133.240052,7.949543,9.574044,12.098093,8.253484,5.096336
2019-10-30,5.4193469,12.11204304,30.36747591,10.30603166,37.10937196,5.1117752,3.88268972,4.76566202,4.14782074,5.57453936,-89.901348,27.845301,36.222831,30.030254,146.563374,7.942427,9.702267,11.892343,8.21263,5.154646
2019-10-31,5.414469,12.11204304,30.6385578,10.026716,37.54186196,5.13195326,3.81427228,4.79039729,4.23032712,5.35382796,-89.820429,27.845301,36.546182,29.21637,148.271492,7.973779,9.531302,11.281819,8.375992,5.036548
2019-11-01,5.36569,12.13183396,30.34225899,10.2415742,36.588654,5.19921346,3.8912419,4.84811292,4.25282886,5.2655434,-89.011236,27.890799,36.192752,29.842435,144.5068,8.078285,9.723638,11.417744,8.420545,4.953495
2019-11-04,5.658364,12.06256574,30.79616355,10.384813,37.68025876,5.27319968,3.88268972,4.947054,4.25282886,5.18987092,-93.866394,27.731553,36.734177,30.259812,148.81809,8.193241,9.702267,11.650759,8.420545,4.882307
2019-11-05,5.5705618,12.24068402,30.85290162,10.27022196,38.65249628,5.25302162,3.85703318,4.90582855,4.2753306,5.19617696,-92.409847,28.141043,36.801855,29.92591,152.65794,8.161889,9.638155,11.55367,8.465098,4.888239
2019-11-06,5.7949452,12.7651434,30.60073242,10.29170778,37.71831788,5.26647366,3.83992882,4.87284819,4.28283118,5.16464676,-96.132135,29.346763,36.501063,29.988517,148.968404,8.18279,9.595414,11.475998,8.479949,4.858578
2019-11-07,5.658364,12.79482978,30.56921127,10.3131936,38.06257992,5.23284356,3.8057201,4.83986783,4.29783234,5.16464676,-93.866394,29.415011,36.463464,30.051123,150.328066,8.130538,9.509932,11.398326,8.509651,4.858578
2019-11-08,5.5510502,12.62660696,30.65116626,10.1341451,39.26836204,5.2126655,3.82282446,4.7821522,4.26783002,5.13311656,-92.08617,29.028271,36.561222,29.529402,155.0903,8.099186,9.552673,11.262401,8.450247,4.828916
2019-11-11,5.3413005,12.10214758,29.9450925,9.94077272,38.13869816,5.15213132,3.71164612,4.69145621,4.19282422,5.02591388,-88.60664,27.822551,35.719005,28.965944,150.628695,8.005131,9.274855,11.048804,8.301737,4.728066
2019-11-12,5.5022712,12.03287936,29.71183599,10.19860256,38.5262092,5.15213132,3.73730266,4.69145621,4.21532596,4.9817716,-91.276977,27.663305,35.440773,29.717222,152.159169,8.005131,9.338967,11.048804,8.34629,4.68654
2019-11-13,5.3998353,11.86465654,29.91987558,10.1699548,42.37883012,5.13867928,3.73730266,4.60900531,4.17032248,4.89979308,-89.577671,27.276565,35.688926,29.633746,167.375086,7.98423,9.338967,10.854624,8.257183,4.60942
2019-11-14,5.4095911,11.99329752,29.87574597,10.59250926,42.55528604,5.1790354,3.71164612,4.62549549,4.2003248,4.86826288,-89.73951,27.572307,35.636287,30.865008,168.071998,8.046933,9.274855,10.89346,8.316588,4.579758
2019-11-15,5.3120331,11.58758366,29.5037964,10.62115702,42.7819108,5.13195326,3.66888522,4.55128968,4.19282422,4.80520248,-88.121124,26.639581,35.19262,30.948483,168.967052,7.973779,9.168002,10.718699,8.301737,4.520435
2019-11-18,5.3461784,11.49852452,30.0081348,10.32751748,42.80267032,5.19248744,3.65178086,4.58427004,4.2003248,4.88087496,-88.687559,26.434836,35.794203,30.092861,169.049042,8.067834,9.12526,10.79637,8.316588,4.591623
2019-11-19,5.3852016,11.99329752,30.3233463,10.72142418,44.632968,5.2126655,3.66033304,4.64198567,4.2378277,4.96915952,-89.334913,27.572307,36.170193,31.240647,176.277798,8.099186,9.146631,10.932296,8.390843,4.674676
2019-11-20,5.5022712,11.8250747,29.83792059,10.72142418,44.97723004,5.23284356,3.62612432,4.58427004,4.14782074,4.93762932,-91.276977,27.185567,35.591169,31.240647,177.63746,8.130538,9.061148,10.79637,8.21263,4.645014
2019-11-21,5.4193469,11.73601556,29.3146695,11.00790178,43.1106032,5.26647366,3.5919156,4.56777986,4.14782074,5.00699576,-89.901348,26.980822,34.967026,32.0754,170.265222,8.18279,8.975666,10.757535,8.21263,4.71027
2019-11-22,5.3559342,11.7755974,28.6212042,11.05087342,38.79954288,5.2799257,3.58336342,4.57602495,4.1628219,4.96915952,-88.849397,27.07182,34.139849,32.200613,153.510596,8.203692,8.954295,10.776952,8.242332,4.674676
2019-11-25,5.219353,11.94382022,28.1799081,10.5280518,36.848148,5.32700784,3.62612432,4.65847585,4.2378277,5.03852596,-86.583657,27.45856,33.613464,30.677188,145.789892,8.276845,9.061148,10.971132,8.390843,4.739931
2019-11-26,5.414469,12.06256574,28.41946884,10.7787197,37.07477276,5.3471859,3.6346765,4.73268166,4.25282886,5.07005616,-89.820429,27.731553,33.899216,31.407597,146.686534,8.308197,9.082519,11.145893,8.420545,4.769593
2019-11-27,5.3949574,12.18131126,28.11056157,10.89331074,37.886124,5.2799257,3.6346765,4.60900531,4.28283118,5.00068972,-89.496752,28.004547,33.530746,31.741499,149.896649,8.203692,9.082519,10.854624,8.479949,4.704337
2019-11-28,5.4778817,11.93392476,28.22403771,10.75723388,37.08861244,5.3135558,3.60046778,4.60900531,4.26032944,4.98807764,-90.87238,27.435811,33.666102,31.344991,146.741291,8.255944,8.997036,10.854624,8.435396,4.692473
2019-11-29,5.4193469,11.91413384,27.9277389,10.57818538,37.021144,5.33373386,3.57481124,4.59251513,4.29783234,5.044832,-310.320889,27.390312,33.312672,30.82327,146.474351,8.287296,8.932925,10.815788,8.509651,4.745863
2019-12-02,5.512027,11.84486562,27.64404855,10.74291,38.751104,5.32028182,3.65178086,4.65847585,4.24532828,5.09528032,-315.627907,27.231066,32.974282,31.303253,153.318947,8.266395,9.12526,10.971132,8.405694,4.793322
2019-12-03,5.5071491,11.95371568,27.53057241,10.75007194,42.6262144,5.32700784,3.7201983,4.65023076,4.24532828,5.24031924,-315.34859,27.48131,32.838925,31.324122,168.650842,8.276845,9.296225,10.951714,8.405694,4.929766
2019-12-04,5.4437364,12.10214758,27.97817274,10.57818538,41.8477324,5.3135558,3.7201983,4.63374058,4.29033176,5.27815548,-311.717472,27.822551,33.37283,30.82327,165.570774,8.255944,9.296225,10.912878,8.4948,4.96536
2019-12-05,5.5900734,12.20110218,28.92380724,10.68561448,42.038028,5.28665172,3.72875048,4.65023076,4.32033408,5.24662528,-320.096974,28.050045,34.500799,31.136303,166.323679,8.214142,9.317596,10.951714,8.554204,4.935698
2019-12-06,5.4339806,12.2208931,28.77250572,10.69277642,44.11398,5.30010376,3.71164612,4.67496603,4.30533292,5.2655434,-311.158839,28.095544,34.320324,31.157171,174.537195,8.235043,9.274855,11.009968,8.524502,4.953495
2019-12-09,5.3803237,12.23078856,28.98684954,10.72858612,44.11398,5.30682978,3.70309394,4.63374058,4.29783234,5.3286038,-308.086355,28.118294,34.575997,31.261516,174.537195,8.245494,9.253484,10.912878,8.509651,5.012818
2019-12-10,5.3998353,12.15162488,30.10269825,10.65696672,44.11398,5.23956958,3.69454176,4.60076022,4.29783234,5.30968568,-309.203622,27.936298,35.907,31.052827,174.537195,8.140988,9.232113,10.835206,8.509651,4.995021
2019-12-11,5.3900795,12.09225212,30.49986474,10.44210852,44.11398,5.2462956,3.6774374,4.60076022,4.2753306,5.3916642,-308.644988,27.799802,36.380747,30.426762,174.537195,8.151439,9.189372,10.835206,8.465098,5.072142
2019-12-12,5.4681259,12.10214758,30.90333546,10.49940404,44.11398,5.26647366,3.65178086,4.60076022,4.32783466,5.37274608,-313.114056,27.822551,36.862013,30.593713,174.537195,8.18279,9.12526,10.835206,8.569055,5.054345
2019-12-13,5.4925154,12.69587518,31.29419772,11.55220922,44.11398,5.33373386,3.66888522,4.72443657,4.4253422,5.47994876,-314.51064,29.187517,37.32824,33.661432,174.537195,8.287296,9.168002,11.126475,8.762119,5.155194
2019-12-16,5.4973933,13.2599164,30.97268199,11.5307234,44.11398,5.3471859,3.74585484,4.79864238,4.41034104,5.52409104,-314.789957,30.484234,36.944731,33.598825,174.537195,8.308197,9.360337,11.301237,8.732417,5.196721
2019-12-17,5.5022712,13.24012548,30.92224815,11.817201,44.11398,5.380816,3.74585484,4.8646031,4.44034336,5.53670312,-315.069273,30.438735,36.884573,34.433579,174.537195,8.36045,9.360337,11.45658,8.791821,5.208585
2019-12-18,5.4925154,13.31928916,30.49986474,11.90314428,44.11398,5.4480762,3.70309394,4.82337765,4.4253422,5.52409104,-314.51064,30.620731,36.380747,34.684005,174.537195,8.464956,9.253484,11.35949,8.762119,5.196721
2019-12-19,5.4730038,13.42813922,30.51877743,11.55220922,44.11398,5.49515834,3.70309394,4.83986783,4.44034336,5.49886688,-313.393373,30.870975,36.403306,33.661432,174.537195,8.53811,9.253484,11.398326,8.791821,5.172991
2019-12-20,5.6729977,13.68542118,30.78355509,11.73841966,44.11398,5.52878844,3.64322868,4.80688747,4.3503364,5.52409104,-324.845359,31.46246,36.719137,34.204021,174.537195,8.590362,9.10389,11.320655,8.613609,5.196721
2019-12-23,5.6242187,13.25002094,30.6385578,11.7455816,44.805964,5.4817063,3.60046778,4.69145621,4.30533292,5.46733668,-322.052192,30.461485,36.546182,34.22489,177.275033,8.517208,8.997036,11.048804,8.524502,5.14333
2019-12-24,5.6437303,14.1505078,30.47464782,12.21826964,49.2865604,5.44135018,3.60046778,4.6997013,4.34283582,5.41058232,-323.169458,32.531683,36.350668,35.602233,195.002536,8.454505,8.997036,11.068221,8.598758,5.089939
2019-12-25,5.6193408,14.12082142,31.54006269,12.33286068,50.0131436,5.46152824,3.5919156,4.67496603,4.37283814,5.36644004,-321.772875,32.463435,37.621512,35.936135,197.877266,8.485857,8.975666,11.009968,8.658162,5.048412
2019-12-26,5.4827596,14.38799884,31.48962885,12.25407934,48.352382,5.46825426,3.61757214,4.68321112,4.3878393,5.50517292,-313.952006,33.077669,37.561354,35.706578,191.306454,8.496307,9.039778,11.029386,8.687864,5.178924
