date,code,open,high,low,close,volume,name
2024-01-12,sz.000333,49.8527136000,50.5882454400,49.5621331200,49.9435200000,24361080,美的集团
2024-01-15,sz.000333,49.7982297600,50.8334227200,49.6347782400,50.7426163200,19124097,美的集团
2024-01-16,sz.000333,50.4974390400,51.7142448000,50.0343264000,51.6870028800,33730399,美的集团
2024-01-17,sz.000333,51.4236643200,52.0229865600,51.1875676800,51.1875676800,26914126,美的集团
2024-01-18,sz.000333,51.5689545600,51.7505673600,50.0161651200,51.2148096000,39023100,美的集团
2024-01-19,sz.000333,50.8515840000,51.3964224000,50.7244550400,50.9787129600,29937004,美的集团
2024-01-22,sz.000333,50.7426163200,51.4509062400,50.0161651200,50.2522617600,35980322,美的集团
2024-01-23,sz.000333,50.4157132800,51.4781481600,49.7619072000,51.1966483200,28848518,美的集团
2024-01-24,sz.000333,50.9877936000,52.1591961600,50.8697452800,51.9321801600,26463721,美的集团
2024-01-25,sz.000333,52.0320672000,52.2045993600,51.0695193600,51.1694064000,24963629,美的集团
2024-01-26,sz.000333,51.1694064000,52.4406960000,51.1694064000,52.2227606400,32745737,美的集团
2024-01-29,sz.000333,52.5769056000,54.0116467200,52.3862121600,53.2942761600,37498736,美的集团
2024-01-30,sz.000333,53.3033568000,53.7573888000,52.6677120000,52.8674860800,27373299,美的集团
2024-01-31,sz.000333,52.5859862400,53.5212921600,52.1410348800,52.8947280000,25544153,美的集团
2024-02-01,sz.000333,52.8765667200,53.9934854400,52.6677120000,53.4032438400,30340175,美的集团
2024-02-02,sz.000333,53.1217440000,53.4668083200,52.0411478400,52.8947280000,28950504,美的集团
2024-02-05,sz.000333,52.6677120000,54.1206144000,52.5042604800,53.9844048000,46160268,美的集团
2024-02-06,sz.000333,53.8118726400,55.2012105600,53.5939372800,54.4384368000,37946385,美的集团
2024-02-07,sz.000333,53.8391145600,55.5462748800,53.6030179200,55.4917910400,46195919,美的集团
2024-02-08,sz.000333,55.6552425600,56.6268710400,54.4656787200,54.7471785600,34723180,美的集团
2024-02-19,sz.000333,56.0275488000,56.0275488000,54.3113078400,55.0286784000,35695854,美的集团
2024-02-20,sz.000333,54.7562592000,56.1092745600,54.1841788800,56.0275488000,29630917,美的集团
2024-02-21,sz.000333,55.3919040000,56.7994032000,55.1013235200,56.0366294400,27797182,美的集团
2024-02-22,sz.000333,55.5825974400,56.1092745600,55.4191459200,55.7097264000,19259055,美的集团
2024-02-23,sz.000333,56.0093875200,56.3907744000,53.8663564800,54.1387756800,43093597,美的集团
2024-02-26,sz.000333,54.3476304000,55.8459360000,54.3476304000,54.7562592000,34097731,美的集团
2024-02-27,sz.000333,55.0195977600,56.2908873600,54.5746464000,56.2273228800,28014795,美的集团
2024-02-28,sz.000333,56.2999680000,56.5814678400,55.3465008000,56.1365164800,25367364,美的集团
2024-02-29,sz.000333,56.2999680000,57.6439027200,56.0729520000,56.8720483200,48920998,美的集团
2024-03-01,sz.000333,57.6620640000,58.5792086400,57.0990643200,58.5428860800,32844906,美的集团
2024-03-04,sz.000333,59.0241600000,59.9322240000,57.6620640000,58.6609344000,37384392,美的集团
2024-03-05,sz.000333,58.7063376000,59.3873856000,57.6166608000,59.0604825600,35525326,美的集团
2024-03-06,sz.000333,58.9333536000,59.5054339200,58.3885152000,58.5792086400,21923001,美的集团
2024-03-07,sz.000333,58.5247248000,60.5224656000,58.2977088000,59.7506112000,30634033,美的集团
2024-03-08,sz.000333,59.8141756800,60.3771753600,58.9151923200,60.0230304000,26125410,美的集团
2024-03-11,sz.000333,60.0139497600,60.0230304000,58.6246118400,59.4055468800,28027002,美的集团
2024-03-12,sz.000333,59.3419824000,59.3419824000,57.2534352000,58.2341443200,50739915,美的集团
2024-03-13,sz.000333,57.8073542400,58.4157571200,57.2080320000,58.1796604800,32723164,美的集团
2024-03-14,sz.000333,57.9889670400,58.7971440000,57.7528704000,58.5701280000,31531677,美的集团
2024-03-15,sz.000333,58.4702409600,58.5701280000,57.4804512000,58.1342572800,25463904,美的集团
2024-03-18,sz.000333,58.0071283200,58.0162089600,56.6177904000,56.6268710400,42501113,美的集团
2024-03-19,sz.000333,56.4815808000,57.3169996800,56.4543388800,56.8448064000,29794618,美的集团
2024-03-20,sz.000333,56.4815808000,56.7540000000,55.7551296000,56.1910003200,37790890,美的集团
2024-03-21,sz.000333,56.2182422400,56.3362905600,54.6018883200,54.9832752000,39189153,美的集团
2024-03-22,sz.000333,54.9923558400,56.8902096000,54.9378720000,56.8629676800,43156777,美的集团
2024-03-25,sz.000333,56.4725001600,57.8073542400,56.1001939200,57.1172256000,26903326,美的集团
2024-03-26,sz.000333,56.5814678400,57.4350480000,56.5814678400,56.9537740800,25353749,美的集团
2024-03-27,sz.000333,56.7812419200,58.9151923200,56.7630806400,57.8164348800,34842794,美的集团
2024-03-28,sz.000333,58.3249507200,59.3783049600,57.3714835200,58.6427731200,45185411,美的集团
2024-03-29,sz.000333,58.6427731200,59.6870467200,57.8073542400,58.3158700800,25468858,美的集团
2024-04-01,sz.000333,58.5701280000,60.1864819200,58.2069024000,60.1319980800,32771225,美的集团
2024-04-02,sz.000333,59.9322240000,60.4134979200,59.7052080000,60.1592400000,22653632,美的集团
2024-04-03,sz.000333,60.1138368000,60.7494816000,59.9140627200,60.5951107200,20626495,美的集团
2024-04-08,sz.000333,60.5860300800,60.7040784000,58.7244988800,59.3147404800,32434492,美的集团
2024-04-09,sz.000333,59.0241600000,59.5689984000,58.8607084800,59.0604825600,19478279,美的集团
2024-04-10,sz.000333,58.9061116800,60.1138368000,58.6246118400,59.1785308800,18081970,美的集团
2024-04-11,sz.000333,58.9787568000,59.8868208000,58.6700150400,59.0877244800,19004769,美的集团
2024-04-12,sz.000333,59.0150793600,59.5689984000,58.6427731200,58.9242729600,21734388,美的集团
2024-04-15,sz.000333,58.9242729600,60.8402880000,58.7608214400,60.6949977600,31783741,美的集团
2024-04-16,sz.000333,60.6405139200,62.4475612800,60.4498204800,62.0298518400,39191380,美的集团
2024-04-17,sz.000333,61.7483520000,62.4748032000,60.8221267200,62.2750291200,24549649,美的集团
2024-04-18,sz.000333,62.2750291200,64.7722051200,62.0934163200,63.5644800000,39542136,美的集团
2024-04-19,sz.000333,63.0468835200,64.0911571200,63.0468835200,63.5644800000,28812335,美的集团
2024-04-22,sz.000333,63.7460928000,64.6450761600,63.1104480000,63.5463187200,28943754,美的集团
2024-04-23,sz.000333,63.4101091200,63.5644800000,61.3760457600,62.1024969600,38217940,美的集团
2024-04-24,sz.000333,62.0570937600,62.3295129600,60.6132720000,61.6575456000,30783047,美的集团
2024-04-25,sz.000333,60.9583363200,62.2568678400,60.9583363200,61.9662873600,22033298,美的集团
2024-04-26,sz.000333,61.9753680000,62.3385936000,61.2216748800,62.0843356800,24225747,美的集团
2024-04-29,sz.000333,62.0207712000,62.5474483200,61.0491427200,61.9299648000,33226398,美的集团
2024-04-30,sz.000333,60.6949977600,64.6087536000,60.6586752000,63.3647059200,57131843,美的集团
2024-05-06,sz.000333,64.0185120000,64.8902534400,63.2466576000,64.4816246400,46179914,美的集团
2024-05-07,sz.000333,64.3000118400,65.6802691200,64.1274796800,64.5633504000,30431457,美的集团
2024-05-08,sz.000333,64.0185120000,64.7812857600,63.9186249600,64.2455280000,17661960,美的集团
2024-05-09,sz.000333,64.4725440000,65.6893497600,64.1274796800,65.2443984000,28571831,美的集团
2024-05-10,sz.000333,65.5622208000,65.6802691200,64.7812857600,65.2716403200,22487905,美的集团
2024-05-13,sz.000333,65.2716403200,66.2795913600,64.2001248000,66.0253334400,27167410,美的集团
2024-05-14,sz.000333,65.9980915200,66.1887849600,63.7460928000,64.3272537600,39923610,美的集团
2024-05-15,sz.000333,64.9339585000,66.4506641000,64.5642615100,66.1283641600,30189455,美的集团
2024-05-16,sz.000333,66.1283641600,66.1662818000,65.2183408000,65.7302289400,24600403,美的集团
2024-05-17,sz.000333,65.1993819800,65.8818995000,63.0570353200,64.4884262300,41848256,美的集团
2024-05-20,sz.000333,63.5215264100,64.3462350800,62.7631736100,63.1044323700,42643037,美的集团
2024-05-21,sz.000333,62.8200500700,63.7964293000,62.7536942000,63.0854735500,24358794,美的集团
2024-05-22,sz.000333,62.8864059400,63.0759941400,61.9100267100,62.0048208100,26105215,美的集团
2024-05-23,sz.000333,61.9953414000,62.7442147900,61.6161650000,62.3176413400,24096149,美的集团
2024-05-24,sz.000333,61.9953414000,63.4930881800,61.7109591000,63.1518294200,25926968,美的集团
2024-05-27,sz.000333,63.0380765000,64.7254114800,62.1280531400,64.0713321900,30546219,美的集团
2024-05-28,sz.000333,64.0808116000,64.2514409800,63.0380765000,63.5404852300,19173667,美的集团
2024-05-29,sz.000333,63.1328706000,63.7016352000,62.0901355000,62.4219148500,24132098,美的集团
2024-05-30,sz.000333,62.2892031100,62.7442147900,61.7488767400,61.7867943800,19358623,美的集团
2024-05-31,sz.000333,61.7962737900,62.1564913700,61.1895915500,61.3886591600,26129419,美的集团
2024-06-03,sz.000333,61.5024120800,62.8484883000,60.9241680700,61.6351238200,35755629,美的集团
2024-06-04,sz.000333,61.6066855900,61.6066855900,60.0994594000,61.3128238800,30621198,美的集团
2024-06-05,sz.000333,61.1895915500,61.8057532000,60.4786358000,60.5923887200,28331925,美的集团
2024-06-06,sz.000333,60.4786358000,62.5925442300,60.4786358000,62.3366001600,43603719,美的集团
2024-06-07,sz.000333,61.8057532000,62.0427384500,60.3933211100,61.7678355600,40064590,美的集团
2024-06-11,sz.000333,61.1421945000,63.0380765000,60.8388533800,61.6161650000,33689664,美的集团
2024-06-12,sz.000333,61.4644944400,62.3176413400,61.1706327300,61.7678355600,25707199,美的集团
2024-06-13,sz.000333,61.9100267100,62.0427384500,60.3459240600,60.5923887200,27485047,美的集团
2024-06-14,sz.000333,60.2037329100,62.3366001600,60.1942535000,62.1944090100,37924447,美的集团
2024-06-17,sz.000333,62.3366001600,62.3366001600,60.8388533800,61.1706327300,25335808,美的集团
2024-06-18,sz.000333,60.9526063000,61.7962737900,60.3554034700,61.4644944400,21867469,美的集团
2024-06-19,sz.000333,61.3981385700,61.6920002800,59.5306948000,60.6682240000,34699957,美的集团
2024-06-20,sz.000333,60.5734299000,61.3791797500,60.2321711400,61.1137562700,28085788,美的集团
2024-06-21,sz.000333,61.1327150900,61.3791797500,60.1942535000,60.6208269500,24153669,美的集团
2024-06-24,sz.000333,60.3933211100,62.1375325500,60.2985270100,61.5024120800,30799053,美的集团
2024-06-25,sz.000333,61.4739738500,62.3650383900,61.1611533200,61.8910678900,25309206,美的集团
2024-06-26,sz.000333,61.6256444100,61.9858619900,60.5829093100,60.9052092500,23831407,美的集团
2024-06-27,sz.000333,60.7156210500,61.1232356800,60.1658152700,60.7630181000,27409461,美的集团
2024-06-28,sz.000333,60.1942535000,61.4170973900,60.1752946800,61.1421945000,25195612,美的集团
2024-07-01,sz.000333,60.9431268900,61.9763825800,60.2890476000,60.7535386900,19528313,美的集团
2024-07-02,sz.000333,60.3838417000,60.8578122000,59.5306948000,59.7202830000,29181345,美的集团
2024-07-03,sz.000333,59.7676800500,60.3648828800,59.4738183400,59.7487212300,18120842,美的集团
2024-07-04,sz.000333,59.9098712000,61.8057532000,59.9098712000,61.2369886000,27753098,美的集团
2024-07-05,sz.000333,61.1421945000,61.7583561500,59.7202830000,60.6682240000,26479582,美的集团
2024-07-08,sz.000333,60.2890476000,61.3507415200,59.8814329700,60.8862504300,19443576,美的集团
2024-07-09,sz.000333,60.4881152100,61.3033444700,60.3080064200,60.7630181000,21664464,美的集团
2024-07-10,sz.000333,61.1801121400,61.6730414600,60.4881152100,60.4881152100,15846909,美的集团
2024-07-11,sz.000333,60.5260328500,61.0947974500,59.2652713200,60.5734299000,27182655,美的集团
2024-07-12,sz.000333,60.4691563900,61.8057532000,60.3269652400,61.6161650000,24574092,美的集团
2024-07-15,sz.000333,61.4076179800,61.7678355600,61.0094827600,61.5592885400,17045913,美的集团
2024-07-16,sz.000333,61.2654268300,61.5782473600,60.4312387500,60.9241680700,20406778,美的集团
2024-07-17,sz.000333,60.7061416400,61.0284415800,58.4500420600,59.5591330300,46462849,美的集团
2024-07-18,sz.000333,58.7818214100,61.1042768600,58.7818214100,60.5734299000,34532462,美的集团
2024-07-19,sz.000333,60.0615417600,60.4596769800,59.6160094900,60.2890476000,21796963,美的集团
2024-07-22,sz.000333,60.1468564500,61.2749062400,60.0236241200,60.3174858300,19930345,美的集团
2024-07-23,sz.000333,60.3174858300,60.4691563900,59.1325595800,59.1325595800,18537845,美的集团
2024-07-24,sz.000333,58.7818214100,59.4548595200,56.5352012400,56.9522952800,45547336,美的集团
2024-07-25,sz.000333,56.4214483200,56.9617746900,55.8337249000,56.3076954000,30109151,美的集团
2024-07-26,sz.000333,59.5591330300,59.7108035900,58.2035774000,59.5686124400,57740171,美的集团
2024-07-29,sz.000333,59.0567243000,59.9193506100,58.9240125600,59.6065300800,20712828,美的集团
2024-07-30,sz.000333,59.2557919100,59.5022565700,57.4452246000,57.8812774600,22575846,美的集团
2024-07-31,sz.000333,57.5684569300,60.5355122600,57.5684569300,60.4407181600,40174739,美的集团
2024-08-01,sz.000333,60.4786358000,61.3033444700,60.1089388100,60.2700887800,24406833,美的集团
2024-08-02,sz.000333,60.0046653000,60.9336474800,59.3126683700,59.7108035900,20261524,美的集团
2024-08-05,sz.000333,59.2842301400,60.9526063000,58.3552479600,58.4405626500,35476754,美的集团
2024-08-06,sz.000333,58.4026450100,59.0188066600,56.4214483200,56.8006247200,38493182,美的集团
2024-08-07,sz.000333,56.8006247200,58.1846185800,56.1560248400,57.5400187000,25298592,美的集团
2024-08-08,sz.000333,57.2745952200,58.2794126800,57.0755276100,57.7864833600,14231910,美的集团
2024-08-09,sz.000333,57.6822098500,58.4879597000,57.1892805300,57.3504305000,13802375,美的集团
2024-08-12,sz.000333,57.3504305000,58.9050537400,57.1703217100,58.1846185800,16949235,美的集团
2024-08-13,sz.000333,58.1846185800,58.8766155100,57.7485657200,58.1656597600,9835074,美的集团
2024-08-14,sz.000333,58.1656597600,58.2888920900,57.4452246000,57.7296069000,11227780,美的集团
2024-08-15,sz.000333,57.5400187000,58.1561803500,57.1513628900,57.8244010000,19163262,美的集团
2024-08-16,sz.000333,57.6442922100,58.6775479000,57.5115804700,58.5258773400,18066988,美的集团
2024-08-19,sz.000333,58.4784802900,59.8624741500,58.4595214700,59.1136007600,17275349,美的集团
2024-08-20,sz.000333,60.1752946800,60.1847740900,58.5448361600,59.7392418200,25780974,美的集团
2024-08-21,sz.000333,59.4453801100,60.3838417000,59.0851625300,59.8719535600,21187130,美的集团
2024-08-22,sz.000333,59.8435153300,61.1327150900,59.4548595200,60.7535386900,24978743,美的集团
2024-08-23,sz.000333,60.6682240000,62.5261883600,60.5544710800,62.0522178600,29047135,美的集团
2024-08-26,sz.000333,62.5072295400,63.1802676500,61.5213709000,62.8674471200,33958151,美的集团
2024-08-27,sz.000333,62.5641060000,63.0191176800,62.0806560900,62.5546265900,24113793,美的集团
2024-08-28,sz.000333,62.5451471800,62.7062971500,61.2085503700,61.5498091300,26542959,美的集团
2024-08-29,sz.000333,61.0663592200,61.9100267100,60.6208269500,60.6208269500,23285563,美的集团
2024-08-30,sz.000333,60.1752946800,62.3839972100,60.0805005800,61.3791797500,33386334,美的集团
2024-09-02,sz.000333,61.1421945000,63.0570353200,61.0853180400,61.8341914300,26075882,美的集团
2024-09-03,sz.000333,61.6256444100,63.0191176800,61.6161650000,62.5356677700,24237888,美的集团
2024-09-04,sz.000333,62.4313942600,63.2276647000,61.9574237600,62.0711766800,27499633,美的集团
2024-09-05,sz.000333,61.5687679500,61.9953414000,60.1752946800,60.2795681900,43212322,美的集团
2024-09-06,sz.000333,60.2890476000,61.1895915500,59.6254889000,59.7392418200,23320164,美的集团
2024-09-09,sz.000333,58.1561803500,58.9619302000,57.5210598800,57.9097156900,54840638,美的集团
2024-09-10,sz.000333,57.3314716800,58.4310832400,57.3314716800,57.5874157500,40111034,美的集团
2024-09-11,sz.000333,57.3693893200,58.8481772800,56.5920777000,58.4500420600,41921762,美的集团
2024-09-12,sz.000333,58.5827538000,59.5780918500,58.4500420600,59.1230801700,27616861,美的集团
2024-09-13,sz.000333,58.8197390500,60.4596769800,58.3836861900,60.2037329100,32148994,美的集团
2024-09-18,sz.000333,60.3080064200,62.2892031100,60.0994594000,61.8531502500,29502596,美的集团
2024-09-19,sz.000333,59.0567243000,62.3081619300,59.0567243000,61.8815884800,47611503,美的集团
2024-09-20,sz.000333,61.5308503100,62.8484883000,61.3886591600,62.6209824600,39801250,美的集团
2024-09-23,sz.000333,63.0001588600,64.3557144900,62.7536942000,64.0808116000,39162141,美的集团
2024-09-24,sz.000333,64.0808116000,64.6969732500,62.7536942000,64.4979056400,50090152,美的集团
2024-09-25,sz.000333,64.6590556100,67.7777815000,64.6590556100,66.4601435100,62766129,美的集团
2024-09-26,sz.000333,66.3558700000,69.8442928800,66.1568023900,69.7305399600,50134212,美的集团
2024-09-27,sz.000333,70.8585897500,72.4226924000,67.4460021500,69.1996930000,85744787,美的集团
2024-09-30,sz.000333,69.3513635600,72.8966629000,68.2801902300,72.1003924600,125166492,美的集团
2024-10-08,sz.000333,79.3142234700,79.3142234700,74.6313949300,76.0153887900,135239267,美的集团
2024-10-09,sz.000333,74.3185744000,75.1906801200,70.1665928200,71.1050544100,89550113,美的集团
2024-10-10,sz.000333,71.9961189500,75.2475565800,71.9202836700,74.2237803000,67303399,美的集团
2024-10-11,sz.000333,73.9393980000,74.1574244300,71.9487219000,72.7734305700,38060178,美的集团
2024-10-14,sz.000333,73.0198952300,75.1622418900,72.6122806000,74.8873390000,46282832,美的集团
2024-10-15,sz.000333,74.8873390000,74.8873390000,72.0435160000,72.0435160000,37583316,美的集团
2024-10-16,sz.000333,70.8111927000,71.5695455000,69.8916899300,71.3230808400,34282949,美的集团
2024-10-17,sz.000333,71.3230808400,71.5979837300,69.1048989000,69.2755282800,39437630,美的集团
2024-10-18,sz.000333,69.2755282800,72.2331042000,68.8679136500,71.1050544100,42785106,美的集团
2024-10-21,sz.000333,71.4273543500,72.0245571800,69.4651164800,70.2234692800,34322896,美的集团
2024-10-22,sz.000333,70.4794133500,72.9535393600,70.2803457400,72.5174865000,40405973,美的集团
2024-10-23,sz.000333,72.6122806000,73.7308509800,72.0435160000,72.4037335800,26831280,美的集团
2024-10-24,sz.000333,72.1477895100,72.4795688600,71.3799573000,71.7022572400,17108673,美的集团
2024-10-25,sz.000333,71.4937102200,71.9108042600,70.8775485700,71.3515190700,21057289,美的集团
2024-10-28,sz.000333,71.5600660900,71.6453807800,70.1571134100,70.9723426700,28059096,美的集团
2024-10-29,sz.000333,70.7258780100,71.5695455000,69.9580458000,70.2139898700,29727177,美的集团
2024-10-30,sz.000333,69.8632517000,70.4794133500,68.3655049200,68.9627077500,40413734,美的集团
2024-10-31,sz.000333,69.1712547700,69.8537722900,67.3986051000,67.7019462200,50046867,美的集团
2024-11-01,sz.000333,67.7209050400,69.1996930000,66.7160875800,68.4887372500,41651482,美的集团
2024-11-04,sz.000333,68.3844637400,69.5504311700,67.9673697000,69.0480224400,23231578,美的集团
2024-11-05,sz.000333,68.7257225000,69.6547046800,67.5028786100,69.3229253300,41696728,美的集团
2024-11-06,sz.000333,69.3324047400,69.3324047400,67.2753727700,67.4649609700,52593143,美的集团
2024-11-07,sz.000333,66.6876493500,68.3465461000,66.2515964900,68.3465461000,54774602,美的集团
2024-11-08,sz.000333,68.8773930600,69.9201281600,67.3986051000,68.8015577800,59337382,美的集团
2024-11-11,sz.000333,67.5218374300,68.1000814400,67.1331816200,67.8725756000,44207913,美的集团
2024-11-12,sz.000333,68.1664373100,70.9913014900,68.0526843900,68.6214489900,57547722,美的集团
2024-11-13,sz.000333,68.7067636800,70.4320163000,68.6878048600,69.5788694000,45841657,美的集团
2024-11-14,sz.000333,69.6547046800,70.9913014900,68.5645725300,69.8063752400,40843466,美的集团
2024-11-15,sz.000333,69.3418841500,70.2519075100,68.1095608500,68.4887372500,34282515,美的集团
2024-11-18,sz.000333,68.4129019700,69.1807341800,67.1426610300,67.3512080500,31938599,美的集团
2024-11-19,sz.000333,67.3512080500,68.0147667500,67.0194287000,67.5976727100,22665163,美的集团
2024-11-20,sz.000333,67.6640285800,67.9199726500,67.0573463400,67.7114256300,22637119,美的集团
2024-11-21,sz.000333,67.6545491700,67.6735079900,66.8772375500,67.1521404400,21652845,美的集团
2024-11-22,sz.000333,67.1426610300,69.0290636200,66.5644170200,66.7255669900,38845820,美的集团
2024-11-25,sz.000333,66.4601435100,68.6119695800,66.4601435100,66.7255669900,38586774,美的集团
2024-11-26,sz.000333,66.4601435100,67.4933992000,65.7397083500,66.9246346000,27418796,美的集团
2024-11-27,sz.000333,66.6592111200,67.7777815000,66.1094053400,67.6071521200,26482499,美的集团
2024-11-28,sz.000333,68.2517520000,68.2517520000,66.1283641600,66.5359787900,32328951,美的集团
2024-11-29,sz.000333,66.0525288800,67.0857845700,65.9292965500,66.4791023300,27750141,美的集团
2024-12-02,sz.000333,66.4980611500,66.8582787300,65.6259554300,66.4317052800,35790565,美的集团
2024-12-03,sz.000333,66.3558700000,66.3558700000,65.7871054000,66.2136788500,31317422,美的集团
2024-12-04,sz.000333,66.2421170800,68.2422725900,65.9766936000,67.7683020900,53195506,美的集团
2024-12-05,sz.000333,67.8725756000,69.0859400800,67.7019462200,67.9863285200,36764463,美的集团
2024-12-06,sz.000333,68.0432049800,69.3229253300,67.7872609100,69.0575018500,45677846,美的集团
2024-12-09,sz.000333,68.2612314100,70.0338810800,67.5976727100,69.3229253300,41321923,美的集团
2024-12-10,sz.000333,72.5269659100,72.6691570600,69.9485663900,69.9959634400,55513289,美的集团
2024-12-11,sz.000333,69.8632517000,71.4083955300,69.7684576000,71.1903691000,33543390,美的集团
2024-12-12,sz.000333,71.2851632000,71.8065307500,70.4983721700,71.6264219600,28639814,美的集团
2024-12-13,sz.000333,71.2851632000,71.3136014300,69.5125135300,70.1476340000,37063334,美的集团
2024-12-16,sz.000333,70.2424281000,70.5742074500,68.8679136500,69.4082400200,28047059,美的集团
2024-12-17,sz.000333,69.3892812000,70.7922338800,69.0195842100,69.8348134700,27887305,美的集团
2024-12-18,sz.000333,69.8253340600,70.6974397800,69.7494987800,70.2424281000,22578549,美的集团
2024-12-19,sz.000333,70.0149222600,71.3136014300,69.4271988400,70.5647280400,25355278,美的集团
2024-12-20,sz.000333,70.5552486300,70.8965073900,69.8253340600,70.1476340000,20939651,美的集团
2024-12-23,sz.000333,70.1476340000,71.3325602500,70.1002369500,70.7258780100,22602881,美的集团
2024-12-24,sz.000333,70.5268104000,72.4037335800,70.5268104000,72.2805012500,34414101,美的集团
2024-12-25,sz.000333,72.3278983000,72.6122806000,71.1334926400,71.6074631400,22733866,美的集团
2024-12-26,sz.000333,71.3420396600,72.2710218400,70.7637956500,72.0245571800,24214292,美的集团
2024-12-27,sz.000333,72.0245571800,72.0909130500,70.9059868000,71.4937102200,19842117,美的集团
2024-12-30,sz.000333,71.0955750000,72.2141453800,71.0197397200,71.3989161200,22182724,美的集团
2024-12-31,sz.000333,71.1903691000,72.0909130500,70.8017132900,71.3041220200,30766003,美的集团
2022-01-04,sz.002415,46.3479170000,46.3479170000,45.2198261900,45.8319684900,23913642,海康威视
2022-01-05,sz.002415,45.6483258000,45.6483258000,44.4940003200,44.8875203700,22958073,海康威视
2022-01-06,sz.002415,44.6514083400,44.8350510300,43.6195113200,43.6982153300,25229848,海康威视
2022-01-07,sz.002415,43.7069602200,44.3278474100,43.4621033000,43.6107664300,18430171,海康威视
2022-01-10,sz.002415,43.4008890700,44.2316536200,42.9461547900,43.9693069200,22587445,海康威视
2022-01-11,sz.002415,43.8993478000,44.1442047200,43.3571646200,43.4621033000,20117192,海康威视
2022-01-12,sz.002415,43.4183788500,43.7157051100,42.3515022700,43.0685832500,32406556,海康威视
2022-01-13,sz.002415,43.1123077000,43.4621033000,41.9754720000,42.0804106800,27128315,海康威视
2022-01-14,sz.002415,42.0804106800,42.5089102900,41.8442986500,42.2378187000,17315735,海康威视
2022-01-17,sz.002415,42.3077778200,43.0248588000,42.2378187000,42.8499610000,18208951,海康威视
2022-01-18,sz.002415,42.8587058900,45.6570706900,42.7450223200,44.3628269700,45541509,海康威视
2022-01-19,sz.002415,44.3715718600,45.3422546500,43.4708481900,43.8643682400,31678095,海康威视
2022-01-20,sz.002415,44.0917353800,44.1442047200,43.2259912700,43.5058277500,17645441,海康威视
2022-01-21,sz.002415,43.5233175300,43.5670419800,42.5876143000,43.2784606100,23891009,海康威视
2022-01-24,sz.002415,42.8499610000,43.6195113200,42.4214613900,42.8412161100,24632942,海康威视
2022-01-25,sz.002415,42.6750632000,43.1560321500,42.1591146900,42.1940942500,18976178,海康威视
2022-01-26,sz.002415,42.1940942500,43.2784606100,42.1940942500,43.0510934700,17212479,海康威视
2022-01-27,sz.002415,43.2172463800,43.2872055000,41.5732070600,42.1766044700,28964749,海康威视
2022-01-28,sz.002415,42.1766044700,42.5001654000,41.1009830000,41.5032479400,22646761,海康威视
2022-02-07,sz.002415,41.9230026600,41.9579822200,40.0515962000,40.1477899900,32960173,海康威视
2022-02-08,sz.002415,40.0515962000,40.6637385000,39.5618823600,40.4363713600,26585946,海康威视
2022-02-09,sz.002415,40.2352388900,41.1447074500,40.2264940000,41.0834932200,22189186,海康威视
2022-02-10,sz.002415,41.0922381100,41.3808194800,40.4013918000,41.0922381100,19012175,海康威视
2022-02-11,sz.002415,40.5762896000,41.0485136600,40.0515962000,40.2264940000,26671745,海康威视
2022-02-14,sz.002415,40.0341064200,40.3051980100,39.4744334600,40.0515962000,15669676,海康威视
2022-02-15,sz.002415,40.0428513100,40.4975855900,39.8941881800,40.4101366900,13541347,海康威视
2022-02-16,sz.002415,40.4276264700,40.6549936100,40.1040655400,40.2177491100,11313979,海康威视
2022-02-17,sz.002415,39.9728921900,40.4451162500,39.9466575200,40.3051980100,12894965,海康威视
2022-02-18,sz.002415,40.1915144400,40.6987180600,39.9641473000,40.6637385000,13523690,海康威视
2022-02-21,sz.002415,40.5500549300,41.7830844200,40.4538611400,41.6868906300,22538639,海康威视
2022-02-22,sz.002415,41.5382275000,41.5732070600,40.6637385000,40.9523198700,15951219,海康威视
2022-02-23,sz.002415,41.8005742000,43.0685832500,41.5382275000,42.7625121000,54762350,海康威视
2022-02-24,sz.002415,42.3952267200,42.9898792400,41.4157990400,41.9667271100,21788740,海康威视
2022-02-25,sz.002415,41.9667271100,42.9898792400,41.9579822200,42.1940942500,22276126,海康威视
2022-02-28,sz.002415,42.0979004600,42.4127165000,41.0660034400,42.1503698000,16936985,海康威视
2022-03-01,sz.002415,42.1503698000,42.3952267200,41.3633297000,41.5557172800,19455334,海康威视
2022-03-02,sz.002415,41.4507786000,41.7393599700,40.8736158600,41.2758808000,13721530,海康威视
2022-03-03,sz.002415,41.5644621700,41.6169315100,40.8211465200,40.9348300900,10400914,海康威视
2022-03-04,sz.002415,40.6025242700,40.7774220700,39.7892495000,40.0253615300,22873745,海康威视
2022-03-07,sz.002415,39.7280352700,39.7280352700,38.0927408400,38.3900671000,33259369,海康威视
2022-03-08,sz.002415,38.3900671000,38.9934645100,37.6030270000,38.1277204000,18637526,海康威视
2022-03-09,sz.002415,38.1277204000,38.3026182000,35.2419067000,37.6117718900,38188296,海康威视
2022-03-10,sz.002415,38.3113630900,38.8885258300,37.7429452400,38.4775160000,24817016,海康威视
2022-03-11,sz.002415,37.8653737000,39.7367801600,37.1133131600,39.5968619200,31306716,海康威视
2022-03-14,sz.002415,39.1596174200,39.6405863700,37.5243229900,37.5855372200,23722038,海康威视
