date,大智慧,二三四五,网宿科技,银之杰,信雅达,国民技术,朗科科技,三泰控股,全聚德,西安饮食,莲花健康,海欣食品,金健米业,京新药业,福瑞股份,沧州大化,宏达股份,金浦钛业,秀强股份,京威股份,通达动力,华资实业
2019-03-12,12.85,4.04952048,13.9881015,21.08877537,10.11739986,11.07,14.73725232,4.00944384,12.69779861,4.66,2.25085364,4.67251596,3.63,7.39194784,11.06217145,19.4050048,3.8,4.13978418,4.2994608,4.79920455,12.14241885,5.53121032
2019-03-13,11.63,4.22883504,12.8178551,18.98289198,9.43250304,10.47,14.14279755,3.82120704,12.70758874,4.78,2.14938073,4.6440828,3.56,7.2423408,10.85382562,18.760698,3.56,3.99087108,4.18301707,4.56243165,12.4019955,5.4217799
2019-03-14,10.75,3.92997744,12.982421,17.35607211,9.06838068,9.94,12.97348542,3.68002944,12.50199601,4.52,2.0294582,4.4545284,3.41,7.11993504,10.53634626,18.6564719,3.46,3.83203044,4.04865892,4.4622585,11.98859565,5.15317796
2019-03-15,10.31,3.82537728,11.885315,16.68737928,9.0163632,10.01,13.11066729,3.69885312,12.70758874,4.7,2.04790782,4.5493056,3.53,7.4463504,10.65540102,19.2723534,3.81,3.89159568,4.07553055,4.6808181,12.0751212,5.24271194
2019-03-18,11.27,3.90756312,12.09559365,17.44589652,9.3197985,10.08,13.64632983,3.8117952,12.99150251,4.81,2.08480706,4.72938228,3.65,7.58915712,10.95303792,20.3619899,4.1,3.99087108,4.10240218,4.6990314,12.46929315,5.36209058
2019-03-19,10.8,4.296078,12.6715743,17.18640378,9.39782472,9.99,14.65886268,3.84003072,12.81528017,4.78,2.05713263,4.6914714,3.62,7.52795424,11.02248653,20.1345875,3.95,3.971016,4.13823102,4.6443915,12.3635397,5.2725566
2019-03-20,11.38,4.42309248,12.4155829,17.7652722,9.65791212,9.84,14.1754599,3.78355968,12.8250703,5.26,2.09403187,4.74833772,3.61,7.52115392,11.25067482,20.2577638,4.11,3.94123338,4.24571754,4.553325,12.29624205,5.4217799
2019-03-21,11.38,4.80413592,12.5252935,19.0627359,9.91799952,10.14,13.718187,3.82120704,12.78590978,5.79,2.11248149,4.76729316,3.65,7.480352,11.19114744,20.0966871,4.04,3.971016,4.17405986,4.553325,12.1904886,5.71027828
2019-03-22,10.71,4.60240704,12.35158505,18.01478445,9.5798859,10.0,13.49608302,3.8117952,13.06982355,5.67,2.09403187,4.74833772,3.72,7.56875616,11.12169883,19.9450855,3.98,4.01072616,4.10240218,4.52600505,12.54620475,5.99877666
2019-03-25,10.25,4.5202212,12.2327319,17.92496004,9.06838068,10.0,13.11066729,3.74591232,12.69779861,5.77,2.03868301,4.80520404,3.68,7.6163584,10.93319546,19.3765795,4.22,3.89159568,3.95012961,4.4440452,12.8634651,5.80976048
2019-03-26,10.21,4.31102088,11.8487448,17.0666379,8.98168488,9.5,13.35890115,3.64238208,12.4334651,5.7,1.95565972,4.6440828,3.51,7.41914912,10.53634626,19.2155028,3.93,3.86181306,3.80681425,4.3165521,12.4019955,5.43172812
2019-03-27,9.69,4.53516408,11.45561515,16.4678085,8.86031076,9.47,12.6729918,3.5764992,12.54115653,6.27,1.94643491,4.66303824,3.54,7.53475456,10.66532225,20.3335646,3.87,3.89159568,3.80681425,4.371192,12.71925585,5.69038184
2019-03-28,9.32,4.31102088,11.1173408,16.02866694,8.74760622,9.34,12.53580993,3.53885184,12.47262562,6.04,1.90031086,4.67251596,3.58,7.39874816,10.56610995,19.6608325,3.65,3.76253766,3.73515657,4.4622585,13.1326557,5.46157278
2019-03-29,10.25,4.52769264,11.6110385,17.63552583,9.35447682,9.55,12.98001789,3.66120576,12.76632952,5.82,1.91876048,4.76729316,3.67,7.65036,10.96295915,18.7322727,3.79,3.85188552,3.81577146,4.56243165,13.5364416,5.73017472
2019-04-01,11.28,4.82655024,12.20530425,19.40207256,10.02203448,9.96,13.30010892,3.89650176,13.17751498,6.4,1.99255896,4.90945896,3.75,7.73876416,11.3102022,19.5092309,3.99,3.96108846,3.92325798,4.67171145,14.5555203,5.82965692
2019-04-02,11.71,4.68459288,12.1595915,18.82320414,10.03070406,9.91,13.22825175,4.2823872,13.06982355,6.36,1.95565972,4.89998124,3.74,7.65036,11.64752402,21.4611015,4.01,4.0206537,3.89638635,4.67171145,14.27671575,5.82965692
2019-04-03,11.95,4.7070072,12.29672975,19.10265786,10.07405196,9.91,13.40462844,4.10356224,13.32436693,6.24,1.97410934,5.0231916,3.78,7.70476256,11.79634247,22.2570099,3.96,4.08021894,3.9411724,4.89027105,14.3247855,6.03856954
2019-04-04,11.18,4.63976424,12.84528275,18.31419915,11.07972324,9.8,13.14332964,4.10356224,13.29499654,6.34,1.95565972,4.94736984,3.81,7.66396064,12.28248274,23.2045199,3.9,4.17949434,3.95012961,4.92669765,13.79601825,6.20768928
2019-04-08,11.67,4.52769264,12.3790127,19.97096049,11.32247148,9.45,12.79057626,4.000032,13.08940381,6.35,2.01100858,5.01371388,3.78,7.7863664,11.92531846,25.5259194,3.82,4.2688422,3.86055751,4.87205775,13.5556695,5.99877666
2019-04-09,11.17,4.58746416,12.29672975,20.14062882,10.5335397,9.56,12.86243343,4.000032,13.24604589,6.71,1.98333415,5.51603304,3.8,7.820368,12.47098611,23.6782749,3.97,4.13978418,3.90534356,4.81741785,13.5556695,6.59566986
2019-04-10,11.12,4.62482136,11.9218852,19.02281394,10.26478272,9.34,12.77097885,4.13179776,13.22646563,6.32,2.0294582,5.48759988,3.85,8.01077696,11.91539723,23.4698227,3.85,4.1199291,4.01283008,4.90848435,13.41146025,6.49618766
2019-04-11,10.61,4.49033544,11.885315,18.47388699,10.36881768,9.29,12.45742029,4.05650304,13.06003342,5.81,1.96488453,5.10849108,3.78,7.81356768,11.5086268,22.3043854,3.78,4.09014648,4.0307445,4.735458,13.1903394,6.40665368
2019-04-12,10.75,4.52769264,12.5618637,18.51380895,10.08272154,9.32,12.84936849,3.96238464,13.03066303,5.64,1.94643491,5.10849108,3.8,7.73196384,11.59791787,21.8211553,3.73,4.0702914,3.92325798,4.98133755,13.71910665,6.29722326
2019-04-15,10.4,4.57252128,11.9401703,18.11458935,9.96134742,9.22,12.77097885,3.91532544,12.95234199,5.69,1.91876048,5.28856776,3.71,7.5823568,11.48878434,21.7453545,3.64,4.05043632,3.84264309,4.63528485,13.41146025,6.33701614
2019-04-16,10.61,4.6322928,12.2875872,18.81322365,10.48152222,9.48,12.98655036,4.01885568,13.18730511,5.73,1.9372101,5.29804548,3.74,7.67076096,11.62768156,22.6833894,3.73,4.11000156,3.93221519,4.6079649,13.5556695,6.20768928
2019-04-17,10.41,4.65470712,12.8544253,18.61361385,10.2734523,9.46,13.90762863,4.03767936,13.20688537,5.76,1.94643491,5.22222372,3.82,7.65036,11.62768156,22.4275617,3.71,4.11000156,3.96804403,4.9722309,13.52682765,6.13805174
2019-04-18,10.24,4.52769264,12.35158505,18.0646869,10.03070406,9.34,13.68552465,4.0470912,13.09919394,5.85,1.91876048,5.24117916,3.83,7.55515552,11.44909942,22.0959332,3.63,4.09014648,3.97700124,5.47309665,13.33454865,5.968932
2019-04-19,10.37,4.53516408,12.53443605,18.21439425,10.88899248,9.36,13.56140772,4.17885696,13.13835446,5.81,1.95565972,5.14640196,3.84,7.6163584,11.51854803,22.4844123,3.65,4.13978418,4.10240218,5.5732698,13.0172883,6.0186731
2019-04-22,9.94,4.35584952,11.9767405,17.68542828,10.24744356,9.37,12.859106,4.07532672,13.0208729,6.13,2.0294582,5.04214704,3.92,7.57555648,12.07413691,22.7591902,3.59,4.09014648,3.93221519,5.81914935,12.62311635,5.77991582
2019-04-23,10.48,4.24377792,11.8121746,17.87505759,10.52487012,9.08,12.17658422,4.2823872,12.78590978,5.71,1.94643491,4.91893668,3.71,7.46675136,11.76657878,22.9676424,3.53,3.95116092,3.86055751,5.30917695,12.4789071,6.03856954
2019-04-24,10.32,4.35584952,12.4628088,18.31419915,10.74160962,9.07,13.22509594,4.1882688,12.76632952,5.6,2.1217063,4.98528072,3.73,7.52795424,11.58799664,22.4844123,3.55,4.03058124,3.90534356,5.4822033,12.58466055,5.71027828
2019-04-25,9.88,4.16159208,11.66555559,17.23630623,10.1000607,8.49,12.4634412,3.84003072,12.28661315,5.26,2.06635744,4.87154808,3.59,7.28994304,10.90343177,21.0726224,3.34,3.88166814,3.6724561,4.9358043,11.79631665,5.4217799
2019-04-26,9.73,4.1840064,11.67471942,16.64745732,9.70126002,8.35,13.70978532,3.80238336,12.2376625,5.16,2.06635744,4.87154808,3.43,7.28994304,10.2188669,18.9691502,3.35,3.85188552,3.59184121,4.8265245,11.5751958,5.3720388
2019-04-29,8.76,4.01963472,10.51091301,15.43981803,8.81696286,7.77,15.0847205,3.66120576,12.1397612,4.81,1.96488453,4.60617192,3.28,8.01757728,9.50453834,17.0741302,3.08,3.83203044,3.43956864,4.34387205,11.02720065,5.0735922
2019-04-30,7.88,4.17653496,10.05272151,15.87895959,8.83430202,7.87,14.7385138,3.7176768,12.21808224,4.95,1.86341162,4.71042684,3.61,8.15358368,9.5243808,17.05518,3.3,3.9213783,3.4933119,4.16173905,11.4406005,5.33224592
2019-05-06,7.09,3.78802008,9.20964915,14.29206168,7.95000486,7.19,13.26466242,3.37885056,11.50340275,4.53,1.77116352,4.8810258,3.97,8.26918912,8.66123379,15.3591371,3.15,3.61362456,3.17980955,3.74283315,10.29654045,5.01390288
2019-05-07,7.08,3.91503456,9.2554683,14.32200315,8.02803108,7.29,14.5901395,3.49179264,11.61109418,4.58,1.67891542,5.37386724,4.37,8.7044096,8.86957962,16.1834708,3.16,3.66326226,3.25146723,3.72461985,10.54650315,5.51131388
2019-05-08,6.37,3.922506,9.29212362,14.69128128,7.99335276,7.39,14.2933909,3.52944,11.3565508,4.59,1.61434175,5.90934072,4.81,8.20118592,8.80013101,15.8897427,3.1,3.6235521,3.27833886,3.66997995,10.81569375,5.471521
2019-05-09,6.26,3.90009168,9.24630447,14.71124226,7.94133528,7.75,13.4031451,3.47296896,11.39571132,4.58,1.54054327,5.31649424,5.29,8.09918112,8.8298947,15.4254628,3.1,3.5739144,3.3141677,3.66997995,10.5561171,5.18302262
2019-05-10,6.61,4.109292,9.83278959,15.34001313,8.43550134,8.2,14.74840542,3.54826368,11.63067444,4.73,1.59589213,5.46948688,5.29,8.40519552,9.05808299,15.9750186,3.19,3.7228275,3.42165422,3.77925975,10.81569375,5.45162456
2019-05-13,6.28,4.00469184,9.55787469,14.72122275,8.34880554,7.95,14.84732162,3.45414528,11.57193366,4.77,1.55899289,5.23999792,5.25,8.22158688,8.84973716,15.5960146,3.1,3.65333472,3.35895375,3.68819325,10.8060798,5.5212621
2019-05-14,6.91,3.95239176,9.78697044,14.85096912,8.3227968,7.71,16.33106462,3.52002816,11.48382249,4.65,1.55899289,5.33561832,5.04,7.90197184,8.76044609,15.4065126,3.06,3.6235521,3.28729607,3.6608733,10.5945729,5.6207443
2019-05-15,7.09,4.01963472,9.90610023,15.01065696,8.54820588,7.79,15.84637524,3.56708736,11.66004483,4.77,1.5682177,5.66072768,5.54,8.69080896,8.93902823,15.6718154,3.12,3.8717406,3.36791096,3.7701531,10.87337745,6.18779284
2019-05-16,6.92,3.94492032,9.81446193,14.6713203,8.43550134,7.77,16.05409926,3.56708736,11.66004483,4.79,1.62356656,5.60335544,5.34,8.86081696,9.0283193,15.9086929,3.43,3.93130584,3.70828494,3.79747305,10.9983588,6.2673786
2019-05-17,6.61,3.83284872,9.14550234,13.82297865,7.9760136,7.78,15.1341786,3.42590976,11.4544521,4.53,1.58666732,5.77547216,5.41,8.4323968,8.6314701,15.1885853,3.35,3.68311734,3.43956864,3.4423137,10.383066,6.25743038
2019-05-20,6.36,3.92997744,9.49372788,13.83295914,8.1060573,8.2,15.826592,3.37885056,11.41529158,4.56,1.50364403,5.20174976,4.87,8.41879616,8.71083994,14.8001062,3.5,3.64340718,3.42165422,3.34214055,10.4984334,5.88934624
2019-05-21,7.0,3.9598632,9.7136598,14.53159344,8.3661447,8.16,15.19352832,3.4353216,11.49361262,4.66,1.52209365,5.03919508,4.63,8.71801024,8.83981593,14.9327576,3.52,3.70297242,3.44852585,3.48784695,10.68109845,6.25743038
2019-05-22,6.87,4.01216328,9.86028108,14.58149589,8.48751882,8.29,14.7879719,3.42590976,11.41529158,4.59,1.46674479,4.96269876,4.73,8.48679936,8.77036732,14.6674548,3.38,3.8717406,3.45748306,3.41499375,10.5945729,6.04851776
2019-05-23,6.84,3.86273448,9.44790873,13.95272502,8.15807478,8.64,13.52184454,3.37885056,11.19011859,4.45,1.39294631,4.64715144,4.3,8.41199584,8.59178518,14.36988264,3.22,3.73275504,3.25146723,3.3330339,10.31576835,5.8197087
2019-05-24,6.85,3.78802008,9.77780661,13.94274453,8.0627094,7.78,12.62170712,3.32237952,11.21948898,4.51,1.31914783,4.65671348,4.18,8.40519552,8.56202149,13.64034952,3.22,3.69304488,3.17980955,3.278394,10.2100149,6.2176375
2019-05-27,7.01,3.91503456,10.18101513,14.46173001,8.47017966,8.08,12.96791382,3.4353216,11.40550145,4.61,1.2914734,4.78102,4.27,8.6364064,8.81005224,14.36028352,3.3,3.81217536,3.27833886,3.41499375,10.66187055,6.63546274
2019-05-28,6.85,3.87767736,10.11686832,14.31202266,8.44417092,8.04,14.26371604,3.41649792,11.41529158,4.55,1.35604707,4.74277184,4.39,8.3643936,8.76044609,14.5906624,3.4,3.81217536,3.26042444,3.3876738,10.6330287,6.52603232
2019-05-29,6.83,3.84032016,10.02523002,13.98266649,8.48751882,8.15,14.6395976,3.47296896,11.43487184,4.52,1.33759745,4.8288302,4.64,8.19738394,8.76044609,14.638658,3.39,3.83203044,3.28729607,3.39678045,10.7483961,6.62551452
2019-05-30,6.63,3.8104344,9.78697044,13.70321277,8.4528405,7.96,14.4417652,3.42590976,11.44466197,4.44,1.30992302,4.91488856,5.0,8.00949823,8.68107625,14.52346856,3.49,3.8221029,3.28729607,3.32392725,11.14256805,6.30717148
2019-05-31,6.65,3.79549152,9.63118533,13.35389562,8.2545798,7.95,14.84732162,3.47296896,11.34676067,4.42,1.2914734,4.74277184,4.73,7.96774585,8.67115502,14.02431432,3.51,3.95116092,3.26938165,3.2601807,11.12334015,6.12810352
2019-06-03,6.5,3.70583424,9.52121937,13.15428582,8.01126795,7.73,13.95707582,3.45414528,11.36634093,4.29,1.24534935,4.60890328,4.7,7.77290141,8.4330455,13.60195304,3.36,3.84195798,3.19772397,3.21464745,10.7483961,6.02862132
2019-06-04,6.48,3.68341992,9.59453001,12.84489063,7.77696765,7.6,13.43281996,3.59532288,11.26843963,4.14,1.18077568,4.38897636,4.28,7.85640617,8.25446336,13.20838912,3.21,3.70297242,3.17980955,3.1326876,10.62341475,5.45162456
2019-06-05,6.43,3.68341992,9.67700448,13.08442239,7.8220254,7.74,14.77808028,3.55767552,11.29781002,4.15,1.21767492,4.51328288,4.71,7.52934586,8.19493598,13.2947812,3.23,3.7228275,3.17085234,3.1144743,10.62341475,5.45162456
2019-06-06,6.13,3.66847704,9.85111725,13.12434435,7.5877251,7.41,14.02631716,3.33179136,11.2381438,4.07,1.16232606,4.41766248,4.76,7.07006968,7.98659015,13.04520408,3.1,3.63347964,3.09919466,2.97787455,10.4215218,5.25266016
2019-06-10,5.97,3.71330568,10.06188534,13.65331032,7.6958637,7.49,14.55057302,3.3412032,11.30776062,4.09,1.21767492,4.60890328,5.24,7.00744111,8.09572368,13.01640672,3.15,3.68311734,3.12606629,3.16000755,10.56573105,5.28250482
2019-06-11,6.57,3.8501089,10.41011088,14.28208119,8.13742965,7.76,15.00558754,3.4353216,11.5365016,4.26,1.28224859,5.0678812,5.76,7.27187285,8.40328181,13.54435832,3.33,3.83203044,3.26938165,3.2601807,10.93106115,5.5710032
2019-06-12,6.69,3.7914778,10.13519598,13.8728811,8.1284181,7.94,15.53973502,3.3882624,11.4867753,4.21,1.28224859,5.02963304,5.87,7.13965698,8.32391197,13.32357856,3.27,3.79232028,3.24251002,3.17822085,10.8060798,5.64064074
2019-06-13,6.91,3.8110215,10.07104917,13.972686,8.28161445,7.88,15.2330948,3.47296896,11.50666582,4.28,1.30069821,4.91488856,5.58,7.18836809,8.44296673,13.38117328,3.32,3.86181306,3.26938165,3.26928735,10.81569375,5.6207443
2019-06-14,6.63,3.70353115,9.79613427,13.26407121,8.0202795,7.64,14.35274062,3.39767424,11.42710374,4.13,1.30992302,4.70452368,5.2,7.06311095,8.14532983,12.88201904,3.27,3.95116092,3.17980955,3.1873275,10.64264265,5.41183168
2019-06-17,6.72,3.7328467,9.76864278,13.34391513,8.0383026,7.55,14.4417652,3.3882624,11.3873227,4.24,1.26379897,4.80014408,5.64,7.08398714,8.29414828,13.04520408,3.44,4.25891466,3.15293792,3.1144743,10.52727525,5.49141744
2019-06-18,6.95,3.70353115,9.66784065,13.25409072,8.10138345,7.53,14.342849,3.35061504,11.34754166,4.2,1.28224859,4.77145796,5.44,7.12573952,8.28422705,13.03560496,3.3,4.0702914,3.15293792,3.10536765,10.54650315,5.48146922
2019-06-19,7.19,3.7523904,9.8052981,13.53354444,8.2185336,7.68,14.60003112,3.3412032,11.39726796,4.25,1.30069821,4.81926816,5.4,7.29274904,8.49257288,13.07400144,3.32,4.0206537,3.16189513,3.14179425,10.6330287,5.55110676
2019-06-20,7.61,3.85988075,10.03439385,14.19225678,8.56998405,7.77,14.41209034,3.37885056,11.51661108,4.38,1.30069821,4.83839224,5.2,7.48063475,8.59178518,13.25638472,3.39,4.01072616,3.21563839,3.17822085,10.76823515,5.77991582
2019-06-21,7.89,3.89896815,10.18101513,15.60948636,8.7231804,8.01,14.6890557,3.46355712,11.59617316,4.45,1.34682226,4.88620244,5.22,7.62676808,8.88942208,13.54435832,3.42,4.01072616,3.53809795,3.2419674,11.63742005,5.82965692
2019-06-24,7.59,3.93805555,10.18101513,15.33003264,8.64207645,7.95,14.70883894,3.45414528,11.54644686,4.42,1.34682226,4.89576448,5.4,7.7937776,8.85965839,13.61155216,3.38,3.94123338,3.4037398,3.26928735,12.01406684,5.7699676
2019-06-25,7.38,3.85988075,9.97024704,15.00067647,8.8673652,7.74,14.342849,3.36943872,11.47683004,4.41,1.41139593,4.77145796,5.29,7.77986014,8.68107625,13.3427768,3.34,3.98094354,3.34103933,3.19643415,11.74365376,5.66053718
2019-06-26,7.13,3.8305652,9.8969364,14.44176903,8.67812265,7.72,14.20436632,3.37885056,11.51661108,4.34,1.48519441,4.78102,5.15,7.9329522,8.7306824,13.22758736,3.28,3.95116092,3.33208212,3.1873275,11.77262659,5.64064074
2019-06-27,7.26,3.8696526,10.080213,14.60145687,8.66009955,7.81,14.22414956,3.35061504,11.55639212,4.38,1.55899289,4.80970612,5.13,8.19738394,8.8298947,13.3907724,3.25,3.94123338,3.34103933,3.23286075,11.7822842,5.6207443
2019-06-28,7.09,3.80124965,9.87860874,14.18169885,8.3987646,7.62,13.78891828,3.2000256,11.56633738,4.31,1.63279137,4.89576448,4.98,8.01645696,8.93902823,13.1027988,3.21,3.9213783,3.26042444,3.12358095,11.59878961,5.48146922
2019-07-01,7.34,3.9673711,10.60255131,14.6914005,8.7231804,7.87,14.20436632,3.27532032,11.76524258,4.43,1.54976808,5.19218772,5.04,8.35743473,9.03824053,13.49636272,3.27,3.98094354,3.35895375,3.23286075,11.82091464,5.76001938
2019-07-02,7.19,3.89896815,10.49258535,14.3316111,8.6871342,7.84,13.98675068,3.30355584,11.64589946,4.49,1.62356656,5.10612936,4.95,8.4896506,8.91918577,13.65954776,3.22,3.95116092,3.32312491,3.2237541,11.77262659,5.68043362
2019-07-03,7.07,3.8305652,10.23599811,13.94183925,8.44382235,7.71,13.72956856,3.2000256,11.81496888,4.42,1.63279137,5.26868404,5.01,8.43398076,8.74060363,13.37157416,3.13,3.81217536,3.26042444,3.17822085,11.54084395,5.9191909
2019-07-04,7.13,3.8305652,10.21767045,13.76194455,8.3627184,7.68,13.48227806,3.19061376,11.67573524,4.37,1.63279137,5.13481548,4.88,8.4200633,8.71083994,13.3427768,3.14,3.78239274,3.29625328,3.14179425,11.48289829,5.7202265
2019-07-05,7.03,3.8305652,10.24516194,13.88187435,8.5069032,7.9,13.63065236,3.20943744,11.66578998,4.36,1.64201618,5.05831916,4.89,8.61490774,8.74060363,14.67705448,3.13,3.81217536,3.28729607,3.14179425,11.50221351,5.97888022
2019-07-08,6.64,3.6546719,9.74115129,12.90244765,8.0383026,7.5,12.93823896,3.1059072,11.34754166,4.13,1.61434175,4.88620244,4.85,8.39918711,8.32391197,14.2546932,3.06,3.70297242,3.14398071,2.90502135,10.83583842,6.13805174
2019-07-09,6.66,3.66444375,9.58536618,13.04236575,8.0383026,7.51,13.34379538,3.1059072,11.3375964,4.12,1.62356656,5.020071,4.83,8.6984125,8.44296673,15.27219992,3.06,3.75261012,3.18876676,3.096261,10.94207213,6.2176375
2019-07-10,6.52,3.6155845,9.42041724,12.76252955,7.8941178,7.41,14.11534174,3.07767168,11.29781536,4.08,1.61434175,4.85751632,4.66,8.48269187,8.32391197,14.99382544,2.97,3.71289996,3.29625328,3.0234078,10.8165232,5.98882844
2019-07-11,6.53,3.60581265,9.50289171,12.8724652,7.930164,7.42,13.36357862,3.07767168,11.3873227,4.11,1.5682177,4.8288302,4.53,8.73320615,8.37351812,14.84983864,2.99,3.69304488,3.28729607,2.97787455,10.69097427,6.27732682
2019-07-12,6.48,3.713303,9.50289171,12.5726407,7.8941178,7.4,13.68011046,3.3882624,11.36743218,4.16,1.50364403,4.76189592,4.54,8.78887599,8.71083994,14.6866536,3.16,3.7724652,3.33208212,2.95038618,10.73926232,6.08831064
2019-07-15,6.72,3.80124965,9.75947895,12.80250615,8.17347585,7.3,14.01642554,3.72708864,11.39726796,4.17,1.50364403,4.79058204,4.59,8.92805059,8.28422705,14.39868,3.2,3.7724652,3.37686817,3.00536232,10.88412647,6.1678964
2019-07-16,6.62,3.7914778,9.72282363,12.58263485,8.11940655,7.31,14.41209034,3.58591104,11.3873227,4.17,1.57744251,4.81926816,4.58,8.78191726,8.31399074,14.58106328,3.17,3.84195798,3.37686817,3.03285039,10.85515364,6.0186731
2019-07-17,6.64,3.85988075,9.8052981,12.8524769,8.22754515,7.38,14.57035626,3.51061632,11.41715848,4.15,1.54976808,4.80970612,4.77,8.58707282,8.36359689,14.84023952,3.09,3.83203044,3.34103933,3.00536232,10.96138735,5.95898378
2019-07-18,6.41,3.713303,9.59453001,12.2528279,7.97522175,7.24,13.98675068,3.3882624,11.24808906,4.09,1.55899289,4.64715144,4.76,8.54532044,8.08580245,14.13950376,3.05,3.81217536,3.27833886,2.9320608,10.76823515,5.70033006
2019-07-19,6.57,3.6937593,9.61285767,12.40274015,8.04731415,7.24,14.80775514,3.36943872,11.29781536,4.11,1.5682177,4.67583756,4.65,8.5592379,8.14532983,14.0147152,3.1,3.84195798,3.29625328,2.95954887,10.8165232,5.64064074
2019-07-22,6.32,3.62535635,9.27379596,11.98298585,7.7859792,6.98,13.57130264,3.21884928,11.06907438,3.96,1.51286884,4.4941588,4.32,8.58011409,7.98659015,13.26598384,2.98,3.71289996,3.2245956,2.8404339,10.79720798,5.41183168
2019-07-23,6.37,3.64490005,9.42041724,12.0529449,7.8580716,7.05,13.76913504,3.27532032,11.12874594,4.01,1.54976808,4.52284492,4.38,8.43398076,8.0361963,13.678746,3.01,3.86181306,3.28729607,2.84959659,10.93241452,5.51131388
2019-07-24,6.44,3.6742156,9.78697044,12.1728747,7.92115245,7.15,14.38241548,3.30355584,11.19836276,4.07,1.55899289,4.56109308,4.46,8.89325694,8.11556614,13.74593984,3.01,3.88166814,3.34999654,2.87708466,10.99036018,5.68043362
2019-07-25,6.42,3.6546719,9.79613427,12.18286885,7.930164,7.42,14.6395976,3.27532032,11.1884175,4.09,1.55899289,4.7332098,4.85,8.58011409,8.05603876,13.65954776,2.99,3.8717406,3.34103933,2.84959659,11.00001779,5.6207443
2019-07-26,6.4,3.60581265,9.74115129,12.2128513,7.9121409,7.25,14.28349928,3.294144,11.20830802,4.18,1.54054327,4.66627552,4.67,8.5592379,8.07588122,13.5347592,2.97,3.8717406,3.32312491,2.85875928,10.96138735,5.65058896
2019-07-29,6.27,3.56672525,9.82362576,11.9530034,7.7859792,7.26,14.4417652,3.2470848,11.39726796,4.1,1.51286884,4.62802736,4.74,8.64970139,8.10564491,13.78433632,2.95,3.60369702,3.30521049,2.82210852,10.97104496,5.66053718
2019-07-30,6.39,3.62535635,9.94275555,12.14289225,7.8760947,7.22,14.17469146,3.2470848,11.2381438,4.14,1.52209365,4.60890328,4.65,9.51258391,8.15525106,13.76513808,2.97,3.58384194,3.32312491,2.82210852,10.99036018,5.66053718
2019-07-31,6.3,3.5960408,9.74115129,11.88304435,7.79499075,7.13,13.95707582,3.21884928,11.31770588,4.12,1.59589213,4.57065512,4.54,9.28990455,8.05603876,13.6307504,2.92,3.39521868,3.28729607,2.75796969,10.89378408,5.51131388
2019-08-01,6.17,3.5569534,9.64034916,11.4333076,7.7679561,7.1,14.16479984,3.1529664,11.20830802,4.08,1.58666732,4.53240696,4.47,9.10897757,8.02627507,13.33317768,2.8,3.3257259,3.23355281,2.75796969,10.98070257,5.471521
2019-08-02,6.02,3.46900675,9.3471066,10.92360595,7.6237713,7.05,14.0461004,3.23767296,11.07901964,4.02,1.54976808,4.45591064,4.64,8.60794901,7.79808678,13.1507944,2.74,3.28601574,3.16189513,2.62969203,10.68131666,5.31234948
2019-08-05,5.97,3.3810601,9.28295979,10.96358255,7.569702,7.04,14.0955585,3.1529664,10.87016918,3.95,1.54976808,4.40810044,4.62,8.45485695,7.78816555,12.93001464,2.72,3.29594328,3.15293792,2.61136665,10.50747968,5.36209058
2019-08-06,5.77,3.2247105,8.87975127,10.78368785,8.3266722,6.68,13.5515194,3.058848,10.48230404,3.78,1.52209365,4.22642168,4.63,8.30176489,7.42108004,12.25807624,2.6,3.43492884,3.02753698,2.48308899,9.8507622,5.25266016
2019-08-07,5.64,3.21493865,8.68731084,10.4938575,8.0022564,6.53,13.19542108,3.04943616,10.52208508,3.78,1.51286884,4.18817352,4.67,8.19042521,7.39131635,12.21967976,2.64,3.34558098,2.99170814,2.57471589,9.70589805,5.35214236
2019-08-08,5.77,3.25402605,8.73312999,10.6337756,7.9481871,6.6,13.3042289,3.07767168,10.51213982,3.81,1.52209365,4.18817352,4.55,8.17650775,7.38139512,12.4308604,2.7,3.36543606,3.01857977,2.54722782,9.74452849,5.3222977
2019-08-09,5.65,3.2051668,8.51319807,10.50385165,7.749933,6.34,12.86899762,3.04002432,10.3927967,3.81,1.51286884,4.09255312,4.44,8.01645696,7.33178897,11.9989,2.64,3.2264505,3.00066535,2.51057706,9.63829478,5.33224592
2019-08-12,5.78,3.25402605,8.75145765,10.7537054,7.97522175,6.46,13.2547708,3.16237824,10.41268722,3.85,1.51286884,4.36985228,4.74,8.28784743,7.43100127,12.12368856,2.68,3.2264505,3.0454514,2.50141437,9.77350132,5.45162456
2019-08-13,5.63,3.23448235,8.57734488,10.56381655,7.7859792,6.52,13.09650488,3.1059072,10.31323462,3.79,1.5682177,4.302918,4.86,8.32264108,7.3417102,12.07569296,2.7,3.10732002,3.03649419,2.51057706,9.64795239,5.36209058
2019-08-14,5.66,3.322429,8.6140002,10.56381655,7.7859792,6.53,13.1063965,3.12473088,10.35301566,3.79,1.54054327,4.26466984,4.81,8.35743473,7.40123758,12.0948912,2.6,3.1271751,3.02753698,2.54722782,9.60932195,5.38198702
