时间,Open,High,Low,Close,Volume
2026-05-18 10:35:00,1327.9200439453125,1328.02001953125,1327.5899658203125,1328.0,16000.0
2026-05-18 10:36:00,1328.0,1328.0999755859375,1327.989990234375,1328.0999755859375,23900.0
2026-05-18 10:37:00,1328.0999755859375,1328.31005859375,1328.0899658203125,1328.300048828125,10100.0
2026-05-18 10:38:00,1328.300048828125,1328.550048828125,1328.0999755859375,1328.5,19900.0
2026-05-18 10:39:00,1328.550048828125,1328.550048828125,1328.0,1328.030029296875,13600.0
2026-05-18 10:40:00,1328.1400146484375,1328.489990234375,1328.030029296875,1328.469970703125,12100.0
2026-05-18 10:41:00,1328.469970703125,1329.5,1328.06005859375,1329.5,15507.0
2026-05-18 10:42:00,1329.75,1329.989990234375,1329.5,1329.8599853515625,10200.0
2026-05-18 10:43:00,1329.739990234375,1329.8900146484375,1329.2099609375,1329.2099609375,13400.0
2026-05-18 10:44:00,1329.199951171875,1329.199951171875,1328.0,1328.0,8500.0
2026-05-18 10:45:00,1328.010009765625,1328.7900390625,1328.0,1328.6199951171875,16000.0
2026-05-18 10:46:00,1328.6199951171875,1328.6199951171875,1328.02001953125,1328.02001953125,7100.0
2026-05-18 10:47:00,1328.0799560546875,1328.0799560546875,1328.0,1328.0,11800.0
2026-05-18 10:48:00,1328.010009765625,1328.0799560546875,1328.0,1328.0,11500.0
2026-05-18 10:49:00,1327.989990234375,1328.02001953125,1327.9200439453125,1327.9200439453125,9100.0
2026-05-18 10:50:00,1327.9100341796875,1327.9100341796875,1327.5400390625,1327.550048828125,12500.0
2026-05-18 10:51:00,1327.5400390625,1327.550048828125,1327.5400390625,1327.550048828125,9700.0
2026-05-18 10:52:00,1327.550048828125,1327.550048828125,1327.050048828125,1327.06005859375,15400.0
2026-05-18 10:53:00,1327.06005859375,1327.06005859375,1326.199951171875,1326.6099853515625,25140.0
2026-05-18 10:54:00,1326.6099853515625,1326.6099853515625,1326.06005859375,1326.0799560546875,9500.0
2026-05-18 10:55:00,1326.0799560546875,1326.0799560546875,1326.010009765625,1326.010009765625,10400.0
2026-05-18 10:56:00,1326.010009765625,1326.06005859375,1326.010009765625,1326.030029296875,10300.0
2026-05-18 10:57:00,1326.030029296875,1326.030029296875,1326.010009765625,1326.02001953125,9700.0
2026-05-18 10:58:00,1326.02001953125,1326.0999755859375,1325.9300537109375,1325.9300537109375,26300.0
2026-05-18 10:59:00,1325.97998046875,1325.97998046875,1325.9000244140625,1325.9300537109375,10000.0
2026-05-18 11:00:00,1325.969970703125,1325.989990234375,1325.9100341796875,1325.9100341796875,9100.0
2026-05-18 11:01:00,1325.93994140625,1326.530029296875,1325.93994140625,1326.3699951171875,13854.0
2026-05-18 11:02:00,1326.3699951171875,1327.0,1326.3699951171875,1326.9300537109375,9800.0
2026-05-18 11:03:00,1326.9000244140625,1327.050048828125,1326.8599853515625,1326.8599853515625,8300.0
2026-05-18 11:04:00,1326.8699951171875,1326.8699951171875,1326.1800537109375,1326.1800537109375,5800.0
2026-05-18 11:05:00,1326.1800537109375,1326.280029296875,1326.0,1326.18994140625,7500.0
2026-05-18 11:06:00,1326.260009765625,1326.8599853515625,1326.1800537109375,1326.6300048828125,16700.0
2026-05-18 11:07:00,1326.6099853515625,1326.6099853515625,1326.52001953125,1326.52001953125,4400.0
2026-05-18 11:08:00,1326.52001953125,1327.9000244140625,1326.5,1327.6800537109375,25999.0
2026-05-18 11:09:00,1327.6800537109375,1327.6800537109375,1327.4000244140625,1327.4000244140625,9300.0
2026-05-18 11:10:00,1327.489990234375,1327.6700439453125,1327.2099609375,1327.2099609375,4900.0
2026-05-18 11:11:00,1327.2099609375,1327.2099609375,1327.0699462890625,1327.0699462890625,7800.0
2026-05-18 11:12:00,1327.06005859375,1327.06005859375,1326.22998046875,1326.239990234375,7600.0
2026-05-18 11:13:00,1326.239990234375,1326.239990234375,1326.0699462890625,1326.0699462890625,8400.0
2026-05-18 11:14:00,1326.0699462890625,1326.0699462890625,1326.0,1326.0,7600.0
2026-05-18 11:15:00,1326.0,1326.0400390625,1326.0,1326.0,9200.0
2026-05-18 11:16:00,1326.0,1326.1800537109375,1325.989990234375,1326.0699462890625,14000.0
2026-05-18 11:17:00,1326.0699462890625,1327.0899658203125,1326.0699462890625,1327.02001953125,16100.0
2026-05-18 11:18:00,1327.31005859375,1327.31005859375,1326.530029296875,1326.72998046875,22730.0
2026-05-18 11:19:00,1327.06005859375,1327.06005859375,1326.9300537109375,1326.9300537109375,6900.0
2026-05-18 11:20:00,1326.9300537109375,1326.93994140625,1326.8399658203125,1326.8399658203125,16100.0
2026-05-18 11:21:00,1326.9300537109375,1326.9300537109375,1326.4000244140625,1326.4000244140625,4070.0
2026-05-18 11:22:00,1326.4000244140625,1326.4000244140625,1326.0799560546875,1326.0799560546875,7400.0
2026-05-18 11:23:00,1326.0999755859375,1326.0999755859375,1326.0,1326.0,11200.0
2026-05-18 11:24:00,1326.0,1326.010009765625,1325.9300537109375,1325.9300537109375,8100.0
2026-05-18 11:25:00,1325.9200439453125,1325.949951171875,1325.8499755859375,1325.8900146484375,12400.0
2026-05-18 11:26:00,1325.8800048828125,1325.949951171875,1325.8299560546875,1325.8299560546875,9600.0
2026-05-18 11:27:00,1325.8199462890625,1325.8299560546875,1325.800048828125,1325.800048828125,11610.0
2026-05-18 11:28:00,1325.7900390625,1325.81005859375,1325.0,1325.0,84790.0
2026-05-18 11:29:00,1325.2099609375,1325.2099609375,1325.010009765625,1325.02001953125,10600.0
2026-05-18 13:00:00,1325.050048828125,1328.010009765625,1325.050048828125,1325.7099609375,38690.0
2026-05-18 13:01:00,1325.699951171875,1325.699951171875,1325.0,1325.0,68610.0
2026-05-18 13:02:00,1324.8800048828125,1324.8800048828125,1323.989990234375,1323.989990234375,44500.0
2026-05-18 13:03:00,1323.9200439453125,1323.97998046875,1323.699951171875,1323.780029296875,10200.0
2026-05-18 13:04:00,1323.77001953125,1323.8800048828125,1323.7099609375,1323.800048828125,10300.0
2026-05-18 13:05:00,1323.7900390625,1324.0,1323.77001953125,1323.8900146484375,14400.0
2026-05-18 13:06:00,1323.8499755859375,1324.4100341796875,1323.8499755859375,1324.4100341796875,11500.0
2026-05-18 13:07:00,1324.280029296875,1324.280029296875,1324.1700439453125,1324.199951171875,12000.0
2026-05-18 13:08:00,1324.1800537109375,1324.199951171875,1324.050048828125,1324.050048828125,11200.0
2026-05-18 13:09:00,1324.0799560546875,1324.0799560546875,1324.010009765625,1324.010009765625,8200.0
2026-05-18 13:10:00,1324.0,1324.0,1323.8499755859375,1323.8800048828125,15000.0
2026-05-18 13:11:00,1323.8299560546875,1323.8399658203125,1323.81005859375,1323.8199462890625,10600.0
2026-05-18 13:12:00,1323.800048828125,1323.800048828125,1323.7099609375,1323.7099609375,12500.0
2026-05-18 13:13:00,1323.7099609375,1323.7099609375,1323.199951171875,1323.199951171875,30600.0
2026-05-18 13:14:00,1323.1800537109375,1323.8699951171875,1323.1600341796875,1323.8699951171875,27300.0
2026-05-18 13:15:00,1323.8399658203125,1323.989990234375,1323.8199462890625,1323.8299560546875,12800.0
2026-05-18 13:16:00,1323.800048828125,1323.81005859375,1323.72998046875,1323.739990234375,9500.0
2026-05-18 13:17:00,1323.72998046875,1323.72998046875,1323.5999755859375,1323.6099853515625,9400.0
2026-05-18 13:18:00,1323.6099853515625,1325.010009765625,1323.530029296875,1325.0,23800.0
2026-05-18 13:19:00,1324.02001953125,1324.5999755859375,1324.0,1324.5999755859375,10500.0
2026-05-18 13:20:00,1324.0799560546875,1324.0799560546875,1324.02001953125,1324.02001953125,11000.0
2026-05-18 13:21:00,1324.02001953125,1324.02001953125,1323.8199462890625,1323.8199462890625,8100.0
2026-05-18 13:22:00,1323.8199462890625,1323.8199462890625,1323.5400390625,1323.5400390625,14600.0
2026-05-18 13:23:00,1323.5799560546875,1323.6199951171875,1323.5,1323.550048828125,10652.0
2026-05-18 13:24:00,1323.530029296875,1323.550048828125,1323.5,1323.530029296875,13848.0
2026-05-18 13:25:00,1323.510009765625,1324.0,1323.449951171875,1324.0,16200.0
2026-05-18 13:26:00,1323.800048828125,1324.0,1323.5799560546875,1323.780029296875,10200.0
2026-05-18 13:27:00,1323.780029296875,1323.780029296875,1323.5799560546875,1323.6700439453125,12100.0
2026-05-18 13:28:00,1323.6700439453125,1323.739990234375,1323.6700439453125,1323.68994140625,15400.0
2026-05-18 13:29:00,1323.6800537109375,1323.6800537109375,1323.550048828125,1323.5899658203125,11600.0
2026-05-18 13:30:00,1323.5799560546875,1323.5799560546875,1323.5,1323.5,8620.0
2026-05-18 13:31:00,1323.5,1323.5,1323.4000244140625,1323.4200439453125,9200.0
2026-05-18 13:32:00,1323.3900146484375,1323.3900146484375,1323.31005859375,1323.3399658203125,8700.0
2026-05-18 13:33:00,1323.31005859375,1323.31005859375,1323.199951171875,1323.25,15300.0
2026-05-18 13:34:00,1323.199951171875,1323.5400390625,1323.199951171875,1323.5400390625,13500.0
2026-05-18 13:35:00,1323.5,1323.780029296875,1323.489990234375,1323.780029296875,10820.0
2026-05-18 13:36:00,1323.780029296875,1323.989990234375,1323.699951171875,1323.780029296875,10400.0
2026-05-18 13:37:00,1323.780029296875,1323.780029296875,1323.699951171875,1323.7099609375,11300.0
2026-05-18 13:38:00,1323.699951171875,1323.699951171875,1323.5999755859375,1323.6099853515625,9200.0
2026-05-18 13:39:00,1323.5899658203125,1324.22998046875,1323.5,1324.1700439453125,15980.0
2026-05-18 13:40:00,1324.1700439453125,1325.0799560546875,1323.6099853515625,1325.0799560546875,15700.0
2026-05-18 13:41:00,1325.0,1325.1300048828125,1325.0,1325.02001953125,11100.0
2026-05-18 13:42:00,1325.0,1325.449951171875,1324.989990234375,1325.449951171875,16800.0
2026-05-18 13:43:00,1325.43994140625,1325.449951171875,1325.199951171875,1325.199951171875,12000.0
2026-05-18 13:44:00,1325.1300048828125,1325.1300048828125,1324.1800537109375,1324.1800537109375,13300.0
2026-05-18 13:45:00,1324.1700439453125,1324.1700439453125,1323.6600341796875,1323.6600341796875,5700.0
2026-05-18 13:46:00,1323.6099853515625,1323.6099853515625,1323.47998046875,1323.489990234375,11900.0
2026-05-18 13:47:00,1323.47998046875,1323.47998046875,1323.4000244140625,1323.4100341796875,15400.0
2026-05-18 13:48:00,1323.4000244140625,1323.4300537109375,1323.3800048828125,1323.3900146484375,11500.0
2026-05-18 13:49:00,1323.3800048828125,1323.3800048828125,1323.3399658203125,1323.3399658203125,8400.0
2026-05-18 13:50:00,1323.3199462890625,1323.3199462890625,1323.280029296875,1323.2900390625,9800.0
2026-05-18 13:51:00,1323.2900390625,1323.2900390625,1323.219970703125,1323.219970703125,7200.0
2026-05-18 13:52:00,1323.219970703125,1323.219970703125,1323.18994140625,1323.199951171875,13700.0
2026-05-18 13:53:00,1323.1800537109375,1323.3900146484375,1323.1800537109375,1323.3900146484375,23200.0
2026-05-18 13:54:00,1323.3499755859375,1323.4200439453125,1323.3499755859375,1323.3699951171875,9300.0
2026-05-18 13:55:00,1323.3699951171875,1323.4000244140625,1323.3399658203125,1323.3599853515625,11200.0
2026-05-18 13:56:00,1323.3599853515625,1323.4000244140625,1323.3499755859375,1323.3599853515625,8700.0
2026-05-18 13:57:00,1323.3599853515625,1323.3699951171875,1323.300048828125,1323.300048828125,14100.0
2026-05-18 13:58:00,1323.280029296875,1323.280029296875,1322.300048828125,1322.300048828125,92500.0
2026-05-18 13:59:00,1322.4000244140625,1322.4000244140625,1321.8900146484375,1321.8900146484375,77100.0
2026-05-18 14:00:00,1321.75,1321.75,1320.06005859375,1320.06005859375,45800.0
2026-05-18 14:01:00,1320.010009765625,1320.1099853515625,1320.0,1320.030029296875,66810.0
2026-05-18 14:02:00,1320.030029296875,1320.0799560546875,1320.0,1320.06005859375,27900.0
2026-05-18 14:03:00,1320.1099853515625,1320.6800537109375,1320.1099853515625,1320.25,9500.0
2026-05-18 14:04:00,1320.6700439453125,1320.719970703125,1320.27001953125,1320.719970703125,11000.0
2026-05-18 14:05:00,1320.68994140625,1320.699951171875,1320.1099853515625,1320.1099853515625,19800.0
2026-05-18 14:06:00,1320.1099853515625,1320.2099609375,1320.0999755859375,1320.199951171875,17000.0
2026-05-18 14:07:00,1320.0999755859375,1320.199951171875,1320.0999755859375,1320.1099853515625,9600.0
2026-05-18 14:08:00,1320.0899658203125,1320.1199951171875,1320.0,1320.010009765625,38800.0
2026-05-18 14:09:00,1320.02001953125,1320.02001953125,1320.0,1320.010009765625,23200.0
2026-05-18 14:10:00,1320.0,1320.010009765625,1320.0,1320.010009765625,49000.0
2026-05-18 14:11:00,1320.02001953125,1320.02001953125,1320.0,1320.0,19700.0
2026-05-18 14:12:00,1320.0,1320.02001953125,1320.0,1320.02001953125,12600.0
2026-05-18 14:13:00,1320.02001953125,1320.1400146484375,1320.02001953125,1320.1300048828125,8300.0
2026-05-18 14:14:00,1320.1400146484375,1320.199951171875,1320.1300048828125,1320.1700439453125,7793.0
2026-05-18 14:15:00,1320.18994140625,1320.2099609375,1320.1300048828125,1320.199951171875,8600.0
2026-05-18 14:16:00,1320.18994140625,1320.219970703125,1320.1500244140625,1320.199951171875,7300.0
2026-05-18 14:17:00,1320.199951171875,1320.280029296875,1320.199951171875,1320.280029296875,9000.0
2026-05-18 14:18:00,1320.27001953125,1320.3499755859375,1320.27001953125,1320.3499755859375,7300.0
2026-05-18 14:19:00,1320.3299560546875,1320.3599853515625,1320.3199462890625,1320.3299560546875,8100.0
2026-05-18 14:20:00,1320.3199462890625,1320.3299560546875,1319.9000244140625,1320.0,98190.0
2026-05-18 14:21:00,1319.9300537109375,1319.9300537109375,1319.800048828125,1319.800048828125,11140.0
2026-05-18 14:22:00,1319.800048828125,1319.81005859375,1319.7099609375,1319.739990234375,9460.0
2026-05-18 14:23:00,1319.739990234375,1319.739990234375,1319.6500244140625,1319.6600341796875,8200.0
2026-05-18 14:24:00,1319.6600341796875,1319.81005859375,1319.6500244140625,1319.81005859375,12639.0
2026-05-18 14:25:00,1319.8199462890625,1319.9200439453125,1319.8199462890625,1319.8499755859375,9900.0
2026-05-18 14:26:00,1319.8499755859375,1319.8499755859375,1319.800048828125,1319.8199462890625,7900.0
2026-05-18 14:27:00,1319.8199462890625,1319.8299560546875,1319.800048828125,1319.81005859375,8300.0
2026-05-18 14:28:00,1319.8199462890625,1319.8299560546875,1319.800048828125,1319.81005859375,11500.0
2026-05-18 14:29:00,1319.81005859375,1319.81005859375,1319.800048828125,1319.800048828125,7000.0
2026-05-18 14:31:00,1332.949951171875,1332.949951171875,1332.949951171875,1332.949951171875,19900.0
2026-05-18 14:35:00,1322.68994140625,1322.68994140625,1322.6099853515625,1322.6099853515625,45100.0
2026-05-18 14:36:00,1322.6600341796875,1322.6600341796875,1321.5799560546875,1322.4599609375,5401.0
2026-05-18 14:37:00,1322.3599853515625,1322.449951171875,1322.030029296875,1322.030029296875,5900.0
2026-05-18 14:38:00,1322.2099609375,1322.25,1321.81005859375,1321.81005859375,7300.0
2026-05-18 14:39:00,1321.5999755859375,1321.780029296875,1321.1400146484375,1321.1400146484375,8899.0
2026-05-18 14:40:00,1321.0799560546875,1321.219970703125,1321.010009765625,1321.02001953125,8700.0
2026-05-18 14:41:00,1321.06005859375,1321.1199951171875,1321.0,1321.010009765625,10100.0
2026-05-18 14:42:00,1321.050048828125,1321.1300048828125,1320.050048828125,1321.0899658203125,15900.0
2026-05-18 14:43:00,1321.1099853515625,1321.8699951171875,1321.1099853515625,1321.8199462890625,7000.0
2026-05-18 14:44:00,1321.969970703125,1322.0,1321.27001953125,1321.9000244140625,15000.0
2026-05-18 14:45:00,1322.4599609375,1323.300048828125,1322.4599609375,1323.0,21900.0
2026-05-18 14:46:00,1323.030029296875,1323.030029296875,1321.4300537109375,1321.6300048828125,23500.0
2026-05-18 14:47:00,1321.4599609375,1321.4599609375,1321.25,1321.449951171875,16700.0
2026-05-18 14:48:00,1321.4100341796875,1322.5999755859375,1321.31005859375,1321.72998046875,17800.0
2026-05-18 14:49:00,1321.8199462890625,1323.0,1321.8199462890625,1322.969970703125,13654.0
2026-05-18 14:50:00,1322.97998046875,1322.97998046875,1322.1800537109375,1322.9000244140625,23178.0
2026-05-18 14:51:00,1322.9000244140625,1322.9000244140625,1322.0999755859375,1322.0999755859375,17800.0
2026-05-18 14:52:00,1322.0699462890625,1322.18994140625,1321.4599609375,1322.18994140625,23300.0
2026-05-18 14:53:00,1322.199951171875,1322.219970703125,1322.0,1322.010009765625,17500.0
2026-05-18 14:54:00,1322.0,1322.0,1320.0400390625,1320.6800537109375,18400.0
2026-05-18 14:55:00,1320.02001953125,1321.3299560546875,1320.02001953125,1321.1099853515625,11900.0
2026-05-18 14:56:00,1321.449951171875,1323.199951171875,1321.3299560546875,1322.510009765625,17712.0
2026-05-18 14:57:00,1322.510009765625,1322.510009765625,1322.510009765625,1322.510009765625,100.0
2026-05-19 09:30:00,1322.010009765625,1326.969970703125,1321.3299560546875,1326.969970703125,81110.0
2026-05-19 09:31:00,1327.0,1329.3800048828125,1327.0,1327.4200439453125,60000.0
2026-05-19 09:32:00,1327.510009765625,1327.510009765625,1323.0,1325.0,65230.0
2026-05-19 09:33:00,1323.300048828125,1326.06005859375,1323.300048828125,1326.06005859375,42810.0
2026-05-19 09:34:00,1326.800048828125,1327.02001953125,1325.1199951171875,1325.1199951171875,41890.0
2026-05-19 09:35:00,1325.06005859375,1325.06005859375,1323.1800537109375,1324.0,31200.0
2026-05-19 09:36:00,1324.1400146484375,1326.18994140625,1324.1400146484375,1326.18994140625,31300.0
2026-05-19 09:37:00,1326.7099609375,1326.7099609375,1324.1600341796875,1324.989990234375,37500.0
2026-05-19 09:38:00,1324.3900146484375,1325.0,1323.8199462890625,1323.8599853515625,15620.0
2026-05-19 09:39:00,1324.0,1324.02001953125,1323.8900146484375,1323.989990234375,19380.0
2026-05-19 09:40:00,1324.8699951171875,1326.0,1323.989990234375,1326.0,25572.0
2026-05-19 09:41:00,1326.0,1326.8199462890625,1325.9000244140625,1326.719970703125,18395.0
2026-05-19 09:42:00,1326.8199462890625,1327.010009765625,1325.1600341796875,1326.800048828125,35805.0
2026-05-19 09:43:00,1326.47998046875,1326.8499755859375,1325.530029296875,1326.0,23220.0
2026-05-19 09:44:00,1326.0,1326.989990234375,1326.0,1326.800048828125,28740.0
2026-05-19 09:45:00,1326.75,1327.8499755859375,1326.75,1327.4599609375,36013.0
2026-05-19 09:46:00,1327.8199462890625,1328.47998046875,1327.0,1327.77001953125,62040.0
2026-05-19 09:47:00,1327.7099609375,1327.8599853515625,1326.7900390625,1326.7900390625,26140.0
2026-05-19 09:48:00,1326.81005859375,1326.81005859375,1325.0,1325.0,32220.0
2026-05-19 09:49:00,1325.010009765625,1325.010009765625,1324.0,1324.0799560546875,24640.0
2026-05-19 09:50:00,1324.06005859375,1325.18994140625,1324.06005859375,1324.8599853515625,22800.0
2026-05-19 09:51:00,1325.18994140625,1326.3499755859375,1325.18994140625,1326.27001953125,21100.0
2026-05-19 09:52:00,1325.739990234375,1325.93994140625,1324.9000244140625,1324.9000244140625,21280.0
2026-05-19 09:53:00,1324.9000244140625,1325.6500244140625,1324.9000244140625,1325.5899658203125,17492.0
2026-05-19 09:54:00,1325.52001953125,1325.989990234375,1325.02001953125,1325.02001953125,14960.0
2026-05-19 09:55:00,1325.02001953125,1325.4200439453125,1324.219970703125,1324.27001953125,25698.0
2026-05-19 09:56:00,1324.22998046875,1325.0,1324.22998046875,1325.0,23176.0
2026-05-19 09:57:00,1324.989990234375,1324.989990234375,1324.739990234375,1324.77001953125,10560.0
2026-05-19 09:58:00,1324.760009765625,1324.760009765625,1323.199951171875,1323.199951171875,37900.0
2026-05-19 09:59:00,1323.199951171875,1323.199951171875,1322.9599609375,1323.0,23640.0
2026-05-19 10:00:00,1323.0,1323.6800537109375,1322.97998046875,1323.4200439453125,28720.0
2026-05-19 10:01:00,1323.260009765625,1323.260009765625,1323.010009765625,1323.02001953125,10360.0
2026-05-19 10:02:00,1323.0,1323.02001953125,1322.010009765625,1322.1600341796875,31500.0
2026-05-19 10:03:00,1322.1600341796875,1322.1600341796875,1322.0,1322.0,24800.0
2026-05-19 10:04:00,1322.0,1322.0,1321.0,1321.760009765625,33700.0
2026-05-19 10:05:00,1321.7900390625,1321.7900390625,1321.0999755859375,1321.0999755859375,12600.0
2026-05-19 10:06:00,1321.06005859375,1321.300048828125,1321.06005859375,1321.1800537109375,22700.0
2026-05-19 10:07:00,1321.1600341796875,1321.31005859375,1320.8199462890625,1321.219970703125,39900.0
2026-05-19 10:08:00,1321.010009765625,1321.300048828125,1321.010009765625,1321.25,10620.0
2026-05-19 10:09:00,1321.1800537109375,1322.530029296875,1321.1300048828125,1322.030029296875,20200.0
2026-05-19 10:10:00,1322.4599609375,1322.4599609375,1321.699951171875,1322.3800048828125,21534.0
2026-05-19 10:11:00,1322.3800048828125,1322.530029296875,1322.3800048828125,1322.4300537109375,26400.0
2026-05-19 10:12:00,1322.4300537109375,1322.4300537109375,1321.9000244140625,1321.9000244140625,9000.0
2026-05-19 10:13:00,1321.8800048828125,1321.8800048828125,1320.9300537109375,1321.219970703125,21000.0
