Date,AAPL,AMD,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,QQQ,SPY,TSLA,WMT,XOM
2019-01-02,37.50373077392578,18.829999923706055,76.95649719238281,20.945077896118164,,52.30173110961914,145.3916778564453,104.38787841796875,80.83650970458984,37.58268737792969,134.62351989746094,94.39713287353516,3.376983165740967,29.29435157775879,75.91563415527344,148.04087829589844,224.38250732421875,20.674667358398438,27.96704864501953,50.001853942871094
2019-01-03,33.76806640625,17.049999237060547,75.01399993896484,20.609424591064453,,50.85319900512695,143.2618865966797,102.72911071777344,79.68768310546875,37.35044860839844,130.71421813964844,90.92445373535156,3.172957181930542,28.47479248046875,75.38338470458984,143.2042999267578,219.02813720703125,20.02400016784668,27.823232650756836,49.23412322998047
2019-01-04,35.20960235595703,19.0,78.76950073242188,21.46535301208496,,53.461639404296875,147.9440155029297,104.45326232910156,82.62539672851562,38.095218658447266,136.87586975097656,95.1532974243164,3.37623929977417,29.125028610229492,76.92195892333984,149.3312225341797,226.36465454101562,21.179332733154297,27.99701499938965,51.04937744140625
2019-01-07,35.13124465942383,20.56999969482422,81.47550201416016,21.448566436767578,,53.355018615722656,148.7637939453125,103.78321075439453,82.68284606933594,37.59871292114258,136.97509765625,95.27466583251953,3.554980754852295,29.28080940246582,76.6142578125,151.10911560058594,228.14947509765625,22.33066749572754,28.326602935791016,51.3148307800293
2019-01-08,35.80095672607422,20.75,82.8290023803711,21.406612396240234,,53.823646545410156,148.21449279785156,106.1937484741211,82.52693176269531,38.02313995361328,141.4202117919922,95.96543884277344,3.466477632522583,29.41628074645996,76.8969955444336,152.47596740722656,230.2930145263672,22.356666564941406,28.52435302734375,51.68794250488281
2019-01-09,36.4089241027832,20.190000534057617,82.97100067138672,21.61640167236328,,53.63917922973633,149.14413452148438,105.35208129882812,82.38744354248047,37.29439163208008,143.1069793701172,97.33772277832031,3.5346529483795166,29.355316162109375,75.64117431640625,153.71852111816406,231.36923217773438,22.568666458129883,28.43146514892578,51.96058654785156
2019-01-10,36.525291442871094,19.739999771118164,82.81099700927734,21.591222763061523,,53.499332427978516,148.74688720703125,105.98948669433594,82.37921142578125,37.69480514526367,143.07717895507812,96.71226501464844,3.600346803665161,28.657669067382812,75.82414245605469,154.15826416015625,232.18545532226562,22.99799919128418,28.452444076538086,51.69511413574219
2019-01-11,36.16667556762695,20.270000457763672,82.02799987792969,21.842967987060547,,52.78721237182617,149.53294372558594,106.02214050292969,81.9853515625,37.91102600097656,142.68031311035156,95.96543884277344,3.6895933151245117,29.043743133544922,76.32317352294922,153.59429931640625,232.2751007080078,23.150667190551758,28.416488647460938,51.45835494995117
2019-01-14,35.622840881347656,20.229999542236328,80.8604965209961,22.128273010253906,,52.144527435302734,151.0457305908203,104.82096099853516,82.83055877685547,37.758872985839844,144.25791931152344,95.26530456542969,3.729506492614746,28.698314666748047,75.80751037597656,152.23696899414062,230.85806274414062,22.293333053588867,28.44944953918457,51.393760681152344
2019-01-15,36.35192108154297,20.3799991607666,83.72799682617188,22.279321670532227,,53.88018035888672,152.0514373779297,105.7034683227539,83.43779754638672,38.095218658447266,147.7902374267578,98.02852630615234,3.715376377105713,28.942150115966797,76.52277374267578,155.2096710205078,233.50390625,22.961999893188477,28.838960647583008,51.422481536865234
