Date,AAPL,AMD,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,QQQ,SPY,TSLA,WMT,XOM
2023-08-29,177.61838490226515,102.11000061035156,133.3800048828125,26.939246204045443,,131.15600145683445,304.80682110907077,153.0185680651376,138.89901243341095,55.80076944072969,286.3330045979978,315.7881667802801,46.62954971759292,30.92363689791106,144.4009215056235,360.66532013496044,427.5470082557006,238.5800018310547,51.577891758694896,100.69057504122723
2023-08-30,182.7976884731864,105.4000015258789,134.92999267578125,27.246963006601188,,133.67517000710467,311.5400111582628,153.24131555297947,139.7547267719963,55.87447679066478,294.8561048281346,322.44962819676334,49.005691704274305,30.855414475801094,144.54158090473175,368.8515423053,434.17297483140425,254.1999969482422,52.03203472275205,101.40678469380573
2023-08-31,185.66408956621913,106.19000244140625,135.05999755859375,27.201348844956474,,134.8950799084139,310.9829967734833,151.6263803996546,139.4162165882018,55.561201200145426,293.49676421952233,322.9696339885842,49.34143402541549,30.650730250092,144.5603379904566,370.8783961791077,436.23991629050073,255.97999572753906,52.26560398479926,102.0311771371473
2023-09-01,187.29501688409448,107.0,139.4600067138672,27.04150786309445,,136.3332217281178,311.2285160494231,149.81653868572903,137.3756530739663,55.284775730730615,297.0390361899083,325.0396597293619,49.72313481683707,30.394882646103067,145.29195621806204,374.28275412084383,437.7080777747482,257.260009765625,52.8332785214985,103.02281515029382
2023-09-05,186.09899903788357,109.0,137.72999572753906,27.210752361677933,,134.3297620041587,309.0287611459386,149.01839128779307,138.38181790077672,54.59371761771441,294.7072634122402,322.77339871686183,48.18533532160486,30.667787252296144,144.26020152701113,370.7111217591785,435.35138309753785,245.0,52.5024011991464,104.76741149426415
2023-09-06,186.21757793807612,110.55999755859375,136.32000732421875,26.703019554071194,,134.9050132008134,304.2802140038079,148.35014256926064,136.06854930010627,54.01323383763844,299.3608078619437,327.0705236753987,48.40715496062999,30.07080731769426,142.8438456873071,371.2129381611802,433.1008212089274,255.13999938964844,52.03203871651099,104.19813824809835
2023-09-07,173.15073850258275,106.13999938964844,133.89999389648438,26.712419918583265,,132.49492113945962,302.6846998235582,147.70045092701136,135.53256513460647,54.31729633906819,295.67965546312854,325.0200859411969,45.49319509398626,29.397072937527383,143.03144067677462,364.25658739214424,427.9912839614794,245.07000732421875,52.55105831068073,105.27242587274286
2023-09-08,176.2840107997074,107.0199966430664,136.86000061035156,26.439748101715967,,133.80410329196144,303.9120126683454,148.1181126795053,134.81790593039398,53.71837649097538,296.89015689806655,323.8427514132207,45.90990538845147,29.19239467090309,143.90374928277836,366.0277509497808,429.72018962218704,251.22000122070312,53.03115446266922,105.16224257246834
2023-09-11,177.9841155245434,107.31999969482422,138.75,26.806444447156757,,135.4207328151726,309.89733144633794,149.48241541815094,136.11557526086284,53.810522156835496,299.06308448116476,330.85742559530763,46.11575054004364,29.200922057080746,143.81937123417572,369.61896663053767,432.9462527649071,264.2699890136719,53.199844954166416,106.67728473980132
2023-09-12,177.4108165912451,104.19999694824219,142.32000732421875,26.75943211345097,,135.14304760406196,305.8851157325171,150.55906526865368,135.88049351350259,54.35415722677965,303.94477776656885,329.4643042616368,44.70673820080512,28.970658616639348,145.37639638104807,369.2352965964645,431.70036845391746,270.760009765625,53.36202965849397,105.90598071277722
2023-09-13,174.46531572894506,105.0999984741211,140.9499969482422,27.379999746913658,,133.98263986174015,314.8441741427807,151.9883510140448,138.55110821656936,53.81051630198565,300.00570342701496,325.0396960586879,44.568836579722586,29.175339763193975,142.5530728558224,367.0313349813614,430.9952464774697,270.07000732421875,53.50152011049788,107.8066851480309
2023-09-14,171.98438956640607,108.43000030517578,145.0800018310547,27.42700739608436,,136.4720856086748,320.0365281860477,152.8422204821787,139.02124145269468,54.0888427822018,304.3515816681793,332.7312908414323,45.91789786927569,29.200923285674463,144.30711074812604,369.94367941722965,433.747962382289,271.32000732421875,53.52422771423219,107.93522712289439
2023-09-15,174.43568479625586,106.06999969482422,142.69000244140625,27.220153674277654,,136.84892900879936,325.8424937329827,152.19255523843,140.0368343962491,54.24672752280381,309.1837135194548,330.5434840282613,45.30931088292171,29.04741184602215,144.4759154312865,369.86497753312017,433.4072234999764,277.54998779296875,53.59234452536419,108.25660724745107
2023-09-18,174.43567131089117,100.81999969482422,140.47999572753906,27.079114763654086,,135.4901665221767,323.3785325511201,150.4662606985595,139.32218705503516,53.84737442122125,295.86817708684436,321.59608191122635,42.71813237686466,29.098582588993036,144.86987327737506,363.9069083044634,429.4428015854583,271.1600036621094,53.42042445291843,107.91685709199324
