Date,AAPL,AMD,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,QQQ,SPY,TSLA,WMT,XOM
2020-06-16,165428800,50949700,71712000,96796500,,30648000,3099100,7579100,22193600,18803500,15236700,42556700,535716000,55616945,8165200,48890100,137627500,210766500,25167600,26203400
2020-06-17,114406400,45146500,59186000,58349500,,30610000,1798300,5100100,15639800,12602800,19578100,25687800,408304000,27509822,6320800,34749300,83398900,148362000,20166900,19279400
2020-06-18,96820400,40354700,49756000,53419000,,34862000,2051700,4797400,16591900,9380800,15782500,23061600,254408000,32278855,6274400,30578600,80828700,146278500,20070000,21478700
2020-06-19,264476000,52801500,115540000,127563600,,52784000,4962400,12206900,40371200,30464600,30081300,44441100,524160000,43986266,17506200,49422100,135549600,130195500,40078800,48899900
2020-06-22,135445200,44704800,64176000,55484300,,29442000,1806900,5285600,16216900,20876200,18917800,32818900,398468000,23332503,5695600,24068700,74649400,95436000,27338400,17565400
2020-06-23,212155600,48089000,84634000,46108300,,37752000,2451800,5921600,15381400,14675300,24017900,30917400,375108000,37690408,5340400,32767400,68471200,95479500,19727700,18916600
2020-06-24,192623200,53535500,90532000,75437100,,31592000,2756700,8211200,22919800,17631800,20834900,36740600,449372000,30817695,6547800,46032400,132813500,164394000,20614800,27626900
2020-06-25,137522400,51129600,59374000,65031900,,23958000,3466500,7421200,25743600,13829700,18704300,27803900,376072000,27418651,5489300,36940800,89468000,138817500,20569800,19353600
2020-06-26,205256800,65485700,130016000,118139200,,97640000,9530700,12849700,41896300,21955100,76343900,54675800,592084000,42153992,23201700,52824600,127961000,132823500,26991600,31518600
2020-06-29,130646000,49905800,84468000,66269200,,45074000,3736000,5309800,18499700,17603900,58514300,26701600,342248000,23956261,6866900,34377800,79773300,135396000,16511400,17052100
2020-06-30,140223200,42275700,75394000,61716200,,40286000,3102800,7738300,19137000,23679800,33927100,34310300,367892000,25451676,7818000,38909200,113394800,253777500,20509200,22153600
2020-07-01,110737200,32370900,127268000,57379900,,42182000,2620100,6174800,18755700,14316500,43399700,32061200,326648000,73503009,6501200,34689200,72396500,199903500,19733700,17290100
2020-07-02,114041600,29081400,131868000,56000200,,57218000,2699400,5152200,27845600,15111900,30633600,29315800,364056000,45270881,6150900,31956500,69344200,258751500,17695800,18216600
2020-07-06,118655600,36769400,137612000,59589000,,44712000,3567700,6156400,18625300,15146000,26206200,31897600,315892000,27150935,6023300,34589000,61713800,308548500,21695100,22692000
2020-07-07,112424400,32153100,105150000,60645800,,42364000,2853500,5622600,25757200,13043600,27887800,33600700,357800000,25148018,6866300,36578200,82910000,322345500,93458100,17407600
2020-07-08,117092000,35608300,100752000,52922600,,31766000,2789700,6257400,18762200,13851200,29791300,33600000,365480000,24256545,6494100,30426300,54638600,244669500,52217100,18291400
2020-07-09,125642800,87216300,127774000,79385900,,41836000,3160100,5738600,25600800,16087100,22174900,33121700,494548000,20363702,5341000,40312900,83354200,175764000,42771600,25882000
2020-07-10,90257200,59839700,109720000,81142900,,35918000,4414800,4282400,28954200,15627800,22982700,26177600,497676000,24459019,6752600,32885300,57550400,350064000,44236800,18951000
2020-07-13,191649200,57741800,154408000,73598100,,42954000,4449600,6951900,32079200,16705300,24674900,38135600,457076000,56569129,7681500,64108100,102997500,584781000,42338400,20028300
2020-07-14,170989200,54890100,144638000,67423100,,38108000,5202000,7447100,42731700,17080100,23378100,37591800,542676000,32854129,6272100,72230500,93657000,351271500,26455800,21444100
2020-07-15,153198000,42360300,115778000,57384400,,31026000,12516700,8512800,22508400,23738000,19133600,32179400,403984000,26294454,8145000,54523900,87196500,245517000,31731300,17332400
2020-07-16,110577600,36887100,127884000,78067100,,26484000,5769600,9304700,16886900,13306100,18880700,29940700,344964000,18421812,3959300,47594100,54622500,214512000,17676600,14673700
2020-07-17,92186800,34710400,95226000,66659100,,34264000,3614300,7441100,16137700,13899800,18152400,31635300,266284000,23347365,4868600,35137900,62774900,139950000,18189600,17958900
2020-07-20,90318000,45034300,151964000,61114000,,30166000,2268700,6191500,14458100,16633200,20872200,36884800,284852000,36815693,4242100,40610100,56308800,256821000,18342600,18553900
2020-07-21,103433200,44741000,122426000,75499300,,27486000,3393500,5575900,17798100,25681500,19364200,37990400,277036000,23588520,5162300,43243800,57292200,241608000,21712500,28821800
2020-07-22,89001600,135159400,82084000,52193700,,24482000,4978400,5910200,14271200,29831200,15427900,49605700,367292000,90705554,5929200,29865500,57792900,212416500,16164600,21345400
2020-07-23,197004400,106829100,113138000,61047600,,33910000,4088600,6566300,12870200,15935000,21771800,67457000,411660000,59639536,6664800,51363500,75738000,364927500,16796400,17934400
2020-07-24,185438800,205314500,112648000,50217600,,29902000,3191500,5405900,12744200,16196800,18325800,39827000,473292000,33870501,6014200,54054500,73766600,290949000,13037400,16415300
2020-07-27,121214000,107918100,83410000,54721300,,27124000,2601200,5675200,11959100,17346500,13163100,30160900,292132000,27640307,6464600,36445700,48293000,240730500,14045700,18547900
2020-07-28,103625600,94181400,62534000,48406500,,30910000,2139600,4842200,11754300,13872700,14170100,23251400,271636000,56393954,7644400,31302400,57495000,237130500,14414100,19190500
2020-07-29,90329200,132969700,59482000,71393500,,22676000,2635000,4489100,12743500,13758100,13588300,19632600,284508000,37033660,6702000,27556900,48454200,141403500,14223300,14143200
2020-07-30,158130000,80286900,122566000,61755900,,36042000,3057900,5922500,14834800,17276500,20615300,25079600,308880000,32273796,10400700,41774500,61861700,114315000,13788300,29901100
2020-07-31,374336800,71621600,161710000,61955800,,91468000,2399700,8259600,14535000,14849200,53005100,51044000,386080000,28472124,8487000,53686300,84986800,183123000,21631500,32116200
2020-08-03,308151200,42628800,101494000,58284000,,45482000,2294600,4078700,12962800,14137500,23124900,78983000,412720000,31036400,7769400,32081600,53077900,132139500,14971500,23033600
2020-08-04,173071600,155676100,93886000,37985300,,37212000,1944700,4162200,13366200,11717200,17183500,49280100,310336000,29448549,7773700,24911300,41917900,126225000,18219600,17724000
2020-08-05,121776800,65642600,78330000,51322600,,29134000,2232400,5467500,15260900,10498700,13050100,28806400,249924000,24292697,5680000,21612100,42697700,74217000,25483500,17175100
2020-08-06,202428800,53961700,78812000,51999700,,33306000,1882400,4837900,10482100,10745000,45241600,32656800,244316000,20922111,3974100,28048200,43679400,89884500,14496300,14434900
2020-08-07,198045600,66543200,78722000,63354500,,27718000,3075000,3635100,14743700,11669700,72766400,27820400,342516000,23097251,4934900,44969400,57308300,133446000,16558500,18757900
2020-08-10,212403600,70536100,63346000,64051100,,20546000,2432800,4096600,14989900,11888000,30248800,36716500,427796000,19964552,5812700,35088400,44282100,112834500,17683200,24367800
2020-08-11,187902400,77877700,74362000,81441000,,31098000,4042700,6388400,31518600,16531600,28238300,36446500,354512000,21326847,5329900,43104300,69601100,129387000,25360200,28987500
2020-08-12,165598000,88513700,70442000,61971300,,22512000,2439400,5257300,19240800,9562200,21415700,28013100,464412000,19957595,5920400,38773400,53774400,327441000,19094400,22503200
2020-08-13,210082000,57407400,62980000,55955500,,22388000,2219900,5155500,13598600,9882900,17374000,22588900,374460000,15340021,4989500,31895700,41816100,306379500,19867200,17338700
2020-08-14,165565200,42389500,55034000,50931900,,21942000,2287600,4240200,12134400,10075800,14792700,17958900,366436000,12901276,5845200,30799500,47260400,188664000,20106300,13595700
2020-08-17,119561600,31450200,53824000,57518700,,19990000,3922600,4306900,14988000,9102400,13351100,20184800,621300000,17494187,5603800,24803000,35481000,303634500,39465000,15554600
2020-08-18,105633600,30970500,106920000,45850100,,28378000,3067900,4322600,13246500,9829000,18690400,21336200,503448000,10846398,8670700,23529500,38733900,247117500,80232600,13014000
2020-08-19,145538000,37507400,83702000,59856000,,30472000,2458500,7816300,13533000,17371000,23291500,27627600,622624000,15690055,6827700,31999400,68054200,183079500,38155200,14473100
2020-08-20,126907200,42948900,66650000,49403700,,26382000,1764200,4874700,13672600,11308700,20299700,26981500,921388000,21957455,4352200,27723400,42207800,309177000,26810700,15678500
2020-08-21,338054800,48280300,71518000,55010700,,34838000,1780900,6722800,12228300,14734100,15538600,36249300,999868000,25467170,5706600,34748900,55106600,322344000,24864000,25517700
2020-08-24,345937600,38036100,93326000,54579500,,25638000,3097400,5387900,17898300,9257700,23685600,25460100,490564000,25011947,7420500,36418500,48588700,300954000,19813800,18208900
2020-08-25,211495600,49234400,79856000,57304700,,25150000,2627600,3863500,13648900,7827800,42127200,23043700,289076000,26221201,4718300,34866600,38463400,159883500,21722400,31285600
2020-08-26,163022400,47157300,130174000,39478000,,52188000,2563200,8008300,12052400,10124200,69015200,39600800,321244000,24083689,4746200,42216700,50790200,213591000,18814800,26795000
2020-08-27,155552400,42194200,85296000,52934800,,31350000,3692400,5575400,22163900,10931600,30301300,57602200,317604000,22156556,6156100,49482700,58034100,355395000,119018700,32034300
2020-08-28,187630000,40723300,57940000,46466400,,22418000,3697400,5395700,13756700,16420300,17157400,26292900,537160000,32830519,4166300,28021000,48588900,301218000,64050900,33477100
2020-08-31,225702700,90655900,83718000,49416200,,26422000,3046200,6362700,14219400,18510800,17345100,28774200,500840000,30032465,5596800,36321000,66099200,355123200,45236400,25259600
2020-09-01,151948100,55825600,68644000,46109200,,22652000,2457000,6307700,11595600,12588400,17295900,25725500,511316000,36145560,5671800,36216200,54908700,269523300,106798200,22464100
2020-09-02,200119000,50366900,78630000,57300900,,49522000,3565200,6881900,14475700,26332600,24341400,34080800,874012000,29068688,8384800,50836800,69540000,288528300,51666000,26413400
2020-09-03,257599600,87462700,163222000,86192500,,63726000,3533500,8672800,23281200,22289400,32294100,58400300,945128000,35956788,7277900,110083300,148011100,262788300,48015000,28817200
2020-09-04,332607200,82267800,175636000,99621400,,55850000,3668900,7200100,26325500,21019500,30333700,59664100,1463684000,26872257,7437700,123959000,139156300,330965700,33982200,24632500
2020-09-08,231366600,54955700,121884000,74978600,,54032000,4574700,8756800,22108600,17776700,24864000,52924300,795728000,26736818,6847500,99568600,114465300,346397100,33966900,38496400
2020-09-09,176940500,54163900,103774000,53822700,,39242000,4681400,6960700,13434000,15252300,22918800,45679000,736200000,27490533,6002900,64837900,91462300,238397400,33669000,25886100
2020-09-10,182274400,51499400,106614000,56609600,,33024000,2510300,6191800,15922800,15439500,24814700,35461500,698684000,21650741,5242500,69667500,90569500,254791800,33709200,34381200
2020-09-11,180860300,54763000,101880000,47708300,,30706000,2376400,3934700,13784300,18272300,18913900,33620100,636928000,24109301,4398000,71809000,84680200,182152500,28879800,26838600
2020-09-14,140150100,47448700,90592000,47802400,,42660000,2756900,4375800,19017400,10911700,24093800,30375800,1201744000,29565543,4767400,38525200,65605700,249061800,45733800,26129900
2020-09-15,184642000,57874400,80430000,63820200,,23042000,3717600,3658800,23683000,12838400,18478500,21823900,727556000,22003726,4046500,41849900,52920900,291894600,30427800,23724200
2020-09-16,154679000,38393500,90244000,64598600,,22128000,3571400,4323000,19270600,15353900,29183400,26328100,556384000,22208412,6049900,42321000,82096000,216837900,27860400,30890900
2020-09-17,178011000,55619100,128982000,48862000,,40008000,4274800,5461400,18290100,13287100,31281400,34011300,792512000,17894390,4648500,81570800,91523300,230337600,37245000,24696200
2020-09-18,287104900,51082900,177852000,94055800,,63056000,9066300,12174000,20121600,23816600,28130800,55225300,698460000,31694623,10192800,86251100,105877900,259220400,54709200,46853800
2020-09-21,195713800,61312000,122358000,75218600,,56908000,4871300,7574500,28378800,17514800,24709400,39839700,721044000,26608968,7092600,57168600,99450800,328430400,47275500,35351800
2020-09-22,183055400,56044700,138976000,68665300,,33950000,3355800,5295900,19257000,13034600,30293100,33517100,646452000,22727297,4722800,41128900,63612100,238742400,33102000,27303200
2020-09-23,150718700,42327500,113054000,59950300,,37726000,3116100,8784400,19952700,17121200,19641300,30803800,647012000,23102521,6373700,48837300,93112200,285222600,23133300,31251400
2020-09-24,167743300,57540900,110588000,53570700,,34552000,5114600,5614800,18366500,16788100,20006800,31202500,731240000,20859925,5708200,70631700,76681300,289683300,29453100,26796000
2020-09-25,149981400,48206200,92304000,42111300,,30326000,3106000,5531200,13293100,12603400,18351300,29437300,588016000,14365598,4969900,55242400,71069400,201625500,22618800,23486000
2020-09-28,137672400,48005500,84484000,47996900,,30784000,3280100,5843200,20894100,11215700,18826300,32004900,573808000,15044269,5810800,58438300,64584600,149158800,21197100,23396500
2020-09-29,99382200,61568900,69916000,45695200,,31816000,2400000,6768600,12848200,12426600,20200200,24221900,621460000,13512491,4492100,27050000,51304000,150657900,27702900,20770500
2020-09-30,142675200,51533700,97922000,56226100,,40924000,3075800,8487700,16400600,15755900,20142500,33829100,689184000,22629275,8727800,49380800,104081100,144436800,34826400,22223700
2020-10-01,116120400,52177100,99438000,44782200,,32884000,2288700,6457800,15778700,17577300,20009800,27158400,525004000,22520396,5713400,50020200,88698700,152224500,43290900,36890200
2020-10-02,144712000,52855100,112262000,51682100,,31222000,2541200,5485600,15149600,13610100,16367600,33154800,552496000,21461759,6077900,75497400,89431100,214290000,24585000,32694300
2020-10-05,106243800,47056500,75506000,44396800,,21602000,2551600,4992800,13871900,10628700,12822300,21331600,479820000,19400029,6333900,28184600,45713100,134168400,14259000,22965200
2020-10-06,161498200,52725400,101738000,67541100,,26096000,2833100,5118200,19220400,10077400,18696900,28554300,784420000,25233392,6042900,49704200,90128900,147438900,21475500,26731800
2020-10-07,96849000,43045700,86188000,47648000,,36108000,2326600,5603100,16358500,10135600,23133400,25681100,418084000,22160034,4640900,27539700,56999600,129383100,16949100,23779300
2020-10-08,83477200,54240700,63482000,52080600,,26076000,2330600,4413500,15659000,12143900,16312800,19925800,378900000,17857395,4569800,25443300,45242500,121263300,14676900,34413700
2020-10-09,100506900,80354400,98158000,44511500,,32966000,3040900,5054100,13689100,11407800,14107800,26458000,346892000,23667465,6551700,30201100,59528600,86777100,14494800,29228600
2020-10-12,240226800,47669700,167284000,48362900,,55344000,3474200,7273200,16058000,11386500,31019300,40461400,434744000,19413837,5791500,79370700,80388500,116373300,18402300,17912800
2020-10-13,262330500,42764100,114894000,61186900,,39072000,3317300,11057600,21697300,14365300,18063300,28950800,344604000,21543233,4509400,64240000,73255500,103391100,23800200,20995100
2020-10-14,150712000,40403000,116254000,127409500,,33174000,7550100,7706400,15204100,10582100,15577800,23421700,276100000,22120298,3860700,36949100,57727900,143639100,19710900,17743000
2020-10-15,112559200,33696400,104468000,66832400,,31210000,4325700,5978600,17171200,9961700,15416100,22733100,267224000,16089205,4997100,42514200,60357700,107017200,13692600,23251600
2020-10-16,115393800,31474300,129488000,58357700,,34194000,3244500,6097000,13275000,13569800,16622700,26057900,242392000,42993503,6806100,40570700,89501900,98327700,16935000,22627200
2020-10-19,120639300,36689100,104472000,51377900,,29734000,3235300,7250800,11725700,9930400,13587000,27625800,298068000,31931352,6427600,36756800,68425600,108863400,14643300,23645800
2020-10-20,124423700,38219400,90194000,62476400,,41670000,3335500,5325400,11257100,10970700,18763200,22753500,229212000,22384852,7582100,32195400,60051900,94968900,14523000,23040600
2020-10-21,89946000,36426400,91854000,41564900,,60322000,3083600,5221300,10730500,12517400,28998600,22724900,219596000,18984859,5649700,29306100,63575000,97111500,13114200,28619300
2020-10-22,101988000,38006800,84240000,55402000,,30512000,2136900,5279700,14837200,20189200,16720000,22351500,290480000,19243616,4502900,32196200,55399300,119979600,13344000,31831500
2020-10-23,82572600,46557700,69334000,51007400,,30548000,2110200,4154400,15087600,13491300,17535200,18879600,233484000,30557884,4278100,24658500,49143900,101151000,10540500,27429100
2020-10-26,111850700,69423700,118024000,59450200,,35826000,3249700,6929500,12410700,14696400,21322900,37111600,336896000,33783124,5315500,38421100,91473000,84717600,16111800,30888700
2020-10-27,92276800,156669500,85820000,55009300,,25902000,3430400,4890100,10391700,13892100,16287200,36700300,250520000,36851529,6806700,30559100,65994100,68059500,11831100,27100700
2020-10-28,143937800,76529900,111766000,81942500,,45174000,4214600,8426100,16389500,19886200,23121800,51195600,376520000,33857537,8192200,53413500,127094300,76354200,16849200,42136400
2020-10-29,146129200,52784100,131930000,57490400,,55406000,3581200,7205400,14208800,15369900,32368100,31432600,320080000,27545341,5476900,43246300,90597700,67965900,15153900,38622800
2020-10-30,190272600,51349000,167728000,66453400,,99878000,3658800,7364100,15194500,15804000,47247800,36953700,416820000,25631067,6422000,65838300,120287300,127533900,18601800,47885700
2020-11-02,122866900,45760700,145148000,59756400,,44228000,2459600,7088000,15011600,15156100,27165700,30842200,299652000,21430666,6682800,39987400,86068300,87063300,16575600,40130300
2020-11-03,107624400,41231800,97958000,65106200,,31432000,4545500,6363000,17482600,15285100,17961900,27512000,272900000,21636617,6244200,43604100,93294200,103055100,15413100,36773000
2020-11-04,138235500,66579700,136780000,88845500,,71342000,3868500,10263500,18886500,12930800,35364400,42311800,410228000,40870536,5820600,75728200,126959700,96429300,17927400,35410100
2020-11-05,126387100,46542300,115786000,74722600,,39758000,2892800,8016200,17837400,12452400,23823600,36080100,319028000,33926995,5673100,52054200,82039700,85243500,14202600,30824100
2020-11-06,114457900,53829900,92946000,55454500,,28622000,2475100,5942500,12552800,9294900,13891000,25231900,383348000,23870676,4702300,40959800,74973000,65118000,16198500,33985600
2020-11-09,154515300,58580700,143808000,178378800,,53440000,6960500,12351600,47792400,33442000,25117700,44395000,582976000,230153864,12664700,86537100,172304200,104499000,28198500,76879400
2020-11-10,138023400,67137200,131820000,77694600,,43022000,4166500,7386500,20539300,29706700,29067700,44045100,644068000,80091668,7854000,69024900,85552000,90852600,18199200,49055400
2020-11-11,112295000,44611300,87338000,48360900,,31838000,2680700,6382400,14443400,17399900,14957000,29440800,404744000,58980997,5554300,36102900,58649000,52073100,18805800,34124500
2020-11-12,103162300,37242600,87240000,67912600,,26474000,3005500,4710300,22063000,15024400,12899500,21593900,365812000,46767877,5631700,34414600,67546200,59565300,12564300,30933700
2020-11-13,81581900,30423200,75124000,52421000,,29744000,2832100,5893500,11847900,12447900,10391200,18621100,346312000,40175634,6466800,24806900,62892200,59313300,19738200,29241500
2020-11-16,91183000,38640800,76174000,57396700,,25468000,3004700,6266400,19858600,14908200,12970400,24953300,413776000,75530167,7976600,30168400,74541100,80515800,34560300,38596800
2020-11-17,74271000,29473500,68894000,46402300,,21314000,2722900,7297700,14553200,14248400,15040300,24154100,312028000,46984500,6396800,21843500,66111000,183564900,42711600,26521100
2020-11-18,76322100,29968000,58336000,54416700,,20108000,2856200,6661000,12571200,15278200,12152900,28372800,510924000,63442700,6097100,28069600,70591300,234132000,24936900,31068000
2020-11-19,74113000,50116800,60206000,46423000,,20106000,1505200,7987700,10202500,17189500,12963700,24792700,565936000,43261800,5284100,22718400,59940900,187425900,18590700,26954400
2020-11-20,73604300,35008400,67488000,40538000,,27694000,1848100,6354900,12718900,15645600,18114700,22843100,341088000,60633800,4726900,25907300,70417300,98735700,21937200,18351000
2020-11-23,127959300,46505000,94178000,45421200,,22530000,3371300,7318300,13209200,13191900,20990800,25683500,361356000,43673100,4770600,26875600,63230600,150780900,18557100,29367600
2020-11-24,113874200,36839200,72042000,80387800,,27984000,3915200,11034800,20121600,13827600,16930400,33979700,346500000,42485300,7101800,24516800,62415900,160945500,17155200,46979300
2020-11-25,76499200,41349700,75808000,57249900,,19600000,2272800,7594600,11715600,10194800,12467000,21012900,259916000,26955800,8411300,23326800,45330900,146790600,13833300,28178200
2020-11-27,46691300,22717600,47858000,25971600,,14790000,1050400,3059000,5983600,8499300,7808400,14512200,167276000,25277000,4252200,17163100,28514100,112683300,10999500,14971900
2020-11-30,169410200,84483000,81278000,63567900,,32418000,2705400,15663200,14411800,43203600,16693300,33064800,286952000,65425900,11640400,27836200,83872700,189009300,32695500,45614300
2020-12-01,127728200,58583600,90740000,50255100,,37350000,2577600,9738200,12668900,18968800,20738900,30904500,296948000,72499700,7169700,27521300,74231400,120310500,22935300,32472900
2020-12-02,89004200,57988800,62586000,45257500,,29424000,2136300,7745500,10811300,14913100,17361600,23724500,283360000,84347500,6963000,23620000,45927000,143327100,23547000,29369500
2020-12-03,78967600,35859700,57840000,54013700,,24728000,2142600,7310500,12904400,17318900,12921700,25120900,199520000,68570100,8742500,22828700,62882000,127656000,25725900,27038900
2020-12-04,78260400,45570300,58272000,66188200,,20544000,2373000,6747100,13583700,18122400,10880300,24666000,202244000,35368100,6617200,19332100,50749900,88203900,20889300,28723600
2020-12-07,86712000,39815700,55026000,42197800,,22288000,1788600,6634700,9724300,16210900,13007700,24620000,223244000,48253700,6918000,20851000,48944300,168929100,18479100,24899400
2020-12-08,82225500,33907500,65726000,33869100,,19936000,1371800,8339800,9592100,12485800,10747700,23284100,271920000,87039300,6493500,18341500,42458900,192795000,20716500,32573800
2020-12-09,115089200,52170400,82016000,54886300,,31728000,3552300,8440100,13073900,11508400,25189700,32440600,401300000,86118500,6773400,48839300,74098300,213873600,20139600,37824800
2020-12-10,81312200,33804400,60604000,58859600,,28688000,2541700,7392900,13668400,12097300,20065100,26733300,207764000,57749200,6800500,27519500,57735400,201249600,20652300,38058700
2020-12-11,86939800,28368100,61294000,40538400,,18628000,2077300,5977400,9981600,10638100,14391400,30979400,209264000,60737000,6548000,26760400,57698600,139425000,16860900,25478800
2020-12-14,79184500,48026400,83116000,40267100,,33050000,1927800,8547300,12112400,22292000,16376900,28798400,270156000,94809700,6485300,28804800,69216200,156121800,25088100,30595000
2020-12-15,157243700,57232700,66390000,43672700,,21352000,2348000,7612600,12590200,16193700,23979500,27000600,193016000,65712800,5397000,25709000,63865300,135214500,31871400,27138400
2020-12-16,98208600,34909000,88552000,42463200,,24676000,2400900,8486100,11169400,15679600,15885000,35023300,223116000,56515300,5382500,25461900,58420500,126287400,25650900,34273000
2020-12-17,94359800,32023700,69486000,43182700,,34880000,2983600,9920300,11618000,12677300,16377800,32515800,231384000,52036400,7405300,23730500,64119500,168810300,30679500,21204600
2020-12-18,192541500,51823100,119914000,82817200,,85256000,4088100,17137200,28954800,35480100,26693200,63354900,342064000,60259200,19988800,41173400,136542300,666378600,41384100,46596800
2020-12-21,121251600,47093900,76736000,93397400,,33974000,7408500,7893400,28323600,14926600,16553700,37181900,302332000,40891800,6732400,37095500,96386700,174135900,25553100,27869500
2020-12-22,168904800,35673700,47388000,39054300,,20370000,3599800,4699500,11788200,9689500,17312900,22612200,185580000,33634400,5023100,26176300,47949000,155148000,37599000,21792900
2020-12-23,88223700,25993300,41876000,52537200,,22974000,3376100,4607300,14973200,7040300,14329000,18699600,179144000,36182000,6004200,21201300,46201400,99519000,20430600,19085900
2020-12-24,54930100,16705900,29038000,22632300,,9312000,968100,2114900,4164900,3265500,6702000,10550600,97884000,14790100,2588200,16785000,26457900,68596800,9054600,8039000
2020-12-28,124486200,30627300,113736000,32861200,,27650000,2793400,3855500,8072600,9020500,23299700,17933500,212564000,26993700,3714700,22497700,39000400,96835800,19344900,23877500
2020-12-29,121047300,31748200,97458000,33291900,,19726000,1430900,5212000,8389200,8320600,16383000,17403200,170372000,23152100,5139300,25871900,53680500,68732400,17938200,20287700
2020-12-30,96452100,25845000,64186000,26370100,,21026000,1566500,5412800,7398000,8142700,11803800,20272300,225396000,24889800,3261400,18138100,49455300,128538000,18751200,23807300
2020-12-31,99116600,24930700,59144000,28716000,,21070000,2043100,5099900,8580200,8495000,12900400,20942100,192424000,30796500,4076400,21611400,78520700,148949700,17814000,22786500
2021-01-04,143301900,51802600,88228000,51483900,,37324000,3572000,11765900,16819900,25611100,15106100,37130100,560640000,33565700,8330900,45305900,110210800,145914600,32182200,27764700
2021-01-05,97664900,34208000,53110000,48507000,,20360000,4207100,9602300,13731200,20323800,9871600,23823000,322760000,29909400,6856400,29323400,66426200,96735600,26498100,44035100
2021-01-06,155088000,51911700,87896000,107002800,,46588000,6383500,8230100,24909100,38724500,24354100,35930700,580424000,34962500,10578000,52809600,107997700,134100000,21918900,36484800
2021-01-07,109578200,42897200,70290000,74358500,,41936000,4009700,7747200,21940400,53225700,15789800,27694500,461480000,27809500,7355400,30394800,68766800,154496700,20538000,29528100
2021-01-08,105158200,39816400,70754000,44641400,,35484000,2800800,8228900,12035100,29674000,18528300,22956200,292528000,33462400,7448500,33955800,71677200,225166500,24478200,28628200
2021-01-11,100384500,48600200,73668000,51868200,,34796000,2649700,7066200,15937900,19304400,30412300,23031300,518344000,47286900,7239900,32746400,51034700,177904800,26264400,38246200
2021-01-12,91951100,67672300,70292000,68166200,,29528000,4814400,6903200,18033500,18538700,26383500,23249300,291476000,47831100,6333500,29266800,52547700,138812100,23373300,36915100
2021-01-13,88636800,60712900,66424000,43172800,,23432000,2413800,6643100,14816800,18864100,19528900,20087100,210028000,31027900,6078800,22898400,45303600,99937500,16069500,29000300
2021-01-14,90221800,53408200,61418000,48483500,,29212000,3192200,10030800,18565600,34303600,29739400,29480800,283120000,30272000,6172800,23500100,49989100,93798900,23017200,35474800
2021-01-15,111598500,49340300,84880000,57684300,,31444000,3863700,7630800,27881000,24366800,24942900,31746500,277780000,34287800,7757600,35118700,107160000,116332800,35920500,42411300
2021-01-19,90757300,45115100,66102000,78130200,,41660000,6727800,9057600,19843800,29114500,28028500,30480900,226188000,33451300,9184900,24537000,51233300,76101000,24123600,24932600
2021-01-20,104319500,35185800,106196000,53920000,,64152000,4792600,6839900,16028800,23115800,25199900,37777300,258572000,35400100,12506600,30728100,61836100,76997700,23775600,22342400
2021-01-21,120150900,54221900,98722000,49626600,,58634000,2516000,6818000,13411700,19702500,20838700,30709400,337780000,33829700,8761600,25130600,47840100,61563300,14325900,29044500
2021-01-22,114459400,71294700,56438000,45314500,,32744000,2568800,8137000,12933200,15400300,21954000,30172700,246820000,26271200,7202800,21609400,52860500,60199500,19219500,23264800
2021-01-25,157611700,55086900,74996000,48078400,,50586000,4575000,9924400,14212800,16604200,19087000,33152100,251112000,31728500,9640000,39080600,70402000,123520200,19031100,26395800
2021-01-26,98390600,59449100,59104000,36373000,,31462000,3296800,14205700,11307800,12922600,19373600,49169600,163980000,27718700,5996700,25498100,42665300,69394800,15031500,23976800
2021-01-27,140843800,73341200,93204000,63809200,,82512000,3891800,14207300,17603900,21242400,35346200,69870600,371272000,50561200,10826700,55264000,123351100,82002000,29910300,32410300
2021-01-28,142621100,47048400,62984000,51223300,,55278000,3778700,8944400,13761800,17498900,37758800,49111200,228316000,39466700,8242000,42836300,94198100,79134000,22301700,24967200
2021-01-29,177523800,56735800,85872000,64019100,,44530000,3412000,22505900,14808100,18670300,30389500,42503100,271552000,60251900,8344100,55259000,126765100,104972400,32509200,38961100
2021-02-01,106239800,42359300,83204000,40985300,,40252000,2324100,9971400,11080700,12183600,22914300,33314200,217204000,40395800,6534200,35646000,75817600,76174200,25945200,24412400
2021-02-02,83305400,33850000,141972000,53527000,,66332000,5195500,11443300,12253600,13319800,17320800,25916300,220440000,84062400,6825600,33930800,64450700,73038600,27002400,31940400
2021-02-03,89880900,32312900,141776000,49404900,,97882000,2712800,8601900,10600800,12274100,14223400,27158100,245408000,38524200,7309400,24824500,52427100,55030500,14966700,28459300
2021-02-04,84183100,30791600,73414000,51751900,,48596000,2994700,7758100,12419500,20597400,16060000,25296100,201340000,34284900,6613700,22350900,47142600,47438100,17346300,25280300
2021-02-05,75693800,30268700,72416000,42008800,,29866000,2938100,9495300,10051300,12742000,12454400,18054800,169152000,31749600,5063700,22732000,48669800,55699800,20451600,34980100
2021-02-08,71297200,47639900,65148000,46014100,,28828000,2826200,6035300,10136400,17833200,13755200,22211900,434624000,31633900,7011200,20462800,38365200,60485100,15825300,36998700
2021-02-09,76774200,37596400,44070000,35868600,,21892000,2071700,5544200,8614800,14592900,14613400,23565000,287560000,30170200,5917800,17597500,35551100,45473100,15906900,28977000
