date,中际旭创,沪电股份,胜宏科技,赛力斯,北方稀土,天齐锂业,盐湖股份,兖矿能源,中远海控,洛阳钼业,华友钴业,山东黄金
2018-01-02,29.39223364,4.40011348,12.2770574,19.30878649,14.26881298,40.84140949,14.07,4.35112232,2.9108685,5.99423762,31.55303736,15.56283564
2018-01-03,29.3522306,4.40838437,12.24117456,19.48058983,14.23027466,43.62657418,14.18,4.4410328,2.96571095,6.08924715,33.96910296,15.59735397
2018-01-04,28.83219108,4.42492615,12.13352604,19.20379556,14.4036971,44.36314666,14.28,4.40288896,2.99946015,6.24471729,34.99008552,15.56776683
2018-01-05,28.7271831,4.36702992,12.43596712,19.34696501,14.09539054,43.86442571,14.67,4.32115216,3.0458653,6.18425668,35.4421236,15.76008324
2018-01-08,28.4521622,4.25123746,12.7127776,19.52831298,14.53858122,44.5779803,15.08,4.73800984,3.05852125,6.3051779,36.70081584,15.96719322
2018-01-09,29.71225796,4.25950835,13.0459754,19.14652778,14.7409074,44.29409299,14.81,4.65082392,2.9952415,6.25335452,36.22539648,15.72556491
2018-01-10,30.69733282,4.27605013,13.0203448,19.24197408,14.6445616,42.74422173,15.21,4.65627304,3.0036788,6.22744283,35.97209928,15.40996875
2018-01-11,30.80734118,4.25123746,13.0203448,19.22288482,14.5482158,42.55240598,16.3,4.45738016,2.9699296,6.71112771,36.72030024,15.57269802
2018-01-12,30.86234536,4.20161212,12.75891268,19.12743852,14.28808214,41.8925598,15.99,4.49007488,2.94039905,6.59884372,35.70321456,16.07074821
2018-01-15,30.53232028,4.0527361,12.75891268,18.77428721,13.49804658,38.80048991,15.53,4.18492416,2.79696495,6.48655973,33.59889936,16.26799581
2018-01-16,29.6022496,3.92867275,12.66664252,18.87927814,13.61366154,39.01532355,16.19,4.24213992,2.8180582,6.98751907,34.44452232,16.39620675
2018-01-17,29.80726518,3.92867275,12.33857084,18.64066239,13.38243162,38.56263838,15.69,4.32387672,2.82227685,6.97024461,32.60129808,16.33210128
2018-01-18,29.8522686,3.92867275,12.4564716,18.69793017,13.66183444,39.06903196,15.89,4.40833808,2.84758875,6.97888184,32.63247312,15.86363823
2018-01-19,29.6272515,3.91213097,12.47184996,18.77428721,13.71000734,39.06135933,14.9,4.51732048,2.91508715,6.9961563,33.50927112,16.03622988
2018-01-22,29.6022496,4.01965254,12.23092232,18.59293924,13.9219681,39.07670459,14.94,4.56908712,2.9024312,7.18617536,33.95741232,15.87350061
2018-01-23,29.752261,3.99483987,11.3030946,18.55476072,14.15319802,39.6674971,14.98,4.53094328,2.91508715,7.1689009,36.0656244,16.13485368
2018-01-24,32.27245252,3.99483987,11.45175208,18.71701943,13.970141,39.70586025,14.82,4.49007488,3.0205534,7.04797968,36.42413736,16.20882153
2018-01-25,32.0774377,3.9700272,11.41074312,18.92700129,13.98941016,39.63680658,15.09,4.69441688,2.99946015,7.05661691,36.56052816,16.67728458
2018-01-26,31.92242592,3.94521453,11.277464,19.00335833,13.70037276,38.52427523,15.32,4.70259056,3.05008395,6.71976494,37.7802516,16.33210128
2018-01-29,29.7272591,3.84596385,11.11342816,18.93654592,13.70037276,38.45522156,14.55,4.9859448,3.0543026,6.75431386,39.74038224,15.96719322
2018-01-30,30.6023256,3.85423474,11.0980498,19.05108148,13.62329612,40.68028426,14.44,4.95597464,3.02477205,6.43473635,36.24877776,15.54311088
2018-01-31,29.76726214,3.64746249,10.75459976,19.14652778,12.94887552,40.21992646,13.0,4.904208,3.0543026,6.52974588,38.9688,15.67132182
2018-02-01,29.1522154,3.53167003,10.6110684,17.22805715,12.44787736,40.11250964,11.78,4.904208,2.83915145,6.43473635,38.11928016,14.89712499
2018-02-02,30.31230356,3.56475359,10.80073484,16.8939951,12.78508766,40.02043808,11.98,5.244778,2.8939939,6.78022555,39.21430344,15.06971664
2018-02-05,29.4022344,3.52339914,11.46200432,17.00853066,12.68874186,38.4398763,12.0,5.35920952,2.91508715,6.79750001,37.02815376,14.81822595
2018-02-06,28.45716258,3.37452312,10.73409528,16.50266527,11.69638012,37.93348272,11.1,5.06495704,2.7421225,6.20153114,34.55753184,15.11409735
2018-02-07,27.8021128,3.39933579,11.3799864,16.50266527,11.73491844,38.66238257,11.26,4.75708176,2.71259195,6.046061,34.2535752,14.85274428
2018-02-08,29.49724162,3.45723202,12.00537304,16.5122099,12.06249416,39.89000337,11.54,4.46555384,2.6830614,5.95105147,35.77725528,13.47821632
2018-02-09,29.68725606,3.4737738,11.82595884,16.23541563,11.37843898,40.58054007,11.15,4.1277084,2.53119,5.3550826,33.90675288,12.6327376
2018-02-12,30.50731838,3.68881694,12.67689476,16.45494212,11.69638012,44.63936134,11.89,4.19037328,2.53540865,5.59692504,37.11388512,12.69206944
2018-02-13,30.3523066,3.61437893,12.5846246,16.40721897,11.69638012,44.47056348,11.84,4.223068,2.52697135,5.68329734,37.38666672,12.80084448
2018-02-14,30.6273275,3.53994092,12.58975072,16.75082565,11.72528386,45.01532021,12.2,4.42741,2.5143154,5.82149302,38.96490312,13.14694688
2018-02-22,32.3274567,3.62264982,12.9178224,16.97035214,12.37080072,45.13808229,12.65,4.5500152,2.5649392,6.40018743,42.86178312,13.05794912
2018-02-23,33.09751522,3.62264982,12.82555224,16.90353973,12.36116614,46.79537037,12.74,4.66717128,2.58603245,6.92705846,44.39325696,12.94422976
2018-02-26,34.9526562,3.78806762,13.28177692,17.07534307,12.524954,46.803043,12.97,4.67534496,2.61978165,7.43665503,44.63096664,13.16177984
2018-02-27,34.7276391,3.78806762,13.89691132,16.9894414,12.2840895,45.268517,12.68,4.34294864,2.56915785,7.10844029,43.78534368,13.0035616
2018-02-28,34.88765126,3.81288029,13.82514564,17.18987863,12.61166522,47.19434713,12.95,4.28845744,2.54384595,7.41074334,47.15614488,12.82556608
2018-03-01,34.9276543,3.87904741,13.87640684,17.31395882,12.58276148,48.63680157,12.88,4.24758904,2.55228325,7.28118489,46.79373504,12.8057888
2018-03-02,35.9027284,3.86250563,13.67648816,17.51439605,12.82362598,46.89511456,12.95,4.10591192,2.51853405,7.22072428,47.95500528,13.24583328
2018-03-05,36.09774322,3.85423474,14.41977556,17.40940512,12.84289514,47.29409132,12.86,3.94788744,2.51853405,7.773507,48.70320624,13.21122304
2018-03-06,35.50769838,3.92867275,14.42490168,17.41894975,13.1512017,46.97951349,13.08,4.21216976,2.57759515,7.70440916,46.93402272,13.24583328
2018-03-07,36.54777742,3.87077652,14.43515392,17.32350345,12.88143346,46.6495904,12.78,4.01327688,2.56915785,7.54030179,47.08989792,13.31010944
2018-03-08,37.83287508,3.86250563,15.1733152,17.40940512,13.02595216,45.46033275,12.68,4.05414528,2.65353085,7.22936151,46.29883128,13.48810496
2018-03-09,37.74786862,4.01138165,16.0960168,17.54302994,13.006683,46.17388734,12.88,4.0051032,2.7252479,7.28118489,46.6456536,13.40899584
2018-03-12,38.75794538,4.01965254,16.1985392,17.99162755,13.20900918,48.66749209,13.32,4.08139088,2.72946655,7.64394855,50.09049552,13.43866176
2018-03-13,38.09789522,4.02792343,16.3779534,18.82201036,12.89106804,48.35291426,13.64,4.018726,2.6830614,8.0326239,50.09049552,13.39416288
2018-03-14,37.6528614,3.89558919,15.80895408,18.87927814,13.2957204,48.02299117,13.51,4.07049264,2.6493122,7.88579099,50.09049552,13.46832768
2018-03-15,38.2029032,3.84596385,15.7115578,18.93654592,13.37279704,48.58309316,13.97,4.03779792,2.6577495,8.17081958,51.47388792,13.21616736
2018-03-16,39.3529906,3.82115118,15.4692744,19.15607241,13.01631758,47.4168534,13.8,3.86342608,2.699936,7.97216329,50.2112988,13.226056
2018-03-19,39.503002,3.8046094,15.7022454,18.9938137,12.83326056,47.22503765,13.63,3.68088056,2.67040545,8.36947587,51.09978744,13.18155712
2018-03-20,40.00304,3.85423474,15.21766572,19.11789389,12.70801102,46.45777465,13.43,3.72447352,2.64509355,8.24855465,49.70080752,13.35955264
2018-03-21,39.52300352,3.81288029,14.5839846,18.8983674,12.4286082,45.02299284,13.29,3.69722792,2.64509355,7.97216329,47.82640824,13.93309376
2018-03-22,38.6529374,3.58956626,14.85423096,18.65975165,12.4767811,44.76212342,12.99,3.72992264,2.615563,7.96352606,49.26825384,13.60676864
2018-03-23,36.44776982,3.37452312,13.3725354,17.87709199,11.62893806,41.04089787,11.95,3.38935264,2.5986884,7.18617536,45.27005496,14.40774848
2018-03-26,38.04289104,3.44069024,13.99689768,18.21115404,12.32262782,43.58821103,12.31,3.46836488,2.4974408,7.54030179,47.67442992,14.34347232
2018-03-27,37.002812,3.52339914,14.6305788,18.79337647,12.48641568,46.15854208,12.69,3.54465256,2.51009675,7.66986024,48.90194712,14.91206912
2018-03-28,35.1026676,3.49031558,14.6305788,18.62157313,12.25518576,45.1917907,12.31,3.48471224,2.48478485,7.32437104,46.48198464,14.59068832
2018-03-29,35.9027284,3.53167003,14.50011504,18.09661848,12.48641568,44.54728978,12.63,3.66998232,2.4974408,7.3416455,44.8530888,14.25941888
2018-03-30,38.1779013,3.60610804,14.77968024,18.04889533,12.53458858,45.1917907,12.91,3.75171912,2.48478485,7.32437104,46.19361552,14.35830528
2018-04-02,37.61785874,3.65573338,15.19902804,19.55694687,12.59239606,44.49358137,13.46,3.70812616,2.4721289,7.09980306,43.30992432,15.26311584
2018-04-03,37.00781238,3.58129537,14.60262228,19.55694687,12.26482034,42.966728,14.41,3.6372876,2.40041185,7.04797968,43.90614696,15.36200224
2018-04-04,38.9279583,3.49858647,13.78256436,19.55694687,12.27445492,42.06135766,14.03,3.57462272,2.362444,6.87523508,43.56322152,15.63888416
2018-04-09,39.35799098,3.43241935,14.06212956,19.55694687,12.98741384,41.86954191,13.69,3.51740696,2.34135075,6.97024461,43.88276568,15.34222496
2018-04-10,38.71294196,3.44069024,13.97826,17.83891347,12.96814468,42.95905537,13.88,3.73809632,2.41728645,7.41938057,46.08839976,15.03567712
2018-04-11,38.94795982,3.46550291,14.10872376,17.66711013,13.13193254,42.66749543,13.72,3.68905424,2.4383797,7.38483165,46.372872,15.81687968
2018-04-12,38.64293664,3.48204469,14.80763676,17.22805715,12.78508766,41.47056515,13.68,3.6917788,2.37509995,7.13435198,43.74637488,15.8465456
2018-04-13,38.002888,3.4737738,14.65853532,17.33304808,12.59239606,41.8158335,12.98,3.75171912,2.3708813,7.13435198,43.450212,15.41144544
2018-04-16,39.6030096,3.41587757,15.20834688,17.10397696,12.46714652,40.78002845,12.88,3.51195784,2.36666265,7.04797968,42.07071648,15.43616704
2018-04-17,35.64270864,3.44069024,14.45352084,16.85581658,12.40933904,39.33757401,12.55,3.52285608,2.3033829,6.60748095,38.56742136,15.59438528
2018-04-18,34.6026296,3.6391916,15.1897092,17.12306622,12.56349232,39.9744023,12.75,3.60186832,2.2696337,6.71976494,39.13246896,15.26806016
2018-04-19,34.9526562,3.5564827,14.83559328,17.12306622,12.9585101,40.08949175,13.14,3.79803664,2.31603885,6.78886278,38.96490312,15.4262784
2018-04-20,33.4275403,3.57302448,14.70512952,16.8939951,12.46714652,39.65982447,12.87,3.78168928,2.3202575,6.62475541,39.90015432,15.16422944
2018-04-23,30.99235524,3.53994092,14.50011504,16.40721897,12.2840895,40.5114864,12.66,3.8961208,2.33291345,6.60748095,40.22359536,14.07153472
2018-04-24,34.09259084,3.66400427,15.33881064,16.61720083,12.45751194,41.57030934,12.81,3.9914804,2.37509995,6.909784,42.79943304,14.05175744
2018-04-25,34.1275935,3.68881694,15.45995556,16.55993305,12.40933904,41.78514298,12.45,3.8688752,2.36666265,6.78022555,42.86957688,13.96275968
2018-04-26,32.50247,3.66400427,15.58110048,16.10179081,11.9950521,39.9744023,12.0,3.8280068,2.36666265,6.53838311,41.0536308,13.95781536
2018-04-27,32.71748634,3.61437893,15.7022454,16.55993305,12.0913979,40.3580338,12.19,3.93154008,2.3793186,6.54702034,42.47209512,13.80454144
2018-05-02,32.7024852,3.63092071,16.1681874,16.90353973,12.11066706,40.57286744,12.39,3.66725776,2.3118202,6.70249048,42.77994864,13.56226976
2018-05-03,34.97265772,3.68054605,15.9818106,16.93217362,12.10103248,40.64959374,12.36,3.7054016,2.36666265,6.58156926,40.42233624,13.71059936
2018-05-04,33.2275251,3.60610804,16.29865116,16.94171825,12.19737828,41.38616622,12.15,3.6645332,2.3961932,6.4779225,38.89865616,13.98253696
2018-05-07,33.8525726,3.67227516,16.32660768,17.00853066,12.39970446,44.10471513,12.56,3.90429448,2.4215051,6.67657879,39.9235356,14.02703584
2018-05-08,34.502622,3.76325495,16.15886856,17.15170011,12.46714652,43.75046039,12.54,3.91791728,2.42572375,6.70249048,40.23138912,14.2396416
2018-05-09,34.6276315,3.7219005,15.7022454,17.0848877,12.3804353,44.4358663,12.83,3.93971376,2.4130678,6.61611818,39.40525056,14.07647904
2018-05-10,34.2776049,3.6800808,15.77679612,17.23760178,12.3322624,44.666902,12.93,4.05142072,2.41728645,6.67657879,39.1441596,14.07647904
2018-05-11,33.502546,3.65498934,15.19902804,17.15170011,12.4767811,46.26874952,12.93,4.17675048,2.36666265,7.03934245,43.060524,14.20997568
2018-05-14,35.1526714,3.6800808,15.34812948,17.07534307,12.54422316,46.79243044,12.6,4.13588208,2.4046305,7.16026367,45.18042672,13.8688176
2018-05-15,38.50792638,3.73862754,15.73952076,17.31395882,12.51531942,46.64610783,12.98,4.10591192,2.4383797,7.19481259,45.7298868,13.77487552
2018-05-16,37.09281884,3.74699136,15.43199904,17.30441419,12.22628202,48.0554256,12.7,4.03507336,2.44259835,7.06525414,45.16873608,13.46338336
2018-05-17,36.68778806,3.73862754,14.98469472,17.17078937,12.19737828,46.96955781,12.98,4.08684,2.41728645,6.9961563,44.424432,13.3743856
2018-05-18,36.88780326,3.7218999,15.13379616,17.2757803,12.26482034,47.11588042,13.07,4.24758904,2.51009675,7.0825286,44.89595448,13.50788224
2018-05-21,37.93288268,3.78044664,15.6556512,17.85800273,12.3322624,46.22254238,13.55,4.19037328,2.69571735,7.14298921,45.15704544,13.46832768
2018-05-22,39.252983,3.74699136,15.53450628,18.04889533,12.27445492,46.04541501,13.56,4.13588208,2.69571735,7.00479353,45.70260864,13.5227152
2018-05-23,38.56293056,3.7218999,15.3294918,17.86754736,11.96614836,44.5898901,12.92,3.72447352,2.6240003,6.7370394,43.74637488,13.41888448
2018-05-24,37.3028348,3.65498934,14.61194112,18.30660034,11.93724462,45.15977816,12.94,3.7326472,2.5902511,6.71112771,43.7814468,13.53754816
2018-05-25,36.5527778,3.62153406,14.26714404,18.31614497,11.7060147,43.8197711,12.51,3.6509104,2.60290705,6.50383419,41.55632832,13.64649936
2018-05-28,36.87280212,3.58807878,14.211231,18.28751108,11.6096689,43.94299014,12.57,3.68632968,2.64509355,6.50383419,41.64595656,13.20085896
2018-05-29,37.5778557,3.56298732,14.5839846,18.00117218,11.54222684,44.02770323,12.3,3.75716824,2.6577495,6.45201081,41.8330068,13.28998704
2018-05-30,34.6026296,3.41243856,13.81983972,17.85800273,11.43624646,42.34884381,12.04,3.60186832,2.5227527,6.05469823,40.30153296,14.15651004
2018-05-31,35.9027284,3.45425766,13.97826,18.20160941,11.64820722,42.34884381,12.29,3.68632968,2.5818138,6.14107053,40.73018976,14.0376726
2018-06-01,34.9026524,3.42080238,14.04349188,18.05843996,11.62893806,42.34884381,12.26,3.78441384,2.5565019,6.19289391,40.51975824,13.864368
2018-06-04,35.99773562,3.45425766,13.7918832,18.21115404,11.5133231,42.34884381,12.01,3.882498,2.4974408,6.06333546,37.81142664,13.52271036
2018-06-05,35.96773334,3.5128044,14.20191216,18.44976979,11.58076516,42.34884381,12.18,3.9097436,2.5733765,6.20153114,39.45201312,13.64649936
2018-06-06,35.5777037,3.49607676,14.56534692,18.04889533,11.57113058,42.34884381,12.2,3.95333656,2.54384595,6.31381513,40.71070536,13.90398048
2018-06-07,35.20767558,3.47934912,14.43488316,17.71483328,11.5133231,42.34884381,12.15,3.98875584,2.5058781,6.24471729,40.82761176,13.94854452
2018-06-08,35.35768698,3.45425766,14.12736144,17.80073495,11.28209318,42.34884381,12.11,3.8961208,2.41728645,6.1324333,39.47929128,13.65145092
2018-06-11,34.1275935,3.52116822,14.15531796,18.21115404,11.3206315,42.34884381,12.12,3.94968519,2.4130678,6.15834499,41.04973392,13.87922268
2018-06-12,34.36761174,3.5128044,14.65853532,18.85064425,11.47478478,42.34884381,12.19,4.05681441,2.3708813,6.14107053,40.79253984,13.80990084
2018-06-13,33.7025612,3.4709853,14.62125996,18.86973351,11.4651502,42.34884381,12.2,3.99479223,2.36666265,6.01151208,39.79493856,13.80494928
2018-06-14,33.99758362,3.47934912,14.47215852,18.64066239,11.81199508,42.34884381,12.24,4.09628307,2.3202575,6.01151208,38.5985964,13.94854452
2018-06-15,33.6525574,3.43753002,13.81983972,17.93435977,11.73491844,42.34884381,11.99,4.14984768,2.3286948,5.89922809,38.23618656,13.33455108
2018-06-19,30.28730166,3.1364325,12.63634704,16.86536121,11.05086326,42.34884381,10.82,3.94968519,2.3371321,5.31189645,34.41334728,12.44822184
2018-06-20,30.502318,3.21170688,13.21411512,16.7985488,10.95451746,38.22870716,11.0,4.00043061,2.3286948,5.38963152,35.98378992,12.255111
2018-06-21,28.25714738,3.08624958,12.6270282,16.4167636,10.95451746,35.41777281,10.69,4.04835684,2.29072695,5.2687103,34.7601696,11.86393776
2018-06-22,28.91719754,3.12806868,12.83204268,16.58856694,11.01232494,36.98881557,10.78,4.08218712,2.2949456,5.4414549,36.70081584,12.07190328
2018-06-25,28.63717626,3.0946134,12.5338398,16.17814785,10.82926792,38.26721311,10.7,3.94968519,2.25697775,5.42418044,37.0593288,12.007533
2018-06-26,30.63232788,3.0527943,12.93454992,16.37858508,10.92561372,38.49054762,10.78,3.78053379,2.0924504,5.5116684,37.72569528,11.89859868
2018-06-27,29.51224276,3.03606666,13.14888324,16.40721897,11.02221974,37.62031315,10.66,3.69031971,2.07979445,5.3804382,37.57761384,11.94316272
2018-06-28,29.04720742,3.0109752,13.68937596,16.2620136,10.82901694,37.49709411,10.56,3.60010563,2.0333893,5.32794612,36.06172752,11.69558472
2018-06-29,30.02228152,3.12806868,14.3510136,16.73632233,10.99323932,38.19020121,10.82,3.67622376,2.0755758,5.50291972,37.98288936,11.84413152
2018-07-02,30.00228,3.11970486,14.910144,16.47496854,10.79037638,37.41238102,10.5,3.4676037,2.0333893,5.37168952,37.53474816,11.55198948
2018-07-03,29.4272363,3.19497924,14.73308604,16.455609,10.79037638,36.75777987,11.05,3.44505018,1.99542145,5.3804382,37.312626,11.60645664
2018-07-04,28.49216524,3.1782516,14.29510056,16.42656969,10.79037638,35.51018709,10.84,3.42531585,1.9743282,5.28420272,35.77725528,12.37394844
2018-07-05,26.99205124,3.15316014,14.0714484,16.32977199,10.39431064,35.61030256,10.29,3.26462202,2.00385875,4.90800948,35.07971376,12.0322908
2018-07-06,27.0770577,3.19497924,14.03417304,16.48464831,10.31702952,36.59605488,10.32,3.19414227,1.97010955,4.9430042,35.66814264,12.09170952
2018-07-09,28.002128,3.2618898,14.52807156,16.58144601,10.4329512,37.32766793,10.56,3.30127149,1.99542145,5.08298308,36.66184704,12.15112824
2018-07-10,28.4021584,3.48771294,14.55602808,16.53304716,10.5778533,37.54330125,10.81,3.33228258,1.9996401,5.44167896,39.31655168,11.99267832
2018-07-11,25.5599212,3.39571092,14.19259332,16.47496854,10.2880491,38.19020121,10.43,3.20541903,1.856206,5.50291972,39.98023789,11.88869556
2018-07-12,26.320514,3.47934912,15.08720196,16.66856394,10.5295526,38.92181426,10.7,3.32946339,1.89417385,5.53791444,40.22157833,11.92830804
2018-07-13,28.3070623,3.50444058,15.376086,16.69760325,10.59717358,38.77549165,10.65,3.29563311,1.8983925,5.71288804,42.58013263,11.83917996
2018-07-16,28.9175381,3.62989788,15.26425992,16.76536164,10.51023232,38.0438786,9.86,3.35201691,1.92792305,5.5991552,41.72995608,11.8094706
2018-07-17,29.4179281,3.6800808,15.01265124,16.68792348,10.51023232,39.5841166,9.95,3.2420685,1.9152671,5.5116684,41.91096141,11.80451904
2018-07-18,28.6072963,3.68844462,14.89150632,16.62984486,10.4329512,38.78319284,9.81,3.17158875,1.9237044,5.37168952,40.5342239,11.73024564
2018-07-19,29.272815,3.77208282,15.18039036,16.83312003,10.37499036,38.0438786,8.83,3.19132308,1.8730806,5.21421328,40.41903869,11.49257076
2018-07-20,29.0176161,3.73026372,15.13379616,16.91055819,10.45227148,38.7369857,8.71,3.22233417,1.8393314,5.2929514,40.81395941,11.64606912
2018-07-23,30.3886847,3.77208282,15.4692744,16.92991773,10.64547428,38.96032021,8.84,3.33228258,1.90261115,5.39793556,42.10842177,11.79461592
2018-07-24,30.9391137,3.73026372,15.4692744,17.07511428,11.00289946,39.15284996,8.99,3.47888046,1.9912028,5.39793556,42.27845708,11.94811428
2018-07-25,30.673907,3.83899338,15.05924544,16.88151888,10.8676575,37.76663576,8.94,3.45068856,1.96167225,5.31919744,40.66586414,12.13627356
2018-07-26,28.9825888,3.763719,14.46283968,16.60080555,10.88697778,36.46513465,9.0,3.42531585,1.9658909,5.13547516,39.49755701,12.007533
2018-07-27,30.0234,3.90590394,14.60262228,16.62984486,10.78071624,36.16478824,8.89,3.42249666,1.93636035,5.06548572,38.85581084,11.85403464
2018-07-30,27.02106,3.83062956,14.08076724,16.59112578,10.80003652,36.39582394,8.71,3.43659261,1.89417385,5.14422384,39.01487613,11.98772676
2018-07-31,26.0002644,3.763719,14.06212956,16.60080555,10.73241554,35.7335216,8.89,3.4112199,1.90261115,5.12672648,37.81914395,12.11151576
2018-08-01,25.4598432,3.83899338,14.14599912,16.7460021,10.46193162,35.5024859,8.65,3.23079174,1.9152671,4.95175288,36.15718592,11.92335648
2018-08-02,23.067979,3.81390192,13.7918832,16.72664256,10.22042812,34.23949074,8.15,3.20823822,1.81823815,4.75053324,35.88842043,11.4381036
2018-08-03,22.4925305,3.64662552,13.3259412,16.57176624,10.15280714,33.36155508,7.92,3.22515336,1.8308941,4.56681096,34.34164761,11.08654284
2018-08-06,21.7369416,3.64662552,12.7202166,16.2620136,9.94028406,30.3426886,7.65,3.2420685,1.75917705,4.18186904,30.90803135,10.6953696
2018-08-07,22.2273238,3.73862754,13.2327528,16.77504141,10.2397484,30.76625405,7.9,3.34355934,1.83511275,4.30435056,29.78908931,10.89838356
2018-08-08,22.6726709,3.73862754,13.24207164,16.59112578,10.08518616,30.45050526,8.12,3.25334526,1.83511275,4.16437168,27.07949437,11.11130064
2018-08-09,23.8035523,3.98117832,13.7918832,16.82344026,10.24940854,31.04349689,8.17,3.32382501,1.87729925,4.36559132,28.37944174,11.16081624
2018-08-10,24.1087902,4.02299742,13.98757884,16.62984486,10.22042812,31.22062426,8.15,3.2984523,1.8730806,4.38308868,28.62078218,11.08654284
2018-08-13,24.8994064,4.14845472,14.2578252,16.56208647,10.143147,31.44395877,7.97,3.30127149,1.8477687,4.4180834,29.39416859,11.34897552
2018-08-14,24.8793908,4.0982718,13.71733248,16.66856394,10.26872882,30.84326595,8.04,3.32382501,1.86042465,4.38308868,28.88954767,11.22023496
2018-08-15,23.6584392,4.08154416,13.56823104,16.68792348,10.07552602,30.05774457,7.77,3.18850389,1.7887076,4.25185848,27.75963561,11.03702724
2018-08-16,24.2839267,4.08154416,13.54959336,16.61048532,9.95960434,29.32613152,7.87,3.17440794,1.78448895,4.25185848,26.42129317,10.893432
2018-08-17,24.51911,4.1400909,12.92523108,16.57176624,9.83402252,29.01038273,7.59,3.16595037,1.7465211,4.1993664,26.32256299,10.6953696
2018-08-20,24.969461,4.37427786,13.046376,16.76536164,9.87266308,30.09625052,7.1,3.21951498,1.7633957,4.32184792,27.87482082,10.82906172
2018-08-21,24.7843167,4.36591404,13.81052088,16.94927727,9.91130364,30.67383977,7.28,3.21105741,1.771833,4.34809396,28.40686679,11.08159128
2018-08-22,23.5733729,4.24882056,13.40049192,17.12351313,9.7567414,29.5725696,7.24,3.21951498,1.7549584,4.23436112,28.26425653,11.05683348
2018-08-23,24.419032,4.45791606,13.745289,17.2299906,9.7567414,29.94992791,7.5,3.19696146,1.7549584,4.2868532,28.4672019,11.0419788
2018-08-24,23.6634431,4.90119852,13.81983972,16.59112578,9.81470224,29.55716722,7.44,3.19978065,1.7633957,4.20811508,27.43053501,11.02217256
2018-08-27,26.0302878,5.3946639,14.77968024,16.57176624,9.95960434,29.8806172,7.55,3.26180283,1.78448895,4.29560188,28.54399204,11.19547716
2018-08-28,27.0260639,5.34448098,14.87286864,16.5524067,10.0465456,30.05774457,7.41,3.27307959,1.79292625,4.35684264,28.9060027,11.29450836
2018-08-29,26.4606232,5.30266188,14.4907962,16.43624946,9.91130364,29.43394818,8.15,3.23079174,1.78448895,4.2868532,28.28619657,11.18557404
2018-08-30,25.269695,5.41139154,14.19259332,16.43624946,9.81470224,29.0334863,7.67,3.17440794,1.75073975,4.20811508,28.22037645,11.11130064
2018-08-31,23.168057,5.28593424,14.12736144,16.455609,9.89198336,28.15555064,8.44,3.15185442,1.72542785,4.1118796,27.3701999,11.1905256
2018-09-03,22.4975344,5.8128549,14.1180426,16.21361475,9.81470224,28.2633673,8.66,3.10392819,1.70011595,4.13812564,28.43977685,11.04693036
2018-09-04,23.01794,5.57866794,14.76104256,16.22329452,9.87266308,27.38543164,8.93,3.1293009,1.71699055,4.12937696,28.32459164,11.0667366
2018-09-05,22.0722029,5.50339356,14.31373824,16.14585636,9.73742112,26.70002573,8.65,3.05882115,1.6790227,3.98939808,27.35374487,10.9677054
2018-09-06,22.1422575,5.46993828,14.61194112,16.21361475,9.7084407,25.82209007,8.57,3.00525654,1.6621481,3.91940864,26.81072888,11.27965368
2018-09-07,21.7719689,5.29429806,14.36965128,16.29105291,9.64081972,25.75277936,8.41,3.07573629,1.6452735,3.91940864,26.46517325,11.61635976
2018-09-10,19.5952724,5.2273875,13.81052088,16.24265406,9.09019174,26.50749598,8.66,3.0165333,1.5946497,3.75318372,25.29686612,11.39353956
2018-09-11,20.3558652,5.37793626,13.76392668,16.2620136,9.01291062,26.68462335,8.7,2.9601495,1.60730565,3.75318372,25.79051702,11.59655352
2018-09-12,21.0464034,5.38630008,13.3259412,16.22329452,9.0322309,27.16979832,8.52,2.96860707,1.603087,3.82317316,26.30062295,11.50742544
2018-09-13,22.067199,5.4783021,13.68005712,16.22329452,9.09985188,27.05428047,8.66,3.00243735,1.6537108,3.87566524,26.8216989,11.61635976
2018-09-14,21.4867466,5.17720458,13.3259412,16.76536164,9.29305468,26.90795786,8.85,2.98270302,1.6621481,3.87566524,27.33180483,11.62131132
2018-09-17,21.716926,5.11029402,13.73597016,16.25233383,9.06121132,26.07622934,9.2,2.92350003,1.6283989,3.73568636,26.37192808,11.00236632
2018-09-18,21.2365516,5.42811918,13.48436148,16.30073268,9.177133,27.30071855,9.39,3.01371411,1.6621481,3.8494192,27.24404467,11.15091312
2018-09-19,21.2715789,5.69576142,13.50299916,16.30073268,9.28339454,27.44704116,9.32,3.06445953,1.68324135,3.91940864,27.07400936,11.3638302
2018-09-20,21.4266998,5.6455785,13.77324552,16.27169337,9.48625748,28.05543517,9.28,3.07009791,1.6790227,3.95440336,27.89676086,11.37868488
2018-09-21,21.7719689,5.69576142,13.8384774,16.33945176,9.54421832,30.24257313,9.28,3.21951498,1.7296465,4.0681362,29.32834847,11.636166
2018-09-25,21.9771288,5.7292167,13.90370928,16.25233383,9.5635386,29.83441006,9.02,3.16313118,1.70011595,4.05063884,29.66293408,11.78966436
2018-09-26,22.1622731,5.70412524,14.09008608,16.19425521,9.62149944,29.9576291,9.14,3.17722713,1.69167865,4.05063884,29.70132915,11.87384088
