date,长江电力,大秦铁路,上海机场,中国神华,农业银行,伊利股份,万华化学,比亚迪,京东方A,东方财富,科大讯飞,中科曙光,紫光国微,四维图新
2018-01-02,0.293947,0.605078,0.546129,0.229767,0.271554,1.011234,,1.116903,2.387454,1.476185,2.8058,2.490487,5.322126,2.257126
2018-01-03,0.365741,0.640142,0.841112,0.297302,0.104521,0.991081,,1.334491,2.719111,2.704735,3.628051,4.160033,7.713564,5.051825
2018-01-04,0.235547,0.385203,0.53925,0.276222,0.107171,1.538638,,1.040267,1.73039,1.830247,3.393902,3.319256,8.865903,3.734919
2018-01-05,0.229629,0.66034,0.48576,0.314354,0.083459,0.875157,,0.921259,2.985407,1.872584,2.519795,4.083061,5.252733,3.499207
2018-01-08,0.20622,1.127353,0.928036,0.563319,0.079112,0.838207,,1.201232,3.013241,2.974221,2.470967,2.952261,5.49993,4.807961
2018-01-09,0.230775,0.788559,0.750973,0.278257,0.085926,1.166582,,0.828486,6.070305,1.789373,2.033264,1.984435,3.030113,3.26418
2018-01-10,0.138127,0.619244,0.440668,0.328784,0.142584,0.798212,,0.828097,5.116349,1.676068,2.391007,3.706412,3.725786,2.6827
2018-01-11,0.163574,0.467578,0.38043,0.282321,0.13625,0.543184,,0.670267,2.584836,3.852598,7.695148,3.30713,4.009244,5.798583
2018-01-12,0.123788,0.375624,0.381357,0.18509,0.117426,0.821834,,1.72163,2.419255,2.78181,5.137789,2.26482,3.47557,3.638862
2018-01-15,0.223026,0.704543,1.103277,0.237672,0.187555,1.109245,,1.334323,5.251597,2.699271,4.394262,4.063464,7.64336,4.678767
2018-01-16,0.317933,0.610725,1.045084,0.311094,0.286668,1.454765,,0.842633,3.265808,2.72975,4.088841,3.233573,3.828708,4.007884
2018-01-17,0.266118,0.699443,0.684147,0.287006,0.290664,1.371561,,1.023647,4.468395,5.166952,5.625826,3.729384,5.323215,3.680944
2018-01-18,0.27738,0.668442,0.860525,0.330654,0.274662,1.332117,,0.647451,2.173869,2.353678,2.195572,1.876206,3.015002,1.797809
2018-01-19,0.21636,0.932575,0.429922,0.445796,0.206076,1.219232,,0.460059,4.811167,5.720092,1.890579,2.06318,2.682979,1.85111
2018-01-22,0.214636,0.989245,0.540798,0.32581,0.272508,1.323913,,1.516754,3.031254,6.984506,2.712782,3.11944,3.062788,2.759319
2018-01-23,0.372502,0.80796,1.36816,0.34087,0.555952,0.937895,,1.085082,3.393648,5.613257,1.877748,2.421472,2.344421,1.546037
2018-01-24,0.238261,0.595174,0.659604,0.271363,0.411453,0.618738,,0.671302,4.295324,11.5854,3.398002,5.248942,6.024785,5.645443
2018-01-25,0.189269,0.544414,0.500713,0.314507,0.252741,0.69319,,0.71016,2.593265,10.909803,3.023508,4.481623,3.524021,3.443972
2018-01-26,0.116846,0.520578,0.571107,0.230989,0.636717,0.646338,,0.558349,2.080011,7.167365,2.221953,2.897924,2.332062,2.528156
2018-01-29,0.211592,0.658229,0.572827,0.490474,0.315342,1.002935,,1.100024,4.200585,6.351449,2.317841,4.010611,3.310267,3.305644
2018-01-30,0.209502,0.368019,0.540159,0.310034,0.184175,0.898596,,0.490868,1.804274,4.789516,1.488968,2.251288,1.956265,1.181681
2018-01-31,0.147342,0.884683,0.347177,0.242773,0.170605,0.76073,,0.476995,1.663157,7.184813,4.764232,2.96257,3.982881,1.955759
2018-02-01,0.291445,0.634928,0.671237,0.349234,0.245928,0.90956,,1.115525,4.456719,6.323569,3.290026,3.206031,2.723405,2.363997
2018-02-02,0.236338,0.364958,0.673929,0.519674,0.166564,0.623751,,0.612484,2.239248,6.576672,2.348983,3.344219,2.336379,1.483483
2018-02-05,0.209105,0.517406,0.650561,0.570948,0.336216,1.457902,,0.356753,1.619774,4.53676,1.89522,3.090695,1.973011,1.244326
2018-02-06,0.454731,0.941815,1.099155,0.502808,0.372128,2.158877,,0.91349,2.714611,6.683125,4.199397,4.375063,2.96214,3.99406
2018-02-07,0.365065,0.661393,0.748214,0.532615,0.381509,1.575853,,0.721101,2.405537,7.245183,2.790246,2.956863,3.344823,4.436122
2018-02-08,0.260425,0.58988,0.783319,0.499407,0.322931,0.855735,,0.403857,2.087637,4.184433,2.975922,2.479316,3.315466,2.43069
2018-02-09,0.470267,0.81228,1.204035,0.499769,0.35472,1.724176,,0.817652,3.104954,7.13338,2.725466,2.976841,3.008085,2.626039
2018-02-12,0.25937,0.346442,0.554896,0.289893,0.193288,0.798841,,0.707308,1.949203,4.943207,2.82309,2.454287,2.961779,2.241073
2018-02-13,0.13424,0.244909,0.61299,0.249021,0.218769,0.753792,,0.483872,2.192773,4.046142,2.142198,2.500246,2.795315,2.032518
2018-02-14,0.113976,0.206584,0.363867,0.185329,0.08965,0.397079,,0.491088,1.052464,2.844108,1.318516,1.861467,1.886998,1.139123
2018-02-22,0.108517,0.254437,0.526435,0.238193,0.182959,0.924455,,0.855752,1.600201,3.992453,3.191132,3.133948,4.585651,2.222397
2018-02-23,0.154561,0.214378,0.42567,0.221326,0.11453,0.596018,,0.52565,1.480673,2.99373,2.005387,2.320086,7.641887,1.948414
2018-02-26,0.164317,0.199622,1.085636,0.248796,0.230633,0.653234,,1.37143,3.423182,4.722101,3.493884,5.151385,7.39149,4.157664
2018-02-27,0.182599,0.242051,0.911791,0.328509,0.216947,0.861533,,0.884194,1.980841,4.23759,2.6674,5.720197,5.713119,3.2035
2018-02-28,0.124745,0.205846,0.577972,0.224531,0.135453,0.906781,,0.679688,1.420797,4.129294,2.474417,4.519278,5.335114,4.066674
2018-03-01,0.117152,0.21375,0.497032,0.221887,0.116075,0.676765,,0.658284,1.551751,5.320693,3.655117,6.497138,7.85533,5.182082
2018-03-02,0.1784,0.182709,0.670288,0.195745,0.096096,0.706169,,0.520734,1.331853,4.064118,2.305034,5.801552,5.736586,5.279815
2018-03-05,0.140724,0.158635,0.571602,0.155521,0.130003,0.602793,,1.313369,1.093886,2.587078,2.434119,5.898786,7.933018,4.117231
2018-03-06,0.108947,0.179956,0.419977,0.255769,0.365518,1.101884,,1.314957,3.219389,4.347481,4.60508,5.730451,7.069489,6.562896
2018-03-07,0.132781,0.250231,0.400506,0.144612,0.20613,1.622984,,0.834044,1.879458,2.484738,2.398473,4.050285,6.607682,3.712588
2018-03-08,0.176398,0.228027,0.304404,0.172519,0.175033,2.154615,,0.564877,1.120186,1.768195,2.304157,3.684147,4.678853,3.088224
2018-03-09,0.087106,0.267484,0.472764,0.190848,0.129403,1.446979,,0.768797,3.190913,7.895076,2.948346,5.662409,5.654443,4.042639
2018-03-12,0.208117,0.247764,0.585443,0.236385,0.218267,1.865932,,1.205233,2.82988,5.896541,4.636109,4.617282,5.590899,3.726813
2018-03-13,0.095124,0.16519,0.385877,0.16789,0.35204,1.42228,,1.037586,1.724631,4.778283,4.048716,5.905659,6.089447,3.670024
2018-03-14,0.092756,0.123707,0.344063,0.188386,0.135376,0.749998,,0.876551,1.602865,4.798292,5.007303,5.533131,5.832911,3.602386
2018-03-15,0.093358,0.14877,0.199141,0.167019,0.131207,1.070492,,0.68568,1.547043,5.690641,3.705948,4.976532,6.710589,3.079606
2018-03-16,0.096382,0.152757,0.362604,0.146039,0.120936,1.049965,,0.601008,1.480382,7.72692,3.08212,3.748012,5.245969,3.718922
2018-03-19,0.117912,0.207546,0.395171,0.33523,0.096498,1.069617,,0.441306,1.196256,6.561288,4.081756,5.995812,7.720038,3.137153
2018-03-20,0.084357,0.140018,0.288316,0.178274,0.105366,0.681986,,0.952505,1.433376,4.58472,2.995318,4.185295,4.924006,2.407462
2018-03-21,0.096298,0.166516,0.328129,0.173764,0.145973,0.841452,,0.732127,1.532672,4.563248,3.786442,4.905267,7.878734,2.980668
2018-03-22,0.131022,0.185108,0.524299,0.14284,0.142276,1.845787,,0.518104,1.449198,3.740216,2.446339,5.084324,9.363411,2.704718
2018-03-23,0.290832,0.487286,0.89273,0.333977,0.253006,1.720829,,1.126408,3.241732,5.568014,4.937518,5.766951,7.821855,4.354409
2018-03-26,0.184653,0.282025,0.704176,0.262596,0.215559,2.699744,,0.738028,1.660101,5.672971,4.064345,5.81167,9.606088,3.430992
2018-03-27,0.088703,0.329008,0.346597,0.214873,0.169619,1.798191,,0.632971,1.645527,6.691118,4.296609,7.862315,10.463031,7.695843
2018-03-28,0.169178,0.281934,0.375739,0.153291,0.16528,1.484911,,2.900009,1.445215,4.035241,2.334546,5.1949,6.375559,7.63906
2018-03-29,0.163952,0.278439,0.630534,0.28898,0.170197,1.602078,,1.23024,1.650632,4.531081,2.511,4.858307,6.65783,4.888881
2018-03-30,0.186557,0.17996,0.292101,0.128355,0.100867,1.163534,,0.710693,1.574293,5.849506,3.397353,5.272898,7.298466,6.775573
2018-04-02,0.124412,0.201258,0.332089,0.125148,0.131418,0.930116,,0.731474,1.28197,5.415268,3.391077,5.711823,9.419954,7.316195
2018-04-03,0.118733,0.184005,0.452117,0.120331,0.11619,0.93803,,1.086099,1.764617,4.065679,2.482288,5.05041,5.877286,5.537825
2018-04-04,0.088641,0.24501,0.50063,0.095631,0.098419,1.779111,,0.716281,1.228432,3.483834,3.304562,3.707027,4.959642,3.203826
2018-04-09,0.135531,0.172406,0.542783,0.101711,0.075179,1.910569,,1.052773,1.509094,3.895232,2.076625,3.910278,7.863674,7.422718
2018-04-10,0.103976,0.412739,0.454446,0.179449,0.157293,1.473985,,0.95288,1.892811,3.620054,2.161713,3.47219,4.841443,4.67192
2018-04-11,0.082073,0.375716,0.490849,0.155911,0.172228,1.35432,,0.655075,1.392473,3.36037,1.774575,3.249252,4.346376,3.586528
2018-04-12,0.092543,0.32275,0.441733,0.112975,0.103143,0.755749,,0.460653,0.994405,2.682797,1.707287,3.325813,4.77094,2.777099
2018-04-13,0.09729,0.275386,0.265454,0.088681,0.088077,0.689747,,0.363105,1.078699,3.040692,1.674196,3.438465,4.289822,2.360372
2018-04-16,0.121987,0.305128,0.747218,0.196278,0.204787,0.807197,,0.466002,1.561306,3.993483,1.594832,6.597679,5.784002,4.454855
2018-04-17,0.110236,0.184888,0.743529,0.139996,0.110996,0.589012,,0.634902,1.877141,4.353934,2.812816,6.570157,8.394143,4.509207
2018-04-18,0.093183,0.208026,0.774435,0.137647,0.124952,0.870855,,0.808612,3.424536,6.074869,3.089944,9.398994,13.237045,10.403481
2018-04-19,0.090169,0.207069,0.608085,0.186081,0.105711,1.26381,,0.451212,2.109478,3.548049,3.154757,6.636192,17.493882,7.798183
2018-04-20,0.113438,0.204955,0.45322,0.131211,0.10517,1.118869,,0.514293,2.390188,4.151678,2.407792,5.701322,16.218282,5.825093
2018-04-23,0.095475,0.159684,0.364633,0.093789,0.079046,0.989452,,0.473728,3.892132,3.822336,3.322935,6.48835,13.863905,5.355779
2018-04-24,0.090588,0.275592,0.420038,0.214663,0.154826,1.563435,,0.486906,3.129721,5.273473,3.922442,4.881167,11.102679,3.747359
2018-04-25,0.098303,0.138772,0.284696,0.116742,0.059938,0.884529,,0.394181,2.072937,3.118859,2.615353,5.243205,10.054634,5.13049
2018-04-26,0.101668,0.144862,0.35381,0.098853,0.071234,0.748222,,0.461515,2.540956,3.312956,3.092928,5.048841,8.862278,5.03588
2018-04-27,0.120899,0.218919,0.813314,0.148179,0.059664,3.75983,,0.368926,1.801166,5.276904,2.924,5.591454,10.682915,3.65448
2018-05-02,0.213594,0.334099,0.660182,0.120577,0.099138,2.720041,,1.229939,1.196404,4.387878,1.370587,3.31803,6.250674,3.931718
2018-05-03,0.118799,0.300829,0.450342,0.101676,0.06795,1.781921,,0.650055,3.116785,5.705264,1.902272,3.612588,7.354819,3.892997
2018-05-04,0.085311,0.364485,0.465298,0.101027,0.055212,1.211676,,0.435643,1.600319,3.367682,1.563725,4.158361,9.995141,2.649129
2018-05-07,0.106844,0.261465,0.456837,0.167321,0.080443,2.565719,,0.658153,1.701504,3.723514,1.96177,3.324022,6.558407,3.834108
2018-05-08,0.113863,0.19629,0.498023,0.133131,0.100177,2.005443,,0.712827,1.892666,3.091081,2.080797,3.020836,7.97122,3.114262
2018-05-09,0.06999,0.250032,0.575892,0.15898,0.057241,1.224567,,0.410638,1.133699,2.695822,1.591943,2.328847,5.71469,3.510111
2018-05-10,0.168736,0.229312,0.706071,0.158931,0.053912,1.023745,,0.366061,1.528595,3.21445,1.289679,2.981856,6.147873,3.503406
2018-05-11,0.114806,0.17769,0.643829,0.12618,0.076726,1.235434,,0.809899,1.160505,3.100379,1.200115,1.902657,5.150841,2.825181
2018-05-14,0.109271,0.297695,0.476292,0.141558,0.083677,2.03087,,0.581853,1.461309,3.241302,3.664086,2.877537,6.047631,3.331215
2018-05-15,0.182524,0.231947,0.282012,0.128052,0.087535,1.259564,,0.486135,1.371243,3.171208,2.294269,2.625683,4.614679,2.206396
2018-05-16,0.132489,0.251789,0.347071,0.118922,0.092635,1.596462,,0.48259,1.349545,2.325552,1.522319,1.916063,3.796111,1.923099
2018-05-17,0.094011,0.257414,0.523598,0.078358,0.054139,0.847977,,0.330485,0.682671,2.333597,1.440884,1.605301,4.039085,1.957102
2018-05-18,0.158835,0.303423,0.569333,0.286449,0.082338,0.81685,,0.779593,0.992633,3.547784,1.942521,2.789736,4.270201,1.862117
2018-05-21,0.112889,0.208535,0.395307,0.179314,0.09266,1.009331,,0.654423,1.279954,3.449546,1.871056,2.87673,6.825859,2.215977
2018-05-22,0.06876,0.158783,0.235755,0.117875,0.085087,0.714851,,0.494051,0.817916,2.318728,1.190954,1.829622,4.525162,2.133045
2018-05-23,0.074999,0.301547,0.51884,0.361232,0.091792,1.37709,,0.691016,1.091325,2.765918,1.267416,3.240061,6.8143,2.284494
2018-05-24,0.090328,0.204808,0.377118,0.118961,0.096609,1.141075,,0.442305,1.007706,2.225034,0.958464,1.827733,4.453136,1.71079
2018-05-25,0.177971,0.196315,0.539587,0.097892,0.072782,0.812803,,0.444565,1.717001,2.655684,1.657956,2.314751,5.516412,4.142576
2018-05-28,0.105709,0.207735,0.418753,0.066989,0.056349,1.345744,,0.528248,1.221872,2.867481,1.16713,2.340812,3.773388,2.21812
2018-05-29,0.139928,0.211432,0.672284,0.099404,0.095057,2.317064,,0.640212,0.889531,3.066802,0.921802,1.678197,3.056566,1.442239
2018-05-30,0.136134,0.191497,0.571469,0.096493,0.064145,2.509873,,0.912127,1.640841,4.085593,1.6471,2.223062,5.501002,1.814095
2018-05-31,0.281565,0.291404,0.487775,0.078175,0.078494,4.406214,,0.508889,2.656703,3.116355,1.738493,2.85972,4.841424,1.547448
2018-06-01,0.115709,0.22046,0.714574,0.149089,0.068202,1.889514,,0.396713,1.350228,2.753312,3.595333,2.280653,4.410699,2.038827
2018-06-04,0.085859,0.236915,0.533449,0.105301,0.088926,1.803664,0.266309,0.463802,1.172581,2.635682,1.904585,1.914438,4.465413,1.462988
2018-06-05,0.105632,0.25353,0.654012,0.112948,0.064402,1.425224,6.256349,0.485674,1.709818,2.893791,2.055639,2.359436,4.495333,1.946805
2018-06-06,0.144304,0.164366,0.689051,0.120225,0.062403,0.937097,4.756287,0.570868,0.991647,2.4309,1.586656,2.048883,3.799261,1.456075
2018-06-07,0.170999,0.252418,0.413111,0.130462,0.058,1.036184,3.38565,0.380293,0.998491,2.160651,1.594008,1.198583,2.859236,1.142302
2018-06-08,0.160199,0.225099,0.562299,0.142654,0.07007,0.909441,2.520786,0.450999,1.138742,3.878854,1.477633,2.766495,3.344934,1.406884
2018-06-11,0.124901,0.326601,0.518727,0.090429,0.068009,0.942322,2.975819,0.376043,1.011355,2.559129,0.961594,2.098572,2.14215,0.938409
2018-06-12,0.188278,0.411476,0.87436,0.148825,0.042039,1.439275,2.161585,0.405964,0.931133,3.064761,1.121655,1.787542,2.875011,1.768821
2018-06-13,0.21121,0.379244,0.64289,0.153333,0.056598,0.931784,2.244312,0.428872,0.873492,1.948484,1.293635,2.067524,4.22912,1.516681
2018-06-14,0.266898,0.382278,0.573276,0.1395,0.075176,1.064283,2.532234,0.334925,0.782198,2.216795,0.889578,1.575725,4.670477,1.164427
2018-06-15,0.218396,0.248736,0.600617,0.176532,0.081673,0.986938,1.635638,0.433756,1.100369,2.278202,1.100694,2.415932,6.043144,2.554151
2018-06-19,0.425458,0.43713,1.640663,0.514136,0.211586,1.599595,4.447788,1.051884,2.870288,3.525402,3.174885,3.01601,5.78795,2.86971
2018-06-20,0.174353,0.244178,1.168612,0.11481,0.066208,1.207966,1.449893,0.500407,1.613427,2.964101,2.825472,2.253675,4.340065,1.968755
2018-06-21,0.177731,0.469008,0.617509,0.178242,0.068509,1.148477,2.34057,0.669247,1.685611,2.99214,2.021161,2.853227,6.180697,2.709807
2018-06-22,0.263067,0.310203,0.513054,0.096983,0.059354,0.631256,1.246994,0.531081,1.393202,2.841989,1.509236,2.091643,4.089676,1.699587
2018-06-25,0.185515,0.361864,0.690705,0.146282,0.068368,1.012178,2.011526,0.504405,1.065141,2.107135,1.223327,1.561558,3.219091,1.581354
2018-06-26,0.164948,0.400942,0.695169,0.131111,0.097535,0.823504,1.728931,0.563245,1.331777,3.17184,1.89279,3.251259,4.737055,2.198787
2018-06-27,0.168459,0.388681,0.425499,0.129997,0.09965,1.390776,2.003183,0.839165,1.047592,2.380696,1.228597,2.961906,4.245149,1.370554
2018-06-28,0.148593,0.301681,0.540645,0.081616,0.070483,0.908014,1.930752,0.538271,1.3397,2.906255,1.15804,2.32731,2.979163,1.214709
2018-06-29,0.117293,0.204286,0.394631,0.064693,0.069289,0.919886,1.34289,0.658648,1.621135,4.223484,2.15256,3.565131,6.508594,2.266906
2018-07-02,0.124781,0.250933,0.366565,0.171978,0.093507,0.859518,1.342386,0.542526,1.257874,2.920051,2.017079,3.54378,5.670325,1.772182
2018-07-03,0.187008,0.279098,1.001063,0.132784,0.121644,1.680845,1.230556,0.81789,1.438859,3.731725,2.393699,4.161543,7.699078,2.230112
2018-07-04,0.157299,0.210888,0.924392,0.094218,0.092369,0.862486,0.79722,0.557125,1.103232,3.347494,1.564971,2.772622,5.270598,1.697054
2018-07-05,0.266247,0.26504,0.718185,0.12527,0.1076,0.964674,1.684547,0.489641,1.181854,2.411968,1.382983,2.713806,4.89759,1.463612
2018-07-06,0.144175,0.208731,0.432978,0.114161,0.101255,1.317817,1.356308,0.595714,1.492995,3.962469,1.650823,3.864603,6.713565,2.607644
2018-07-09,0.099002,0.18322,0.384277,0.115937,0.114699,1.005192,1.495721,0.640352,1.280797,2.624337,1.574291,2.862066,4.653618,1.609224
2018-07-10,0.10955,0.168757,0.725368,0.120311,0.067265,0.642557,0.867371,0.407531,1.021593,2.059286,1.217568,1.897486,3.066682,1.458648
2018-07-11,0.075989,0.163874,0.6149,0.112373,0.067817,0.581825,0.968483,0.445762,1.196132,3.119177,1.414307,3.135964,5.227454,2.642856
2018-07-12,0.115017,0.25084,0.643548,0.160015,0.082728,1.116788,1.04965,0.611572,3.767041,3.445359,2.60126,4.207605,6.975983,2.715805
2018-07-13,0.112378,0.119122,0.646913,0.143913,0.046678,0.799249,2.721538,0.468085,1.978912,2.5472,1.389837,4.991054,4.635516,2.058957
2018-07-16,0.08345,0.148273,0.695074,0.115038,0.06749,0.594133,1.801682,1.098389,1.622504,2.261615,1.127738,4.543727,4.420184,2.285543
2018-07-17,0.094426,0.167596,0.44371,0.110178,0.045339,0.721598,1.994439,0.609623,1.27004,2.25836,1.449779,3.781918,5.524677,1.479364
2018-07-18,0.158507,0.149418,0.446086,0.087141,0.058488,0.60256,2.253005,0.394213,1.163993,2.663873,1.120338,3.452088,4.809078,1.583534
2018-07-19,0.151417,0.203561,0.561254,0.071425,0.073282,0.712842,2.072257,0.543575,1.107094,2.425227,1.258681,2.341652,3.487846,1.445922
2018-07-20,0.118895,0.229317,0.527101,0.126689,0.154641,0.75906,1.585771,0.500158,1.419238,5.094495,1.316812,4.30967,3.991074,1.657661
2018-07-23,0.108408,0.258019,0.793629,0.172831,0.162581,0.847446,1.818213,0.456291,1.894622,4.074628,1.723053,4.049704,4.564486,2.319921
2018-07-24,0.199632,0.307624,1.079731,0.246075,0.124049,1.173811,1.85131,0.487378,3.309951,5.085423,2.424762,2.601012,4.870394,3.077433
2018-07-25,0.150606,0.193982,0.782213,0.088819,0.070819,0.870755,1.610492,0.568802,1.649852,2.212797,1.853535,2.484201,7.107241,2.379322
2018-07-26,0.109975,0.147409,0.810712,0.076495,0.0797,0.794351,1.295445,0.454965,1.512129,3.139725,1.225005,3.386498,4.384019,2.233026
2018-07-27,0.074152,0.104082,0.692106,0.062182,0.051009,0.531313,1.309815,0.323189,0.931528,1.91419,0.88431,2.526079,2.145516,1.505473
2018-07-30,0.17478,0.268374,0.669756,0.080766,0.077273,0.72044,1.108443,0.491331,1.152732,2.059947,1.350479,2.252214,3.446541,1.664275
2018-07-31,0.098464,0.176415,0.923205,0.054261,0.060513,0.655285,0.951966,0.265402,0.920946,1.993576,1.230164,1.616412,2.711625,1.63882
2018-08-01,0.122076,0.214273,0.935128,0.080422,0.084875,0.688804,1.752029,0.389094,1.720346,2.671875,1.037419,3.203781,2.852837,1.352354
2018-08-02,0.231332,0.245783,0.493715,0.084394,0.097476,1.326883,1.720504,0.948584,1.564812,3.449478,2.108074,3.239799,3.010365,2.592351
2018-08-03,0.164131,0.179262,0.662246,0.102304,0.099066,0.823553,1.471268,0.84787,0.812025,2.137664,1.1068,2.767782,2.435751,1.25861
2018-08-06,0.18255,0.155568,1.452037,0.078857,0.125904,1.278517,1.399732,0.648213,0.980154,2.384237,1.79129,2.250629,2.284982,1.323745
2018-08-07,0.133462,0.174931,0.958245,0.118171,0.074535,1.023099,1.243236,0.598812,1.253752,3.224097,1.976207,2.367381,3.025326,1.463683
2018-08-08,0.158145,0.173665,0.75634,0.102193,0.051641,0.896933,1.389405,0.6419,1.009391,2.549466,1.366747,1.847771,2.573202,1.220434
2018-08-09,0.15247,0.24882,0.564071,0.118361,0.06875,1.144185,1.148819,0.657765,1.998844,3.301748,2.388854,4.59153,5.039727,2.451089
2018-08-10,0.074239,0.160908,0.275636,0.061036,0.048003,0.944612,,0.909959,1.070276,2.215128,3.072239,3.343474,3.776688,2.221511
2018-08-13,0.132998,0.173095,0.415012,0.093447,0.077016,0.647865,,1.162498,1.504312,2.59935,2.861523,3.848167,5.240793,4.889336
2018-08-14,0.139071,0.181706,0.555154,0.068487,0.051364,0.452625,,0.720269,1.041742,1.718711,1.67,2.890281,3.121585,7.486235
2018-08-15,0.088118,0.162459,0.369748,0.099314,0.063238,0.607002,,0.868136,1.217491,1.825195,1.818183,2.426352,5.099088,5.94701
2018-08-16,0.123594,0.213463,0.645081,0.079894,0.074062,0.730639,,0.650404,1.133369,2.706272,1.576915,2.644494,4.558651,5.608122
2018-08-17,0.133746,0.158769,0.47601,0.049122,0.060551,0.650796,1.728322,0.504771,0.819779,1.813324,1.31917,2.517206,4.057673,3.733048
2018-08-20,0.22046,0.170156,0.909572,0.073094,0.059081,0.822696,1.032327,1.29327,0.967725,2.108625,1.285145,1.901452,2.927696,4.100004
2018-08-21,0.096755,0.189728,0.717857,0.073385,0.059445,0.985882,0.74746,0.864945,1.044334,2.225681,1.714717,1.715659,2.786832,3.682461
2018-08-22,0.111485,0.131618,0.315995,0.0538,0.035961,0.47771,0.659427,0.798367,0.663292,1.275589,1.668763,1.702409,1.965903,3.213163
2018-08-23,0.090742,0.182936,0.479807,0.061001,0.045138,0.536186,0.966091,0.73192,1.058313,2.947676,1.369988,4.315784,3.375402,3.231973
2018-08-24,0.094085,0.13809,0.256469,0.043628,0.073909,0.348389,0.451048,0.687931,0.700082,2.049594,1.339996,2.576941,2.672592,2.634262
2018-08-27,0.114552,0.221774,1.078131,0.112613,0.075644,0.795249,1.035488,0.769907,2.461206,3.017104,1.99653,3.266429,4.052509,4.599759
2018-08-28,0.090089,0.142614,0.974734,0.137174,0.04047,0.582504,1.099275,0.711064,1.664778,1.462681,1.545439,2.9127,2.917556,4.263097
2018-08-29,0.132106,0.528758,0.465391,0.092345,0.056954,0.50614,0.77075,0.803353,1.877929,1.531722,4.475592,2.055464,3.021772,2.963494
2018-08-30,0.081996,0.25078,0.34466,0.106098,0.045253,0.601529,1.002632,0.799098,2.574892,1.269829,3.000114,2.165472,3.029269,2.375669
2018-08-31,0.241984,0.226559,0.406349,0.111609,0.07129,3.084557,0.706156,0.585902,0.953454,1.434289,2.341202,3.466442,2.471245,1.634264
2018-09-03,0.143906,0.31522,0.313345,0.080504,0.050358,1.519935,1.033577,0.491157,0.958678,2.016315,1.778358,4.108649,2.690295,2.811142
2018-09-04,0.09098,0.228151,0.353898,0.082146,0.060307,0.885441,0.975021,0.521758,0.764335,2.403357,2.125164,4.446575,2.856868,4.72894
2018-09-05,0.086158,0.152593,0.423276,0.075309,0.058067,0.794353,0.733341,0.725655,0.694702,1.895105,2.063957,2.965769,4.239855,3.109229
2018-09-06,0.07148,0.123162,0.240697,0.065012,0.052254,1.473099,1.08381,0.410894,0.758944,1.626294,2.149817,2.738949,2.378299,3.734425
2018-09-07,0.090712,0.23328,0.319036,0.229508,0.03578,1.098156,0.875576,0.602249,0.845773,2.474265,2.530325,6.255799,4.408517,4.583887
2018-09-10,0.098264,0.120903,0.312578,0.092819,0.051074,0.865476,0.828874,0.463594,0.98145,5.844309,2.142638,3.134334,3.073074,3.70663
2018-09-11,0.08195,0.162274,0.329239,0.099681,0.0357,0.866839,2.033406,0.308488,0.694949,4.058158,1.066303,1.897172,2.010136,1.69414
2018-09-12,0.103089,0.172791,0.206482,0.053615,0.0316,0.631375,0.944256,0.489367,0.524964,2.366895,0.969975,1.996819,2.093059,2.247154
2018-09-13,0.088492,0.450101,0.283587,0.058951,0.05142,0.682879,0.805199,0.485622,0.652595,1.958067,1.200182,2.865383,1.985313,1.947708
2018-09-14,0.055834,0.204474,0.291603,0.07215,0.046593,0.762659,0.649153,0.922553,0.599336,3.242089,1.385085,3.09107,1.79959,2.086731
2018-09-17,0.083915,0.14905,0.263329,0.055,0.029772,0.584635,1.225114,0.746146,1.200284,2.215483,1.374149,1.605612,1.88211,1.89649
2018-09-18,0.089725,0.206814,0.486106,0.074812,0.051817,0.752396,1.274535,0.59665,1.011727,2.338669,1.556783,2.571076,1.877562,1.763655
2018-09-19,0.096933,0.480105,0.75174,0.138528,0.080536,1.021487,1.023819,1.138652,1.118809,3.358807,1.836788,2.657142,2.980337,2.56553
2018-09-20,0.065536,0.383885,0.386897,0.121722,0.072966,0.60839,1.012638,0.718386,0.656337,1.376844,1.099398,1.605964,1.761136,1.476993
2018-09-21,0.117113,0.686965,0.547974,0.271024,0.215812,0.960324,0.977016,1.422424,1.27633,3.658589,1.531118,2.035427,2.430369,2.277795
2018-09-25,0.066006,0.295291,0.32618,0.141359,0.103167,0.47029,0.553702,0.897242,0.690587,1.830886,2.171089,1.914917,1.947117,2.168262
2018-09-26,0.119952,0.450016,0.611692,0.185698,0.150851,0.969521,1.146348,0.873024,1.029462,2.701355,1.390974,1.865192,2.486434,1.817135
2018-09-27,0.119838,0.247281,0.524327,0.149294,0.10245,0.518503,,0.549783,0.86804,1.642019,1.433873,2.213598,1.806497,1.739837
2018-09-28,0.097158,0.257637,0.334108,0.130332,0.117711,0.636669,1.630856,0.673245,0.728659,2.095805,1.166252,1.567124,1.292937,1.360881
2018-10-08,0.17317,0.28359,1.018673,0.130302,0.102405,0.875017,0.935476,0.975557,1.327718,2.244607,1.48683,2.839359,2.179307,2.011863
2018-10-09,0.123189,0.148385,0.610782,0.156169,0.064563,0.612523,1.067903,0.364539,0.600538,1.851407,0.815969,1.96578,1.468337,1.076374
2018-10-10,0.10584,0.174199,0.450204,0.181647,0.066908,0.610788,0.680044,0.7726,0.724084,2.636667,1.190126,2.163579,2.999123,1.074977
