date,招商银行,工商银行,兴业银行,长江电力,华能国际,国投电力,贵州茅台,伊利股份,海天味业,中际旭创,韦尔股份,立讯精密,恒瑞医药,片仔癀,云南白药,紫金矿业,北方稀土,保利发展,万科A,格力电器
2018-01-02,21.14628078,3.94177086,10.96620884,11.74969076,5.32946238,6.06273883,578.81878985,23.87933415,22.53977778,29.39223364,30.84039504,10.1518654,29.69071056,62.01831283,55.35495149,3.85082059,14.26881298,10.56925122,24.60318256,29.30022795
2018-01-03,21.39615243,3.92901432,10.9407652,12.01263141,5.37196208,6.16065655,588.69534546,24.37261617,22.52704584,29.3522306,30.0926171,10.56146344,29.75988944,62.16973859,54.9822818,3.86752697,14.23027466,10.43912364,24.42938858,29.62470445
2018-01-04,21.16769835,3.87160989,10.93440429,11.90745515,5.34646226,6.13617712,606.13762227,24.97800774,23.52862512,28.83219108,33.1055088,10.7024004,30.51220976,64.08148881,55.81943835,3.91764611,14.4036971,10.48972881,25.02633312,30.22823074
2018-01-05,21.4889619,3.87798816,10.9407652,12.02765659,5.36346214,6.14433693,607.19846796,24.98548171,23.11271508,28.7271831,31.8713122,10.5042078,30.40411776,64.10041703,55.13351008,3.86752697,14.09539054,11.05361499,26.26555976,31.07186964
2018-01-08,21.03919293,3.87160989,10.95348702,12.00511882,5.38046202,6.17697617,618.52237893,25.08264332,22.8962721,28.4521622,32.60457018,10.350058,30.81054368,65.37807188,56.1164939,4.05129715,14.53858122,11.29218222,27.19497974,31.03942199
2018-01-09,21.25336863,3.88436643,10.92804338,12.11780767,5.33796232,5.98930054,643.51392972,25.85246223,23.67292044,29.71225796,31.74063256,10.6143148,32.2978896,68.21730488,57.4127363,4.01788439,14.7409074,11.3500167,27.08163584,32.0582782
2018-01-10,21.79594707,3.92901432,11.56413438,12.14785803,5.2699628,6.0382594,646.13726131,25.87488414,24.25858968,30.69733282,31.5083132,10.2619724,32.3843632,68.54854873,56.48376258,4.02623758,14.6445616,11.46568566,26.95317942,33.12905065
2018-01-11,22.07437548,3.96090567,11.46872073,12.26054688,5.2699628,6.00562016,637.17352641,25.58339931,23.98697496,30.80734118,31.16709414,10.28839808,32.11197136,68.87032847,54.92287069,3.94270568,14.5482158,11.40785118,26.5602539,32.9668124
2018-01-12,22.49558769,3.98641875,11.40511163,12.23049652,5.32946238,5.9566613,648.36585962,26.02436354,24.23736978,30.86234536,31.37037358,10.25756812,32.25897648,70.06280633,55.26853533,3.87588016,14.28808214,11.3500167,26.8625043,34.5891949
2018-01-15,22.80257286,4.10122761,11.449638,12.29810983,5.21896316,5.86690339,645.85765857,25.70298283,24.55991226,30.53232028,28.63336112,9.8876086,32.20709232,69.03121834,55.51698179,3.93435249,13.49804658,12.0006546,28.02616834,35.4328338
2018-01-16,22.76687691,4.20327993,11.37330708,12.06521954,5.21046322,5.86690339,635.63571134,25.81509238,24.80181912,29.6022496,28.72774086,9.4912234,32.4708368,70.93350445,56.69980298,3.9259993,13.61366154,12.78142008,30.3761652,35.28357461
2018-01-17,22.62409311,4.28619744,11.66590894,12.11029508,5.23596304,5.86690339,615.06846273,25.85246223,24.30102948,29.80726518,29.60619844,9.69822456,31.79634272,68.58640517,55.5763929,3.72552274,13.38243162,12.96215283,30.05124602,33.77151412
2018-01-18,23.07386208,4.54770651,11.69135258,12.07273213,5.21046322,5.89954263,617.37929714,25.59834725,23.88511944,29.8522686,28.58980124,9.98890704,31.4763904,69.79781125,55.06869796,3.74222912,13.66183444,12.70189767,30.04368976,33.91428378
2018-01-19,23.17381074,4.54132824,11.60866075,12.0952699,5.37196208,5.89138282,616.91877498,25.12001317,24.07185456,29.6272515,28.0235228,10.1959082,32.15088448,69.02175423,54.70683029,3.76728869,13.71000734,12.49947699,29.78677692,33.38863185
2018-01-22,23.61644052,4.57321959,11.3860289,12.08775731,5.3549622,5.94034168,636.21136404,26.15142103,24.32649336,29.6022496,26.83288608,10.129844,33.02859152,72.57079548,56.37574238,3.80905464,13.9219681,12.67298043,29.86989578,36.7307398
2018-01-23,24.30894195,4.77732423,11.62774348,12.11780767,5.3549622,5.90770244,636.32649458,26.50269762,24.22888182,29.752261,27.44998438,9.9756942,33.15830192,72.52347493,56.52156965,3.85082059,14.15319802,12.83202525,30.96555348,36.85404087
2018-01-24,24.16615815,4.7199198,11.88217988,12.02765659,5.3974619,5.97298092,628.66209006,26.19626485,23.74931208,32.27245252,28.15420244,9.91843856,33.75496976,71.88937956,55.94906259,3.77564188,13.970141,12.89708904,31.07889738,36.19210881
2018-01-25,23.85203379,4.68802845,11.81857078,12.07273213,5.40596184,5.9566613,632.52718676,25.7104568,23.58379686,32.0774377,27.26848488,10.0417584,32.88591008,71.17957131,55.02548988,4.0930631,13.98941016,12.3621201,30.3761652,35.9519962
2018-01-26,23.89486893,4.70078499,11.88854079,12.06521954,5.38896196,5.97298092,639.15541642,25.88983208,24.39864102,31.92242592,26.33920744,9.689416,33.3571912,72.25847985,55.21452523,4.07635672,13.70037276,12.42718389,30.25526504,37.2499022
2018-01-29,23.54504862,4.73905461,12.04756354,11.91496774,5.50796112,5.94034168,605.52085152,25.01537759,23.13817896,29.7272591,26.0633282,9.54847904,31.66663232,69.47603151,53.59422223,4.21000776,13.70037276,12.27536838,29.14449482,36.19859834
2018-01-30,23.25234183,4.64338056,11.77404441,11.86237961,5.6099604,5.94034168,610.25765088,24.91074201,22.78168464,30.6023256,25.78744896,9.5352662,32.0384688,69.04068245,53.91828283,4.12647586,13.62329612,11.94282012,27.47456136,35.27059555
2018-01-31,24.23041086,4.77094596,11.88217988,11.9450181,5.36346214,5.86690339,628.72787894,25.4862377,23.91907128,29.76726214,23.5586351,9.579309,32.72593392,69.36246219,54.61501312,4.28518647,12.94887552,12.45610113,28.38131256,36.30243082
2018-02-01,24.59450955,4.89851136,12.00939808,12.14034544,5.17646346,5.76898567,623.12760053,25.87488414,23.6389686,29.1522154,23.60219498,9.579309,32.09467664,66.99643469,53.93988687,4.24342052,12.44787736,12.70912698,28.335975,36.06880774
2018-02-02,24.6302055,4.8474852,11.93306716,12.15537062,5.17646346,5.85874358,608.8760844,25.91972796,23.92331526,30.31230356,22.27361864,10.02854556,32.11629504,68.72836682,53.77245556,4.49401622,12.78508766,13.31638902,28.24529988,36.01040197
2018-02-05,24.90863391,4.94315925,12.34652631,12.23800911,5.17646346,5.85058377,590.64434103,24.67904894,23.35462194,29.4022344,20.95230228,10.1738868,31.72284016,68.53908462,51.89830509,4.51907579,12.68874186,13.51158039,27.95060574,35.07590965
2018-02-06,24.71587578,4.82835039,12.18114265,12.23800911,5.12546382,5.72002681,582.93881846,24.67157497,21.89469282,28.45716258,19.20990708,9.8655872,29.83771568,65.46324887,51.53643742,4.4271907,11.69638012,13.03444593,27.06652332,34.66706926
2018-02-07,23.12383641,4.54770651,12.10481173,12.22298393,5.17646346,5.711867,562.02617823,23.55795344,21.84376506,27.8021128,20.29890408,10.019737,29.26698992,65.05629214,49.15999302,4.27683328,11.73491844,11.81269254,24.92054548,32.62935684
2018-02-08,22.33138632,4.34998014,11.67226985,12.18542098,5.15096364,5.66290814,576.46683739,23.55047947,22.13659968,29.49724162,22.33169848,10.05937552,29.88095248,66.54215741,50.769494,3.91764611,12.06249416,11.32832877,24.7467515,33.096603
2018-02-09,21.92445249,4.26068436,11.31605889,11.99760623,4.94696508,5.43443346,562.02617823,23.35615625,21.88620486,29.68725606,22.29539858,10.01533272,29.21078208,66.04055958,49.6352819,3.65034403,11.37843898,10.25839089,23.62842502,32.09072585
2018-02-12,21.45326595,4.21603647,11.21428433,11.7196404,5.03196448,5.47523251,573.58035028,23.65511505,22.63738932,30.50731838,23.0141366,10.460165,30.68515696,68.72836682,50.70468188,3.66705041,11.69638012,10.4824995,24.1044694,33.42756903
2018-02-13,22.06723629,4.3372236,11.3224198,11.83984184,5.15946358,5.45891289,585.50458478,24.1409231,22.62890136,30.3523066,22.12115906,10.4381436,30.79757264,68.07534323,50.76409299,3.69210998,11.69638012,10.92348741,24.73163898,34.0051372
2018-02-14,22.39563903,4.38824976,11.27153252,12.01263141,5.11696388,5.45891289,590.82526045,24.10355325,22.85807628,30.6273275,21.5984405,10.63193192,31.10023024,68.49176407,50.92072228,3.83411421,11.72528386,10.9885512,25.06411442,35.19921072
2018-02-22,22.4884485,4.464789,11.53869074,12.10278249,5.12546382,5.54051099,610.56192445,25.59834725,23.77477596,32.3274567,23.07221644,10.9446358,31.33370896,69.45710329,51.9577162,3.98447163,12.37080072,11.15482533,25.4645962,35.68592547
2018-02-23,22.68834582,4.47116727,11.55141256,12.20795875,5.13396376,5.58131004,610.58659528,25.40402403,23.48194134,33.09751522,23.10125636,10.6583576,31.68392704,70.1290551,52.28717781,4.02623758,12.36116614,11.30664084,26.23533472,35.08239918
2018-02-26,22.49558769,4.47754554,11.60866075,12.32816019,5.1849634,5.6302689,611.43362711,25.54602946,23.46496542,34.9526562,24.90899138,11.1868712,32.32383168,70.74422225,52.40059902,4.08470991,12.524954,10.90902879,25.82729668,35.46528145
2018-02-27,22.03867953,4.33084533,11.50052528,12.42582386,5.26146286,5.63842871,606.88597078,25.17980493,23.34189,34.7276391,25.046931,11.04593424,31.85255056,70.14798332,51.37440712,3.9259993,12.2840895,10.48972881,24.8600954,33.75204553
2018-02-28,21.6317457,4.25430609,11.36058526,12.37323573,5.26146286,5.61394928,596.72158882,24.25303265,23.4692094,34.88765126,24.58229228,10.78608172,31.33803264,68.97443368,50.3914233,3.8424674,12.61166522,10.57648053,24.7089702,33.54438057
2018-03-01,21.7031376,4.26706263,11.44327709,12.38826091,5.32096244,5.62210909,610.16719117,24.22313677,23.46496542,34.9276543,25.38089008,11.17365836,32.07738192,69.09746711,51.26098591,3.90929292,12.58276148,10.6270857,24.48983866,33.47299574
2018-03-02,21.43898757,4.26068436,11.37966799,12.58358825,5.524961,5.63842871,605.59486401,24.11850119,23.76204402,35.9027284,24.61859218,10.96225292,31.89578736,70.16691154,51.95231519,3.85082059,12.82362598,10.6993788,24.39160728,34.05705344
2018-03-05,21.52465785,4.22241474,11.40511163,12.65120156,5.51646106,5.711867,592.19037971,24.20071486,23.8087278,36.09774322,25.75114906,10.83893308,32.19844496,73.28060373,52.29257882,3.85082059,12.84289514,10.74275466,24.31604468,33.50544339
2018-03-06,21.44612676,4.17776685,11.41783345,12.51597494,5.63546022,5.78530529,590.66901186,23.90923003,23.85965556,35.50769838,26.12866802,11.02831712,32.94211792,74.61504324,53.28636466,3.83411421,13.1512017,11.24157705,25.44192742,33.66119211
2018-03-07,21.96728763,4.22879301,11.48144255,12.52348753,5.62696028,5.7934651,583.90920444,23.12446318,23.5753089,36.54777742,26.57878678,10.73763464,32.6005472,75.55199013,52.9839081,3.79234826,12.88143346,11.14036671,24.8600954,33.56384916
2018-03-08,22.07437548,4.17776685,11.50052528,12.73384005,5.96695788,5.92402206,594.36963636,23.5430055,23.82570372,37.83287508,26.36824736,10.79489028,33.83711968,78.33443847,54.550201,4.02623758,13.02595216,11.23434774,25.41925864,34.49834148
2018-03-09,22.23857685,4.17776685,11.50052528,12.74135264,5.949958,5.93218187,598.8432802,23.23657273,25.03099404,37.74786862,27.92188308,11.13401984,34.32569552,77.85176886,54.1721303,3.98447163,13.006683,11.02469775,25.28324596,34.42046712
2018-03-12,22.01726196,4.13311896,11.41147254,12.5460253,5.94145806,5.94850149,595.34824595,23.0945673,24.86123484,38.75794538,29.08347988,11.37185096,34.57646896,77.73819954,54.59881009,4.01788439,13.20900918,10.53310467,24.64852012,34.58270537
2018-03-13,21.93873087,4.1458755,11.37330708,12.5460253,5.89895836,5.93218187,584.16413635,23.41594801,24.62357196,38.09789522,28.53898138,11.1428284,34.07492208,75.66555945,53.469999,3.98447163,12.89106804,10.50418743,24.54273248,34.394509
2018-03-14,21.69599841,4.10760588,11.22700615,12.5460253,5.94145806,5.91586225,597.75776368,23.46079183,24.60659604,37.6528614,28.24858218,11.1428284,34.55052688,75.67502356,53.1459384,4.07635672,13.2957204,10.53310467,24.7089702,33.86236754
2018-03-15,21.78880788,4.12036242,11.24608888,12.50846235,5.92445818,5.8750632,613.86781567,23.94659988,25.49358786,38.2029032,27.05068548,11.28376536,35.75250992,77.97480229,54.63121615,4.04294396,13.37279704,10.54756329,24.67874516,34.9136714
2018-03-16,21.51037947,4.05657972,11.09342704,12.50846235,5.70345974,5.83426415,608.42378585,23.15435906,25.20499722,39.3529906,26.52070694,11.28376536,35.4325576,76.04412385,54.23154141,3.94270568,13.01631758,10.56202191,24.65607638,34.66706926
2018-03-19,21.92445249,4.0820928,11.09342704,12.50846235,5.84795872,5.85058377,619.63256628,22.90771805,25.0819218,39.503002,27.1523252,11.2749568,37.3349768,77.21767349,55.090302,3.82576102,12.83326056,10.17163917,23.86266908,34.34908229
2018-03-20,22.12434981,4.16501031,11.11887068,12.53100012,5.92445818,5.8750632,614.90399053,23.07214539,25.34080458,40.00304,27.49354426,11.230914,37.82787632,79.8770884,55.9004535,3.81740783,12.70801102,10.07042883,23.68131884,33.8753466
2018-03-21,22.31710794,4.13949723,11.11887068,12.49343717,5.8224589,5.80978472,610.191862,22.77318659,25.70154288,39.52300352,27.02890554,11.1868712,37.40415568,79.67834209,55.02548988,3.85917378,12.4286082,10.12826331,23.92311916,33.5508701
2018-03-22,22.29569037,4.12674069,11.09978795,12.40328609,5.72045962,5.80162491,597.09987488,21.46524184,25.4426601,38.6529374,28.35748188,10.86976304,37.13608752,79.42281112,54.6582212,3.81740783,12.4767811,9.84632022,23.56041868,32.3827547
2018-03-23,21.63888489,4.0183101,10.95348702,12.38826091,5.85645866,5.72002681,584.74801266,21.1513351,24.615084,36.44776982,29.0762199,10.50861208,36.58698016,79.43227523,54.41517575,3.79234826,11.62893806,9.62221161,23.47729982,31.72082264
2018-03-26,20.78218209,3.83971854,10.71813335,12.29810983,5.76295932,5.67106795,586.74634989,20.4039381,24.69147564,38.04289104,30.80409514,10.5042078,37.76302112,81.69419752,55.31714442,3.77564188,12.32262782,9.42702024,22.91813658,31.23410789
2018-03-27,20.50375368,3.81420546,10.7499379,12.38826091,5.68645986,5.74450624,587.77430114,21.21112686,25.54451562,37.002812,31.45749334,10.91821012,37.49062928,81.17367147,55.44136765,3.85082059,12.48641568,9.4703961,23.43951852,30.78633032
2018-03-28,20.4894753,3.81420546,10.70541153,12.16288321,5.84795872,5.67922776,560.89132005,20.12740121,24.190686,35.1026676,28.99636012,10.9446358,35.994636,81.06956626,54.7662414,3.75058231,12.25518576,9.45593748,23.67376258,29.53385103
2018-03-29,20.92496589,3.88436643,10.75629881,12.0952699,5.79695908,5.76082586,566.6889651,20.91216806,24.34771326,35.9027284,28.53898138,10.7244218,35.8000704,76.8485732,53.82106465,3.6754036,12.48641568,9.94753056,25.81218416,30.5656863
2018-03-30,20.76790371,3.88436643,10.61635879,12.03516918,5.83945878,5.80162491,562.18242682,21.29334053,24.08883048,38.1779013,29.77317798,10.64954904,37.62033968,78.53318478,53.469999,3.63363765,12.53458858,9.73788057,25.15478954,30.4358957
2018-04-02,20.71079019,3.80144892,10.54002787,11.99760623,5.6949598,5.72818662,559.25482166,20.89722012,23.75780004,37.61785874,29.38839904,10.350058,36.69507216,78.14515627,51.71467075,3.69210998,12.59239606,9.86077884,25.30591474,29.83236941
2018-04-03,20.56800639,3.75042276,10.41917058,11.92248033,5.43146166,5.67106795,557.48674551,21.30828847,24.44956878,37.00781238,28.19776232,10.5042078,36.69074848,77.12303239,52.26557377,3.62528446,12.26482034,9.78125643,25.41925864,29.92971236
2018-04-04,20.53231044,3.74404449,10.38736603,11.91496774,5.38046202,5.65474833,570.72675761,22.23506075,25.20075324,38.9279583,28.53898138,10.5482506,36.36647248,76.8485732,51.78488388,3.63363765,12.27445492,9.89692539,24.7845328,30.3710004
2018-04-09,20.58942396,3.73766622,10.37464421,12.04268177,5.3549622,5.711867,574.2546863,21.3755542,24.81030708,39.35799098,27.83476332,10.29720664,35.71792048,80.13261937,51.94691418,3.57516532,12.98741384,9.73065126,23.89289412,29.67013116
2018-04-10,21.62460651,3.90350124,10.61635879,12.13283285,5.28696268,5.76082586,582.24803522,21.40545008,25.19650926,38.71294196,29.2577194,10.5042078,36.47456448,80.47332733,53.01631416,3.66705041,12.96814468,10.33068399,24.31604468,30.94207904
2018-04-11,21.76739031,3.98004048,10.64180243,12.19293357,5.42296172,5.82610434,580.06055496,21.99589371,25.676079,38.94795982,28.72774086,10.5262292,36.77722208,79.96226539,53.3079687,3.77564188,13.13193254,10.51141674,24.64096386,31.22761836
2018-04-12,21.36759567,3.87798816,10.50186241,12.13283285,5.34646226,5.80978472,570.8830062,21.60724727,26.02832934,38.64293664,29.06895992,10.53503776,37.06690864,84.47664586,52.64904548,3.73387593,12.78508766,10.40297709,24.0666881,31.0199534
2018-04-13,21.08916726,3.84609681,10.47641877,11.97506846,5.38896196,5.82610434,564.84687646,21.20365289,25.63788318,38.002888,28.7495208,10.45135644,35.05639744,82.22418768,51.96851822,3.65034403,12.59239606,10.13549262,23.6133125,30.79281985
2018-04-16,20.06826309,3.71215314,10.21562146,11.89242997,5.34646226,5.68738757,560.34033818,20.93458997,25.16255742,39.6030096,28.39378178,10.3720794,36.01193072,83.15167046,51.22857985,3.61693127,12.46714652,9.57160644,22.69144878,29.97513907
2018-04-17,19.76841711,3.69301833,10.20289964,12.01263141,5.38896196,5.70370719,547.8568982,20.78511057,25.21772916,35.64270864,28.7858207,10.00211988,34.96560016,80.55850432,51.2555849,3.51669299,12.40933904,9.50654265,22.60832992,29.39108137
2018-04-18,20.08968066,3.75042276,10.24742601,12.04268177,5.28696268,5.62210909,539.17276604,20.99438173,25.45539204,34.6026296,30.76053526,9.72905452,35.47147072,80.59636076,50.42923037,3.45822066,12.56349232,9.73065126,22.69900504,29.43001855
2018-04-19,20.16107256,3.77593584,10.29831329,11.98258105,5.27846274,5.53235118,559.17258556,21.63714315,25.676079,34.9526562,29.42469894,9.83916152,35.89951504,80.9181405,50.80730107,3.56681213,12.9585101,9.71619264,22.84257398,30.8901628
2018-04-20,20.13965499,3.77593584,10.27923056,12.05770695,5.17646346,5.42627365,551.19568386,20.79258454,25.52329572,33.4275403,29.05443996,9.8435658,36.33188304,81.08849448,50.9855344,3.51669299,12.46714652,9.6872754,22.7821239,31.05240105
2018-04-23,20.19676851,3.83971854,10.27923056,12.12532026,5.09146406,5.42627365,554.27953761,21.12143922,26.13018486,30.99235524,26.78206622,8.87021992,36.44429872,82.12008247,50.95852935,3.44151428,12.2840895,9.78848574,22.60077366,32.26594316
2018-04-24,20.60370234,3.87798816,10.45733604,12.1703958,5.1424637,5.48339232,567.33040668,21.75672667,26.51214306,34.09259084,27.50806422,8.9627098,36.643188,83.31256033,51.21777783,3.46657385,12.45751194,10.18609779,23.37151218,32.57095107
2018-04-25,20.57514558,3.82058373,10.26014783,12.020144,5.25296292,5.45891289,568.22678017,22.23506075,26.81770962,34.1275935,28.43734166,9.56169188,37.81490528,85.15806178,51.25018389,3.45822066,12.40933904,10.01259435,22.75945512,32.49307671
2018-04-26,20.5608672,3.79507065,10.24742601,12.020144,5.21896316,5.40995403,557.74990103,21.8239924,26.89080184,32.50247,28.23406222,9.0507954,36.21946736,84.37254065,51.25018389,3.44151428,11.9950521,9.82463229,21.535341,29.57927774
2018-04-27,20.93924427,3.826962,10.24742601,12.10278249,5.32096244,5.55683061,544.83883333,19.64159316,26.65850248,32.71748634,27.21766502,9.21375376,36.09408064,88.45157206,51.17456975,3.44151428,12.0913979,9.49208403,21.4597784,28.60584824
2018-05-02,21.10344564,3.81420546,10.22198237,11.99009364,5.34646226,5.60578947,549.19734663,18.86430028,27.4457392,32.7024852,27.67504376,9.36790356,35.42391024,90.01315021,52.98930911,3.33292281,12.11066706,9.52100127,20.91572768,29.3326756
2018-05-03,20.9178267,3.79507065,10.21562146,12.00511882,5.40596184,5.60578947,551.70554768,18.78956058,27.639322,34.97265772,27.2975248,9.54407476,35.83898352,88.93424167,53.73464849,3.30786324,12.10103248,9.42702024,20.65125858,29.71555787
2018-05-04,20.51803206,3.76955757,10.177456,12.08775731,5.55046082,5.66290814,545.11843607,18.55786751,27.32098584,33.2275251,28.0961226,9.55288332,35.64441792,90.51474804,53.51860809,3.30786324,12.19737828,9.41979093,20.33389566,29.77396364
2018-05-07,20.65367667,3.79507065,10.23470419,12.11780767,5.55046082,5.67922776,574.14777937,19.40990009,27.21343984,33.8525726,28.14694246,9.579309,36.53941968,92.98488075,58.871009,3.33292281,12.39970446,9.76679781,20.68903988,30.31908416
2018-05-08,21.18911592,3.81420546,10.36192239,12.14785803,5.47396136,5.69554738,582.91414763,19.6565411,28.01788392,34.502622,27.5516241,9.89201288,36.99340608,91.77347467,58.98443021,3.40810152,12.46714652,9.98367711,21.67890994,31.149744
2018-05-09,21.23909025,3.82058373,10.33647875,12.16288321,5.40596184,5.75266605,577.25630395,19.60422331,27.88882872,34.6276315,27.14506522,10.1738868,37.12311648,91.76401056,57.95823831,3.39974833,12.3804353,10.04151159,21.3086532,31.2795346
2018-05-10,21.30334296,3.826962,10.34920057,12.04268177,5.44846154,5.76082586,587.32200259,19.71633286,28.57712312,34.2776049,27.14506522,10.43373932,39.60058512,93.65683256,58.37411608,3.4248079,12.3322624,10.0487409,21.21042182,31.28602413
2018-05-11,21.47468352,3.87160989,10.38100512,12.11780767,5.36346214,5.82610434,590.47164522,19.36505627,29.20519176,33.502546,26.74576632,10.1738868,38.68828864,91.98168509,56.70520399,3.44151428,12.4767811,9.9041547,21.11219044,30.8252675
2018-05-14,22.00298358,3.87160989,10.41280967,12.19293357,5.32946238,5.8750632,610.52903001,20.20961488,29.43749112,35.1526714,27.3701246,10.60991052,39.40601952,96.41088857,57.43434034,3.4248079,12.54422316,9.91861332,21.11219044,31.52613674
2018-05-15,21.81736464,3.88436643,10.39372694,12.50094976,5.50796112,5.98930054,611.06356466,20.23203679,30.10857816,38.50792638,27.3701246,10.5262292,39.96377424,97.40462012,58.89801405,3.39139514,12.51531942,10.09211676,20.9686215,31.37687755
2018-05-16,21.39615243,3.826962,10.28559147,12.5460253,5.62696028,5.94850149,604.04060172,20.60573529,31.01196456,37.09281884,27.3701246,10.23114244,39.61355616,102.93166036,60.08623625,3.30786324,12.22628202,9.86800815,20.57569598,31.07186964
2018-05-17,21.2747862,3.80782719,10.28559147,12.5460253,5.54928933,5.97298092,598.16894418,20.36656825,29.48050952,36.68778806,27.3701246,10.05056696,38.88285424,102.20292389,60.01062211,3.27445048,12.19737828,9.8318616,20.24322054,30.98750575
2018-05-18,21.74597274,3.85885335,10.37464421,12.60612602,5.50613778,6.00562016,607.98793452,20.53846956,29.55794264,36.88780326,27.3701246,10.09901404,39.89027168,102.4016702,60.0052211,3.31621643,12.26482034,10.03428228,20.5152459,31.32496131
2018-05-21,21.61032813,3.84609681,10.39372694,12.51597494,5.6097015,6.09537807,604.28731002,20.39646413,29.95801376,37.93288268,27.3701246,10.56586772,39.68273504,103.13040667,59.87019585,3.341276,12.3322624,9.94030125,20.45479582,31.11080682
2018-05-22,21.28906458,3.80782719,10.31739602,12.56105048,5.54065902,6.07905845,608.19352477,20.38899016,29.98812664,39.252983,27.3701246,10.60550624,41.13549152,107.7962129,61.19884431,3.29951005,12.27445492,9.5426892,20.19032672,30.3710004
2018-05-23,21.13914159,3.73128795,10.19017782,12.50094976,5.94628359,6.25857427,595.20844458,19.64906713,30.34087752,38.56293056,27.3701246,10.4821864,40.92795488,110.70169467,62.67872105,3.28280367,11.96614836,9.29689266,20.2507768,29.99460766
2018-05-24,20.7750429,3.68026179,10.177456,12.4708994,5.93765328,6.09537807,588.3170594,19.39495215,29.85046776,37.3028348,27.3701246,10.16507824,40.68150512,111.18436428,62.71112711,3.24939091,11.93724462,9.1812237,20.1374329,29.59874633
2018-05-25,20.85357399,3.68664006,10.20926055,12.67373933,5.94628359,6.20961541,589.51770646,19.432322,29.84186408,36.5527778,27.3701246,10.0858012,42.09967216,113.64503288,63.17021296,3.24103772,11.7060147,9.21014094,19.94097014,29.68311022
2018-05-28,20.5608672,3.67388352,10.177456,12.70378969,5.7823077,6.12801731,608.8760844,20.04518754,30.70653392,36.87280212,27.3701246,10.42933504,43.78158368,122.86307602,63.97496345,3.18256539,11.6096689,9.1089306,20.024089,30.26067839
2018-05-29,20.66081586,3.66112698,10.22834328,12.75637782,5.98943514,6.15249674,601.49950623,20.61320926,30.68502472,37.5778557,27.3701246,10.40290936,41.25655456,110.57866124,59.42731303,3.19091858,11.54222684,8.98603233,19.3440256,29.89726471
2018-05-30,20.2039077,3.59096601,10.05659871,12.60612602,5.92039266,6.06273883,596.92717907,21.09154334,31.67014608,34.6026296,27.3701246,10.12543972,41.94328392,102.4963113,58.47673527,3.20762496,11.43624646,8.70408924,18.61862464,29.41703949
2018-05-31,20.54658882,3.61010082,10.13292963,12.85404149,6.06710793,6.15249674,617.70001793,23.19172891,32.23798896,35.9027284,27.3701246,10.23554672,42.84946598,105.38286485,61.6255241,3.13244625,11.64820722,8.92096854,19.33646934,30.8252675
2018-06-01,20.4180834,3.59734428,10.08840326,12.60612602,6.01532607,6.08721826,612.74940471,22.57886337,31.84221968,34.9026524,27.3701246,9.9536728,41.65623246,100.40474299,59.47052111,3.07397392,11.62893806,9.10170129,19.646276,30.22823074
2018-06-04,20.88213075,3.6356139,10.18381691,12.66622674,5.99806545,6.24225465,643.06163117,23.169307,33.51993728,35.99773562,27.3701246,10.28839808,42.62995604,101.52150797,59.87019585,3.05726754,11.5133231,9.60052368,20.6285898,31.02644293
2018-06-05,20.88926994,3.6356139,10.17109509,12.6962771,5.92039266,6.22593503,648.06158605,23.64016711,34.37600344,35.96773334,27.3701246,10.8125074,45.1121069,108.01388743,60.53452008,3.10738668,11.58076516,9.68004609,20.77215874,31.50666815
2018-06-06,20.5608672,3.60372255,10.12020781,12.9216548,5.84271987,6.35649199,646.17015575,23.36363022,34.81909296,35.5777037,27.3701246,10.81691168,46.38413886,108.04227976,60.21045948,3.30786324,11.57113058,9.60052368,20.39434574,31.41581473
2018-06-07,20.6322591,3.62923563,10.16473418,12.79394077,5.68737429,6.16065655,642.23927017,22.99740569,34.72445248,35.20767558,27.3701246,10.570272,46.15900046,106.86873012,58.60635951,3.30786324,11.5133231,9.9764478,20.69659614,31.13676494
2018-06-08,20.1325158,3.55907466,10.0502378,12.76389041,5.56654995,6.07905845,639.75573995,22.9450879,34.57818992,35.35768698,27.3701246,10.91821012,45.6749529,108.0182973,58.55234941,3.2577441,11.28209318,9.72331366,20.18277046,31.24708695
2018-06-11,20.43950097,3.55907466,10.1138469,12.771403,5.6097015,6.12801731,637.93009853,23.07214539,32.67677664,34.1275935,27.3701246,11.3189996,43.91324492,105.17771059,58.0068474,3.35798238,11.3206315,10.13279471,20.63614606,31.75327029
2018-06-12,20.51803206,3.5718312,10.10112508,12.87657926,5.71326522,6.16065655,657.22268759,23.78964651,34.53947336,34.36761174,27.3701246,11.24412684,44.27346636,107.12527004,58.95202415,3.38304195,11.47478478,10.14768493,20.93839646,32.7072312
2018-06-13,20.49661449,3.55907466,10.12020781,13.01180588,5.68737429,6.29121351,649.93656913,23.42342198,33.56295568,33.7025612,27.3701246,11.1428284,43.35602738,106.48875061,57.66658377,3.341276,11.4651502,10.19235559,20.88550264,32.36977564
2018-06-14,20.39666583,3.58458774,10.12020781,13.17708286,5.62696212,6.35649199,646.48265293,22.80308247,33.05533856,33.99758362,27.3701246,10.9226144,42.93952134,103.88567115,57.38033024,3.29951005,11.81199508,10.16257515,20.68148362,31.75975982
