date,工商银行,中国石化,招商银行,上汽集团,海螺水泥,格力电器,福耀玻璃,分众传媒,双汇发展,华域汽车,老板电器,索菲亚,晨光股份,健帆生物,罗莱生活
2019-10-09,1503307384857.768,478333478640.553,725693499291.9911,269619419580.41962,167236916700.85944,340397599554.58984,42827971767.60217,75305404079.99998,21181782597.196507,73461842836.63509,25372033053.836636,11342004183.209064,39458176725.24502,12248668624.777346,6996658981.748319
2019-10-10,1502650542340.4258,477411843434.3434,724192552135.0762,274975969348.40424,166692589959.83936,344546443433.70166,43044564959.21142,75600576148.07874,21535093615.45086,73180652660.32729,25690018348.623856,11380433534.88372,41079025614.31624,12689012195.12195,7053927103.145575
2019-10-11,1521782392118.2263,485623340562.65985,748659214438.7351,275242811411.16754,173023874062.5,349678264376.1412,43761693634.99812,75727234971.6446,21473104771.789936,75982839893.33334,26410281451.775627,11316835696.6275,42363172815.26549,12965804472.87547,7098521799.007444
2019-10-14,1542559242162.162,485446011609.19543,759833342541.293,280581348535.2256,172599217921.21326,350465156634.6404,44149029998.10569,79997714541.9538,22072263030.991848,78337123651.3158,26486775324.65247,11488764487.862108,42113001032.061066,13167332972.07912,7084118303.321328
2019-10-15,1542563043584.9055,481718293687.00275,755739114561.0087,275255993180.4733,170310721957.28574,351662291239.89215,43647903983.42399,77936645399.0849,22311539840.929527,74906994991.30435,26194679079.422382,11207997265.315632,42066071513.10228,11850469095.292307,7053008845.208845
2019-10-16,1543616021603.0532,482651140268.4564,759350186538.4615,277766578330.0199,170309100392.9385,352344958528.7486,43463233507.8534,81171232713.34348,22240985673.352436,75747745294.70529,27392490530.12791,11449730962.138689,41433334367.10719,16732532535.479773,7090963225.412338
2019-10-17,1539977824770.9922,480718182471.91003,763139546056.5925,273648368236.19638,170376612968.29968,347781539254.1707,43167117288.19103,82933642057.12996,22999415592.970562,75360932654.05142,27859360807.825813,11303711680.84558,43959788476.87925,17248590096.102512,7041226637.764933
2019-10-18,1529226298208.9553,477261501345.29144,746520243596.7302,269843787743.73257,169347094289.83005,345021178504.9365,43149247878.996216,82484916110.59908,23016558571.63707,72823534801.07286,27233528503.125828,11552122866.082603,43487047328.1493,17319985817.33566,6952939032.943676
2019-10-21,1560923968958.3335,476241500075.1881,747324453053.961,266365741470.3557,168760507508.70526,348889696099.91943,43162929216.41791,82631111357.13232,23202752643.269176,72572660449.18999,27307746295.492493,11647730682.454254,42843636895.48273,16553473950.02192,6955341034.717494
2019-10-22,1565808641484.185,475862909659.09094,745206787850.9316,267649487223.88058,167644660227.49432,351086044315.6029,43622537008.695656,82197380283.0415,23838452443.14054,72591680786.14882,27952945481.273167,11583366165.33608,44139697496.71197,16617898201.199202,6959296062.9921255
2019-10-23,1581894617927.6316,474603615370.3703,742430534210.5264,266805194029.85074,168455050485.0964,350663106001.48364,43157141558.90805,80579339237.43843,23396412548.613514,72343744311.37724,27120658685.111633,11609567478.748726,43888628571.42857,16459581014.756783,7054817378.048781
2019-10-24,1596529509068.9238,476488044372.093,753087926555.0239,266833875150.37595,169132626197.76797,347272551767.8709,43470401667.17187,82933175196.41475,23113967332.80096,74397154765.10068,27204349969.448856,11673158665.944439,43711433245.33161,16571989643.30413,7000635325.95326
2019-10-25,1612802220274.8093,477942229862.47546,751012092204.5262,265454081426.2023,169514830675.97906,341171881276.5957,43683603314.079414,82933103445.59586,23131965256.832275,75079294547.39084,27167406176.762665,11966530358.306189,43768488388.30118,16511504786.26233,7021238190.854871
2019-10-28,1599181818309.6367,478614657035.17584,746957311446.5409,272474440821.11435,168723956452.969,339729102845.8302,43847527255.70509,82776966365.9245,23123534489.713593,77876034397.16312,27029027196.24377,12297561954.481464,45424133480.118904,16553162428.463856,7038166991.72577
2019-10-29,1594655021486.4866,476510814952.6066,745701471395.3488,270525457447.7958,166613164313.39032,354546600636.39056,43848472005.88524,86450265039.25877,25434997728.46435,78164822777.77777,28234113046.43647,12431374769.36937,45995919585.98727,16791635973.366436,6976574784.482759
2019-10-30,1602562516048.035,473611363645.5696,730359738198.8903,267995111820.7817,167904467115.7752,350234475194.99414,43147161029.66246,88802145653.55583,26459184129.12863,79318523355.74768,28936101774.497482,12265419759.202042,45830082743.18508,16489308810.271822,6993536022.556391
2019-10-31,1591310889250.0002,468233655555.5556,732302391171.6842,270467309257.37537,168619073091.25354,350461361441.5907,42565613708.12138,88065228554.6416,26344337534.770515,79165560234.08624,29459002157.434406,11048700016.512548,46002497676.579926,16068816956.521742,6961726281.833616
2019-11-01,1601388095465.5874,467187454025.2294,754987352175.2545,274345255701.21954,173870266394.8832,380767189625.6413,43164230565.003784,90412179380.82556,26803159402.78131,79701824272.81847,30805187483.039356,10889183124.217157,46169366537.530266,16078744164.548185,6968458832.962137
2019-11-04,1590790520913.4617,468578820996.97894,767009073289.5192,274440367456.92624,177398845115.73438,384760686626.09235,44488493247.572334,91007201553.35889,26555801531.859093,78256076985.78908,30420891991.981586,10984757563.03718,46185937658.1252,17687752930.36954,7007084521.276594
2019-11-05,1595915320746.6665,470750318046.595,776971784729.0358,273734449634.7305,176745036636.76273,382558035432.77264,44965024252.78622,90419685797.10146,28682775908.789265,78433708999.05273,30543945447.761196,11194990550.28463,45335730758.62069,18357267449.34973,7075872289.80322
2019-11-06,1612031204027.5388,471453583892.61743,787050875393.1276,272816452058.8235,175154549174.03445,379087482936.3669,44287143777.44296,90115406528.6426,28188591624.698685,78119126819.57185,29842105498.007965,11086728519.745222,44844443987.43643,18075125946.657883,7093118718.939811
2019-11-07,1603983702811.736,471990933617.02136,787348407157.1512,277195738509.64044,175206441176.47058,380364004770.6767,44842807972.468506,89247971094.58023,28082719458.413925,79646092287.80489,29878820369.992058,11239740139.956804,45676824316.93989,18085953323.431118,7084984372.586871
2019-11-08,1582860342183.5442,470885956497.545,778648518163.3574,273257450296.73587,174704104188.67926,379771445256.34296,45508944665.39196,87767841944.53403,29539234033.953686,80903556692.23393,29562028183.63274,11348200767.412657,44632633813.078545,18159973603.071472,7068435073.67387
2019-11-11,1555915739443.34,464224961282.7989,769584615370.0787,269305861046.51163,171230188747.361,365182632856.39185,45064044604.82726,86602614573.48409,28859485057.162075,79758774221.20607,29112615628.348114,11246506488.510464,43807854392.187096,17676070562.28141,6936979196.556671
2019-11-12,1561762502153.8462,465097993279.0224,767263749659.8641,267797888562.81406,171742933741.80862,353193928069.7805,44590169620.034546,86602188310.52945,28947953271.88099,79126570602.40964,29206328297.915955,11150727958.23666,43814786800.991936,17400956972.964275,6983045597.897504
2019-11-13,1560135639189.8733,465299921996.2335,763178917060.3676,265463833986.67935,170907576246.47488,351343284157.11945,44944083271.767815,86610121161.7046,29371593732.7189,79439508930.32384,28953906681.871494,11016378561.134356,45050772273.43995,17914182216.31121,6906149380.530974
2019-11-14,1552271949826.9897,462996488065.8436,757858748450.7043,264143554740.48444,172173962337.66232,352989814068.13965,44633179918.95543,84838148034.56404,27976869944.354443,80434659981.38957,30448876076.822063,11137601666.666668,45203758179.19075,18160395465.22953,6929733427.561837
2019-11-15,1561083118086.9563,463098179899.49744,759775066457.1053,266565254822.1045,170597152851.39218,351428663964.54944,44301447931.89075,85710814536.96497,27879553042.089123,81727008469.43765,29346783603.93482,11144549733.374912,45073952380.952385,18197467976.692787,6906785014.409222
2019-11-18,1569786531318.3281,469446775821.3716,773503545780.9695,262441260976.7178,174539711140.5714,352201641846.76355,43624276843.52692,86308755893.94969,28444379193.032837,81013182280.8671,29541557422.802853,11303572656.89919,44566597429.39899,18260062510.34483,6897158138.489208
2019-11-19,1576783026000.0,468153626534.65344,774178830756.2137,262545001607.6294,179380869723.22815,354996107312.7754,43868951429.555626,89237797792.93242,28339097575.92558,82811128764.42442,29523667537.63135,11342133277.731441,46816411501.55871,18893964003.47122,6892178027.681661
2019-11-20,1560795326996.1978,469831362144.17737,754696174290.5983,261868348691.86047,178378472710.2454,351362820678.51373,43685658451.71849,87481636929.87299,28303271126.522522,81097451314.03117,29298480256.410255,11073745199.844175,45482904593.33572,19097098317.857624,6791459071.669071
2019-11-21,1545015486888.0457,471917980068.4932,751635396393.8973,259556675438.59647,180049702610.3236,342948590363.98206,43609271879.67115,86899517443.83424,27790884908.946953,81044609464.57544,28824521154.297203,11087575025.4842,45509677429.69459,19280240905.41633,6745074626.865671
2019-11-22,1537958667318.8406,472309312696.1485,747623562710.9974,258752569444.44446,184114426759.80396,338624648112.7491,43530280168.2613,85719512469.37459,27499957107.903778,81583652316.11893,28514106626.335194,11029039914.675768,44312163646.986465,17990604321.61831,6667448940.520446
2019-11-25,1571316359493.6711,479520766377.7089,754337796752.537,265711613538.46152,191420577267.238,345149329002.37933,44649069413.08172,86297148202.0445,27535963020.03082,82948789857.14285,28599473784.30344,11182693957.107462,42759444278.27733,18065669876.635048,6698762732.210754
2019-11-26,1577234202631.5789,480846035439.78357,742502433103.4484,269576047471.13165,187598479239.19147,349455904558.011,44826325504.28163,85428727005.4599,28356015011.6189,83097068301.46231,29112982929.891045,10933827044.809984,43845510686.494194,18362279682.25196,6754117967.213115
2019-11-27,1587266714249.9998,480054476348.54767,756057377352.941,268561329608.54092,186697246001.22476,344080027851.9024,44209951660.34432,83962763294.6058,27209070772.46453,83863680155.9792,27991656566.320496,11112470383.497421,42274064666.26458,16571760483.886356,6735993170.731708
2019-11-28,1574665584285.714,478296371479.0997,755501648456.9734,265073761404.87805,187945172529.00232,348965480160.16016,44662382838.38699,82191231488.31487,27393743691.373734,81906639712.73291,27869780671.086678,11169528975.12667,42446116159.36255,16381343970.48602,6662340636.042403
2019-11-29,1560411243524.8042,477177302797.4948,743218603937.1533,267538920547.51413,183183852027.76764,344512053866.57227,44531664826.46421,82186846035.80562,27350320679.620186,81720595407.65392,27767766025.531914,11162712519.480518,42253880479.672424,16085398337.950138,6643388524.007113
2019-12-02,1567848493777.7776,473311191279.0698,744612122403.3439,266696456264.4281,186759337445.7106,,44321535291.933846,84833105216.23618,27050252672.900497,79608017365.09758,27879219085.82703,11181731299.734749,42114821712.74444,15623932460.987751,6650268931.698774
2019-12-03,1563414483140.7942,470589426643.35657,752036892160.9537,266887626461.84338,184837429334.6068,362972032942.11255,43802785756.35105,84838981666.66667,27234325673.345173,79128281910.31941,28599114747.688538,11112238474.386139,42535403057.01662,14948870053.010397,6651015725.806452
2019-12-04,1551775371130.4346,468794858395.06177,748639810151.9214,261798193512.13287,183969235875.70624,373588507720.7392,43753807315.70062,84392802299.89606,25603016906.116642,78403900626.28337,28383238453.810875,10863703935.867737,43586220891.01338,14939850010.92631,6621678804.418454
2019-12-05,1556155116552.901,471131147007.48126,750207875000.0002,262375896393.44266,186958245817.68524,371722801255.2743,43959625233.84354,84393775638.46768,25647369962.482357,78945769289.18321,28439971748.87893,11054810280.24911,44837226849.942726,15637304646.232227,6621771651.688123
2019-12-06,1548460095208.845,470049873519.55316,751239308387.0967,261706374476.36148,188444941557.44025,372484106102.40735,44224681858.86403,82785374166.66666,26237966480.52902,78497839761.2831,28617874887.998543,11156914111.380146,45588322041.30262,15858056522.116562,6622420967.238689
2019-12-09,1546974814000.0,472741881916.8173,748032360690.7894,260965927695.39078,192732259747.58237,370997343325.7919,44542219353.348724,82351063532.74559,25681717289.192245,77304371792.43332,29635081528.477337,11106456602.133545,45655144156.097565,15529456651.99831,6591319554.118448
2019-12-10,1535164904958.6777,471473831562.49994,745198603121.5969,266474520713.22437,193136136170.24765,371124938984.77155,44628297392.04789,82203611493.70697,25619970278.96082,77329039670.29112,29317044520.238342,11067729493.80531,46365993973.46526,15802694148.406376,6776823073.673092
2019-12-11,1549079559665.871,473798885000.0,750945131814.842,269359472138.04715,196692377215.99323,366562616635.93524,45348455522.47113,82189237113.40205,25461596141.69675,77700628499.2515,29458680593.282227,10959266028.495104,46548555018.91184,15904306669.128511,6860586405.73648
2019-12-12,1549298644213.65,472917842125.9842,751165296369.6368,270591544275.8621,192014088591.9854,366984626305.2445,45065205995.511375,81173513900.54831,25390493797.249508,76965540596.22641,28934263832.684822,10837978872.775213,46270661939.00322,16041576981.387894,6821034141.201263
2019-12-13,1569862921191.336,477104681045.6554,773570090551.1812,272585052410.57547,195374451150.30676,376034803269.9056,45930564000.280815,85132089889.6564,25673148424.533382,78087882528.29384,30076525300.07471,11092945850.478943,45990508374.71171,16555645684.379295,6845787661.01695
2019-12-16,1557046645725.1907,478388472048.387,768863351864.4067,273958254732.25406,195677562369.5466,376690297421.3714,46406183259.342514,86011894114.1223,26026947489.98109,78630181484.34149,29990721725.31214,11335399068.825912,45441648662.21629,16640740677.966103,6891516906.238599
2019-12-17,1573782409310.7346,485458448239.9368,773526634615.3845,274897558707.7233,194267436712.43625,382716707661.54785,46405946456.78765,86007682674.90869,26291044170.82042,79439610400.97206,30094068236.55148,12106322577.235128,44113576950.64792,16539697563.440626,6899689729.587818
2019-12-18,1582897900906.4326,484330332522.12396,783720916017.5305,274653211529.79068,192789119766.08188,384295028044.4269,46026794076.789505,91589844984.43683,25726570634.10892,78512877898.83269,29908111036.755016,12972915430.352905,43839069693.87755,16179323318.820654,6846121452.145215
2019-12-19,1598338277334.4104,482972800645.1613,779368537361.5857,274554072206.1721,193208913658.5908,388019574761.3998,45867355032.34152,91439488308.42332,25796438933.642128,77345451646.89656,29954557213.896454,13125941683.447441,43422819189.00344,16365641665.88235,6924581392.726247
2019-12-20,1600361006367.7131,482235181847.82605,774484297936.9626,275873847706.62286,193075170009.2937,385150329737.51276,46233805274.725266,92322814144.6179,26397460699.00865,76951766139.89638,30374457087.613743,13062299935.137472,42746865616.06958,16217747141.44055,6907190998.538725
2019-12-23,1584925850497.7375,477002972095.91473,771542751581.3685,272629228462.70926,198776910499.53125,385050189057.8045,46105632528.44745,89248675411.38705,25664663190.189365,75283716984.60124,30477173818.703487,12692459933.110369,42543877330.25581,15794053685.059515,6907770292.735816
2019-12-24,1580086717233.202,480303804878.0487,784186076306.5781,271737787359.38992,200697481219.00208,388163492781.7671,46171583879.72647,92915125957.18803,25593956383.741173,76425366742.532,30842482960.0,12801099184.549356,42683326250.82653,15869958143.746464,6948441986.582185
2019-12-25,1571041220137.9312,479373142142.8571,779779928173.8367,271800420528.30188,203169438502.6738,384447263316.2805,45731218323.566345,94227923965.44876,25055968926.242413,79228484313.72548,30442744901.054195,12864219832.559685,43828223848.37545,15928552722.50685,7057041896.792191
2019-12-26,1579984302228.9158,479538846666.6666,785872838626.6094,272107708562.6283,209576488567.49313,386667680628.1588,45726576308.823524,93349907490.68175,25108860851.597324,79414596482.47423,30796643293.26923,13093730896.306337,43975582897.03316,15746580825.437609,7041505884.425653
2019-12-27,1591893804968.944,482640604633.4716,780952838347.6764,274741494468.62997,208033137439.94263,385257286699.33075,45548489910.97923,91583586456.38521,25329968143.965317,79771871983.82385,31021901059.459457,13112906150.912556,43147044499.24941,15911087762.523188,7034259127.6252
2019-12-30,1588765274148.5273,485490405269.7616,780386932253.1293,274331820025.89557,211075958042.5532,391496930049.639,46651211193.40784,92467208259.58702,25559324155.60069,80267402647.78603,31881606840.42244,13412477756.172167,44111471386.71875,16123421309.576347,7086442268.256332
2019-12-31,1586760893410.4045,488422486452.3045,775059340711.5488,274382233269.23077,219174242168.09933,391512207193.38275,48050651571.589264,91878169912.35649,25620882226.832645,81938310552.43657,31608180618.293312,13349395350.066051,44841885071.49322,16489064806.094183,7064618453.706649
2020-01-02,1610387944994.2595,493869649075.6303,802107039640.4496,278031244484.4567,223175942287.4927,405349211910.8937,49195168041.31904,95848558177.87419,26714544279.505386,83099330022.29156,32272302760.928223,13641629929.260801,44536324197.19584,16296661502.29081,7141385336.538462
2020-01-03,1613727701823.009,503450843174.97095,812859211979.3733,277295847268.54517,218691300008.3137,400583229970.85486,49115877567.104515,97021497711.27603,26388182566.918324,82254057861.63524,32243231040.066433,13730708573.44823,43727386717.522995,16206511834.319527,7141409260.64227
2020-01-06,1609836831964.2856,512124249696.9697,809392759413.7542,268723988421.05264,213255673913.8533,393298009111.79175,49812260601.31649,96872795918.02733,26034835060.883568,85380278631.95729,31095145886.942806,13329739719.122025,43996456546.22035,15910466980.3409,7072871255.592007
2020-01-07,1621233629399.538,501760851172.46594,807794101602.3738,270712185782.98392,213904812408.8586,401871294201.42413,49897962535.95998,97023152603.6988,26988845183.942986,86258559821.22905,31226641516.734375,13546447254.98836,45236049771.206566,16197436175.374916,7110070259.019427
2020-01-08,1593680649489.796,504722593589.1648,792267169437.8193,274850616467.4934,210728035882.25165,410736218920.5727,50095772541.20213,96728847249.24144,26689108774.946266,88937758692.65584,30675479801.227715,13514518354.381344,44221617189.29254,16239716453.392817,7032826932.668329
2020-01-09,1592732613287.6714,495762700757.85583,802222958599.592,287023356134.2592,212531294327.83435,417194995299.7602,50257641151.689896,101569044145.02104,27720836604.467445,90829916151.18578,31161540530.37171,13903508843.860533,44843438929.1056,17054162170.054396,7064718086.816721
2020-01-10,1592895973636.3638,493026492464.35846,805393538124.0981,288168468304.1723,213729767351.6273,416348349672.2288,50214784315.14603,102155096326.53061,27746720528.69333,89914236349.37611,31319165531.729935,14234442114.682373,45700775583.81503,16938455510.204082,7156918242.559222
2020-01-13,1599793682648.515,491435840068.49316,806627635745.7521,291065320086.0832,210871074809.60464,416458153623.9542,50555213991.62178,100832626538.9463,27535659121.89801,89947236444.07346,32125421150.35318,14093949306.800789,46180403066.33292,17030781309.500679,7120551247.920134
2020-01-14,1602394774082.84,491006366990.9502,800641426416.7179,287247952146.16394,211622916005.8864,416780272275.1471,52458528096.0,100388332451.49174,27534833317.575867,88712111751.59236,32560866838.101036,13482723367.5058,45435781722.22222,17413537873.2915,7105939639.389736
2020-01-15,1585518086359.8325,486041078714.5557,786213189075.5592,282569539927.6236,209922786400.00003,411293765687.95544,51654567099.67846,98780137419.93889,27949928750.353004,89559717034.88371,32515776098.432774,13291737582.957802,45892711062.99213,18022860646.4672,7044984112.50475
2020-01-16,1563508812825.6514,484474412500.00006,783094543163.6364,285302882563.15466,206891259250.68777,401913421496.49255,51716326864.21606,96724658247.49817,27146977159.38741,90030763734.74802,32300056217.539692,13431210529.541063,46361469531.827515,18156186347.912033,7028351149.097815
2020-01-17,1567314344922.2798,484391501904.7619,782284639368.5756,284626230683.0601,208519642776.46503,405454078359.1578,51354845806.07883,96145851126.42458,26960908507.317078,90192053941.23607,33499263352.6225,13368373000.391697,46236484530.80569,18364780802.54777,7044009889.6608095
2020-01-20,1575732057650.1306,482326425310.55896,790223148823.9437,282151209241.12604,210609859342.5658,408065824735.3888,50113558089.036224,94966650203.71643,26750771797.573437,89188051198.25993,33656857498.13479,13661036168.150572,46905081622.26958,18706963492.990654,7065811614.583333
2020-01-21,1556309924915.2542,478522782730.7692,779725910558.8527,269915048623.85318,200497018624.98776,397014555152.3948,49575965273.64664,92028072385.30376,26873288571.89883,87042461690.16566,33377610937.500004,13196173424.912558,46260251976.53958,18662303170.48122,6905070847.09643
2020-01-22,1561485005294.1174,475737759529.4118,780273746485.4369,271219679743.06268,200151181228.42233,397845139254.5261,50075994027.97423,92320640788.55942,26962839476.10294,87046275606.54686,32993208762.872444,13374490979.3983,47479817905.699234,18662781477.53237,6866334075.894074
2020-01-23,1542069254177.8975,472172477525.9516,759443957542.5729,264122295889.25385,191981621621.6216,381727329402.5157,49251958436.89943,86307639737.12106,25823452512.437813,84171417204.7405,30683609873.65265,12545818179.129068,46091425897.63178,18540496806.565063,6788371367.56238
2020-02-03,1461276658801.8433,441545644429.7082,722617380408.5355,239503626962.45737,179311084057.72675,350846226746.7783,45427187592.60691,77644171194.25879,25452894106.62277,80646403220.35942,27618160989.010986,11290821413.004715,41485522201.71982,17329185790.231476,6107771919.094629
2020-02-04,1482618503693.7542,443531474904.4586,729224374802.8856,238332811860.63748,189673149272.7123,367555280719.2617,47793322475.327995,75590790919.29787,25858413413.09478,83132389032.62094,28430869865.920662,11813113662.362247,42322918704.56047,18086140399.652473,6169486980.225673
2020-02-05,1480846655322.5808,443420455588.93274,729348373497.8154,244044933504.4707,188715151079.13672,375212439890.73944,47874334183.603874,77792952367.92613,25584493941.49486,84306180607.07137,28700177307.653923,11832466938.2632,44164216017.93356,18204164399.012665,6286393536.992839
2020-02-06,1483181220729.3667,449181876119.403,737509368788.8198,245497095545.81674,191838325502.85156,377551786335.3438,47973629566.56346,78965223187.54633,27182203658.165703,82440691236.18501,28842362642.219093,11972408766.080212,44254709023.63824,19874921589.25045,6331964038.349795
2020-02-07,1467062884363.6365,452032356405.62256,730597946528.2443,248259606571.55212,193223907384.35944,372403352059.2667,47732711474.842766,78085180430.76924,28930542012.682816,80045986311.93123,28438009933.388844,12010711730.360935,43468780545.57334,19854346859.643734,6385925159.235669
2020-02-10,1460472225014.1646,450054798775.00006,723958625466.2842,250060053222.99652,205063424248.5895,370726102380.95245,48333702689.07562,80286473633.19693,29150415952.566563,83645192499.36401,29328087804.206978,12189147630.034126,43531160193.18182,20280940804.359894,6385617368.10907
2020-02-11,1472556436141.3042,450871321045.7516,733827108793.4863,249255115598.51694,206382339667.69473,381622241655.5408,49010135895.41338,83516269211.04994,28630740017.583637,85156593736.26373,29906236663.879597,12590835181.024923,44974133424.934326,20830057120.375126,6456348733.031674
2020-02-12,1472715349444.4443,451927304230.7693,734446533740.4579,252955673624.40195,207217330458.41342,380992302855.6806,49095879566.59142,83516807901.76443,28682466433.695053,84864128805.19481,30001354774.923706,12590179181.78819,45840703918.68297,21267984668.532806,6394630440.220111
2020-02-13,1458987530297.2974,449247015504.6826,727714348607.7188,251843156101.6949,210195034204.3515,375500511427.246,48331478769.03818,80726306320.77745,28577815970.490307,83935499312.50002,31011839031.42145,12348820073.214424,44605104798.00083,21549346535.36796,6309534703.373401
2020-02-14,1464304976457.1428,449947413395.4154,735399533647.0588,251120546512.928,211271449256.60257,374514730686.1575,48849216772.79305,81607274296.80606,29380693419.088158,84071550248.28769,31719683711.522747,12438139730.222385,44266086894.959595,20822392536.28196,6317959941.944847
2020-02-17,1481020193879.0933,456819294156.89813,746166936200.3082,265675254102.50058,213662793558.05243,376824369545.92957,50633617876.621666,82635015115.87904,30059809296.551727,88936464219.93568,32077024131.348305,12979181967.405914,44248382451.25348,21049301278.211647,6533896372.824255
2020-02-18,1473101933333.3333,453945735909.8228,736530579504.5946,263800773456.26477,207191114139.1414,371082067500.89716,49890427900.44023,83080395965.33733,29626490431.180115,87956084739.60435,30954202026.143787,12775242150.881271,43411184385.73315,20858675185.99562,6541898880.976602
2020-02-19,1477155948956.407,452859464294.4786,732821639346.1161,265836428987.96088,208866095266.27216,368169162651.3227,49358192421.74629,81605287097.42216,31683353039.155205,86740842365.90253,30403626743.11927,12641756309.608036,43360034313.31748,20795199666.637424,6518489550.632911
2020-02-20,1485752099771.863,457645298031.74603,742292355154.8672,268671325619.83472,209783932429.3354,379076380913.623,50252958076.567665,85867366147.90169,31330286678.976524,89573413077.52853,30944745060.622036,13017454775.656322,44187542902.99573,21793463978.494625,6611695334.626575
2020-02-21,1479722299481.9277,457847192256.8093,735265965966.1018,278662996446.70056,209024595436.48572,373975119876.9637,50095918816.09934,84545787517.50972,30968735794.699936,92852448904.35298,30460093372.565804,12832950502.283104,44198447765.20509,22095931907.88829,6595327781.183682
2020-02-24,1466821190516.0393,451116593905.32544,723061145466.2878,276868792220.8281,212071164905.69394,367558909341.7494,50396564943.82022,82638369722.9642,30704876789.257607,92942044653.23141,30159673013.727562,12488864728.898829,43423888539.04282,21687847600.107063,6658122535.80455
2020-02-25,1457870044203.747,445179756428.10254,714460909128.6895,276607400446.0967,207786663992.85962,359673846050.48865,50012653435.8308,81464020706.83112,30995412859.25361,94734804463.25511,29560298473.28244,12227335495.839891,41830687486.33216,21656142539.319134,6634179541.998887
2020-02-26,1458318995120.1672,447181525988.0239,718442233928.5713,274675223557.1688,213138672136.54068,359912493128.8861,49069856060.60606,83075356917.24783,30464937797.226643,89542210763.61327,29887787315.789474,12501624607.034306,39920228849.52063,20933379128.909676,6820186821.928693
2020-02-27,1456727714181.8184,445469932451.4339,726508432872.5314,272852476603.4986,222670366276.98068,362437357443.4579,48674718874.01194,81751239237.7674,30579786267.156082,89404030309.95824,30214971440.77753,12788362790.404652,41715047085.35466,21552113490.931324,6843471622.24554
2020-02-28,1428659595666.029,439565025300.5152,705573256952.3341,259446515650.98038,219427022975.99338,353415386589.1924,46406968554.794525,78378510622.14687,30007198913.7814,88754240502.55536,28999406493.653034,12010888851.351353,40849493344.783165,20731202062.51538,6742978193.113772
2020-03-02,1444804965303.3708,449114711645.1017,716874616066.1981,271087046552.32758,241217656941.50272,358369314746.5274,47453535067.58659,79994398505.19156,30033275982.862904,90018230392.34091,30290780982.467224,12545947523.966824,41206556796.38009,20725618901.681435,6951205116.156283
2020-03-03,1450970621267.1594,450143353650.108,714126558544.7986,274488535016.28662,235987237320.36258,358145929958.4853,47027594359.21642,79262153228.87419,30104458676.68444,88376151299.67776,29822999758.624153,12424852997.858671,42160839062.12562,21368151788.745266,6951720748.796577
2020-03-04,1453369005441.767,450310564413.8756,717455578036.0427,276666682900.9193,236937393952.23682,357126690532.99493,47130431208.58896,79551768560.48659,31860673154.150753,86735250039.69003,30253495640.55859,13030135443.975296,41837236100.2051,20914105238.81959,7137333790.252811
2020-03-05,1472061247634.584,457844697306.77765,747437031811.2632,275865665738.72473,236217029814.44598,376036734627.1981,47931500381.367,81318350957.60638,33087427691.69193,87548789625.41487,31356779040.3419,13253398853.398855,43362965111.50234,21397955688.010315,7168834564.315353
2020-03-06,1458168931127.923,457691224695.4465,730500109191.0181,267829115695.73282,228786470497.3625,367009156675.75574,47188557507.40166,79846189090.9091,32725666880.453083,85507031251.44398,30141033585.424545,13202013555.032372,42483923896.63183,22382880703.070576,7299753939.393939
2020-03-09,1432218529887.6401,469210848725.7976,705038475006.402,260024949259.8425,222780963356.0383,353580821764.7657,46048686786.254585,77204248826.06166,32027659052.29105,81019720657.65913,28758559339.40133,12412266654.830872,40755105134.98206,21254361191.739655,7044616189.355302
2020-03-10,1445590657118.2798,460659561930.3338,715326484814.8148,272239129783.76175,230265291668.68988,362809443989.4145,46607688180.52654,78085967532.17337,32557093867.331135,83639487811.3041,29254464435.18288,12966373399.20588,42058868436.632744,21960547948.02522,7005642755.1527195
2020-03-11,1435103504140.1274,453915811587.3016,710767281427.531,267508773854.66034,224534807253.30783,355977448929.5728,45990332340.32059,76769710603.64465,32345293441.903984,80964902030.70828,28328741959.078777,12877244899.6064,42358040708.05812,21185203810.170517,6890557905.86991
2020-03-12,1425501555273.523,443323699039.3013,704569936149.2338,264929439670.6029,220737889442.25418,347557896597.73987,44885078027.58097,74710071065.48155,31490145197.47584,79098406041.8664,27727623499.938595,12520542812.126997,41533579694.799126,20670780964.388836,6726626739.130435
2020-03-13,1406978295539.5684,434732797363.5523,689195385228.7108,258929905000.0,216472416989.04538,339761883872.3498,43664787330.85502,73389034651.2259,30898869183.11982,76137417953.50768,26552290740.740738,12048662221.974594,40843875907.320076,20612280571.665287,6587890879.452606
2020-03-16,1394234536474.7563,442374780487.45514,653271760661.7646,243705680055.98758,206781728491.7998,324752195648.0204,42201826860.142395,68988852355.66792,30536448822.529743,71028696534.35335,25054954201.917652,11297207213.114756,38650057481.55126,19326249494.244854,6355245631.110463
2020-03-17,1393698596694.5605,438740739435.4838,654497270748.3494,241958293652.99335,203984590565.546,316114964262.489,40541124854.52586,66932759568.883354,30342620718.74295,70749048504.6729,24606559815.427826,11399255813.623463,37546141596.777145,19325812288.7324,6348033641.471815
2020-03-18,1377909193355.526,432747645883.5477,635772051371.3713,234797518412.34842,205578036935.13425,313051179290.3226,40120701975.12505,63406436381.5483,30447836435.055286,68948735738.25505,24120850822.809032,11051651318.658712,39286525207.385605,19465604994.91698,6317508434.522189
