date,中通客车,包钢股份,中国软件,浪潮信息,三六零,赛力斯,鸿博股份,用友网络,美的集团,海尔智家,中国平安,长城汽车,兆易创新,复旦复华
2018-01-02,4.362304,0.370376,0.53416,2.575339,6.072021,1.251871,1.217762,0.42545,0.519303,0.681745,1.141144,0.441095,,0.379051
2018-01-03,4.504321,0.3032,0.605641,2.818747,4.54377,1.377513,2.281305,0.587802,0.674627,1.003777,1.656153,0.331051,,0.625512
2018-01-04,2.605307,0.284922,0.397279,2.479312,1.768512,1.310559,2.964021,0.424842,0.638598,0.929681,0.979591,0.23485,,0.580858
2018-01-05,2.131939,0.215956,0.442898,2.12371,18.289779,1.399551,2.380747,0.553145,0.5855,0.944462,0.712729,0.208975,,0.770476
2018-01-08,2.362418,0.475777,0.468543,3.766547,10.273457,2.067471,2.980622,0.895275,0.579199,1.606671,1.134282,0.394133,,0.494285
2018-01-09,3.85671,0.381738,0.435348,1.47657,7.136497,1.863329,2.116958,0.517811,0.705382,1.352021,1.144216,0.272003,,0.949033
2018-01-10,2.156432,0.259688,1.08614,2.046757,9.691655,3.406459,2.399208,0.868412,0.706819,1.409993,0.764468,0.475182,,0.59108
2018-01-11,1.709603,0.252666,2.647376,2.709594,9.842623,1.65646,3.823598,1.296855,0.497446,1.11562,1.012022,0.159695,,0.396498
2018-01-12,4.675463,0.308818,1.475108,1.850476,6.481492,1.410046,4.403735,1.847543,0.398035,0.971546,1.18407,0.164513,,0.29684
2018-01-15,3.066259,0.341212,1.220288,2.551143,6.838646,1.405303,2.969383,0.899059,0.577911,1.703765,1.852359,0.132712,,0.597578
2018-01-16,2.458063,0.213585,0.596064,3.257152,5.308901,1.167037,1.539689,0.740719,0.455348,2.043383,1.386218,0.141827,,0.3494
2018-01-17,1.988184,0.229481,1.061253,1.984597,5.096015,0.976547,1.973967,1.148126,0.651471,1.735638,1.304918,0.150948,,0.550942
2018-01-18,0.971828,0.334448,0.364891,0.947373,5.714927,1.699746,0.965553,0.379458,0.352081,1.38697,1.915015,0.208073,,0.344839
2018-01-19,1.430214,0.234829,0.512915,1.145029,4.587297,1.26072,1.59476,0.405785,0.493764,1.047946,1.434374,0.139767,,0.498578
2018-01-22,1.408184,0.28355,1.287429,1.466444,4.014007,0.978646,1.559613,0.59251,0.721227,1.697132,1.122423,0.120248,,0.568661
2018-01-23,0.941798,0.194888,0.612196,1.344371,2.574016,1.396932,0.807847,0.736816,0.607871,1.282225,1.772323,0.120276,,0.356765
2018-01-24,1.68753,0.211463,0.910204,1.619002,3.525884,1.238688,1.627479,1.093458,0.512924,0.99197,1.559303,0.086569,,0.563028
2018-01-25,1.19291,0.692129,0.860793,1.384936,3.129144,1.490248,1.658829,0.543177,0.444396,1.299969,1.139513,0.151621,,1.426231
2018-01-26,1.094818,0.292245,0.645757,1.359332,2.940502,1.389773,1.473151,0.579326,0.524501,1.071303,1.03903,0.104697,,3.586954
2018-01-29,1.019737,0.419356,1.842378,1.46253,6.195187,1.258429,2.027552,0.646732,0.734539,1.258147,1.401173,0.245442,,2.379248
2018-01-30,0.784912,0.252645,2.107879,0.890565,9.416182,1.083397,14.090816,0.770882,0.486733,0.848421,0.801111,0.163345,,0.837597
2018-01-31,1.28711,0.321394,1.624625,1.068612,9.374534,1.787788,15.577061,0.956953,0.399507,1.018604,0.862878,0.145683,,0.88407
2018-02-01,1.985586,0.453466,3.043434,1.584833,5.506917,2.020204,10.027437,0.91885,0.597516,1.195626,1.306939,0.331712,,1.621507
2018-02-02,1.00943,0.424451,1.922894,0.916079,6.41298,10.876493,8.822463,1.13534,0.353587,0.87259,0.930134,0.128426,,1.213368
2018-02-05,0.695002,0.441404,1.245626,0.646995,9.070274,2.607417,7.00195,0.815678,0.871959,1.36371,0.875181,0.125618,,0.494925
2018-02-06,1.299985,0.535497,2.156526,1.526056,8.803313,1.941104,13.469256,1.203852,1.38403,1.486311,1.892117,0.224349,,1.08239
2018-02-07,0.797227,0.388004,2.105228,1.220457,9.760661,1.180582,9.79274,1.799398,0.838705,1.280364,1.613491,0.154842,,0.649525
2018-02-08,0.654991,0.29406,1.45361,1.053817,9.260207,0.826198,8.02826,1.655821,0.691249,0.88549,1.412495,0.125344,,0.400539
2018-02-09,1.012644,0.762941,1.880404,1.153332,8.567953,1.295083,7.646356,1.314177,0.948726,1.216766,2.300477,0.203478,,0.573514
2018-02-12,0.989023,0.319288,1.561618,1.002976,4.654313,0.796167,3.855633,1.243243,0.588631,0.884676,0.95047,0.076962,,0.366458
2018-02-13,0.832102,0.218182,2.392932,2.992868,5.668486,0.676778,4.255364,3.735167,0.406858,0.72635,1.059718,0.103314,,0.368642
2018-02-14,0.328386,0.180996,0.914465,1.052181,10.187102,0.749693,5.587029,1.769955,0.345018,0.592567,0.596808,0.036563,,0.317139
2018-02-22,0.686161,0.369314,1.03496,1.20594,,0.660839,8.55088,3.313898,0.395215,0.833868,0.723414,0.04649,,0.354147
2018-02-23,0.882621,0.373981,1.183887,1.101114,,0.721116,9.078155,1.821154,0.283612,0.598482,0.513273,0.072943,,0.351601
2018-02-26,1.056899,0.371814,1.765545,2.371736,,0.941776,10.226575,2.440849,0.386931,0.63941,0.640508,0.456637,,1.319502
2018-02-27,0.96992,0.226161,1.852816,4.660885,,0.874243,10.894811,2.00324,0.752349,1.514119,0.720963,0.245041,,1.123116
2018-02-28,0.69132,0.362894,1.967599,3.156723,11.602962,0.796272,8.182133,3.017154,0.500717,0.729257,0.722048,0.199888,,1.224859
2018-03-01,0.995857,0.181432,5.18463,6.907247,11.699627,0.832989,12.285412,2.52132,0.37371,0.555027,0.612311,0.140057,,0.990639
2018-03-02,1.804413,0.256473,4.844761,8.278002,8.914402,1.249232,14.061735,4.704029,0.573145,0.787983,0.536746,0.11498,9.888979,0.672289
2018-03-05,1.275122,0.222265,2.866574,5.652589,8.656105,0.618941,9.55738,3.726985,0.320686,0.615082,0.562949,0.095631,7.517778,0.724445
2018-03-06,0.862539,0.254223,2.395472,4.652784,6.063927,0.872176,8.162939,3.630505,0.306329,0.801373,0.60657,0.099477,6.665048,0.92061
2018-03-07,0.699615,0.180731,1.79117,3.580113,9.132038,0.819361,12.12685,3.371926,0.328153,0.476167,0.545161,0.1284,4.671143,0.646511
2018-03-08,0.605449,0.147616,1.622839,6.163102,7.703186,0.620932,11.33649,3.613042,0.597671,0.971333,0.639438,0.099122,3.638709,0.689747
2018-03-09,1.049329,0.25445,2.904686,6.084722,8.005637,0.691966,7.334798,5.156173,0.619991,0.77758,0.439617,0.131662,4.707114,0.778918
2018-03-12,1.388644,0.345683,2.500649,6.403327,5.872741,1.434049,16.921275,4.046958,0.724592,1.357292,0.538512,0.174817,4.816911,0.932182
2018-03-13,5.194597,0.352373,6.786838,5.776989,12.038997,4.288203,7.839637,2.834389,0.593438,0.840135,0.562643,0.113294,5.217346,0.727711
2018-03-14,4.885425,0.496144,4.750767,5.5288,9.306239,1.806776,5.909496,6.994408,0.427337,0.469874,0.475193,0.095063,4.09268,0.650636
2018-03-15,8.447415,0.373617,2.685376,3.553724,5.647172,1.544467,8.057583,3.919329,0.419312,0.980866,0.578907,0.07616,3.831542,0.692371
2018-03-16,7.229424,0.186808,2.291829,3.201732,3.929275,1.515369,8.874147,2.804387,0.405399,0.647576,0.647418,0.075134,4.732316,1.419242
2018-03-19,3.644239,0.453297,1.95319,4.938628,4.27177,0.97928,5.765504,3.412176,0.332351,0.550254,0.853437,0.055948,4.943845,0.89249
2018-03-20,3.024579,0.242268,1.751747,5.664216,3.965747,1.495974,5.202248,3.39404,0.279011,0.479033,0.609064,0.128791,2.618964,1.015033
2018-03-21,2.684545,0.235216,1.640629,4.173772,6.275695,1.273829,4.961702,2.549282,0.309818,0.910442,1.262373,0.098454,3.89627,1.478408
2018-03-22,2.374544,0.16143,1.729079,3.86689,4.136505,0.952667,5.49935,2.859475,0.517346,0.953377,0.833477,0.074192,4.657514,2.884835
2018-03-23,3.167228,0.511961,5.517574,4.382225,6.379472,3.111424,6.814859,3.228218,1.007787,1.516127,1.372659,0.142971,5.364606,2.287252
2018-03-26,2.078743,0.358257,5.90356,6.18262,4.914845,1.375032,5.373635,3.457761,0.586016,0.680422,1.274834,0.140273,4.387559,0.825207
2018-03-27,1.745664,0.326058,6.924375,10.939018,4.444171,1.645006,6.064303,4.311313,0.739887,0.926992,0.959986,0.093508,4.888674,1.407201
2018-03-28,2.008753,0.201296,3.74344,6.78304,3.550854,1.583722,6.822818,2.965959,0.855238,1.158676,1.311577,0.102456,3.69365,1.787935
2018-03-29,1.45703,0.368223,3.528562,5.898999,2.954097,2.408463,3.198168,2.333814,0.606197,1.316329,1.350126,0.097648,3.629283,1.265343
2018-03-30,1.592314,0.183364,4.227889,6.361481,5.258246,1.755096,6.008964,3.164188,0.485047,0.658616,0.7773,0.047029,4.238345,1.098493
2018-04-02,2.255285,0.251588,7.902468,6.158113,4.240747,7.506281,6.510169,2.909286,0.655209,0.768637,0.743639,0.079987,6.004053,1.886202
2018-04-03,2.246777,0.227691,3.745764,5.705267,3.575262,,9.393859,3.221916,0.489886,0.51619,0.557638,0.066377,3.857555,1.126678
2018-04-04,1.433982,0.168957,2.677648,3.98993,6.365033,,6.536333,2.307342,0.58355,0.847173,0.627721,0.039117,3.043869,0.858465
2018-04-09,1.92251,,3.350525,5.071557,3.632281,,7.983926,1.899689,0.672202,0.517198,0.661096,0.054994,2.556565,0.690597
2018-04-10,3.068751,,4.820772,3.543656,3.981836,6.510221,9.139371,1.460041,0.556397,0.67182,0.835565,0.088149,3.207775,1.718318
2018-04-11,1.692101,,3.368475,3.713752,3.503751,2.644721,6.289508,1.988351,0.73447,0.843589,0.66551,0.102808,1.756408,1.217322
2018-04-12,1.466776,,2.70124,2.365427,2.773116,2.191627,11.549646,1.247645,0.395927,0.389384,0.502649,0.062405,3.022714,2.762928
2018-04-13,2.348192,,2.261996,2.974817,2.10418,1.07414,10.199784,1.247662,0.3773,0.426401,0.430536,0.045199,2.888618,3.80703
2018-04-16,1.711344,,5.614168,8.758588,2.701827,1.061732,1.21499,3.297488,0.698494,0.542884,0.747406,0.101304,3.456544,1.831145
2018-04-17,1.200806,,3.883069,6.284214,4.435888,1.291473,27.886225,2.456995,0.492308,0.494238,0.767745,0.071591,5.386739,1.400418
2018-04-18,1.887348,,5.456317,7.550369,6.427086,1.086029,17.233566,3.013037,0.653525,0.634702,0.706055,0.081874,6.048894,1.491474
2018-04-19,2.924369,,13.159114,6.146868,6.83941,0.909636,15.627831,2.178503,0.681139,0.718745,0.670633,0.097591,5.829269,1.679327
2018-04-20,1.855706,0.459468,11.374756,3.781621,4.707762,1.2055,13.272962,1.708536,0.676043,0.772563,0.556964,0.087185,6.057185,1.965948
2018-04-23,1.221021,0.300576,14.737909,6.6729,5.524752,1.57283,7.001643,1.277401,0.453994,0.523505,0.502616,0.063211,4.473406,1.577569
2018-04-24,1.200006,0.22226,13.189983,5.058983,3.471542,0.7555,7.292211,1.45972,0.58723,0.945398,0.83724,0.06307,3.466254,1.397167
2018-04-25,0.83147,0.170879,14.332776,4.278846,2.64287,0.513377,8.027191,2.936068,0.571413,0.430639,0.441099,0.109523,3.934491,7.789887
2018-04-26,1.158064,0.153139,,5.330056,2.639412,1.664963,7.901279,1.732868,0.520054,0.759559,0.776867,0.061544,4.012127,6.341451
2018-04-27,0.971869,0.251683,,4.141731,4.447973,1.267047,4.821061,1.554967,0.633713,0.69245,2.402791,0.050579,4.621477,3.622268
2018-05-02,0.930883,0.317333,11.007392,4.872832,,1.475524,5.611547,1.073956,0.481981,0.39218,0.654417,0.047658,2.979284,2.461034
2018-05-03,1.216474,0.288497,15.943247,4.886329,,1.135876,6.368757,1.389783,0.483595,0.617586,0.580767,0.055487,4.978742,2.067836
2018-05-04,0.69539,0.234212,13.630393,4.679398,,1.073606,5.466303,1.880504,0.475667,0.390212,0.407644,0.03573,3.386513,1.338675
2018-05-07,0.822113,0.294756,9.1032,3.458544,,0.675556,5.198707,2.503149,0.456469,0.569702,0.765691,0.04371,2.111152,1.848589
2018-05-08,0.919994,0.193395,10.227051,3.281297,,0.647056,11.435811,2.599614,0.664074,0.75049,1.084424,0.046426,2.080295,1.368005
2018-05-09,1.192573,0.308629,7.537134,2.505555,,0.537915,8.726688,1.872592,0.273382,0.443357,0.447195,0.078835,1.996387,1.061582
2018-05-10,1.507174,0.216996,7.542324,2.963513,,0.917204,11.37718,2.147127,0.347897,0.524393,0.459885,0.066489,2.358433,2.236622
2018-05-11,1.95471,0.207403,6.904617,2.862638,,0.904451,7.195224,1.425469,0.267314,0.395584,0.417354,0.134429,2.028764,1.541951
2018-05-14,0.983329,0.227875,5.469136,4.114043,,0.529611,6.847591,1.689421,0.508708,0.797357,0.631155,0.098861,1.983731,0.970448
2018-05-15,0.780869,0.204747,5.918815,3.032115,,0.754892,6.961579,1.139411,0.442944,0.697998,0.488826,0.044005,2.764525,1.067155
2018-05-16,1.115528,0.162575,7.637305,2.411576,5.768046,0.608815,15.981176,1.517109,0.382184,0.634652,0.516507,0.044273,3.804035,1.226436
2018-05-17,0.505573,0.324008,5.553395,1.93828,4.239537,0.568222,9.671468,1.258787,0.359502,0.787346,0.441057,0.070238,1.864991,0.806778
2018-05-18,0.512308,0.172988,8.368419,2.435192,6.131213,0.455946,8.873024,1.167308,0.383744,0.530356,0.522728,0.036797,1.53125,0.7817
2018-05-21,1.271384,0.598142,5.414908,3.814654,2.950544,1.81365,9.827323,1.263214,0.281769,0.593786,0.65087,0.069266,3.379727,0.95314
2018-05-22,0.798093,0.329411,6.263292,2.197694,5.975819,1.521543,6.545904,1.268011,0.55134,0.439136,0.404048,0.045127,2.563868,0.853431
2018-05-23,1.341511,0.326076,12.670629,4.77991,3.411882,1.408772,9.976952,1.46433,0.347002,0.463827,0.525406,0.052478,2.58898,0.880149
2018-05-24,1.265014,0.233276,8.144045,2.767749,2.745603,1.547638,12.801881,0.815754,0.349138,0.3259,0.407576,0.058922,2.183682,0.674389
2018-05-25,0.699394,0.249162,6.640389,2.66595,2.757408,1.85409,9.634349,1.372247,0.410548,0.482318,0.326725,0.047305,1.947083,1.008437
2018-05-28,0.502005,1.693553,5.73083,1.783393,2.374428,1.137108,12.319189,0.880287,0.436101,0.701094,0.423671,0.042436,2.033231,0.632177
2018-05-29,0.472685,0.960213,4.233246,2.542237,4.358154,1.227868,10.506153,0.797807,0.339917,0.52041,0.587551,0.043767,2.235472,0.473998
2018-05-30,1.388508,0.682489,6.014351,2.227347,3.104707,2.024156,9.032997,0.96814,0.422441,0.766529,0.453108,0.063044,2.667979,1.217682
2018-05-31,0.636671,0.668471,5.344984,2.599697,2.309236,1.192569,5.103096,2.032604,0.765518,1.687067,0.614243,0.04621,2.599916,0.737891
2018-06-01,0.918828,0.414003,4.508999,1.777448,2.068507,1.2254,7.312342,1.187903,0.383842,0.844077,0.376646,0.046606,2.809696,0.609845
2018-06-04,1.227149,0.419798,3.527555,1.888963,2.581493,1.061173,3.826099,0.839829,0.763489,1.230766,0.792877,0.037961,2.629161,0.323877
2018-06-05,1.06003,0.532618,4.607384,2.436903,2.322263,2.215339,3.360935,1.291123,0.647414,0.804673,0.817133,0.035455,2.857543,0.402064
2018-06-06,0.832455,0.363288,3.622211,2.320691,1.941801,1.247169,4.688209,1.134996,0.407445,0.894107,0.452539,0.041443,2.249025,0.383357
2018-06-07,0.683626,0.782996,4.42581,1.476027,5.032084,1.083306,7.099831,0.905259,0.414928,0.788023,0.688904,0.039713,1.690275,0.352792
2018-06-08,1.029756,0.426797,4.619066,3.056763,5.125164,1.027429,6.548663,1.14758,0.569657,0.993682,0.534856,0.073772,2.369507,0.471434
2018-06-11,0.536455,0.330723,2.820059,2.197256,2.515297,1.743027,7.655048,0.628704,0.910844,0.765378,0.473386,0.058769,2.351996,0.448066
2018-06-12,2.044826,0.381986,2.989516,2.902931,2.565476,4.703953,5.113245,0.698132,0.916414,0.924595,0.704867,0.037207,2.880865,0.359981
2018-06-13,2.449688,0.378,3.222047,2.468308,2.698612,3.876692,3.562105,1.745991,0.56456,0.836168,0.423768,0.0458,3.413219,0.301747
2018-06-14,1.887663,0.767137,2.808469,2.990008,2.04162,1.908128,5.173544,1.118422,0.555544,0.777187,0.737108,0.03954,2.246938,0.315873
2018-06-15,1.060383,0.601286,4.652421,4.645381,1.627712,2.079306,6.34879,0.668375,0.48638,0.740342,0.615345,0.046939,2.05622,0.516066
2018-06-19,1.490235,1.011836,4.636158,2.84605,3.147434,2.709512,6.495524,1.404031,0.925131,1.366768,1.180008,0.112533,3.537018,1.188288
2018-06-20,1.484756,0.940214,3.341116,2.078321,1.72188,0.908065,5.445271,1.37712,0.464462,0.526437,0.686069,0.050428,2.584015,0.874835
2018-06-21,1.884869,1.773477,5.32385,2.593918,2.397847,0.986148,4.698266,1.567025,0.481599,0.716414,0.558952,0.063447,3.161005,0.725367
2018-06-22,1.376096,1.139159,2.892399,2.177286,1.811593,0.655509,2.749302,1.309181,0.56092,0.547916,0.429605,0.054217,2.345193,0.48533
2018-06-25,0.880588,0.715445,2.110194,2.056292,1.895371,0.598452,2.409466,1.047741,0.425544,1.231973,0.560801,0.037164,1.696069,0.408603
2018-06-26,2.444404,0.552395,4.988253,3.671476,1.727666,0.642647,3.35864,1.70563,0.473466,1.086216,0.662743,0.034711,4.077758,0.403126
2018-06-27,2.558618,0.578397,8.216192,3.736561,1.335245,0.729337,2.24601,1.320244,0.667007,1.175518,0.643502,0.050144,4.215544,0.345314
2018-06-28,1.630067,0.391483,7.460371,2.272149,1.253469,0.790059,2.436509,1.136351,0.564605,0.838276,0.679418,0.042428,2.415222,0.317421
2018-06-29,3.392664,0.516629,7.559604,4.045275,2.449431,1.302318,3.0839,1.665477,0.449753,0.63962,0.595525,0.034175,4.212298,0.557702
2018-07-02,5.890636,0.454093,11.126304,3.611784,2.056327,0.771525,3.061562,1.229841,0.882232,0.540044,0.830995,0.061552,3.304021,0.501303
2018-07-03,2.804254,0.404346,10.546185,4.327632,3.069008,2.156265,2.57264,1.694084,1.205549,0.742513,0.876208,0.054353,4.590245,0.476159
2018-07-04,2.241845,0.581819,11.615188,3.170577,2.223129,1.575109,2.368636,1.109211,0.919759,0.581181,0.479562,0.047347,3.613678,0.384623
2018-07-05,2.214085,0.500588,11.597682,3.370717,1.474687,1.009483,3.844739,1.033602,0.983741,0.609289,0.506278,0.116541,3.990849,0.331289
2018-07-06,2.135307,0.476904,13.662605,4.466729,1.891509,1.257465,4.476517,1.853698,0.749354,0.708755,0.76095,0.096028,4.234659,0.422186
2018-07-09,1.697222,0.340837,13.085823,4.373917,1.431281,0.434701,2.267786,1.359593,0.564229,0.76444,0.642541,0.075326,2.854827,0.434497
2018-07-10,1.45856,0.371122,8.519804,2.82493,1.352655,0.496739,2.027355,1.500431,0.654509,0.514133,0.512919,0.087471,3.014598,0.366047
2018-07-11,1.141044,0.384291,12.8221,3.555495,1.630841,0.73329,3.050178,1.577295,0.560072,0.645914,0.437364,0.344782,2.967741,0.460208
2018-07-12,1.440169,0.506973,11.410859,5.268548,2.297187,1.189687,2.09766,2.182226,0.666265,0.755884,0.597921,0.266735,5.250927,0.566132
2018-07-13,1.628632,0.415616,10.065042,2.669621,1.470687,0.84727,1.71172,2.273225,0.499705,0.464808,0.363517,0.175373,5.481666,0.488116
2018-07-16,1.526081,0.261166,12.687104,4.101338,1.643386,0.824608,1.764647,1.761247,0.516309,0.427842,0.39874,0.120562,3.394936,0.422231
2018-07-17,1.046834,0.230232,8.507535,3.367392,1.396515,0.764746,5.109898,2.688599,0.610877,0.371898,0.350738,0.106718,3.828243,0.525304
2018-07-18,2.778566,0.243562,7.707588,2.353087,1.312653,0.548429,3.2526,3.070731,0.528805,0.413018,0.428782,0.220438,3.607338,0.98202
2018-07-19,1.238589,0.469096,6.253667,2.144808,1.176798,1.490279,3.871931,1.809692,0.39151,0.362797,0.649608,0.13868,2.534005,0.588111
2018-07-20,0.898202,0.539914,9.227442,7.755578,1.544292,0.983569,4.929207,2.916184,0.772069,0.8186,0.987154,0.108774,2.977369,0.460894
2018-07-23,0.722581,0.73462,8.615209,5.147209,1.257149,0.346906,3.332314,2.07363,0.551225,0.652151,0.742729,0.114373,4.36626,0.50351
2018-07-24,1.722389,1.025603,7.662212,4.81394,2.429839,0.47941,3.059549,1.610563,1.109454,1.377282,0.772522,0.239769,3.39253,0.742686
2018-07-25,2.377239,1.237867,12.096748,4.379998,1.579523,1.151915,4.331801,1.460665,0.611064,0.805415,0.377568,0.207479,2.291103,0.609297
2018-07-26,1.278217,0.907877,6.965518,4.176355,2.274045,0.85705,4.94558,1.662456,0.67424,0.636265,0.445498,0.182207,4.207789,0.489728
2018-07-27,1.064624,1.202646,7.04663,3.128921,1.55265,0.565121,2.009549,1.24398,0.420264,0.787698,0.308485,0.12709,1.661706,0.778007
2018-07-30,1.354253,1.367154,5.087913,2.390674,1.297799,0.583995,2.153362,1.020054,0.408095,0.502282,0.34744,0.158766,2.224199,0.580093
2018-07-31,0.686144,0.550498,4.829459,2.634763,0.991765,0.81868,1.124019,0.903626,0.431275,0.339891,0.24066,0.163535,1.456591,0.356285
2018-08-01,0.992028,0.600281,5.184036,3.571519,1.07693,0.796916,1.988702,1.10974,0.496855,0.840537,0.520125,0.158954,4.120596,0.456922
2018-08-02,1.033854,0.711322,4.805765,3.353895,2.14554,1.658326,3.267182,1.211509,1.017068,0.673443,0.597087,0.256627,3.322999,0.614072
2018-08-03,0.473754,0.548638,6.252718,2.677487,1.441344,0.381139,2.813809,0.91523,1.079092,0.945376,0.334251,0.104002,3.785571,0.334564
2018-08-06,0.528157,0.489527,4.071095,2.835535,1.284008,0.648555,1.908142,0.994433,0.779031,0.610302,0.387518,0.156991,2.157701,0.422811
2018-08-07,0.590589,0.569702,8.02473,4.945311,1.284234,1.439558,1.873014,1.408677,0.767674,0.64626,0.518673,0.098269,2.825344,0.327712
2018-08-08,0.398576,0.894115,6.2682,3.730057,2.005911,0.423417,1.536631,1.158694,0.675297,0.52069,0.380432,0.246584,2.358569,0.346548
2018-08-09,0.69665,0.727381,9.028701,6.051923,2.163838,0.983503,1.869046,2.084123,0.554915,0.671561,0.58659,0.277999,3.495358,0.442829
2018-08-10,0.444553,0.468389,13.526461,4.3627,1.577678,0.53337,1.614553,2.107872,0.431033,0.490494,0.322212,0.156727,2.968185,0.299757
2018-08-13,0.86428,0.544384,12.448427,5.914104,1.434438,0.656063,1.476917,3.310701,0.347224,0.406749,0.419702,0.15497,2.964313,0.41703
2018-08-14,0.55453,0.375418,12.585313,4.343049,1.75008,0.480076,1.333097,1.787599,0.445268,0.582779,0.285009,0.134559,3.132329,0.299292
2018-08-15,1.994027,0.464468,9.439902,3.558328,1.521858,0.638565,2.249507,1.969692,0.638296,0.574387,0.566572,0.384279,2.560502,0.399876
2018-08-16,0.784946,0.391611,10.222964,3.361516,1.34864,0.430802,1.316733,1.688201,0.495926,0.497203,0.438558,0.195916,2.362581,0.308006
2018-08-17,0.661868,0.385137,10.319446,3.639284,1.03194,0.813606,1.030078,1.493993,0.486161,0.448333,0.324352,0.125227,1.759536,0.379961
2018-08-20,0.527434,0.361874,13.298823,3.330987,1.054025,0.773282,1.631379,1.36573,0.46148,0.400369,0.42662,0.118793,1.980497,0.227233
2018-08-21,0.692979,0.316915,10.770695,3.03856,1.369411,1.07262,1.655106,1.790854,0.572732,0.497917,0.587714,0.165665,2.159261,0.245821
2018-08-22,0.411112,0.204618,8.762175,2.156598,0.990322,0.788495,1.514364,1.246275,0.330546,0.309114,0.961774,0.137659,1.761411,0.288253
2018-08-23,0.424953,0.264034,13.500195,3.613297,1.216644,0.887067,1.156212,1.898891,0.519669,0.348774,0.697992,0.125859,3.062043,0.588632
2018-08-24,0.511071,0.192487,8.346563,2.855685,0.877436,1.991476,1.868526,1.057762,0.35493,0.278804,0.528616,0.106538,3.783837,0.280263
2018-08-27,0.580631,0.490065,9.806692,3.295473,1.265312,1.115618,2.054299,1.442568,0.585449,0.592721,0.540766,0.148743,3.705814,0.568039
2018-08-28,0.651218,0.312345,12.459294,2.880579,1.128729,0.494465,1.271478,1.091145,0.510659,0.471902,0.39228,0.147287,1.728587,0.396406
2018-08-29,0.36063,0.255285,10.378832,2.947645,5.165605,0.441913,0.937132,0.84571,0.370159,0.362419,0.257487,0.142058,1.604425,0.241724
2018-08-30,0.580802,0.385772,6.92073,3.078081,4.384848,1.193384,1.471276,0.682576,0.399539,0.377524,0.423254,0.131525,2.291517,0.470475
2018-08-31,0.753503,0.42439,8.15519,2.226802,2.289188,0.633124,2.337067,1.327316,0.602467,0.566833,0.481058,0.137654,1.501882,0.218192
2018-09-03,0.809286,0.204624,8.45907,4.024562,4.488594,0.728612,1.491044,1.535548,0.343214,0.28803,0.298902,0.171094,2.142735,0.356344
2018-09-04,0.523265,0.240926,12.105471,4.673644,7.137574,0.650398,1.342056,2.465996,0.377027,0.369195,0.607772,0.173158,2.413072,0.243658
2018-09-05,0.504786,0.196737,9.659012,2.986177,7.624785,0.428372,2.085213,1.5259,0.364365,0.369717,0.468432,0.162051,2.044629,0.23203
2018-09-06,0.48256,0.298859,9.010324,3.219837,11.687774,0.27843,2.435963,1.275016,0.405859,0.267566,0.422266,0.245885,1.823618,0.199192
2018-09-07,0.579409,0.270386,12.234286,6.267097,9.059484,0.389773,1.357848,1.970231,0.313932,0.254571,0.456685,0.188742,3.295395,0.296427
2018-09-10,0.562895,0.227766,7.287954,3.860119,5.48111,0.249217,8.829386,1.478757,,0.322541,0.298532,0.167542,4.334616,0.215343
2018-09-11,0.278428,0.300557,5.31108,2.776639,4.465364,0.389977,4.626878,0.914757,,0.257637,0.320393,0.191462,3.028685,0.262283
2018-09-12,0.448178,0.247257,7.126677,2.206674,3.06713,0.318958,2.853597,0.957471,,0.268415,0.401988,0.172392,1.968765,0.149724
2018-09-13,0.345829,0.387099,7.840686,3.710435,3.866637,0.282885,2.791759,1.180897,,0.426663,0.497428,0.115171,3.86811,0.235636
2018-09-14,2.552176,0.40924,8.229599,5.153687,2.837898,2.126774,2.377083,1.89233,,0.550266,0.515451,0.327262,2.216372,0.253556
2018-09-17,1.304523,0.435683,7.464366,2.849548,2.571318,0.778046,1.386159,1.104163,,0.381147,0.248873,0.177821,2.057468,0.377195
2018-09-18,0.626333,0.415562,7.463756,2.569918,3.89696,0.753767,2.902372,1.699041,,0.443067,0.586716,0.141528,2.086434,0.24314
2018-09-19,0.965244,0.407093,7.997721,2.901517,3.324669,0.584634,1.929418,1.764055,,0.936257,0.770545,0.286629,3.589228,0.434023
2018-09-20,0.676127,0.473967,4.970269,1.923148,4.437436,0.478643,6.145387,0.869467,,1.101816,0.386723,0.160551,1.743671,0.296522
2018-09-21,1.409648,0.516016,5.907463,2.752542,3.941282,0.714775,14.346863,1.993465,,0.772004,0.748136,0.538642,3.369843,0.338123
2018-09-25,0.928611,0.25637,10.039776,2.614398,2.302451,0.634488,14.536499,1.117647,,0.528052,0.533667,0.327937,2.332829,0.218827
2018-09-26,0.777037,0.629583,7.569377,2.02322,2.886229,0.539365,13.850181,1.378419,,0.612262,0.838691,0.209948,2.343356,0.248815
2018-09-27,0.846963,0.3498,6.942959,2.132345,3.51389,0.516954,11.959623,2.35507,,0.394457,0.575643,0.212549,1.883603,0.367191
2018-09-28,0.550522,2.948833,7.163937,2.030708,1.814464,0.341087,7.561517,1.78875,,0.470814,0.68268,0.355051,1.800938,0.194213
2018-10-08,0.67822,2.222778,5.044533,2.354203,2.796616,0.39671,6.153518,1.345077,,0.556389,1.041706,0.233742,2.442299,0.378611
2018-10-09,0.366308,1.099534,7.28555,2.106027,1.553888,0.291259,5.499577,2.009167,,0.399034,0.448938,0.212793,4.420538,0.202553
