date,浦发银行,上海机场,包钢股份,华能国际,华夏银行,民生银行,上港集团,宝钢股份,浙能电力,华能水电,中远海能,华电国际,中国石化,南方航空,中信证券,三一重工,招商银行,四川路桥,保利发展,中国联通,国投资本,宇通客车,同仁堂,特变电工,上汽集团,北方稀土,中国东航,中国卫星,中国船舶,巨化股份,中国巨石,生益科技,兖矿能源,复星医药,南山铝业,海航控股,圆通速递,恒瑞医药,万华化学,恒力石化,江西铜业,中航机载,国电南瑞,小商品城,华鲁恒升,片仔癀,通威股份,士兰微,中国动力,中金黄金,海南机场,贵州茅台,中天科技,山东黄金,厦门钨业,恒生电子,长电科技,海螺水泥,用友网络,青岛啤酒,福耀玻璃,川投能源,海尔智家,华域汽车,中航沈飞,国电电力,新奥股份,山西汾酒,宝信软件,东方电气,国投电力,伊利股份,航发动力,长江电力,三峡能源,中泰证券,江苏银行,杭州银行,中国海油,中国移动,东方证券,宝丰能源,招商证券,大秦铁路,南京银行,隆基绿能,宁波港,春秋航空,赛轮轮胎,信达证券,中信建投,渝农商行,中国神华,恒立液压,中国国航,中国化学,赛力斯,首创证券,工业富联,兴业银行,北京银行,中国铁建,国泰海通,陕西煤业,上海银行,广汽集团,农业银行,中国平安,中国人保,交通银行,新华保险,三六零,兴业证券,中国中铁,工商银行,国联民生,中国铝业,中国太保,上海医药,中国中冶,中国人寿,长城汽车,邮储银行,中国建筑,中国电建,华泰证券,拓普集团,中国卫通,上海电气,中国电信,中国中车,光大证券,中国交建,京沪高铁,光大银行,沪农商行,成都银行,中国石油,中国能建,招商轮船,正泰电器,浙商证券,中国银河,中国中免,中煤能源,紫金矿业,方正证券,浙商银行,中远海控,建设银行,中国核电,中国银行,中金公司,中信银行,中科曙光,药明康德,合盛硅业,海天味业,华勤技术,今世缘,万泰生物,豪威集团,华友钴业,瑞芯微,兆易创新,洛阳钼业,德业股份,东鹏饮料,澜起科技,中国通号,中微公司,传音控股,海光信息,龙芯中科,拓荆科技,盛美上海,金山办公,沪硅产业,生益电子,晶科能源,寒武纪,联影医疗,大全能源,华润微,阿特斯,百利天恒,芯原股份,中芯国际,平安银行,万科A,中兴通讯,TCL科技,中联重科,申万宏源,东方盛虹,美的集团,潍柴动力,藏格矿业,徐工机械,云南白药,泸州老窖,古井贡酒,中油资本,长安汽车,铜陵有色,格力电器,中钨高新,中信特钢,京东方A,中航西飞,广发证券,盐湖股份,云铝股份,五粮液,双汇发展,紫光股份,华东医药,山金国际,浪潮信息,华工科技,华润三九,国货航,招商公路,招商蛇口,新和成,分众传媒,思源电气,紫光国微,三花智控,国轩高科,宁波银行,中航光电,金风科技,科大讯飞,大华股份,歌尔股份,洋河股份,海大集团,顺丰控股,杰瑞股份,北方华创,东山精密,海康威视,科伦药业,赣锋锂业,沪电股份,天齐锂业,立讯精密,荣盛石化,天山铝业,巨人网络,比亚迪,领益智造,世纪华通,光启技术,卫星化学,天赐材料,牧原股份,国信证券,英维克,深南电路,德赛西威,鹏鼎控股,中国广核,亿纬锂能,爱尔眼科,同花顺,东方财富,智飞生物,汇川技术,光线传媒,阳光电源,中际旭创,晶盛机电,天孚通信,三环集团,芒果超媒,昆仑万维,蓝思科技,润泽科技,先导智能,胜宏科技,温氏股份,新易盛,亿联网络,圣邦股份,宁德时代,迈瑞医疗,指南针,新产业,安克创新,爱美客,金龙鱼,锐捷网络,软通动力,华大九天,江波龙,中航成飞
2018-01-02,0.111455,0.546129,0.370376,0.093506,0.210519,0.258897,0.214844,0.494188,0.106601,19.24669,0.456135,0.190271,0.384652,2.541499,1.419595,3.002969,0.327653,0.371511,1.566835,0.735207,0.234227,0.677754,0.367293,1.031034,0.205082,2.799949,1.186345,0.333967,,1.72981,2.23612,2.77183,1.577089,1.26943,1.454605,0.215477,0.285176,0.333506,,3.034124,3.025378,0.222905,1.14388,0.187223,2.224533,0.942974,1.709915,12.600243,0.415003,0.87992,0.265016,0.394942,3.383593,1.414773,2.380848,1.823433,3.269669,2.660562,0.42545,0.899061,0.765546,0.622178,0.681745,1.20815,3.988047,0.208842,2.361434,0.549,0.758761,0.91426,0.503607,1.011234,0.388933,0.293947,,,0.698072,1.256392,,,0.659038,,0.55042,0.605078,0.670918,1.704837,0.094202,1.641252,1.310244,,,,0.229767,1.215931,1.272492,1.147469,1.251871,,,0.512284,0.271267,0.277843,0.62435,2.002033,0.608479,0.289261,0.271554,1.141144,,0.337652,0.673066,6.072021,0.692414,0.163464,0.199348,,,0.486063,0.476949,0.100621,0.158208,0.441095,,0.439546,0.176904,1.297488,1.536346,,0.23009,,1.126133,0.293503,0.117558,,0.330236,,,0.037917,,0.213781,0.664254,4.829178,2.799023,0.348205,0.209162,5.726275,0.216555,,0.644091,2.282178,0.488514,0.196668,,0.129689,2.490487,,11.214541,0.076859,,0.624699,,24.531822,3.015053,,,1.258201,,,,,,,,,,,,,,,,,,,,,,,1.230402,0.703906,2.620968,0.990867,1.065337,0.238392,0.858523,0.519303,2.251652,1.132556,3.676397,0.327941,0.877587,1.036635,2.905316,0.430504,1.024187,0.983414,1.455683,1.196501,2.387454,0.367526,0.666519,2.049657,5.987072,0.83054,0.469949,2.856927,0.636976,0.574089,2.575339,1.296081,0.332884,,12.948317,2.496443,2.597201,0.949024,0.537851,5.322126,2.752984,1.592768,0.577166,0.98839,1.76074,2.8058,2.140402,1.060516,0.29042,0.361196,0.830843,1.321233,3.566627,1.082581,0.334362,1.052599,4.087422,1.15367,0.989264,0.721743,1.012077,0.860075,1.570267,1.116903,2.159656,0.213699,,2.14678,2.402831,0.799588,0.091162,3.505629,,2.711787,,,1.871303,0.634752,1.696168,1.476185,0.513353,0.77104,1.27206,1.566477,0.412833,1.980057,1.145401,1.064954,3.810795,1.78393,3.198278,0.63748,2.419951,1.712355,0.26877,3.381147,1.53448,4.895794,,,,,,,,,,,,0.2382
2018-01-03,0.134641,0.841112,0.3032,0.070381,0.151864,0.295131,0.256245,0.381502,0.097392,17.52465,0.709348,0.232138,0.254456,2.796269,1.548366,1.909205,0.348299,0.620767,1.625243,1.624676,0.394544,0.998348,0.368734,1.37132,0.284607,2.581918,2.124816,0.448217,,1.382319,1.711613,2.90844,1.556381,1.357181,1.286841,0.70267,0.478319,0.442297,,2.780141,2.588198,0.265867,1.410793,0.351377,3.591487,0.821114,1.44853,11.639368,0.49989,1.371194,0.257421,0.414102,4.542909,2.130231,2.719546,1.763583,3.050463,1.971212,0.587802,1.354661,0.645389,0.523799,1.003777,0.741471,4.390758,0.206491,2.208517,0.68152,0.564049,1.081635,0.601873,0.991081,0.423954,0.365741,,,0.723559,1.669904,,,1.040709,,0.550088,0.640142,0.638983,1.54639,0.132229,2.448824,0.53561,,,,0.297302,0.782771,1.457206,0.695688,1.377513,,,0.415779,0.304293,0.255766,0.801518,1.3618,0.647978,0.214909,0.104521,1.656153,,0.185941,1.018234,4.54377,0.793513,0.162987,0.129579,,,0.662286,0.649563,0.157916,0.172989,0.331051,,0.389583,0.184554,1.403242,2.132588,,0.213307,,0.656501,0.344633,0.11737,,0.307538,,,0.029282,,0.172272,0.733291,7.687154,5.951215,0.934137,0.225799,5.065786,0.468268,,1.205314,1.256805,0.462619,0.084705,,0.136793,4.160033,,11.272631,0.103074,,1.389156,,24.921889,9.559827,,,2.121359,,,,,,,,,,,,,,,,,,,,,,,1.751094,0.666247,4.053554,1.623052,0.686646,0.329368,0.591297,0.674627,2.014911,2.758057,2.756142,0.396938,0.772329,0.915076,2.646405,0.605422,0.963406,1.330384,1.791426,1.013331,2.719111,0.406225,0.74022,2.743943,6.490944,0.749823,0.507139,3.258463,1.070688,0.907824,2.818747,1.643665,0.416187,,15.131004,3.011499,3.157462,1.253921,0.431316,7.713564,2.149747,2.501858,0.316796,1.032761,1.577844,3.628051,2.926243,1.70326,0.435951,0.366811,1.393794,0.873821,3.536303,2.189481,0.635249,0.801056,7.629805,1.969507,2.893678,1.070051,0.726838,0.839801,0.845921,1.334491,4.548949,0.20887,,2.531889,3.764249,0.88419,0.102449,5.106739,,52.637692,,,3.27721,0.842624,1.94649,2.704735,1.015193,0.54811,1.33114,1.731873,0.593132,1.877066,2.116629,1.462908,2.412962,5.313857,3.189897,0.730041,3.504205,2.724678,0.264742,5.790069,2.18455,4.548199,,,,,,,,,,,,0.4117
2018-01-04,0.099217,0.53925,0.284922,0.117897,0.0956,0.233721,0.377336,0.338947,0.123686,29.190308,0.429413,0.316126,0.533808,2.337863,1.169592,1.601872,0.250554,0.458527,1.250453,0.767031,0.246027,0.785364,0.345218,0.838912,0.215502,2.958325,1.428181,0.397049,,1.969886,1.368287,1.489553,1.582884,1.063745,0.988444,0.421009,0.622506,0.569892,,2.692421,3.538338,0.175783,1.371963,0.199002,3.25677,1.064467,1.464047,16.493688,0.417301,0.798637,0.174672,0.574791,3.103428,1.183273,2.960015,1.622153,3.582364,1.328276,0.424842,1.672031,0.513187,0.388922,0.929681,0.535846,7.345308,0.249798,2.345941,1.607347,0.925646,0.739032,0.429247,1.538638,0.416811,0.235547,,,0.769032,2.679106,,,0.444761,,0.282846,0.385203,0.434081,1.226382,0.202249,1.528931,0.568171,,,,0.276222,1.289594,0.961423,0.963606,1.310559,,,0.260584,0.235229,0.155679,0.366449,0.968471,0.697868,0.15307,0.107171,0.979591,,0.155392,1.263828,1.768512,0.421387,0.166732,0.161393,,,0.914193,0.705772,0.095474,0.129597,0.23485,,0.268052,0.163592,0.617093,1.416842,,0.229942,,0.688681,0.167723,0.13005,,0.230901,,,0.094044,,0.712855,0.449121,5.172926,3.202215,0.742863,0.270381,4.718425,0.196585,,0.782419,1.51983,0.364822,0.106036,,0.085516,3.319256,,16.156684,0.217178,,1.097741,,41.367389,8.232846,,,1.658143,,,,,,,,,,,,,,,,,,,,,,,1.096176,0.544934,2.762832,1.034398,0.663324,0.276795,0.793419,0.638598,1.32981,1.61224,3.130224,0.461066,1.215449,1.266549,2.55666,0.429826,1.222215,1.072751,1.560096,1.291993,1.73039,0.379892,0.367969,2.376975,5.414693,0.949949,0.464927,3.173337,0.717251,0.761293,2.479312,1.509361,0.250188,,10.416138,1.692437,2.667773,1.256584,0.292291,8.865903,1.403563,1.869924,0.261294,0.827858,1.215449,3.393902,1.906851,1.385147,0.580053,0.198411,3.979691,4.876124,3.934656,1.945389,0.580141,1.272815,5.354041,1.734306,2.427091,0.764929,0.963365,0.69951,0.705811,1.040267,3.027725,0.176485,6.457239,3.033513,3.691217,0.88432,0.088477,3.351253,38.963014,42.305881,,,2.314575,1.032301,1.316763,1.830247,0.692955,0.678398,0.8233,1.98575,0.977343,1.99633,1.298326,0.83543,4.939156,2.565869,2.221054,0.690158,2.604764,1.601638,0.238096,5.333704,1.440557,4.526223,,,,,,,,,,,,0.2696
2018-01-05,0.110401,0.48576,0.215956,0.130148,0.154602,0.292806,0.4592,0.292514,0.154437,15.299083,0.67654,0.279587,0.446473,1.834856,1.761496,2.574259,0.232638,0.66366,2.230675,1.189741,0.403939,1.03067,0.654314,1.038166,0.202212,2.192747,1.414003,0.538001,,2.06406,1.199597,2.033316,1.529543,1.727406,0.951329,0.353429,0.393723,0.475491,,1.278508,2.681758,0.230951,1.46884,0.383948,1.907222,0.993656,1.189236,11.050441,0.401008,1.225331,0.27916,0.318334,2.655033,1.889228,1.975308,2.45124,2.615459,1.525928,0.553145,3.186559,0.683597,0.407734,0.944462,0.466846,4.41885,0.211516,1.338059,0.686377,1.088457,1.46062,0.382732,0.875157,0.603043,0.229629,,,0.533747,1.460755,,,0.537706,,0.320204,0.66034,0.43175,1.531048,0.122769,1.194168,0.478934,,,,0.314354,2.145114,0.939969,0.914998,1.399551,,,0.405022,0.21752,0.323708,0.389755,0.735038,0.584802,0.151132,0.083459,0.712729,,0.196195,1.096002,18.289779,0.760666,0.286959,0.104515,,,0.498628,0.46491,0.201825,0.134324,0.208975,,1.419424,0.214183,0.749718,1.816692,,0.140534,,0.62205,0.264107,0.244097,,0.210702,,,0.063145,,0.290681,0.438878,4.996807,4.520165,0.364383,0.252046,4.492523,0.223565,,0.946331,1.00264,0.361884,0.105775,,0.111411,4.083061,,11.707614,0.13738,,0.64568,,38.349046,7.053065,,,1.379553,,,,,,,,,,,,,,,,,,,,,,,0.7154,0.868357,2.215606,0.994603,1.440057,0.303945,0.578636,0.5855,1.426846,8.05864,3.920743,0.287615,0.7331,0.650107,1.927911,0.46439,0.671003,1.30955,1.347417,0.84268,2.985407,0.552219,0.494642,4.184087,4.185409,0.611099,0.348983,3.08154,0.416396,0.488908,2.12371,1.057489,0.25022,,6.601691,4.327899,2.506785,0.987704,0.403629,5.252733,1.75931,1.239019,0.361238,0.795158,0.908614,2.519795,1.552108,1.033195,0.432758,0.312604,1.989882,3.654223,4.686091,1.76687,0.462411,0.746024,4.685377,1.598673,1.707812,0.668734,0.613566,0.697188,0.730576,0.921259,1.973589,0.468381,3.742209,1.832911,2.323121,1.152454,0.089673,3.281102,46.470486,33.276478,,,1.713694,1.776281,3.977573,1.872584,0.800658,0.555842,0.774079,3.19613,1.270774,3.998598,1.346724,2.066056,3.303382,1.848738,1.580448,0.690969,1.769294,2.870516,0.529362,3.17427,1.512319,4.475911,,,,,,,,,,,,0.285
2018-01-08,0.111693,0.928036,0.475777,0.074094,0.154019,0.371448,0.253956,0.649523,0.169602,12.278817,0.439105,0.234023,0.35049,4.539107,2.536722,2.68422,0.31925,0.460329,2.370574,1.07974,0.464933,0.800014,0.605503,1.342083,0.335183,3.824953,2.222007,0.557746,,1.434977,1.934035,1.833002,2.704431,1.112388,1.302503,0.620585,0.314417,0.34779,,3.580949,3.707557,0.178249,1.050837,0.447461,1.880415,0.96306,1.41932,10.447518,0.595477,1.417905,0.37377,0.415576,2.901049,1.931569,3.337482,2.384593,3.409687,2.249564,0.895275,2.053216,0.939622,0.425403,1.606671,1.000285,4.347073,0.378504,1.449578,1.006657,0.821363,1.471942,0.384688,0.838207,0.361544,0.20622,,,0.454901,1.192562,,,0.960124,,0.824895,1.127353,0.756804,1.401116,0.114341,2.406038,0.48597,,,,0.563319,1.917979,1.767952,0.860115,2.067471,,,0.392794,0.387593,0.227594,0.886007,2.106499,0.460914,0.107674,0.079112,1.134282,,0.185006,2.132108,10.273457,0.964605,0.175412,0.081038,,,0.834917,0.679848,0.69713,0.106044,0.394133,,1.121657,0.210289,2.115395,3.039103,,0.134032,,1.368589,0.422456,0.153318,,0.270643,,,0.039646,,0.235175,0.624253,5.927948,5.589694,0.659491,0.469981,4.750851,0.444826,,0.903894,1.091354,0.45616,0.107436,,0.209994,2.952261,,27.333029,0.101663,,1.360133,,31.557745,6.400392,,,1.941052,,,,,,,,,,,,,,,,,,,,,,,1.275932,0.855669,3.192477,1.328155,1.675394,0.475355,2.284177,0.579199,3.30306,5.035801,4.710329,0.440305,0.770757,0.801581,1.784018,1.01357,1.712319,1.32088,1.850717,1.232248,3.013241,0.343304,1.075487,3.70804,5.327696,0.75563,0.397651,2.782036,0.482307,0.957249,3.766547,1.403202,0.296421,,5.966212,4.431,1.972016,1.202346,0.552896,5.49993,1.944271,1.154764,0.89583,0.944762,1.678251,2.470967,2.247069,1.6738,0.373056,0.329416,1.424069,2.4011,3.750915,1.829724,0.570663,0.960322,4.964989,2.178694,1.80209,0.647171,0.677174,1.087239,0.917657,1.201232,3.128576,0.430578,3.459713,2.144305,2.51203,2.380242,0.13619,3.292016,39.734243,39.215531,,,2.273093,1.329271,2.861457,2.974221,0.831762,0.694556,1.044611,2.659713,1.396859,2.120895,0.888844,0.607822,4.205593,4.968911,1.92977,0.638575,1.668437,1.798496,1.141677,7.973577,3.041682,5.152982,,,,,,,,,,,,0.1992
2018-01-09,0.093281,0.750973,0.381738,0.073178,0.121327,0.226747,0.184395,0.464175,0.116963,10.49188,0.376795,0.183982,0.283994,2.374548,1.466371,1.787599,0.193261,0.398956,1.246178,0.662269,0.235877,0.737749,0.439767,1.169356,0.2128,4.17536,1.465494,0.402984,,1.296759,1.904323,1.667625,1.895471,1.432366,1.051033,0.328121,0.289594,0.774016,,3.443312,2.015935,0.318806,1.210668,0.278111,2.405074,1.627913,1.78875,9.955592,0.325718,1.232309,0.147293,0.514186,2.882459,1.009241,4.487897,1.465071,2.431621,1.311879,0.517811,1.549935,0.491188,1.281253,1.352021,0.586833,6.366375,0.195585,1.802553,1.203341,0.694117,0.947823,0.860613,1.166582,0.614532,0.230775,,,0.355739,0.822839,,,0.406607,,0.448333,0.788559,1.003884,1.03422,0.113763,4.335584,0.358218,,,,0.278257,1.247879,0.7868,0.800529,1.863329,,,0.333763,0.215663,0.208845,0.56568,1.184116,0.406168,0.255387,0.085926,1.144216,,0.144933,1.325038,7.136497,0.464849,0.156479,0.06201,,,0.658675,1.019868,0.398476,0.132665,0.272003,,0.633595,0.148464,1.21619,1.521129,,0.109731,,0.750512,0.179262,0.090541,,0.259668,,,0.029128,,0.225842,0.336216,3.736869,3.579221,0.524127,0.316784,3.515486,0.236209,,0.917769,1.226343,0.331803,0.095532,,0.165466,1.984435,,16.768486,0.127759,,1.810966,,23.637252,4.443026,,,1.223339,,,,,,,,,,,,,,,,,,,,,,,0.794625,0.492791,2.823597,2.738313,0.667346,0.276688,2.500714,0.705382,2.182991,2.851648,3.564084,0.755896,0.935363,1.215036,1.325028,0.387964,0.86897,1.287761,1.644055,0.730004,6.070305,0.298472,0.593957,2.375258,3.618657,1.023156,0.50238,2.246001,0.458411,0.717109,1.47657,2.170455,0.390679,,5.510528,1.732202,2.809855,1.0747,0.431603,3.030113,2.300626,1.522629,0.627543,1.076154,1.134376,2.033264,1.415796,0.96553,0.560447,0.394385,1.486674,1.727932,2.153198,1.253945,0.459071,1.001303,3.586691,1.370012,1.519795,0.423373,0.706883,0.782056,0.96461,0.828486,2.633127,0.225903,1.680745,1.854165,3.427985,1.664846,0.06602,2.826294,32.776993,39.137766,,,1.70924,0.930882,1.496429,1.789373,2.020234,0.891329,0.832711,1.937166,1.074295,1.749806,0.803714,0.892362,1.749506,2.98467,2.991406,0.505336,1.925416,2.525065,0.526981,3.487068,1.928964,3.908902,,,,,,,,,,,,0.1571
2018-01-10,0.322661,0.440668,0.259688,0.086269,0.380389,0.453176,0.227487,0.31076,0.142951,14.913844,0.418912,0.374995,0.491261,2.054473,1.530959,1.640158,0.387457,0.317976,1.220953,0.877938,0.23107,0.671605,0.404434,1.364652,0.460529,4.693442,1.40914,0.416728,,1.306616,1.312607,2.392042,1.610211,0.863683,1.079254,,0.291514,0.515907,,4.707907,3.148422,0.254892,0.709515,0.214818,2.432203,2.138047,1.60165,9.043729,0.523273,1.045686,0.493366,0.379831,3.303557,1.217557,3.601824,6.131176,2.960601,1.246218,0.868412,1.220181,0.535926,0.517786,1.409993,0.474607,9.697221,0.217019,2.438475,0.859103,0.82093,0.950704,0.608554,0.798212,0.377908,0.138127,,,0.657045,1.637597,,,0.531576,,0.442889,0.619244,0.768363,1.233392,0.130066,3.795266,0.514683,,,,0.328784,0.929775,0.886647,0.785103,3.406459,,,1.930122,0.321275,0.301488,0.613853,0.742348,0.634992,0.114348,0.142584,0.764468,,0.592192,1.14528,9.691655,0.640198,0.177625,0.092258,,,0.569038,0.731176,0.237125,0.078678,0.475182,,1.061826,0.159008,1.408599,1.919569,,0.136504,,0.707372,0.227157,0.121701,,1.161689,,,0.070527,,0.211017,0.643562,5.390816,3.413279,0.331203,0.249648,2.594256,0.20577,,0.729611,1.330046,0.464244,0.164549,,0.335961,3.706412,,24.047019,0.134365,,1.350724,,22.025555,4.30002,,,1.237524,,,,,,,,,,,,,,,,,,,,,,,1.420545,0.467286,2.264838,2.146355,0.615702,0.24774,1.787624,0.706819,1.945465,3.657694,2.446235,0.422948,0.894949,0.905565,1.150066,0.440741,1.017022,1.820326,1.438527,0.789206,5.116349,0.518625,0.642289,4.113504,5.797986,0.902216,0.62187,2.159383,0.456549,0.733359,2.046757,1.481165,0.315278,,8.60313,1.87504,1.822976,0.896653,0.391108,3.725786,1.458987,0.907168,0.627048,1.251652,1.02073,2.391007,1.145658,1.004272,0.603902,0.329187,1.448729,3.747234,3.701463,1.450212,0.618172,0.693361,4.443509,1.486026,2.147111,0.923435,0.677736,0.910177,1.52426,0.828097,2.428101,0.282293,1.648361,2.208067,2.168804,1.033629,0.073333,2.808999,32.048831,25.985386,,,1.473087,0.955686,1.924136,1.676068,1.873683,0.589334,0.643127,1.942612,1.753536,3.509717,1.143727,0.723561,1.440362,2.800938,3.072186,0.872881,1.902613,1.808625,0.420759,2.664446,1.7182,6.044268,,,,,,,,,,,,0.2122
2018-01-11,0.13456,0.38043,0.252666,0.075791,0.228041,0.312889,0.113977,0.383102,0.13194,12.515978,0.268668,0.182018,0.171156,1.788881,1.155206,2.106953,0.262129,0.289114,1.006912,0.815466,0.179573,0.7,0.353061,0.701139,0.220852,2.908111,0.955639,0.329515,,0.738127,1.32365,2.217464,1.52541,0.640625,0.650013,,0.263311,0.307092,,2.520361,2.448605,0.207158,0.945875,0.194787,1.928795,0.96159,1.392704,8.401858,0.324539,0.687398,0.435214,0.403249,2.559849,1.053159,2.666121,7.739875,2.643162,3.02951,1.296855,0.750968,0.412975,0.181677,1.11562,0.512736,6.577388,0.178511,1.60477,0.55929,1.714287,0.583505,0.215881,0.543184,0.448203,0.163574,,,0.400613,1.020229,,,0.404479,,0.25263,0.467578,1.388618,1.497278,0.084681,2.407495,0.476458,,,,0.282321,1.008524,0.927449,0.516418,1.65646,,,0.943593,0.235822,0.18306,0.234737,0.866417,0.501472,0.101656,0.13625,1.012022,,0.281887,0.936658,9.842623,0.281557,0.138026,0.073085,,,0.521851,0.511734,0.263546,0.08775,0.159695,,0.577435,0.238814,0.744519,1.099264,,0.122949,,0.512916,0.222066,0.072467,,0.506321,,,0.038803,,0.126757,0.624629,4.025342,2.81913,0.41001,0.236787,2.319072,0.202149,,0.459831,1.16726,0.364598,0.116146,,0.283382,3.30713,,17.504704,0.080374,,0.801675,,22.212425,5.572798,,,3.206915,,,,,,,,,,,,,,,,,,,,,,,0.853457,0.41454,3.241783,1.115676,0.566598,0.187898,1.819912,0.497446,1.51794,3.830836,3.091881,0.551791,0.531515,0.525589,1.106792,0.399882,0.741936,1.145825,2.207918,0.569626,2.584836,0.408608,0.435453,5.272031,4.248209,0.671221,0.554886,3.958938,0.384537,1.188937,2.709594,1.540589,0.327332,,5.041094,1.729666,1.524914,0.9283,0.335399,4.009244,1.080562,0.878491,0.50011,0.777536,0.732584,7.695148,1.830327,1.152144,0.453996,0.185998,1.07788,1.531169,2.383921,1.470245,0.433286,0.610213,2.752405,0.921845,1.408416,0.631108,0.43534,0.951266,2.861038,0.670267,2.192788,0.243155,1.748353,1.320806,1.496038,0.690377,0.054255,6.070031,37.90078,20.958194,,,2.088027,0.810449,3.850409,3.852598,1.164318,0.757687,0.827316,1.401073,0.643278,1.931826,1.405644,0.416223,3.089535,4.127502,2.509093,0.973521,2.023212,1.173159,0.334628,2.383908,1.590576,4.923164,,,,,,,,,,,,0.2869
2018-01-12,0.086122,0.381357,0.308818,0.096549,0.216034,0.213147,0.154099,0.432301,0.258487,11.352783,0.306457,0.233622,0.202769,1.090989,1.065791,1.601086,0.236242,0.268027,1.187853,0.712282,0.182131,0.730156,0.362723,1.110584,0.182626,1.944018,0.886691,0.471605,,0.842615,1.314196,1.240827,1.25474,1.561647,0.837659,,0.219945,0.256251,,2.62517,2.155203,0.192129,1.454963,0.211722,1.489119,1.118578,0.894282,7.900548,0.334484,1.379903,0.518718,0.366091,1.838277,2.389088,2.412489,5.170731,1.933381,1.44384,1.847543,0.6822,0.497866,0.371662,0.971546,0.396251,11.230083,0.167871,1.86021,0.749825,0.889642,1.085016,0.516523,0.821834,0.314523,0.123788,,,0.374626,0.638134,,,0.331919,,0.340352,0.375624,1.279786,1.130783,0.076161,1.345806,0.501517,,,,0.18509,0.596277,0.897849,0.475464,1.410046,,,0.72933,0.169536,0.158052,0.414128,0.664569,0.355722,0.21151,0.117426,1.18407,,0.250524,1.067783,6.481492,0.297049,0.132006,0.081173,,,0.672422,0.40606,0.244394,0.10871,0.164513,,0.483172,0.086489,0.905033,0.800118,,0.089484,,0.360348,0.194556,0.076225,,0.42084,,,0.029711,,0.138005,0.44143,3.637349,2.368061,0.256297,0.197115,2.314993,0.216992,,0.487985,0.982806,0.416972,0.090497,,0.278539,2.26482,,16.984127,0.068921,,1.665407,,24.893935,3.218221,,,1.676854,,,,,,,,,,,,,,,,,,,,,,,0.800326,0.553099,1.882879,1.927953,0.432452,0.180252,1.272235,0.398035,1.485144,2.416843,1.861523,0.329187,0.589697,0.740643,1.200585,0.501688,0.70881,1.431743,1.336356,0.772726,2.419255,0.369345,0.360315,3.10108,4.19037,0.845481,0.309803,2.549266,0.443387,1.610181,1.850476,1.304626,0.425381,,4.776484,1.540979,3.906996,0.608069,0.318938,3.47557,0.876922,2.64186,0.541688,0.468519,0.553912,5.137789,1.250938,0.907909,0.406014,0.242575,0.842911,1.240016,2.649565,1.099324,0.493471,0.508933,2.397455,0.799775,1.230164,0.275757,0.436742,0.60684,1.564614,1.72163,1.800002,0.157521,1.03842,1.533452,1.481905,0.889587,0.056416,3.639083,30.261959,17.627767,,,1.460344,0.506517,2.218437,2.78181,0.915449,0.437416,0.577488,1.187971,0.76533,1.577617,0.756121,0.491766,1.815295,2.93005,1.785471,0.654523,1.911001,1.383793,0.514526,4.037259,1.411476,5.650916,,,,,,,,,,,,0.166
