date,建设银行,中国银行,华夏银行,宝钢股份,陕西煤业,金地集团,上汽集团,爱尔眼科,迈瑞医疗,汇川技术,恒立液压,通策医疗
2015-01-05,1.44435,1.26937,1.252455,1.083672,2.083877,1.845474,1.79808,9.252553,,7.260093,2.548335,12.437643
2015-01-06,1.423478,1.309576,1.230255,1.040151,2.106651,1.721922,1.878011,10.06236,,7.533102,2.473006,12.526952
2015-01-07,1.383821,1.303833,1.215455,1.024193,2.192056,1.703154,1.87725,9.774578,,7.284253,2.526288,12.064645
2015-01-08,1.325379,1.243523,1.17013,0.985024,2.109498,1.643723,1.837665,9.771231,,7.298749,2.528125,12.13294
2015-01-09,1.335815,1.283729,1.187705,0.961813,2.007013,1.60306,1.807215,9.774578,,7.293917,2.59243,12.545339
2015-01-12,1.304507,1.263626,1.171055,0.921193,1.935842,1.60306,1.873444,10.202905,,7.62491,2.425236,12.597874
2015-01-13,1.289897,1.275114,1.163655,0.918292,1.958617,1.588985,1.914552,10.105862,,8.388367,2.443609,13.049674
2015-01-14,1.321205,1.318192,1.18493,0.903785,1.907374,1.607752,1.852129,9.874967,,8.64688,2.4087,12.697691
2015-01-15,1.367123,1.398605,1.25523,0.93425,1.961463,1.681259,1.878011,9.868274,,8.424607,2.449121,12.595247
2015-01-16,1.385908,1.430195,1.254305,0.929898,1.970004,1.656235,1.891714,10.052321,,8.567715,2.425236,12.621515
2015-01-19,1.248152,1.286601,1.128505,0.842856,1.773573,1.490455,1.739463,9.978703,,8.127973,2.25253,12.290545
2015-01-20,1.239804,1.277986,1.128505,0.854461,1.824816,1.495147,1.776004,10.975904,,8.939804,2.291113,13.388525
2015-01-21,1.308682,1.404348,1.198805,0.887827,1.870365,1.562397,1.823201,11.072947,,8.835909,2.324185,13.383271
2015-01-22,1.294071,1.389989,1.18678,0.900884,1.913067,1.55927,1.832336,11.511313,,8.951885,2.355419,13.485714
2015-01-23,1.296158,1.389989,1.208055,0.890729,1.878905,1.579601,1.811021,10.85209,,8.529056,2.3003,13.24668
2015-01-26,1.283635,1.372758,1.196955,0.906686,1.878905,1.565525,1.796557,10.94244,,8.616038,2.349907,13.598664
2015-01-27,1.256501,1.32968,1.16643,0.886377,1.844743,1.518607,1.841471,10.865475,,8.468652,2.327859,13.532996
2015-01-28,1.246065,1.306704,1.150705,0.874771,1.728024,1.499839,1.817872,10.758393,,8.301937,2.370117,13.548756
2015-01-29,1.22728,1.263626,1.12388,0.877672,1.747951,1.477944,1.782094,10.694813,,8.456571,2.314998,13.485714
2015-01-30,1.221019,1.263626,1.12388,0.861715,1.713789,1.495147,1.724238,10.791856,,8.210123,2.316835,13.535623
2015-02-02,1.183449,1.192822,1.10168,0.828349,1.676781,1.463868,1.671712,10.594424,,8.021662,2.237831,13.567143
2015-02-03,1.21267,1.236145,1.12573,0.845757,1.682474,1.495147,1.71282,11.039483,,8.149718,2.274577,13.766776
2015-02-04,1.193885,1.192822,1.095205,0.929898,1.682474,1.481071,1.670189,10.862129,,8.253613,2.248855,13.572397
2015-02-05,1.177187,1.192822,1.09613,0.896532,1.639772,1.457612,1.661054,10.641272,,8.328515,2.173526,13.661706
2015-02-06,1.145879,1.158164,1.076705,0.932799,1.579989,1.380978,1.675518,10.396995,,7.818704,2.122082,13.567143
2015-02-09,1.152141,1.16394,1.08318,0.961813,1.608457,1.38567,1.711297,10.376904,,7.601249,2.15699,13.517235
2015-02-10,1.164664,1.184157,1.10538,0.958912,1.622691,1.420077,1.750121,10.447222,,7.925015,2.168014,13.406912
2015-02-11,1.16049,1.175493,1.09983,0.941503,1.622691,1.421641,1.760017,10.939447,,7.915351,2.190062,13.635439
2015-02-12,1.156315,1.172605,1.106305,0.929898,1.631231,1.418513,1.750882,10.798811,,7.87186,2.248855,14.029451
2015-02-13,1.166751,1.187046,1.143305,0.941503,1.685321,1.45292,1.74327,10.849038,,8.17388,2.234157,14.386688
2015-02-16,1.164664,1.181269,1.12758,0.938602,1.696708,1.456048,1.763062,11.190582,,8.359925,2.331534,15.826145
2015-02-17,1.168838,1.184157,1.132205,0.960362,1.679628,1.466996,1.795796,11.056643,,8.251197,2.329696,15.855039
2015-02-25,1.156315,1.169716,1.09798,0.947306,1.691015,1.426333,1.839188,10.825599,,8.388919,2.298462,15.671167
2015-02-26,1.185536,1.19571,1.130355,0.960362,1.739411,1.477944,1.881818,10.982977,,8.270527,2.309486,15.673794
2015-02-27,1.187623,1.187046,1.111855,0.969066,1.728024,1.481071,1.854413,11.160446,,8.649864,2.327859,15.723702
2015-03-02,1.195972,1.194987,1.111855,1.005334,1.739411,1.498275,1.848323,11.261638,,8.683691,2.326022,16.049418
2015-03-03,1.154228,1.154282,1.07393,0.958912,1.685321,1.438845,1.784377,10.956907,,8.328515,2.311323,15.939095
2015-03-04,1.147966,1.136836,1.069305,0.954559,1.691015,1.448228,1.811021,11.81752,,8.529056,2.313161,16.551127
2015-03-05,1.116658,1.104854,1.04618,0.921193,1.673934,1.432589,1.77372,11.53623,,8.606373,2.353581,15.973243
2015-03-06,1.125007,1.121478,1.04988,0.91394,1.696708,1.429461,1.729567,10.987045,,8.299521,2.392165,15.395359
2015-03-09,1.18971,1.180041,1.108155,0.925546,1.708096,1.451356,1.760017,11.15448,,8.81658,2.38849,15.371718
2015-03-10,1.162577,1.15076,1.08133,0.915391,1.736564,1.429461,1.747837,11.224802,,8.857654,2.449121,15.865546
2015-03-11,1.177187,1.174185,1.085955,0.912489,1.713789,1.432589,1.795035,11.151131,,8.927723,2.443609,16.099327
2015-03-12,1.218931,1.223963,1.143305,0.922644,1.73087,1.46856,1.881056,11.047322,,8.724765,2.495053,16.3226
2015-03-13,1.21267,1.215179,1.145155,0.932799,1.799194,1.474816,1.882579,11.084157,,8.787586,2.474843,16.270065
2015-03-16,1.225193,1.223963,1.158105,0.957461,1.819122,1.496711,1.894759,11.352052,,9.079941,2.528125,16.280572
2015-03-17,1.237716,1.232748,1.17198,0.964714,1.841897,1.520171,1.912268,11.221453,,9.210414,2.529962,16.012644
2015-03-18,1.275286,1.267886,1.193255,1.005334,1.91022,1.567089,1.915313,11.352052,,9.333638,2.535474,16.023151
2015-03-19,1.260676,1.250317,1.17383,0.990827,1.989932,1.545194,1.881056,11.773987,,9.722641,2.533637,15.686928
2015-03-20,1.275286,1.282526,1.182155,0.992278,2.024094,1.596805,1.881056,11.542927,,8.822811,2.539149,15.734209
2015-03-23,1.289897,1.297167,1.19418,1.012587,2.035481,1.492293,1.93815,11.680224,,8.976252,2.636526,16.246424
2015-03-24,1.281548,1.300095,1.18308,1.066263,2.012706,1.455057,1.941957,12.12225,,9.635142,2.583244,16.277945
2015-03-25,1.248152,1.259101,1.156255,1.021292,2.0184,1.432143,1.887147,12.125599,,9.932996,2.6402,17.270855
2015-03-26,1.248152,1.186788,1.16273,1.035799,2.160741,1.452193,1.886385,11.727105,,9.499753,2.711855,17.10537
2015-03-27,1.25024,1.189541,1.180305,1.019187,2.194903,1.526664,1.878773,11.717059,,9.3418,2.669597,17.423207
2015-03-30,1.245849,1.228091,1.22008,1.048018,2.3771,1.632643,1.932822,11.820868,,9.427546,2.746764,18.014225
2015-03-31,1.227735,1.206063,1.193255,1.026395,2.32301,1.608296,1.892475,11.594815,,9.42529,2.72397,18.029985
2015-04-01,1.237799,1.214323,1.19973,1.029278,2.542216,1.602568,1.966317,11.953818,,9.605808,2.819098,18.166576
2015-04-02,1.229748,1.200556,1.208055,1.020628,2.579225,1.589678,1.945763,12.274009,,9.860789,2.822757,17.843486
2015-04-03,1.231761,1.203309,1.224705,1.030719,2.525135,1.588246,1.83428,12.493939,,9.948792,2.881298,17.964316
2015-04-07,1.263964,1.230845,1.26818,1.04946,2.527982,1.608296,1.82449,12.396911,,9.942022,2.892274,17.880261
2015-04-08,1.280065,1.247366,1.291306,1.055226,2.471045,1.626914,1.832182,11.872961,,9.483958,2.866662,17.861873
2015-04-09,1.28409,1.236352,1.291306,1.088382,2.55645,1.741485,1.782531,12.202856,,9.059741,2.738605,18.374089
2015-04-10,1.30623,1.255627,1.349581,1.091265,2.564991,1.692792,1.799315,12.374271,,9.224464,2.804463,18.163236
2015-04-13,1.398813,1.28867,1.375481,1.099914,2.573531,1.708546,1.788126,13.040528,,9.447855,2.912397,19.978795
2015-04-14,1.390762,1.274902,1.418956,1.088382,2.496667,1.678471,1.788126,13.509496,,9.62386,2.826416,21.977693
2015-04-15,1.416927,1.29693,1.560482,1.055226,2.382794,1.6842,1.800713,13.949355,,9.409495,2.700187,21.109382
2015-04-16,1.44913,1.321713,1.587307,1.076849,2.471045,1.748646,1.932882,14.130473,,9.201899,2.672747,21.369112
2015-04-17,1.447117,1.357509,1.481504,1.151811,2.522288,1.748646,1.927987,13.719723,,9.086819,2.698358,22.935127
2015-04-20,1.376674,1.305191,1.419189,1.171993,2.54791,1.694225,1.906308,12.83677,,8.7664,2.654453,20.640851
2015-04-21,1.390762,1.316205,1.44903,1.199382,2.630468,1.73146,1.972043,12.962351,,8.7664,2.731287,21.417493
2015-04-22,1.408877,1.338234,1.464828,1.21524,2.704485,1.757239,1.976239,13.190518,,8.653576,2.795316,21.944591
2015-04-23,1.38875,1.321713,1.460439,1.267136,2.974933,1.777289,1.958756,12.940768,,9.169655,2.797145,21.259618
2015-04-24,1.350509,1.283163,1.414801,1.191474,2.974933,1.735757,1.900015,12.817434,,9.232685,2.881298,21.119202
2015-04-27,1.404851,1.324466,1.455173,1.31048,3.036326,1.770128,1.919595,12.866768,,9.113146,2.890445,21.492693
2015-04-28,1.437054,1.393305,1.494669,1.352982,2.833904,1.751766,1.891623,12.2871,,8.734972,2.745826,21.269569
2015-04-29,1.404851,1.368523,1.476237,1.31898,3.027651,1.823034,1.909805,12.672518,,9.380477,2.754954,20.876676
2015-04-30,1.311455,1.263384,1.369321,1.270811,2.923548,1.892876,1.802414,12.543017,,9.471761,2.795119,21.37628
2015-05-04,1.321028,1.260774,1.366785,1.398318,2.932223,1.894302,1.81176,12.518351,,10.470642,2.83711,21.37628
2015-05-05,1.254019,1.198127,1.280569,1.296313,2.865713,1.842989,1.720304,12.336434,,10.900912,2.691055,20.491059
2015-05-06,1.244446,1.177244,1.260282,1.226893,2.784745,1.804504,1.692934,12.358017,,10.73492,2.654541,20.411025
2015-05-07,1.223386,1.156362,1.268735,1.136222,2.718235,1.882899,1.692934,12.0836,,9.920245,2.674624,19.460321
2015-05-08,1.238703,1.172024,1.272961,1.202808,2.857038,1.905705,1.691599,12.675601,,10.911833,2.703835,20.377071
2015-05-11,1.255933,1.190296,1.303391,1.231143,2.940898,1.981249,1.728982,13.230602,,11.532121,2.873623,22.0117
2015-05-12,1.261677,1.195516,1.307617,1.256644,2.94379,2.014032,1.716299,13.135018,,11.477519,2.901009,22.419144
2015-05-13,1.275079,1.190296,1.287331,1.24106,2.862822,2.055367,1.67758,13.128852,,11.11714,2.966733,22.205721
2015-05-14,1.263592,1.187685,1.28395,1.204225,2.85993,2.06677,1.641532,12.715684,,11.444757,2.941174,21.582428
2015-05-15,1.231045,1.158972,1.252675,1.156056,2.692209,1.981249,1.62017,12.271684,,11.248187,2.875449,21.427211
2015-05-18,1.20807,1.130259,1.229853,1.151806,2.72691,1.951316,1.59013,12.706434,,11.687193,3.021504,21.23319
2015-05-19,1.244446,1.164193,1.28564,1.182974,2.773178,2.025435,1.64754,13.110351,,12.272536,3.063494,21.196811
2015-05-20,1.242532,1.158972,1.30001,1.190058,2.796312,2.012607,1.67491,13.637602,,12.340244,3.043412,22.120836
2015-05-21,1.242532,1.158972,1.305926,1.192891,2.836796,1.996928,1.687593,14.57802,,12.938691,3.107311,24.332678
2015-05-22,1.276993,1.192906,1.36763,1.260894,3.120186,2.025435,1.721639,14.087769,,12.440713,3.266145,26.765218
2015-05-25,1.307626,1.219009,1.393833,1.313313,3.273448,2.061069,1.761025,14.331353,,12.318402,3.392117,26.765218
2015-05-26,1.311455,1.221619,1.390452,1.337398,3.290799,2.078173,1.765031,15.15498,,12.69407,3.44141,26.765218
2015-05-27,1.294224,1.213788,1.374393,1.341648,3.527921,2.075322,1.724977,14.89239,,13.336199,3.452364,26.765218
2015-05-28,1.217643,1.14331,1.276342,1.212597,3.175129,1.891451,1.612827,14.102736,,12.831669,3.107311,26.765218
2015-05-29,1.219557,1.130259,1.26958,1.177183,3.045001,1.892876,1.600811,15.512392,,13.486903,3.090879,26.765218
2015-06-01,1.280822,1.174634,1.335511,1.248012,3.273448,1.949891,1.665564,17.06394,,14.836686,3.260668,26.765218
2015-06-02,1.278908,1.169413,1.344808,1.280593,3.270557,1.978398,1.657553,18.017078,,15.8108,3.587465,26.765218
2015-06-03,1.273164,1.169413,1.394679,1.250845,3.178021,2.031136,1.676245,17.36623,,15.987714,3.85584,26.765218
2015-06-04,1.324857,1.22945,1.448775,1.270677,3.282124,2.088151,1.659556,17.986885,,15.004862,3.799244,26.765218
2015-06-05,1.319113,1.22684,1.419191,1.351423,3.282124,2.14659,1.682921,17.510381,,15.15775,3.874097,26.765218
2015-06-08,1.411011,1.349524,1.500336,1.374088,3.25899,2.162269,1.776379,17.14028,,13.650712,3.888702,26.765218
2015-06-09,1.389951,1.380847,1.471597,1.34859,3.403577,2.170821,1.743001,17.996138,,13.515297,3.784639,26.765218
2015-06-10,1.370805,1.344303,1.442013,1.327341,3.3255,2.209306,1.747674,18.505026,,13.973961,3.896005,26.765218
2015-06-11,1.353575,1.307759,1.451311,1.34009,3.311041,2.175097,1.736993,18.070158,,14.181452,3.830281,26.765218
2015-06-12,1.361233,1.331252,1.452156,1.355672,3.380443,2.175097,1.742333,18.148804,,13.923726,4.053014,26.765218
2015-06-15,1.321028,1.294708,1.395524,1.375505,3.412252,2.173672,1.692934,17.41323,,12.729016,4.228279,26.765218
2015-06-16,1.30954,1.260774,1.360023,1.283427,3.305258,2.139463,1.640197,17.181917,,12.320586,3.978161,26.765218
2015-06-17,1.340173,1.292097,1.366785,1.308925,3.339958,2.129486,1.65288,17.750946,,13.008582,4.098656,26.765218
2015-06-18,1.282737,1.234671,1.31776,1.276344,3.201155,2.089576,1.573441,16.182645,,11.851002,3.874097,26.765218
2015-06-19,1.223386,1.182465,1.244223,1.168683,2.880172,1.887175,1.501344,14.896546,,11.971128,3.487052,26.765218
2015-06-23,1.263592,1.23206,1.289021,1.204098,2.842579,1.92851,1.556752,15.715393,,12.833853,3.514438,26.765218
2015-06-24,1.301882,1.252943,1.3017,1.259345,2.94379,1.988375,1.569435,15.724646,,12.873167,3.578337,26.765218
2015-06-25,1.286566,1.237281,1.270426,1.272094,2.67775,1.911406,1.507352,15.081596,,11.992969,3.333695,26.765218
2015-06-26,1.240617,1.182465,1.188435,1.157351,2.403035,1.720408,1.402545,13.624325,,10.793891,2.999595,26.765218
2015-06-29,1.267421,1.190296,1.196888,1.157351,2.249773,1.639163,1.400542,13.56881,,9.714939,3.072623,26.765218
2015-06-30,1.365062,1.276436,1.28564,1.238096,2.365442,1.803079,1.508687,14.924304,,10.531866,3.328218,26.765218
2015-07-01,1.232959,1.239891,1.249294,1.184266,2.163021,1.720408,1.443266,14.915051,,9.952614,3.472447,26.765218
2015-07-02,1.280822,1.307759,1.270426,1.080855,1.980841,1.756042,1.411891,14.512567,,8.960863,3.165732,26.765218
2015-07-03,1.204241,1.164193,1.233234,0.973194,1.784203,1.703304,1.352478,14.799395,,8.995969,2.849889,26.765218
2015-07-06,1.299968,1.279046,1.316915,1.018525,1.709018,1.874347,1.461958,14.618971,,9.237324,2.565083,26.765218
2015-07-07,1.430156,1.40695,1.387071,1.062439,1.807337,2.001204,1.54073,13.157074,,8.328951,2.565083,26.765218
2015-07-08,1.30954,1.459156,1.281076,0.956195,1.628049,1.801653,1.534722,13.157074,,8.776555,2.565083,26.765218
2015-07-09,1.347831,1.461767,1.341935,1.052523,1.789986,1.981249,1.684256,13.157074,,9.709695,2.565083,26.765218
2015-07-10,1.363147,1.443495,1.365264,1.155934,1.969274,2.073897,1.743001,14.47093,,10.680664,2.565083,26.765218
2015-07-13,1.307626,1.359965,1.322663,1.1616,2.165912,1.992652,1.658221,15.918949,,11.748731,2.822504,26.765218
2015-07-14,1.282737,1.365186,1.310491,1.073772,2.003975,1.852966,1.552079,16.191898,,11.514815,3.105485,26.765218
2015-07-15,1.294224,1.40173,1.337877,1.004359,1.804445,1.760318,1.582119,14.572708,,10.362892,2.795119,26.765218
2015-07-16,1.276993,1.365186,1.311505,1.024191,1.824687,1.737512,1.586792,14.706869,,10.850584,2.66367,26.765218
2015-07-17,1.275079,1.349524,1.336863,1.055356,1.925898,1.788825,1.626845,15.844929,,11.607499,2.784165,26.765218
2015-07-20,1.265506,1.346914,1.327734,1.042607,1.899872,1.751766,1.608821,15.729272,,11.373583,2.930219,26.765218
2015-07-21,1.246361,1.326031,1.301362,1.038357,1.934573,1.701878,1.634856,16.566625,,11.497161,2.952128,26.765218
2015-07-22,1.236788,1.31559,1.276004,1.04544,1.920115,1.736087,1.463293,16.205777,,11.393444,2.884577,26.765218
2015-07-23,1.25019,1.320811,1.283104,1.078022,2.035784,1.767445,1.468634,16.77018,,11.737697,3.0781,26.765218
2015-07-24,1.236788,1.307759,1.244561,1.052523,1.992408,1.748915,1.422572,16.224282,,11.430959,3.156604,25.36625
2015-07-27,1.141061,1.208568,1.1198,0.947696,1.792878,1.580723,1.281717,14.600466,,10.287863,3.114613,25.36625
2015-07-28,1.177438,1.219009,1.140086,0.939196,1.709018,1.664819,1.287725,14.836405,,9.632458,2.97221,25.36625
2015-07-29,1.175523,1.208568,1.136029,0.980277,1.798662,1.696177,1.32177,15.497959,,10.146631,3.169384,25.36625
2015-07-30,1.154463,1.179854,1.0985,0.942029,1.706126,1.577878,1.275709,14.642102,,9.530948,3.056192,25.36625
2015-07-31,1.156378,1.161582,1.097485,0.961862,1.761069,1.672122,1.285722,15.016829,,9.700868,2.902834,25.36625
2015-08-03,1.185096,1.161582,1.125886,1.024191,1.937465,1.749231,1.321103,15.650626,,8.829202,2.919265,25.36625
2015-08-04,1.185096,1.169413,1.137044,1.027025,1.977949,1.747803,1.340462,16.150261,,9.709695,3.028806,25.36625
2015-08-05,1.160207,1.145921,1.109657,1.000109,1.902764,1.686402,1.295735,15.687636,,9.566256,3.028806,25.36625
2015-08-06,1.152549,1.13809,1.102557,0.974611,1.920115,1.650703,1.2944,15.37305,,9.647906,3.001421,25.36625
2015-08-07,1.160207,1.145921,1.118786,0.994443,1.969274,1.67355,1.306416,15.692262,,10.140011,3.083577,25.36625
2015-08-10,1.181267,1.172024,1.093485,1.093604,2.041568,1.7221,1.355816,16.289049,,10.718179,3.209549,25.36625
2015-08-11,1.167865,1.161582,1.074251,1.097854,2.093619,1.727812,1.339127,16.006848,,10.548832,3.162081,25.36625
2015-08-12,1.150634,1.14331,1.055016,1.092188,2.064702,1.649275,1.32444,15.488707,,10.373573,3.277099,25.36625
2015-08-13,1.152549,1.145921,1.05694,1.095021,2.076269,1.660699,1.337792,15.433192,,10.504463,3.31909,25.36625
2015-08-14,1.146805,1.1407,1.052131,1.078022,2.053135,1.679262,1.322438,15.132485,,10.211624,3.428631,25.36625
2015-08-17,1.135318,1.130259,1.036743,1.100687,2.108078,1.667839,1.305749,14.942809,,10.049676,3.359255,25.36625
2015-08-18,1.095113,1.111987,0.981925,0.990193,1.896981,1.559315,1.217631,13.948163,,10.593201,3.023536,25.36625
2015-08-19,1.08554,1.096325,1.005968,1.061023,1.969274,1.57645,1.226309,14.762385,,11.37854,3.083788,25.36625
2015-08-20,1.072138,1.091104,0.985772,1.010026,1.885414,1.500769,1.194934,14.17901,,10.655319,3.025362,25.36625
2015-08-21,1.049164,1.083273,0.964614,0.961862,1.717693,1.377966,1.134853,13.264235,,9.590452,2.948678,25.36625
2015-08-24,0.943865,0.991913,0.876135,0.865534,1.54708,1.250879,1.027376,11.937811,,8.632073,2.749665,25.36625
2015-08-25,0.880685,0.910994,0.828048,0.787944,1.393818,1.246595,0.941928,10.74403,,7.769087,2.749665,25.36625
2015-08-26,0.926634,0.955369,0.876135,0.739235,1.255015,1.290861,1.002676,10.88582,,7.320956,2.749665,25.36625
2015-08-27,0.98407,1.015406,0.947303,0.770753,1.324416,1.372254,1.10281,11.366077,,7.975405,2.749665,25.36625
2015-08-28,0.98407,1.015406,0.950188,0.819462,1.416952,1.436512,1.174902,12.285426,,8.496746,2.749665,25.36625
2015-08-31,0.993182,1.014251,0.997312,0.818029,1.49324,1.503814,1.199163,12.317443,,8.27268,2.749665,25.36625
2015-09-01,1.079629,1.064175,1.029049,0.848114,1.564772,1.630088,1.208867,12.326591,,7.915506,2.749665,25.36625
2015-09-02,1.137261,1.114099,1.045399,0.893958,1.43661,1.466506,1.242139,12.870882,,8.048615,2.749665,25.36625
2015-09-07,1.037366,1.040526,0.972307,0.855277,1.43959,1.450721,1.167971,12.271704,,7.880011,2.749665,25.36625
2015-09-08,1.050813,1.045782,0.995389,0.868171,1.484298,1.46794,1.181834,12.738239,,8.288209,2.749665,25.36625
2015-09-09,1.056577,1.051037,0.998274,0.88393,1.534967,1.549732,1.188765,12.912047,,8.765181,2.749665,25.36625
2015-09-10,1.064261,1.051037,1.005968,0.863873,1.490259,1.575561,1.190845,12.523267,,8.430192,2.749665,25.36625
2015-09-11,1.052734,1.032644,1.000198,0.85671,1.442571,1.554037,1.189459,12.390625,,8.554426,2.749665,25.36625
2015-09-14,1.066182,1.032644,1.029049,0.865306,1.397863,1.559776,1.219264,11.462129,,7.698096,2.749665,25.36625
2015-09-15,1.058498,1.027388,1.01847,0.812299,1.275662,1.5813,1.213026,11.242583,,7.019244,2.749665,25.36625
2015-09-16,1.064261,1.035271,1.026164,0.861008,1.374019,1.671702,1.271944,12.189375,,7.720281,2.749665,25.36625
2015-09-17,1.046971,1.022133,1.002121,0.835221,1.332292,1.721924,1.20956,11.869203,,7.631542,2.749665,25.36625
2015-09-18,1.043129,1.014251,0.991542,0.833788,1.359116,1.744883,1.199163,11.896647,,7.746902,2.749665,25.36625
2015-09-21,1.033524,1.011623,0.988657,0.839519,1.394883,1.795106,1.200549,12.395199,,8.195034,2.749665,25.36625
2015-09-22,1.041208,1.016878,0.997312,0.846682,1.421707,1.829545,1.205401,12.532415,,8.163975,2.749665,25.36625
2015-09-23,1.016235,0.998485,0.973269,0.815164,1.353155,1.786496,1.147176,12.221392,,8.170631,2.749665,25.36625
2015-09-24,1.012392,0.995857,0.976154,0.818029,1.388922,1.81089,1.150642,12.751961,,8.339234,2.749665,25.36625
2015-09-25,1.016235,1.006368,0.992504,0.79654,1.341233,1.752058,1.131927,12.669631,,7.846734,2.749665,25.36625
2015-09-28,1.00855,0.998485,0.981925,0.80227,1.350175,1.704705,1.148562,13.076706,,8.210563,2.749665,25.36625
2015-09-29,0.993182,0.977464,0.964614,0.783646,1.311428,1.698965,1.120143,12.751961,,7.902195,2.749665,25.36625
2015-09-30,0.995103,0.977464,0.972307,0.800838,1.317389,1.71188,1.164505,12.675397,,7.922162,2.749665,25.36625
2015-10-08,1.014313,0.99323,0.986733,0.826625,1.371039,1.664527,1.231741,13.005581,,8.419099,2.749665,25.36625
2015-10-09,1.021998,0.998485,0.99058,0.830923,1.415746,1.671702,1.231741,13.280735,,8.807332,2.749665,25.36625
2015-10-12,1.04505,1.016878,1.008853,0.85671,1.49622,1.71762,1.231741,14.087851,,9.262118,2.749665,25.36625
2015-10-13,1.041208,1.008995,1.003083,0.85098,1.481318,1.670267,1.231741,14.376762,,9.315362,2.749665,25.36625
2015-10-14,1.031603,1.011623,0.987695,0.842384,1.472376,1.733404,1.231741,13.986962,,8.987028,2.749665,25.36625
2015-10-15,1.043129,1.022133,1.00693,0.855277,1.508142,1.747753,1.231741,14.303388,,9.885509,2.749665,25.36625
2015-10-16,1.048892,1.030016,1.010777,0.863873,1.526025,1.730534,1.231741,14.555612,,9.974248,2.749665,25.36625
2015-10-19,1.050813,1.027388,1.010777,0.855277,1.514103,1.681746,1.231741,14.083265,,9.965374,2.749665,25.36625
2015-10-20,1.052734,1.027388,1.017509,0.863873,1.523045,1.69753,1.231741,14.220842,,10.185003,2.749665,25.36625
2015-10-21,1.056577,1.05892,1.041552,0.830923,1.391902,1.615739,1.231741,13.675121,,9.286522,2.749665,25.36625
2015-10-22,1.064261,1.035271,1.020394,0.839519,1.430649,1.617174,1.231741,15.041716,,9.73909,3.001627,25.36625
2015-10-23,1.068103,1.037899,1.023279,0.848114,1.463435,1.648743,1.231741,14.399452,,10.098482,3.007104,25.36625
2015-10-26,1.071945,1.035271,1.026164,0.849547,1.475357,1.658787,1.231741,14.154821,,10.326985,2.970588,25.36625
2015-10-27,1.060419,1.030016,1.022317,0.842384,1.473493,1.643003,1.231741,14.196999,,9.934844,3.146099,25.36625
2015-10-28,1.054655,1.027388,1.010777,0.836653,1.461365,1.604259,1.231741,13.479979,,9.64628,3.146099,25.36625
2015-10-29,1.052734,1.022133,1.0127,0.835293,1.461365,1.627218,1.231741,13.657125,,9.48757,3.137037,25.36625
2015-10-30,1.004903,0.985413,1.015585,0.819397,1.449238,1.620267,1.181665,13.543245,,9.440163,3.120727,25.36625
2015-11-02,0.995735,0.977794,0.997467,0.802055,1.418919,1.641586,1.181665,13.370317,,9.172211,3.227651,23.526304
2015-11-03,0.979231,0.967635,0.988893,0.804945,1.428014,1.65722,1.181665,13.302833,,9.17015,3.200467,23.526304
2015-11-04,1.010405,0.998112,1.026048,0.830958,1.509875,1.699859,1.181665,14.019853,,10.006985,3.327326,23.526304
2015-11-05,1.036077,1.01589,1.052723,0.855525,1.555353,1.739655,1.181665,13.707738,,9.728727,3.265709,23.526304
2015-11-06,1.045246,1.018429,1.078446,0.861306,1.591736,1.729706,1.300031,13.960804,,10.186307,3.269333,23.526304
2015-11-09,1.092924,1.064144,1.110838,0.871422,1.591736,1.732548,1.387808,14.159039,,10.274938,3.350885,23.526304
2015-11-10,1.083755,1.053985,1.0975,0.868532,1.625087,1.741076,1.375174,14.142168,,10.171879,3.445123,23.526304
2015-11-11,1.074586,1.041287,1.081304,0.874312,1.603863,1.742497,1.35057,14.13795,,10.281121,3.443311,23.526304
2015-11-12,1.056249,1.028588,1.064156,0.855525,1.594768,1.773766,1.323305,14.310879,,9.98019,3.35451,23.526304
2015-11-13,1.045246,1.020969,1.056534,0.836739,1.564449,1.75671,1.3386,13.501068,,9.831786,3.282019,23.526304
2015-11-16,1.04708,1.028588,1.061298,0.839588,1.570513,1.840566,1.34392,13.956586,,10.718089,3.258459,23.526304
2015-11-17,1.050748,1.031128,1.07273,0.849704,1.676628,1.859043,1.335275,13.762569,,10.027597,3.21134,23.526304
2015-11-18,1.050748,1.033668,1.075588,0.846814,1.615991,1.934371,1.317321,13.285962,,9.708115,3.079045,23.526304
2015-11-19,1.054415,1.036207,1.077493,0.854039,1.619023,1.938635,1.32264,13.749916,,9.974007,3.166034,23.526304
2015-11-20,1.054415,1.028588,1.076541,0.851149,1.625087,1.94432,1.327295,13.57277,,9.873009,3.169658,23.526304
2015-11-23,1.04708,1.020969,1.066061,0.842478,1.573545,1.930107,1.32264,13.1763,,9.852397,3.131601,23.526304
2015-11-24,1.048914,1.026049,1.053676,0.838143,1.591736,1.951427,1.319316,13.311268,,9.996679,3.131601,23.526304
2015-11-25,1.059916,1.036207,1.056534,0.839588,1.600831,1.94432,1.324635,13.96924,,10.161573,3.207716,23.526304
2015-11-26,1.06175,1.033668,1.05844,0.838143,1.615991,1.914473,1.317986,13.585423,,9.82148,3.133413,23.526304
2015-11-27,1.043412,1.003191,1.030812,0.796236,1.458333,1.843409,1.260133,13.108815,,9.034113,2.99568,23.526304
