date,close
2023-08-10,219.1882824000
2023-08-11,213.8399220000
2023-08-14,211.9216938000
2023-08-15,211.6665600000
2023-08-16,213.0839700000
2023-08-17,217.0716168000
2023-08-18,213.3296544000
2023-08-21,214.3596390000
2023-08-22,213.9816630000
2023-08-23,209.5876920000
2023-08-24,217.2606048000
2023-08-25,218.1393990000
2023-08-28,222.0609000000
2023-08-29,229.4219826000
2023-08-30,228.6754800000
2023-08-31,228.7227270000
2023-09-01,235.4790480000
2023-09-04,248.3491308000
2023-09-05,244.0874514000
2023-09-06,242.4810534000
2023-09-07,239.7690756000
2023-09-08,241.4605182000
2023-09-11,242.8023330000
2023-09-12,240.4399830000
2023-09-13,241.7156520000
2023-09-14,241.1486880000
2023-09-15,238.6445970000
2023-09-18,238.6634958000
2023-09-19,236.2350000000
2023-09-20,234.3829176000
2023-09-21,228.2030100000
2023-09-22,232.7481714000
2023-09-25,231.2457168000
2023-09-26,229.8661044000
2023-09-27,228.4014474000
2023-09-28,226.3131300000
2023-10-09,229.6582176000
2023-10-10,227.6360460000
2023-10-11,226.6911060000
2023-10-12,222.0514506000
2023-10-13,217.5724350000
2023-10-16,214.2840438000
2023-10-17,216.7692360000
2023-10-18,219.3489222000
2023-10-19,211.6665600000
2023-10-20,211.1090454000
2023-10-23,213.1784640000
2023-10-24,217.4117952000
2023-10-25,226.2658830000
2023-10-26,229.5070272000
2023-10-27,229.1573994000
2023-10-30,232.2473532000
2023-10-31,233.5891680000
2023-11-01,237.1893894000
2023-11-02,233.1450462000
2023-11-03,235.8381252000
2023-11-06,237.6429606000
2023-11-07,234.7514442000
2023-11-08,234.8175900000
2023-11-09,234.7703430000
2023-11-10,230.8488420000
2023-11-13,227.3525640000
2023-11-14,227.6171472000
2023-11-15,229.1573994000
2023-11-16,224.8957200000
2023-11-17,222.9869412000
2023-11-20,223.4216136000
2023-11-21,231.0850770000
2023-11-22,229.5164766000
2023-11-23,227.1068796000
2023-11-24,227.2675194000
2023-11-27,224.1397680000
2023-11-28,221.1065106000
2023-11-29,223.9318812000
2023-11-30,225.7083684000
2023-12-01,222.8640990000
2023-12-04,216.3912600000
2023-12-05,209.9845668000
2023-12-06,210.4570368000
2023-12-07,212.4036132000
2023-12-08,218.7536100000
2023-12-11,213.1784640000
2023-12-12,217.7803218000
2023-12-13,209.7766800000
2023-12-14,204.2960280000
2023-12-15,205.5244500000
2023-12-18,206.2520538000
2023-12-19,206.6583780000
2023-12-20,203.9180520000
2023-12-21,209.5215462000
2023-12-22,210.0223644000
2023-12-25,214.1801004000
2023-12-26,212.5831518000
2023-12-27,213.0839700000
2023-12-28,220.4639514000
2023-12-29,218.0260062000
2024-01-02,209.5782426000
2024-01-03,208.8978858000
2024-01-04,205.5244500000
2024-01-05,203.3699868000
2024-01-08,201.7541394000
2024-01-09,199.3917894000
2024-01-10,201.3667140000
2024-01-11,201.1588272000
2024-01-12,199.8264618000
2024-01-15,192.6638166000
2024-01-16,193.2496794000
2024-01-17,185.5767666000
2024-01-18,193.0890396000
2024-01-19,194.1662712000
2024-01-22,191.0952162000
2024-01-23,190.1786244000
2024-01-24,189.6683568000
2024-01-25,193.0417926000
2024-01-26,195.9711066000
2024-01-29,196.7365080000
2024-01-30,190.0368834000
2024-01-31,189.0919434000
2024-02-01,192.7394118000
2024-02-02,197.9649300000
2024-02-05,202.8313710000
2024-02-06,207.6978120000
2024-02-07,213.8682702000
2024-02-08,212.8004880000
2024-02-19,212.4414108000
2024-02-20,210.8822598000
2024-02-21,220.9931178000
2024-02-22,221.9664060000
2024-02-23,220.6056924000
2024-02-26,215.6636562000
2024-02-27,213.6225858000
2024-02-28,214.3029426000
2024-02-29,220.2277164000
2024-03-01,223.9507800000
2024-03-04,223.5728040000
2024-03-05,228.6376824000
2024-03-06,224.8957200000
2024-03-07,224.6878332000
2024-03-08,223.9507800000
2024-03-11,228.7794234000
2024-03-12,241.3754736000
2024-03-13,240.6762180000
2024-03-14,237.5390172000
2024-03-15,238.0114872000
2024-03-18,236.3767410000
2024-03-19,236.6885712000
2024-03-20,235.1010720000
2024-03-21,235.9798662000
2024-03-22,233.2584390000
2024-03-25,232.9466088000
2024-03-26,236.4050892000
2024-03-27,232.7009244000
2024-03-28,231.6047940000
2024-03-29,231.5858952000
2024-04-01,238.6351476000
2024-04-02,240.2982420000
2024-04-03,239.7123792000
2024-04-08,233.0411028000
2024-04-09,232.0300170000
2024-04-10,231.2835144000
2024-04-11,230.2913274000
2024-04-12,226.8800940000
2024-04-15,237.9264426000
2024-04-16,234.1655814000
2024-04-17,229.8377562000
2024-04-18,229.0534560000
2024-04-19,225.7272672000
2024-04-22,230.2818780000
2024-04-23,234.7230960000
2024-04-24,235.3751046000
2024-04-25,232.0583652000
2024-04-26,238.3989126000
2024-04-29,243.8417670000
2024-04-30,247.8672114000
2024-05-06,254.1888600000
2024-05-07,255.2471928000
2024-05-08,253.9053780000
2024-05-09,254.2172082000
2024-05-10,255.4361808000
2024-05-13,249.5775528000
2024-05-14,248.6798598000
2024-05-15,246.1096230000
2024-05-16,247.3852920000
2024-05-17,249.2468238000
2024-05-20,250.0027758000
2024-05-21,246.9411702000
2024-05-22,245.1363348000
2024-05-23,243.2748030000
2024-05-24,238.2571716000
2024-05-27,237.3311304000
2024-05-28,234.3167718000
2024-05-29,231.8693772000
2024-05-30,230.0928900000
2024-05-31,228.0518196000
2024-06-03,229.7149140000
2024-06-04,230.4803154000
2024-06-05,230.5275624000
2024-06-06,228.5148402000
2024-06-07,224.3571042000
2024-06-11,219.0465414000
2024-06-12,218.9803956000
2024-06-13,215.8242960000
2024-06-14,221.8813614000
2024-06-17,220.4450526000
2024-06-18,215.3234778000
2024-06-19,212.6870952000
2024-06-20,211.8744468000
2024-06-21,205.0519800000
2024-06-24,207.0741516000
