date,工商银行,建设银行,中国石油,贵州茅台,招商银行,中国神华,中国平安,长江电力,万华化学,三一重工,海康威视,伊利股份,格力电器,紫金矿业,保利发展,中际旭创,韦尔股份,北方稀土,天齐锂业,兆易创新,东方财富,三六零
2020-01-09,1592576684931.507,68685583672.54637,977880831983.8055,1380439830087.307,800138450713.8,303024303346.13275,920977026053.9172,396466888996.139,78379291959.40671,142935689675.10693,278207431964.6282,193320896542.40955,418040621524.4948,87198977085.60658,193180985469.03735,18405317415.807926,20394652467.04332,39804972151.3112,46856879873.63925,62525556925.79505,86763735706.54176,9802084504.823092
2020-01-10,1588375146005.5098,68581511111.11112,969580641476.2744,1394363518854.7488,805846444444.4445,300006695297.5048,918971858261.228,396384782828.2829,77080787825.95512,144392697674.4186,276820321721.31146,190826999345.97772,417320699973.1823,86695732284.10666,191929647792.46695,18279261693.941505,21787104709.018967,39855029319.839264,46976055098.22494,67371812751.61195,88055908995.57802,9659038982.99874
2020-01-13,1591068896039.604,68558322336.68014,964204852941.1764,1410857129484.671,804954706104.4681,298299507551.4874,928074526794.0664,396990681596.88416,76837841887.09041,142449911857.3961,283482652095.57074,193114063634.97635,415581580827.8291,88273675810.70891,194697213179.83325,18523591208.81384,22884987966.3728,39747590977.63257,47160397741.70854,70577493753.84615,86429898594.29332,9595800770.173288
2020-01-14,1602346840236.6863,68838085689.20105,964624850909.0908,1399678624017.155,807886049170.252,300671666861.82666,944106079957.6783,399244770270.2703,78798042159.30304,143755766203.7037,284861933595.89044,193393842628.1328,416767557338.19,91576149889.47966,195324121338.9121,18445413907.79896,23223108133.04079,40519057508.57991,50919577974.6083,71960519111.21806,87386337168.58766,9642234749.183165
2020-01-15,1588939069037.6567,68522529219.36328,953921386516.854,1397492120656.3706,789383188687.2098,294931815708.64417,932587696788.802,397666670146.1378,76943665012.40694,142199093368.23737,291113422189.899,196693925993.43784,411519888124.7321,89194303196.34703,193015930989.5833,18275152136.452904,24178102563.51829,39598732321.89973,49362188332.54456,71965321210.66539,85840250523.91496,9499791998.032305
2020-01-16,1575158219438.8777,68153151493.52635,945742946778.7114,1393062373239.4368,783308173636.3636,292915296796.79675,930495795568.108,396011135014.8368,77412112886.67351,142877001893.58075,295412082844.8124,197706872557.17252,402669526597.8176,87153534206.03302,191926355980.86127,18484863683.28273,24463976447.42599,39470319530.38236,48599729154.14965,71838969153.55898,85514189693.78827,9528764645.147266
2020-01-17,1567556095854.9224,68082158342.00485,948570721238.938,1390928380952.3809,781101247674.9877,294552913173.6527,933590829724.9852,390939539727.5824,76760008179.95909,142068418593.9654,291157425495.6317,195385846581.51767,405303548603.4963,88004209935.89743,192013394216.13397,18608096349.60022,24537739125.30481,38992910028.27208,47763182538.09774,71577623780.56505,86098090927.83998,9793942701.709764
2020-01-20,1573855391644.9087,68026250421.475815,943971433333.3334,1369629692580.7598,790235541549.2959,291703857716.3247,954586151487.0964,391126047872.34045,77534029326.2546,144513124733.8339,292921736763.9258,193383930923.9808,405605325285.3198,86901940371.25375,190082934312.52548,19192701755.4372,26011304166.053288,39370223709.09091,48058489748.25047,75421865790.10663,86664006442.93102,9757684244.54232
2020-01-21,1559827649717.5142,67607707560.32172,938799381502.89,1353626789453.5728,781569021266.0732,288658422209.0261,934034329015.9296,391165419354.8388,76253504339.88123,138917632429.94418,285134613751.4385,190463557837.5113,398649879830.6725,84974492937.64088,185749017569.16217,19578557936.517014,26478630130.710148,38738354186.20228,47067914071.35826,75781081510.5794,85568094796.91988,9536978148.412416
2020-01-22,1552248002100.8403,67331978622.58953,928304579462.1028,1344647836571.8252,776939241553.3981,289142560115.88605,917026469558.8236,387464170979.6672,76568896415.86172,140188933686.00037,291064309014.5985,189258702551.8341,392941687689.0309,83862347314.93474,187311355574.84805,19643290506.746803,25565309776.44433,38104706857.229744,47999987148.40103,79181040989.25603,85226499356.89006,9273699363.931156
2020-01-23,1544795889487.8706,66800288878.70455,916220874751.4912,1324940258928.5715,762982596541.7869,285453085624.50903,904649349648.9468,381463152309.613,73968777370.75333,137235924193.14488,291681685715.2984,183409062287.2176,384934341191.5992,83677395601.53557,184387488166.11008,18884731447.11967,26561575417.56045,37283484452.06949,46497765232.12045,80308337370.2422,83384103398.47052,9769661355.801355
2020-02-03,1454073838133.6404,62184371940.949165,832633825962.9103,1253179175638.5469,719459238190.7715,260680100827.84973,841429927051.6718,368885197183.0986,68227026643.966805,121945286795.1907,268603792330.00385,167925214085.15536,353478054564.7327,74836993633.02283,167259571934.19415,16919356887.91286,23749249572.715225,33166294645.284046,40978520325.203255,72121272921.62971,73762599097.06546,8781872727.272728
2020-02-04,1463309101410.3423,63134502406.77377,833555449010.6545,1301999808024.0725,723545436503.9424,263903350201.26508,862486012854.8473,381138678521.61786,70253683571.09987,127292804323.28703,274326813033.1276,173124877375.79803,365784469876.9565,76126476331.97429,168380491529.0357,18133430543.75336,25219587905.39953,31980219094.689888,39072072020.48197,76575992004.8225,73137044435.71944,8441857020.853713
2020-02-05,1477912605376.3442,64386384779.18711,843297998417.7214,1312941784105.9602,726513132613.724,267879601336.3029,871993330936.2865,380208370123.6917,70739152372.04955,133310785455.94458,285031519497.36035,174774150245.82108,374386010465.68365,77407726052.66505,171537554455.44556,19115641739.130432,27083936419.66907,33642582549.317142,43083854615.94952,79979214522.69171,75252930106.08815,8800393915.051712
2020-02-06,1476926747600.7678,64029777377.857765,851047299065.4205,1334552971238.3489,731076992377.188,267865582230.62375,878505034165.9951,381525134549.60095,70400817159.91364,133638786575.87547,284738458717.8658,177599366168.53833,374355539279.85535,78505721756.25873,172543841772.87863,20464632937.2382,27273073967.384834,33854172114.236076,40505436008.42731,78961180157.88853,77629296687.5754,9026925210.393097
2020-02-07,1464122906818.182,63346067098.032265,846106158730.1587,1344937580722.8916,724943516946.5648,266280159734.78,874412139488.7617,387573923862.5813,69462900708.3065,132308603489.3698,282841314133.51776,179095920072.56427,371174483957.8101,78660203496.96274,170875732501.73248,21861840743.79228,27303628972.509266,33952957658.64333,40502485618.74744,81948790720.7042,79099318864.97112,9260411909.396189
2020-02-10,1455590029745.0427,63330949608.67775,850869821325.6483,1337683466063.3484,723243159971.3055,267357980603.44827,868551177554.7445,388900523012.5523,70111899980.006,135767684633.95012,281474306400.3574,178442011337.3693,369331275003.52734,79541232943.34166,174685022637.0561,22413549235.15147,26209752655.44932,34505271411.20566,41802280109.51901,79782211847.10684,79810221011.53917,9511643525.378746
2020-02-11,1468753701086.9563,63956243478.26087,857457815909.091,1369048208387.942,734185799037.7499,274485399825.02188,880348083240.6378,388593579831.9328,71421548486.56984,139739345400.26123,285338774045.9088,180141491286.94977,379976129785.0468,82133544174.79288,179597561982.3108,22160070382.32986,26142847330.93991,34882264799.66727,41555914598.98062,80662418241.8074,79958298783.69861,9248340818.406874
2020-02-12,1467127911375.6614,63975281914.893616,856551160237.3887,1372172386333.1846,731388293638.6768,273991702943.80017,876643505607.021,384750390449.43823,72204057596.10321,139299904040.96628,288033798603.2093,178953999518.9995,379846360933.1285,82375479195.08868,177689361811.821,22474280753.560604,26290691081.430416,35356894750.341995,44489056483.81721,81249900574.33386,80689218820.22339,9320966980.576809
2020-02-13,1462169852702.7026,63661778821.0746,858683347432.0243,1379924462143.1528,729739027357.108,274847212093.02325,872568475163.6504,386314657754.01074,72214592296.64214,140785933754.63065,292867069099.29083,176637895131.53198,377019350102.0566,82847850285.83755,184132700260.3602,22170276380.96653,27384696961.59532,35726084935.62949,49594388150.06929,88875959985.32469,80443940767.31546,9920329320.189611
2020-02-14,1461193643809.524,63672525149.78403,854299124999.9999,1367081122437.972,732381833248.0818,274748950789.2293,874294909044.9723,386506986607.1429,71001686398.87244,140834050462.82474,291297420376.56274,175798333829.88232,374406801491.6468,86214781931.28639,187952480155.2523,22220952416.84764,27247776696.9304,35723952811.95973,51933919593.3641,88888168424.81674,83374022180.86868,9729927324.603312
2020-02-17,1472439937027.7078,64199667158.67159,864021623800.3839,1369043985594.7957,738570672419.1063,276658776387.3776,885828180031.9489,388163274658.5736,72584351020.40816,143409810387.1798,295595255962.7862,176346233646.65262,373483414669.6086,87728568210.06837,187385592409.04144,22977502483.9554,26908496623.53116,36133177001.1274,53710316292.18658,90183038500.2798,86036535911.8889,9866451057.95425
2020-02-18,1472311687134.503,64355276653.78495,866770124454.1484,1364922134715.026,737618951258.4899,276140459051.7242,884924990924.4407,386543438045.3752,72354571414.91396,142633008549.15768,296613966418.71533,178759256455.60666,371297167060.6532,88047650120.71461,184933720037.7477,23927063912.53033,30004086005.560703,37321285678.66345,53683191130.03732,91227687741.73586,85897347818.21326,10007670715.394903
2020-02-19,1474223063408.1902,64317610067.53905,863949659388.6462,1374149068158.698,735566448869.2233,274338916155.4192,884552145848.0359,384850257911.39233,72993826296.91959,141621064988.48306,304200090922.78564,179132672139.30353,368909835320.5799,88519877199.57887,185176926162.0732,23375756111.587982,30459558681.13011,36482905259.04422,52901900699.262985,96366664261.82692,86824333731.80133,9809313465.246773
2020-02-20,1475739146387.8328,64245155361.05033,866491441717.7915,1401143569511.5403,735099901825.2213,275193204281.3455,892965926137.8414,385989546969.69696,73031444461.32806,141195975664.1655,312052590233.18494,182818248239.97552,374622057932.6483,87507666814.31609,185333063704.34283,23487241909.5902,31027408591.37406,36296940997.22992,53004953053.8868,101734389632.66827,90182042007.29305,9768661491.725391
2020-02-21,1479743444578.3132,64791865388.60104,867605921763.869,1399885920138.889,735342514971.7515,275900300495.322,893299800455.5356,385703737605.80414,73634926715.21144,144570225892.06723,320012891203.5486,181534428771.40088,373803630790.94806,90055629044.04091,183345412978.934,24014840200.580235,31391622638.218708,36971009254.49872,53709767869.80937,109365469692.79517,100463091035.20644,10494004908.392117
2020-02-24,1469575861924.6863,64451339398.56179,857022218053.9272,1372069374715.632,726437567295.2726,273540567448.68036,875069164521.193,383392071702.94495,71336245899.05363,145816782759.34482,316091609374.4226,177151755184.74374,367747338179.441,91169521567.3882,179358619830.02835,24977126205.070423,32529216028.982697,36382698231.3523,51020086038.29781,111646545174.43591,101415641016.68318,11134502188.04701
2020-02-25,1456049464871.1943,63621576006.04165,839014089343.38,1350599518979.0576,715988742621.0154,268375403281.94925,866189307529.2944,380207147766.323,69263305570.98843,141708961351.37524,307465445509.8772,174714176442.58234,358862457481.2704,88072226813.28445,182406048342.8856,24810370876.833443,33230913570.222588,35341776839.2242,53873410263.45893,117410011849.3547,102694627035.55424,10966233118.65082
2020-02-26,1455920122257.0537,63621222044.17992,842445109201.2133,1344659294405.9976,716294134920.6349,271188323117.338,864515987424.6119,375642725274.7253,68730008352.73175,142479998935.0373,301254647049.2192,174025949840.0366,359181859537.3591,84758175271.81337,190694212904.66373,23460620594.52374,31791433647.152184,35426196859.572136,53940267646.23955,114361909878.7764,105642032992.30412,10755501291.031256
2020-02-27,1457230740606.0603,63719503898.50667,839013947681.3318,1368821489439.184,724737907540.395,271261922261.4841,864015193988.6271,377265492289.4424,70551045184.90471,148152426045.68378,298272431116.5049,176192075447.29468,362678077135.19855,84484119101.63339,190118753553.36063,22791355538.30912,29103641175.26966,35185982368.38815,51691578463.76718,103442717582.31508,103667220765.96812,26745847655.88003
2020-02-28,1437997937539.8342,62973264002.39933,823995879256.9658,1334992256790.7444,712619993084.7123,265550395140.66492,847423598040.2949,374884386035.31305,68183125107.34221,148353709249.79193,288226761522.96735,172826291342.03885,353249585997.6758,81548559666.2236,193175231299.57745,21835983587.79901,27021415791.981483,33669386286.68172,47653707601.61685,99603301725.2035,97519290731.11432,25088172285.284466
2020-03-02,1438010652808.9888,63052017889.08765,833977175785.7974,1358547485239.8523,714126881370.826,271371755434.7826,862103123631.387,380903858333.3333,70739973994.35083,156986233135.59323,285372092162.3465,174089373851.50235,357080435746.1712,81602210090.81735,200453732938.67236,22833538236.609844,27102257212.529198,33954011767.07231,47434592749.84841,100581197784.34885,98185576224.82169,24644554895.26869
2020-03-03,1450902361140.4434,63541246248.80282,841986216321.2435,1396306914250.0,715700033072.7601,275502029845.2469,865485254432.1993,385373298872.1805,71021898855.18706,156636299369.32504,293447819367.7577,176559473777.0807,357909976809.6615,83575706160.07195,196352683049.4728,23710670587.208736,27489810757.445564,34702025206.01066,50197427491.89777,101848316746.91132,101976657132.72096,25740120560.82066
2020-03-04,1449612078313.2532,63283018534.67074,836429842960.2888,1419932097851.4712,714159687385.0681,275301218318.6951,870251573301.359,388043199451.0521,70989734492.25801,156322981001.0682,285265348378.70953,177740154246.6645,354923081608.85504,83361632599.05037,202313937361.00812,22113704317.3648,25747909313.29058,34712778224.333206,50307294270.07764,91400476607.62418,101972305984.59404,24541685678.84812
2020-03-05,1464082954323.0017,63880543413.17366,845329318611.9873,1451093802374.7231,736774585388.1278,279421454920.63495,887099894451.962,388837553366.174,73915896391.36234,159006108081.22668,290588735170.7844,182110327019.0104,369415251031.653,83312177295.66095,201008939135.85376,22747904616.19625,27166450889.828674,35338242017.1471,50310185249.97799,90561590475.4765,107701977169.97836,24754523029.77233
2020-03-06,1457090035763.4114,63801632969.55772,841258165435.746,1456999736777.3677,735086114118.7327,277582532066.5083,878843271463.0076,385736197624.19006,73942211621.23386,153820118430.20367,286581742054.9782,181189674113.3409,369052092675.7557,84394337147.33542,197449312474.4376,22706783372.57717,27025253931.81429,35140466726.43953,52086859410.61187,91172116177.95029,105843062495.4715,24575721170.395863
2020-03-09,1435091225655.4304,62425006553.156624,827255864999.9999,1408187698986.9756,708080877934.2723,268779752076.95676,849826776386.037,380968917661.0978,69481505717.82861,149540301189.1676,274434956409.5014,173026406486.48648,354964956727.6608,80159982649.3314,192355475151.34448,22925449684.201263,25018680995.475117,33962598409.03259,47879199633.3043,86010913896.13873,99355691025.26868,26699294676.108047
2020-03-10,1436775597849.4624,62438545234.375,827446934210.5264,1435728289917.7844,712919284567.9011,271081734470.1583,852891649796.0416,387950887845.592,69613834774.53012,149443000458.663,273536488811.0258,174485547572.81552,358784569391.33307,77125196609.80923,194664108053.69128,23092429465.09874,24929982399.734333,33605130764.796314,46725174677.47174,87006777809.05568,100824514220.71466,26213657411.259773
2020-03-11,1440247856687.8982,62790915124.59906,832853913207.5472,1457458640282.6858,715864595047.3416,272439337825.6963,850920616230.0787,387517884184.3088,69682669993.8259,148436154137.88434,276034268069.32697,174161325712.96616,357953194002.9688,78135905670.1031,195918788489.20865,23242777658.73016,25526071043.632885,33998889184.273125,47897633423.36122,85665845195.25684,100731356578.19464,26456111173.333984
2020-03-12,1425605673960.6128,62398338783.94887,822702783505.1545,1430934878257.8877,705615616255.8293,268040589434.6617,832443078605.7693,384143520758.12274,66362590230.05061,143684041253.5194,267038331176.77023,169095166307.626,348553192176.0039,75043223293.38197,193946420689.65515,21127191130.88104,25080283576.2355,33137828822.4458,45369685171.56257,84056526314.42093,98325858592.87596,25318096770.368027
2020-03-13,1397170589028.777,61514275153.83337,808073804086.5385,1381972600562.8208,677702087506.7799,262443677011.4943,800349181142.5917,375372092548.6474,63498552159.386215,139734879942.75815,254563235585.26917,164395232896.95947,335886455388.3336,71670334981.30954,188540976199.7659,20415108744.474888,25234613343.497936,32270358660.46136,42880378215.02303,86185268095.00883,96272330177.68976,24375813968.668407
2020-03-16,1405175996457.0415,61982307458.143074,820370607681.7557,1360702978175.5762,666667395704.3342,265950146317.3505,789408531585.3523,374348332425.0681,61770203899.19589,135101773598.86555,249730706486.19144,163697528483.24515,331530864555.7796,71601718944.3349,185724095068.75296,20126659027.841007,23777607967.032967,32664629372.333942,41432025217.73015,82597850964.5915,93139407921.06844,24687341847.975765
2020-03-17,1390434731171.548,61500175334.44154,808116686440.6781,1310348707772.6768,654300214477.8674,260399766847.02408,779402319548.8721,375165672424.4294,59155633782.859375,132969987050.17244,235048463553.53076,163554365413.77383,317734106237.06775,67022541269.39351,179758889585.60522,19719645330.23344,22542982256.020275,31559691163.033543,38287282166.15292,79239293360.86404,91274286027.75044,24051587534.59271
2020-03-18,1391719611185.0864,61814181442.85093,808955197761.194,1296642022400.8208,651882753003.0029,259071206066.9456,772575174272.2767,371060609030.837,60445240898.94186,134064505145.74066,240653647920.22137,166630689740.02356,319276950047.5382,67313697976.993256,176860136251.4612,20023978107.658684,23438914254.94683,31854383586.90641,38047147630.5803,79586278272.53525,91437754842.36322,24396645754.351635
2020-03-19,1350889989767.442,59994148011.78204,793108680297.3978,1237671105515.293,607393431481.4814,244546801266.58624,734476918805.2904,360660066275.6598,57433770678.02627,126747317658.26228,231396717138.7073,163262904033.3797,298212773973.16095,64053524585.02976,166089499713.40137,19770358753.77726,22943013202.01173,30960709596.35621,34848925517.09849,77301063372.87442,89866721350.32445,23949113099.665302
2020-03-20,1362319870558.3755,60295231142.970924,793688309262.1663,1288718287862.9622,629995150207.3414,245380282777.77777,742419860090.343,362189271171.9418,58313410602.59673,131654587587.63956,234964340706.8724,166321707355.81622,304697346731.4587,65296091289.49616,171150823747.68088,20288352320.46799,23034870727.388973,31512770026.325684,34499968932.10399,75812865258.40308,91297855286.74615,24235898789.16219
2020-03-23,1347146595375.7224,59195031514.29722,780025039453.7178,1274455025654.3147,622721173884.0773,243081926747.31183,723145283768.8044,362717349809.8859,54899812405.09287,133725918047.233,223296641729.74255,162688377401.4656,296179013915.50684,66612047970.25478,167320993616.05106,19007040933.591007,21706290320.370834,30774263165.814026,31338714977.328796,71827557305.86691,88568103897.43346,23517396609.510857
2020-03-24,1365941703747.0725,60388400164.63917,782825966101.695,1319430302638.6643,646225801799.55,252196792248.062,741576158866.995,371660070204.5329,55556932394.715614,139763724696.90778,223133977828.1686,166596554938.2016,302801983266.0568,71244295659.26662,172187290885.3031,19035005386.036488,21313205460.597115,31145837696.33508,31157425592.667664,68894368089.09732,89370442619.29675,23075428733.08288
2020-03-25,1388476641114.983,61386926212.10835,786126632870.8645,1361499227534.7576,670127501019.3679,259096945753.03357,764213292483.6602,374033330172.4138,58377212887.12915,143325031508.22458,233522488147.4797,169545994659.98257,318556758782.274,73939545211.7912,177954467647.44174,19706263040.70369,23064267819.7164,31952893389.592125,32739801086.010246,71562498199.72995,92537623088.24036,23734273676.94432
2020-03-26,1395395100519.931,61349810338.31033,778516175493.2502,1351067850334.4482,677594731808.7318,261676089470.48083,760289319542.9471,369804902884.6154,58736322023.98362,142761084601.33902,230544042246.97888,168308481327.8008,317465225746.3316,72591468974.11913,179669952166.2419,19082085751.162304,22699757720.600697,32250468895.18414,31509977457.40648,70797542044.02835,91080203082.8491,23511055992.69355
2020-03-27,1405689511700.4678,62029722678.45862,770096003098.3734,1361884084863.1797,677704945035.461,266619496774.1936,762754769534.7584,371407013714.28577,58908101601.55055,145686161227.84933,231441585651.4658,171153292428.67593,318265322804.8036,73163802141.082,182639216338.8805,18943418340.837463,23317752725.637856,31948347379.41842,30570354652.32561,71510389661.23816,91571759747.7293,23729257018.498367
2020-03-30,1402219673103.4485,61872262475.0499,749763042128.603,1342539101514.5315,665688166738.6609,273434985911.81845,746060999074.0741,373414567567.5676,57094613622.06847,147423106780.56595,221246303285.43332,170786171391.90292,308248207981.01263,71355361162.51225,181914363732.6074,17888522138.75012,23929320263.25386,30950904443.980804,27503257977.05526,69928953536.78848,88361445134.31752,22826060417.6443
2020-03-31,1397126153139.357,61406979937.97247,747329111111.1111,1385646780890.0522,671247698360.6558,270432053595.65805,755748552330.023,380418225663.7168,58611867722.00772,147439317290.96603,226568352480.098,174695593828.19016,313166255263.7615,71092244428.67282,178705956066.58658,18740377682.76557,24161340373.257736,32303177395.883858,27506730190.683037,70120135228.13103,88685559292.84386,22760938699.444885
2020-04-01,1390539002645.5024,61178659640.559135,740455238053.8662,1399994039727.5825,666673845622.1198,266061790820.1656,756122647344.8746,376470027894.0028,59265235650.10086,147138701405.29785,232353929324.6953,174459704829.3089,312036145961.1846,70346422669.14417,179757692763.6958,18964072750.237755,24720155249.784546,32914571172.591743,29081757250.764523,69779598731.75049,88220506315.08311,22668219433.719437
2020-04-02,1386768699561.4033,61308079099.00472,747620701726.8445,1415717586551.82,661816006410.2565,265789290573.37225,743135340385.0222,378557156504.065,59255823921.84893,145841281050.85187,240194162229.80548,171420098868.81152,308334928712.382,70355502732.24043,178425467029.64307,19282343126.11647,25251511694.40888,32484820928.847878,29705883832.7756,72133289553.21114,88946439378.44838,22810650735.064125
2020-04-03,1386043434889.4348,61507892865.55216,755299912037.037,1431751644383.8108,662866887704.9181,266599771695.5941,745575577835.0515,379062314769.97577,61760912948.46111,150460463709.1805,247675245394.9192,174335633221.68085,310906727773.65857,71769732827.91377,179222729449.60684,19695142702.040104,25562862570.25736,32979637192.068897,30142185984.78904,73797071701.32617,88915648858.52599,22828265931.18346
2020-04-07,1389276792721.5188,61566415854.92229,755915530136.0985,1456246528307.337,672113231724.7969,266932984900.48044,757535468077.6631,380719222608.6957,62155160321.90975,158806654307.52454,250362880668.554,178324950059.1716,315559890686.80334,75445047764.96034,180934448077.28036,19869135521.59061,26277068140.48291,33220626687.76372,30324812644.44574,75677613222.29486,91113694322.76524,23184573896.522778
2020-04-08,1382874197916.6667,61154179799.818016,750268215538.8472,1457169139004.1494,664692830090.7911,265271823677.58188,753643683801.5541,377172717011.1288,61609920087.44232,159407513328.47778,247335557446.6912,176721258583.86725,309771786545.8068,75728173007.15248,180500393264.8402,20333508995.449184,26271407724.20944,33464564600.374496,30382593441.45851,75904955703.44926,91002767532.56036,23867372022.89372
2020-04-09,1383846754578.7544,61250957720.09634,752483135862.9132,1453871416299.559,664935597122.3021,264954516733.60104,755226584411.7646,375656873846.1539,61647407650.92648,158738956201.88193,243504659519.4848,178982243472.02298,310004859674.5615,75537797026.58435,178443303395.0617,20388823769.62776,25487760021.355164,33066768853.797985,30569767112.7291,74689708428.7201,95245068903.36575,24092066747.765377
2020-04-10,1378726487603.306,61100743861.97744,746551246804.3265,1469769847266.1543,664827942452.8302,262432771359.8075,769755039864.2917,375283842756.1838,61330110766.943375,162537154765.58475,238794896941.15283,179875489558.5845,321531368530.606,76923091193.71169,176822898870.3604,23738921246.648144,24536049872.97767,33310063428.18817,29958794954.373703,71101296440.247,94687976421.40288,23576204222.29121
2020-04-13,1376674378548.8958,60691437836.51492,745478287749.2878,1457990354559.7483,659996926654.7406,261620386327.504,761150427264.4098,375753104956.26825,60396968542.312805,166212792819.5438,234758462348.28497,176311034566.19424,334707755689.3312,76517271315.78947,178491403386.45416,22359241103.165424,23453296300.0,33335537117.903923,28858201059.466087,67669122566.93582,94287880795.20071,22918720545.76237
2020-04-14,1377843240853.6584,60827107627.11865,740786788146.28,1482027540116.0808,669568535748.7924,265312125506.07288,766613182001.5125,377666005555.5556,62169435553.51401,166082945301.94867,241980831347.2514,178808098764.14996,335779415654.8253,81269615094.05167,185684662130.8628,23352546885.50535,24122008574.90019,33492418469.061504,30275531790.05596,68143461349.26213,96844984773.46536,23164030097.3256
2020-04-15,1380077467236.4673,60932235558.04824,737866273775.2161,1499493901498.9292,668802420641.8041,264094449504.95047,768713431005.1107,377101144329.8969,62019852539.718056,162388087225.71246,243613497875.0,178169387809.77896,326760577066.82184,82206841554.03015,183135540722.7616,23873596314.624653,25823202746.472626,33338168749.12256,30057305405.656643,72264116162.29066,95898400921.75513,23250221650.68974
2020-04-16,1378439326923.0771,60847481542.69972,733396829166.6667,1496203378034.6824,662554033566.4336,263299519319.93823,762919861791.7306,376414394190.87134,60219837956.96137,161123805035.2712,242216859770.11496,176417831903.27612,326239172090.8208,80391491387.18976,187769942247.51068,23630178811.17183,26368542995.169086,32805221603.56347,28571804001.34872,72530736864.40678,95540711250.39488,23137440622.765907
2020-04-17,1385613165692.0078,60872951001.71723,737626912760.4167,1535835189162.5615,678086133904.8182,264557188911.7043,781490934907.6959,376222118055.5556,62414083967.26602,165359022488.75565,246239444685.3977,177581204339.68158,327722699738.961,79437726197.1831,188353480504.3194,24629834092.656,27848958414.72944,33022636913.331413,29307771111.54509,77019961933.46286,96972972006.62843,23584430972.8374
2020-04-20,1382062420779.221,60606848816.741646,735375061611.3744,1535483587046.632,677930788827.5016,262465624748.4909,792456679251.5317,374686505571.0306,62824605224.18204,166965649230.43805,248452026433.99368,180268532009.92557,325197868424.3015,79158737218.92828,187035486361.20523,25222271807.317078,27588234345.98037,32820236064.845657,28684673449.911743,74889045476.74078,96607525880.45232,23685772233.597435
2020-04-21,1372219981651.3762,60063511102.29977,731157341678.9396,1512045781169.3896,676290668549.9059,254690642803.31573,784133516945.9254,374512432485.3229,61232526345.06874,163509091343.50302,243191227197.9517,176967806916.1442,319049253757.2912,78552435869.69588,190088915590.86395,24779756958.15657,26984143825.021656,32199672331.84502,28447913172.83264,72580538587.84894,94389490622.79128,24192725090.807487
2020-04-22,1369556870769.2307,59866235042.73505,720980458628.8417,1549323137803.1384,671660160147.6014,253073437639.1982,777204958691.9104,377717605405.4054,60430094178.0822,163249949219.42014,242119807469.05536,178389970861.30554,320407262225.9445,77920669820.59474,188031289836.23605,24805679665.004475,26617744518.551064,32965247883.264275,28269908447.39633,71754983293.67441,94427991478.16664,24217513137.689816
2020-04-23,1367566665796.3447,59647283982.511925,735649046369.2039,1577320160205.5117,676629664710.813,252868311704.8346,782061428853.1055,380202129360.4651,61169369812.252975,162444669986.81705,242540732824.99997,182449221895.88815,326910094254.4632,79811003409.75043,189046875357.4833,24826836514.68957,26610078628.23419,32945527495.51704,28215739992.453144,71982441386.44594,93858113874.20198,24042512590.133915
2020-04-24,1363137968627.4512,59467317514.82985,730609078907.4355,1570593978975.033,670775311399.444,251159018627.45105,764195980675.544,383850762204.7244,61144586442.37174,162826225462.07776,240779655072.7273,183920213809.99023,324197641679.8009,80741279235.50372,188597292580.9822,25150553799.09248,26856632043.869312,32518121298.405468,28002296472.750404,70316740027.10506,92423356731.15984,23269133308.56246
2020-04-27,1372360121839.0806,60020182428.651375,723387138888.8889,1592877471387.003,693881658035.9963,252921740740.74075,772445174803.1495,390452793190.41614,59494509533.98212,163012580430.25674,251232963338.65332,183365273087.2802,323955147632.9917,75093707912.87025,191438717808.2192,25340278829.70648,25863500989.315395,32106403733.95566,27056380403.02993,68766217844.98633,91956672839.36244,22883538299.63166
2020-04-28,1373315182795.699,60087764897.71717,709355099496.2217,1616001966292.135,694670829487.901,252203701230.2285,779977871889.8888,389303661042.9448,60095257577.43977,165328097414.00955,249556770868.3788,183984201416.90445,326424240115.4465,74744464087.85606,192819877362.84003,25366322238.56068,27269938741.52953,31359003145.59617,24698552123.118927,71855291142.47578,93683265269.11,21982450915.99731
2020-04-29,1383481091314.031,61108876267.55978,711023394101.8767,1595243814040.729,716797045725.0236,257339079073.4824,799079427085.4579,386393667338.70966,61322034041.22424,162970723996.72397,250832027290.97992,174607833188.36377,331339913732.06635,75687261132.49037,196025079783.47845,25005547920.67917,27857275864.416008,31502936253.86127,23400094002.889748,72570567313.41505,95173100673.61848,21754972926.84819
2020-04-30,1393588740932.6426,61809829483.56808,717165755178.9077,1596744208354.559,733796104094.579,262136992810.92737,809874289151.2587,384691012064.3432,64034107728.17665,165962232225.85645,257797589276.32623,172473009925.96658,326441443572.8467,75051304751.84795,194312488214.14304,25896501457.4816,29625941914.8808,32544122273.36402,24002993757.042877,77002119372.61357,98373425290.66826,22144906299.13522
2020-05-06,1375625257903.494,60810988110.2252,721900299082.5687,1611843592008.412,712049450657.8947,258119119917.2984,794251021349.8623,379500672173.913,64603102449.88864,169174487966.805,257883850065.5917,171476707983.69696,322796541702.46466,75999409377.81786,188907489702.81543,26333894169.26658,31698438032.598408,34367269693.71946,25089781841.99285,83559788896.33034,98772811620.12024,21876863261.032757
