date,赛力斯,北方稀土,天齐锂业,通威股份,中际旭创,比亚迪,寒武纪,韦尔股份,东方财富,紫金矿业,海螺水泥,万华化学,伊利股份,格力电器,招商银行,长江电力,中国神华,片仔癀
2019-12-27,11.24275268,10.50966184,22.08059178,11.038573,34.83743658,14.880402,,107.6319864,7.11089526,3.92974168,38.95356563,46.9834848,24.00218104,43.68003435,28.66081506,14.76811539,11.12960574,103.27445698
2019-12-30,11.1063588,10.57752866,22.0263016,11.09801147,36.6783822,15.41092068,,105.006816,7.45558009,3.95617492,39.52277751,48.40853535,24.15101963,44.3907741,28.63810443,14.91425397,11.40441082,104.24856412
2019-12-31,11.1063588,10.50966184,23.40682332,11.14895873,36.64324965,15.42062529,,104.5692876,7.44613667,4.04428572,41.0431724,48.51217539,24.23718934,44.3907741,28.44884918,14.92237278,11.39816525,104.92661909
2020-01-02,11.19404058,10.73265282,28.29025683,12.01506215,37.55669595,15.58236879,,108.73309954,7.5075189,4.185263,41.7921354,48.27034863,24.87171175,45.9611705,29.43297648,14.99544207,11.61051463,104.30586454
2020-01-03,11.203783,10.72295756,28.52992665,12.19337756,37.15618488,15.54031548,,105.73603,7.554736,4.2293184,40.95329684,49.17719898,24.86387814,45.4196545,29.8266274,15.07663017,11.59177792,104.095763
2020-01-06,11.11610122,10.92655802,30.12465276,12.736815,36.55893153,15.61795236,,103.183781,7.62556165,4.28218488,39.93470716,47.6744184,24.35469349,44.5938426,29.70550404,14.7762342,11.72918046,103.75196048
2020-01-07,11.23301026,10.83930068,29.69140347,12.89814799,36.83296542,15.54355035,,100.5586106,7.62083994,4.11477436,40.05454124,47.31167826,25.18505615,45.5685714,29.63737215,14.76811539,11.75416274,105.09852035
2020-01-08,11.3012072,10.5678334,29.44251558,12.64341169,35.89141308,15.29446536,,101.13468966,7.33753734,4.1412076,39.46286047,46.85393475,25.21639059,46.570376,29.07717661,14.65445205,11.46062095,104.9552693
2020-01-09,11.33043446,10.62600496,29.06457471,12.67737653,37.05078723,15.41415555,,107.7778292,7.55945771,3.97379708,39.79989382,47.81260512,25.45139889,47.3014226,29.4481169,14.68692729,11.4918488,108.9662987
2020-01-10,11.22326784,10.6163097,29.497824,12.37169297,36.57298455,15.17801004,,113.99073248,7.60667481,4.00023032,40.02458272,46.94893812,25.39656362,47.21342625,29.55409984,14.613858,11.34195512,109.49155255
2020-01-13,11.3986314,10.7132623,29.50704207,12.18488635,37.5215634,16.69516407,,122.05583932,7.64444849,4.07953004,39.48532936,46.9834848,25.84307939,47.2201952,29.5995211,14.67068967,11.36069183,110.94316319
2020-01-14,11.33043446,10.74234808,32.06044746,12.23583361,36.47461341,17.28714528,,121.37037816,7.49335377,4.17645192,39.62763233,47.56214169,25.63940553,47.25403995,29.37998501,14.75999658,11.33570955,109.49155255
2020-01-15,11.1063588,10.5193571,30.48415749,12.04902699,36.8891775,17.24509197,,129.1073387,7.43669325,4.0530968,39.31306787,46.60347132,26.06242047,46.6380655,28.85764052,14.62197681,11.13585131,110.41790934
2020-01-16,11.1063588,10.46118554,30.19839732,11.98958852,37.15618488,17.49741183,,126.7373932,7.4130847,3.98260816,38.74385599,46.73302137,26.26609433,45.5685714,28.73651716,14.63009562,11.1171146,113.50258195
2020-01-17,11.0576467,10.3739282,29.70983961,11.87920279,37.240503,18.74607165,,127.977057,7.43669325,4.07071896,39.04344119,46.56892464,25.75690968,45.96793945,28.71380653,14.40276894,11.1795703,117.82876366
2020-01-20,11.0576467,10.54844288,30.03247206,11.95562368,39.57330432,19.00809612,,137.456839,7.56890113,4.00023032,39.44039158,47.09576151,25.76474329,46.26577325,29.00147451,14.50831347,11.0546589,120.32133193
2020-01-21,11.03816186,10.24788982,29.26737225,12.02355336,38.94091842,18.34818264,,134.175376,7.3658676,3.84163088,37.54551519,46.44801126,25.2242242,45.0135175,28.60782359,14.44336299,10.94223864,123.7689072
2020-01-22,10.83357104,10.23819456,30.01403592,11.92165884,39.50303922,19.17307449,,135.61192758,7.49335377,3.90330844,37.47810852,46.56892464,25.42006445,45.1082828,28.63053422,14.2891056,11.0546589,122.30774649
2020-01-23,10.00546534,9.83099364,28.41009174,11.49709834,37.56372246,19.35422721,,135.3056577,7.12033868,3.77995332,35.950224,44.83295397,24.00218104,43.2806663,27.86594301,13.92375915,10.79234496,122.99535153
2020-02-03,9.00199608,8.85177238,25.57092618,10.35078499,33.80453961,17.41977495,,121.778738,6.40736047,3.40107688,33.57601129,41.87921283,22.23178518,39.78111915,26.51844563,13.90752153,9.98042086,114.03738587
2020-02-04,8.1349207,8.6287814,26.732403,11.14895873,37.18429092,18.23172732,,133.9566118,6.39791705,3.50680984,35.51582546,42.72560649,23.14048394,41.67642515,26.76069235,14.05366011,10.14905125,117.87651401
2020-02-05,8.55384476,8.99720128,25.86590442,11.2083972,38.5052748,19.67124447,,138.89339058,6.54429006,3.55086524,35.33607434,42.76015317,23.1874856,42.54285075,26.76826256,14.05366011,10.14280568,129.66130039
2020-02-06,8.8656022,9.07476336,25.94886705,11.95562368,42.05366235,19.65183525,,144.53750694,6.90314002,3.63897604,35.92026548,42.95015991,23.7358383,42.8068398,27.06350075,14.15920464,10.16154239,128.24789003
2020-02-07,9.0117385,9.1135444,25.32203829,12.47358749,43.99297911,18.7298973,,142.36444922,6.90314002,3.6125428,36.18240253,42.19013295,24.08835075,42.2247101,26.81368382,14.52455109,10.10533226,126.48112708
2020-02-10,9.22607174,9.28805908,26.28993564,12.70285016,44.38646367,19.71006291,,133.446162,6.9409137,3.7006536,38.39933301,43.4424501,23.63400137,42.0351795,26.5714371,14.31346203,10.21150695,123.97900874
2020-02-11,9.17735964,9.2589733,25.74606951,12.6519029,44.37943716,19.09867248,,136.5817822,6.87480976,3.73589792,38.6464908,43.18335,23.68100303,43.2671284,26.92723697,14.2891056,10.39887405,125.71712148
2020-02-12,9.27478384,9.53044058,28.31791104,13.91709319,45.25775091,19.14719553,,137.30370406,7.07784329,3.7887644,38.80377303,43.56336348,23.69667025,43.1994389,26.9499476,14.27286798,10.39887405,124.23686063
2020-02-13,9.09942028,9.49165954,31.14785853,15.30965163,44.28809253,18.61667685,,143.91767504,6.91258344,3.80638656,39.35800565,43.37335674,23.24232087,42.5766955,26.70013067,14.2891056,10.35515506,121.37183963
2020-02-14,9.0604506,9.51105006,33.53533866,15.1143538,44.22485394,18.4064103,,139.279874,7.2242163,4.00023032,39.56022566,43.14880332,23.2658217,42.46162335,26.98022844,14.30534322,10.44259304,121.68699194
2020-02-17,9.33323836,9.70495526,34.48479987,15.98045722,46.48036365,18.91751976,,140.73100986,7.51224061,4.06190788,40.00960346,44.47021383,23.63400137,42.7256124,27.38144957,14.36217489,10.54876773,122.39369712
2020-02-18,9.3527232,9.95703202,33.2772327,16.88901669,47.70297639,19.23777189,,142.925944,7.43197154,4.02666356,38.7962834,43.85701026,23.6575022,42.0757932,27.0256497,14.22415512,10.44883861,121.41003991
2020-02-19,9.24555658,9.69526,31.8945222,16.15028142,46.33983345,20.02708017,,140.45390854,7.44141496,4.04428572,39.11084786,44.2197504,23.90034411,41.74411465,26.89695613,14.22415512,10.3676462,119.36632493
2020-02-20,9.4501474,9.80190786,33.38784954,16.4729474,47.3586774,22.0294647,,148.6138132,8.18744514,4.04428572,39.28310935,44.58249054,24.35469349,42.9828325,27.23761558,14.30534322,10.46757532,120.70333473
2020-02-21,9.56705644,9.8891652,33.51690252,16.10782537,48.04024887,21.8353725,,145.85738428,8.7351635,4.1412076,39.14080638,44.40112047,24.05701631,42.4007028,26.98022844,14.23227393,10.45508418,122.41279726
2020-02-24,9.39169288,9.73404104,32.16184623,16.09933416,50.92111797,21.4148394,,160.44166428,8.81071086,4.15882976,39.71001826,43.17471333,23.47732917,41.67642515,26.53358605,14.13484821,10.32392721,120.27358158
2020-02-25,9.63525338,9.49165954,35.16693705,16.133299,50.1692814,22.91905395,,155.687189,9.41981145,4.02666356,38.90862785,42.12103959,23.25798809,40.78292375,26.21563723,13.94811558,10.14280568,119.375875
2020-02-26,9.34298078,9.38501168,33.07443516,15.37758131,45.48962574,23.1940179,,142.18214572,8.84376283,3.84163088,39.91223827,41.85330282,23.00731257,40.80999955,26.36704143,13.801977,10.27396265,115.79459875
2020-02-27,10.2782531,9.37531642,32.0788836,15.61533519,45.1804593,22.66026435,,133.56283624,8.96180558,3.88568628,41.69477021,43.06243662,23.46166195,41.09429545,26.66227962,13.98870963,10.24898037,117.5613617
2020-02-28,9.78138968,8.8226866,29.23971804,14.64733725,43.59246804,21.14634519,,127.04366308,8.19216685,3.66540928,41.08811018,40.62689568,22.64696651,40.072184,25.8901182,13.82633343,9.992912,114.6963407
2020-03-02,9.99572292,9.1135444,30.19839732,14.75772298,46.50846969,21.62510595,,123.90075074,8.58406878,3.7887644,45.16995853,43.32153672,23.17965199,40.63400685,26.30647975,14.01306606,10.37389177,118.21076646
2020-03-03,10.26851068,9.19110648,30.9727152,14.97000323,45.6020499,21.95506269,,127.3936858,8.71155495,3.7887644,44.188817,42.59605644,23.38332585,40.60693105,26.20806702,14.26474917,10.47382089,122.19314565
2020-03-04,10.65820748,9.3074496,31.68250659,14.38410974,44.14053582,21.53776446,,123.87887432,9.12234372,3.81519764,44.36856812,43.0969833,23.78283996,40.4918589,26.32919038,14.28098679,10.44259304,121.0948876
2020-03-05,10.80434378,9.52074532,31.47970905,14.58789878,44.969664,21.61216647,,127.45931506,9.52368907,3.8328198,44.23375478,45.0834174,24.23718934,42.63761605,27.42687083,14.38653132,10.64869685,124.4374121
2020-03-06,10.72640442,9.36562116,32.16184623,14.30768885,45.51773178,21.14311032,,125.79670714,9.05151807,3.85925304,42.8406836,44.5652172,23.79067357,41.6155046,26.80611361,14.19167988,10.47382089,123.92170832
2020-03-09,10.16134406,9.00689654,29.30424453,12.9066392,44.77994823,19.23130215,,113.23234992,8.49435629,3.59492064,41.7172391,41.90512284,22.74096983,40.09249085,25.87497778,14.16732345,10.16778796,118.38266772
2020-03-10,10.3756773,9.08445862,29.90341908,13.4161118,48.0613284,19.46421279,,118.7160392,8.971249,3.55967632,43.11779991,42.80333652,23.41466029,41.13490915,26.25348828,14.32158084,10.33641835,119.28992437
2020-03-11,9.72293516,8.98750602,29.497824,13.26327002,44.6886036,19.00486125,,116.3825544,8.57934707,3.54205416,42.04678282,41.94830619,22.92114286,40.36324885,26.07937345,14.28098679,10.25522594,118.65961975
2020-03-12,9.72293516,8.85177238,28.32712911,12.79625347,41.98339725,18.44846361,,119.591096,8.55101681,3.45394336,41.33526797,40.13460549,22.38062377,39.4088269,25.85983736,14.16732345,10.15529682,115.47944644
2020-03-13,9.28452626,8.75481978,27.14721615,12.53302596,41.58991269,18.00528642,,118.61394924,8.46602603,3.38345472,40.53387756,38.83046832,22.13778186,38.52209445,25.29207161,13.801977,10.01164871,113.88458475
2020-03-16,8.6707538,8.5318288,25.00862391,11.42067745,38.7160701,17.42947956,,106.74963746,7.77665637,3.20723312,38.7213871,36.64539081,21.34658725,36.823088,23.97485507,13.73702652,9.94919301,113.09192894
2020-03-17,8.40770846,8.4348762,23.7826206,11.2083972,39.59438385,17.15775048,,106.74234532,7.92302938,3.06625584,38.197113,35.79899715,21.76176858,35.84159025,24.02027633,13.74514533,9.8055449,111.74536907
2020-03-18,8.15440554,8.3379236,22.85159553,11.19141478,39.09550164,16.85043783,,105.006816,7.63028336,3.00457828,38.4966982,36.00627723,21.67559887,35.4963738,23.33138722,13.57465032,9.69312464,112.09872166
2020-03-19,8.0374965,8.3379236,21.62559222,11.44615108,40.64836035,16.61429232,,109.15604366,7.89942083,2.96052288,37.51555667,34.87487346,21.80877024,34.0478185,22.18828551,13.28237316,9.23095246,112.9773281
2020-03-20,8.1349207,8.46396198,21.40435854,11.26783567,40.71159894,16.98953724,,106.27564836,7.97024648,3.04863368,39.59767381,35.03897019,22.20828435,34.90747515,23.49793184,13.38791769,9.29965373,115.31709525
2020-03-23,7.90110262,8.17310418,19.2657663,10.13850474,36.8891775,15.57589905,,99.173104,7.56890113,3.04863368,38.74385599,33.20799615,21.55026111,33.3167719,22.83175336,13.41227412,9.23095246,111.74536907
2020-03-24,8.19337522,8.37670464,19.52387226,9.99415417,38.4350097,16.08700851,,100.15025076,7.87581228,3.29534392,40.93082795,33.8557464,22.20828435,34.6164103,23.85373171,13.72890771,9.73059806,114.26658755
2020-03-25,8.33951152,8.5318288,20.49176961,10.29983773,39.2781909,16.90219575,,108.4341218,7.97024648,3.3482104,41.46259168,35.66081043,22.43545904,36.2003446,24.59561229,13.82633343,9.79305376,116.35805288
2020-03-26,8.22260248,8.59000036,19.357947,9.78187392,37.943154,17.55563949,,105.8818728,7.83331689,3.32177716,40.69115979,35.51398704,22.23178518,35.76036285,24.76972712,13.66395723,9.95543858,118.94612185
2020-03-27,8.14466312,8.45426672,18.74033631,10.23190805,37.5215634,17.72061786,,108.8716502,7.85692544,3.33939932,41.80711466,35.65217376,22.47462709,35.58437015,24.76972712,13.72890771,10.16154239,119.14667332
2020-03-30,7.94981472,8.25066626,16.97046687,9.90075086,36.537852,18.18967401,,115.215812,7.71527414,3.25128852,41.82209392,34.54668,22.74096983,35.2526916,24.71673565,13.8831651,10.35515506,118.41131793
2020-03-31,7.82316326,8.71603874,17.00733915,9.85829481,37.76749125,19.39951539,,113.6844626,7.57834455,3.25128852,41.2678613,35.62626375,23.39115946,35.333919,24.43663788,14.03742249,10.14280568,118.7073701
2020-04-01,7.86213294,8.74512452,18.47301228,10.06208385,37.99233957,18.47757744,,113.74279972,7.58778797,3.28653284,41.0431724,35.74717713,22.9524773,35.19177105,24.32308473,13.82633343,9.992912,116.21480183
2020-04-02,8.00826924,8.73542926,18.83251701,10.72439823,39.49601271,18.30612933,,121.16619824,7.84748202,3.2600996,40.98325536,36.4467474,22.89764203,35.4016085,24.48205914,14.01306606,10.14905125,117.5613617
2020-04-03,8.80714768,8.76451504,18.50988456,10.38474983,38.95497144,17.791785,,119.226489,7.66333533,3.2600996,40.90835906,37.06858764,23.05431423,35.1714642,24.33822515,13.98059082,10.06785884,121.27633893
2020-04-07,9.07993544,8.88085816,19.2657663,10.82629275,39.76302009,18.21555297,,121.03493972,7.91830767,3.49799876,43.2900614,37.6558812,23.64966859,35.6859044,24.61832292,14.00494725,10.08034998,122.4318974
2020-04-08,8.69998106,8.89055342,19.03531455,10.63948613,40.87320867,17.89530084,,122.20897426,7.90414254,3.4803766,43.1402688,37.47451113,23.44599473,35.063161,24.39121662,13.97247201,10.08034998,124.46606231
2020-04-09,8.88508704,8.80329608,19.07218683,10.43569709,40.93644726,18.00205155,,118.7524999,8.23938395,3.4803766,43.40240585,37.29314106,23.61833415,35.1173126,24.4517783,13.85068986,9.992912,125.23006791
2020-04-10,8.61229928,8.83238186,18.42692193,10.00264538,40.41648552,17.65268559,,113.392777,8.08828923,3.49799876,43.34997844,37.0513143,23.6575022,36.3763373,24.3003741,13.84257105,9.92421073,123.8644079
2020-04-13,8.19337522,8.88085816,17.92914615,9.5950673,38.82146775,18.0505746,,107.94554842,8.34798328,3.524432,44.4135059,36.55902411,23.39115946,38.25133645,24.17168053,13.89128391,9.89922845,123.34870412
2020-04-14,8.3784812,8.97781076,19.20123981,10.07057506,41.75854893,18.73636704,,114.7053622,8.4518609,3.77114224,44.68313258,37.98407466,23.90817772,38.176878,24.76215691,13.98870963,10.09908669,128.24789003
2020-04-15,8.21286006,8.85177238,18.42692193,10.1045399,41.82881403,19.45450818,,120.82346766,8.17800172,3.75352008,43.2900614,37.2240477,23.48516278,36.82985695,24.54262082,13.85880867,9.94919301,128.61079269
2020-04-16,8.12517828,8.76451504,18.02132685,10.33380257,41.67423081,19.41245487,,124.30911058,8.29604447,3.744709,42.90060064,36.4467474,23.3441578,37.2156871,24.3003741,13.92375915,9.992912,129.00234556
2020-04-17,8.02775408,8.80329608,18.05819913,10.88573122,43.41680529,19.0210356,,128.1958212,8.32909644,3.63897604,43.59713623,38.10498804,23.46166195,37.0261565,24.87571006,13.89940272,10.01164871,128.77314388
2020-04-20,8.22260248,8.76451504,18.20568825,10.82629275,44.62536501,19.04044482,,130.529306,8.3574267,3.64778712,44.60823628,38.14817139,23.8925105,36.8772396,24.9059909,13.801977,9.94294744,129.03099577
2020-04-21,8.04723892,8.5803051,17.72634861,10.68194218,43.7751573,19.20542319,,125.25708878,8.20633198,3.60373172,44.30116145,37.09449765,23.52433083,36.146193,24.71673565,13.87504629,9.59944109,126.69122862
2020-04-22,8.11543586,8.85177238,17.78165703,11.18292357,43.94379354,19.22483241,,124.695594,8.22521882,3.57729848,44.58576739,37.00813095,23.75933913,36.687709,24.77729733,13.98059082,9.60568666,128.97369535
2020-04-23,8.26157216,8.76451504,17.41293423,11.28481809,43.62057408,18.84311775,,122.7631769,8.09301094,3.6565982,43.37993696,37.05995097,24.07268353,37.14122865,24.74701649,14.0455413,9.5557221,129.32704794
2020-04-24,7.99852682,8.61908614,17.2377909,10.80931033,43.9156875,18.99839151,,122.66837908,7.94191622,3.72708684,43.46981252,36.92176425,24.4408632,36.65386425,24.61075271,14.23227393,9.46828412,130.4539562
2020-04-27,7.88161778,8.55121932,16.73079705,11.10650268,44.58320595,18.43228926,,121.778738,7.88997741,3.38345472,43.74692883,36.31719735,24.30769183,36.6064816,25.42076518,14.29722441,9.56821324,132.50722125
2020-04-28,7.56011792,8.36700938,15.45870339,11.69239617,44.90642541,18.43228926,,128.83752952,8.13550633,3.49799876,43.99408662,36.7058475,24.61320262,37.22245605,25.63273106,14.41088775,9.59944109,139.431022
2020-04-29,7.53089066,8.37670464,14.33409885,12.04053578,44.0562177,18.762246,,130.15011472,8.25354908,3.45394336,44.93778,37.47451113,22.94464369,37.3781419,26.51087542,14.29722441,9.77431705,136.0884975
2020-04-30,7.9400723,8.75481978,15.26512392,12.83021831,45.57394386,19.39628052,,141.81753872,8.61239904,3.44513228,44.90782148,38.865015,22.90547564,37.07353915,26.56386689,14.16732345,9.94919301,133.93973175
2020-05-06,8.16414796,9.27836382,15.82742619,12.8217271,46.85276868,20.11442166,,152.70470374,8.69738982,3.48918768,44.63070517,39.57322194,22.85064037,36.8637017,26.21563723,13.99682844,9.84926389,138.94396843
2020-05-07,8.11543586,8.99720128,15.71680935,12.71983258,45.59502339,19.43833383,,151.81506266,8.56518194,3.4803766,45.6118467,39.6423153,22.76447066,36.6200195,26.07937345,13.82633343,9.84926389,139.1445199
2020-05-08,8.14466312,9.04567758,17.29309932,12.44811386,46.33983345,19.33805286,,152.38384958,8.6879464,3.53324308,45.57439855,40.44552561,23.06214784,38.57624605,26.47302437,13.87504629,9.90547402,138.50466521
2020-05-11,8.09595102,8.9681155,16.2238032,12.1424303,46.74034452,19.04691456,,150.72124166,8.61712075,3.4803766,46.39825785,40.37643225,22.88980842,39.40205795,26.46545416,13.93187796,9.92421073,138.81981752
2020-05-12,7.91084504,8.89055342,15.78133584,12.78776226,46.26956835,19.12778631,,150.9837587,8.5935122,3.41869904,46.00130746,40.18642551,22.81930593,39.936805,26.18535639,13.98059082,9.97417529,141.57023768
2020-05-13,7.86213294,8.9196392,17.00733915,12.43113144,46.374966,19.08249813,,152.01924258,8.61712075,3.41869904,45.82904597,40.46279895,23.09348228,39.52389905,26.14750534,13.94811558,9.9304563,142.27694286
2020-05-14,7.96929956,9.09415388,16.66627056,11.98109731,45.672315,18.66196503,,150.96188228,8.44713919,3.37464364,44.32363034,39.73731867,22.717469,39.64574015,25.68572253,13.92375915,9.91171959,141.63708817
2020-05-15,7.8913602,9.10384914,16.63861635,11.94713247,45.27180393,18.74930652,,156.7080886,8.45658261,3.47156552,44.07647255,39.07961263,22.31012128,39.21252735,25.62516085,13.93187796,10.01164871,138.476015
2020-05-18,7.73548148,9.57891688,15.92882496,12.29527208,44.14053582,18.49698666,,141.5404374,8.51324313,3.64778712,44.48091257,39.65731898,22.46679348,39.25314105,25.5873098,13.83445224,10.01789428,141.99044076
2020-05-19,7.73548148,9.51105006,16.08553215,12.44811386,45.34206903,18.83341314,,145.9157214,8.62184246,3.54205416,44.4884022,42.43919725,22.717469,39.2734479,25.94310967,13.81821462,10.29894493,142.68759587
2020-05-20,7.66728454,9.34623064,16.34363811,12.26979845,45.04695561,19.08896787,,137.821446,8.47546945,3.63016496,43.8892318,42.1281246,22.49812792,38.8402351,26.25348828,13.83445224,10.22399809,138.476015
2020-05-21,7.63805728,9.5498311,15.42183111,11.52257197,44.30214555,18.48728205,,136.1442538,8.33355708,3.55086524,43.83680439,40.98159969,22.38845738,38.58978395,26.29133933,13.81821462,10.12406897,138.8580178
2020-05-22,7.5503755,9.71465052,15.06232638,11.30180051,42.66496872,18.12497661,,135.7796468,8.05539339,3.45394336,42.68340137,39.7284213,21.84793829,37.6488999,25.45861623,13.61524437,9.93670187,136.3749996
2020-05-25,7.71599664,9.54013584,14.98858182,11.22537962,40.69051941,18.28348524,,131.987734,8.02133253,3.38345472,42.47369173,40.05726953,22.3257885,37.1615355,25.04982489,13.85880867,10.0553677,137.94121108
2020-05-26,7.72573906,9.5983074,15.91038882,11.49245002,41.37911739,18.8592921,,140.009088,8.18028321,3.41869904,43.00545546,41.4171014,22.41979182,38.5017876,25.30721203,13.85068986,10.0553677,141.73258887
2020-05-27,7.73548148,9.73404104,15.73524549,11.47521996,39.80517915,18.5358051,,134.1024546,8.07810063,3.3482104,42.65344285,40.44833229,22.50596153,38.0685748,25.30721203,13.78573938,10.27396265,139.38327165
2020-05-28,7.6965118,9.77282208,16.66627056,11.27707427,39.9105768,18.59403276,,133.21281352,8.1746064,3.37464364,43.08035176,40.03949395,22.27878684,38.4611739,25.90525862,14.16732345,10.26771708,137.33955667
2020-05-29,7.82316326,9.8406889,18.33474123,11.8025911,40.04408049,18.57138867,,133.86910612,8.08945425,3.33058824,42.5410984,41.31044792,22.28662045,38.5424013,25.60245022,14.11861059,10.23024366,140.11862704
2020-06-01,8.05698134,9.7922126,20.16913716,12.27641775,41.19642813,19.19248371,,139.279874,8.76499464,3.42751012,43.70199105,42.59028968,22.65480012,39.23960315,26.35947122,14.4514818,10.34266392,141.86628985
2020-06-02,8.3784812,9.77282208,21.201561,12.15580733,41.36506437,19.732707,,135.49525334,8.71390335,3.41869904,43.18520658,42.81248443,22.59213124,39.32083055,26.52601584,14.613858,10.33017278,140.47197963
2020-06-03,9.21632932,9.5013548,20.53785996,12.04381194,41.15426907,19.38657591,,133.39511702,8.65713525,3.46275444,43.11779991,43.54128321,22.52946236,39.2734479,26.66227962,14.74375896,10.41136519,144.9700626
2020-06-04,10.14185922,9.47226902,22.123368,12.09550212,41.50559457,19.44480357,,132.15545322,8.65713525,3.3922658,42.41377469,43.63016111,22.62346568,40.37678675,26.60928815,14.4514818,10.23648923,143.70945336
2020-06-05,11.1550709,9.38501168,21.201561,12.02658188,40.97157981,20.4443784,,135.998411,8.72525697,3.36583256,42.04678282,43.38130299,22.31012128,40.72877215,26.67742004,14.41088775,10.23024366,144.6835605
2020-06-08,10.04443502,9.43348798,21.2937417,12.73301434,41.44938249,20.31174873,,133.4826227,8.60604396,3.53324308,41.94941763,44.25230641,23.72017108,42.23147905,27.00293907,14.52455109,10.39887405,145.20881435
2020-06-09,9.04096576,9.3074496,20.87892855,12.77608949,41.6672043,20.04972426,,138.8058849,8.92394532,3.55967632,42.36134728,43.9945605,23.93167855,41.9133384,26.89695613,14.63009562,10.59248672,147.5485815
2020-06-10,8.72920832,9.37531642,20.60238645,12.87946985,41.13318954,19.74888135,,141.467516,8.97503661,3.53324308,43.30504066,43.69237564,23.61785695,41.51397035,26.75312214,14.50831347,10.44883861,148.64683955
2020-06-11,8.95328398,9.58861214,21.73620906,13.04315542,41.32993182,20.32792308,,138.55066,8.97503661,3.5684874,42.51113988,43.550171,23.24769633,40.67860368,26.09451387,14.2891056,10.2427348,146.69862527
2020-06-12,8.73895074,9.39470694,21.57950187,12.81054961,42.14500698,19.88798076,,138.23709798,9.15669453,3.49799876,41.941928,43.1057815,23.4166827,40.67860368,26.1172245,14.23227393,10.16778796,147.19522891
2020-06-15,8.3784812,9.10384914,23.62591341,12.8363947,40.8240231,20.2179375,,131.3679021,9.21346263,3.44513228,41.6423428,41.91481764,23.0143342,39.55324516,25.41319497,13.98870963,9.8902395,145.18016414
2020-06-16,8.46616298,9.22019226,23.86558323,13.01731033,42.68604825,20.7355167,,130.68244094,9.3667365,3.524432,41.95690726,42.88358675,23.26379027,39.93296736,25.84469694,14.32158084,9.9173175,146.4025731
2020-06-17,8.36873878,9.17171596,23.36780745,12.76747446,42.75631335,20.73875157,,131.1126772,9.32132202,3.55086524,41.97937615,42.50141178,23.65004483,39.88463908,25.8901182,14.54890752,9.991782,148.22663647
2020-06-18,8.281057,9.19110648,22.98986658,12.81054961,44.63941803,21.58952238,,133.3367799,9.62219295,3.6565982,42.35214228,43.1946594,23.52934028,40.08485624,25.65544169,14.76811539,10.127172,147.19522891
2020-06-19,8.50513266,9.2589733,23.12813763,12.81054961,44.14053582,21.67039413,,144.2385292,10.30341015,3.66540928,42.4065096,43.49684426,24.06848727,40.62337136,25.63273106,14.75187777,10.127172,151.2731088
2020-06-22,8.29079942,9.29775434,22.69488834,13.55144219,44.1264828,21.997116,,147.7387564,10.75187814,3.744709,41.98710456,43.15022045,24.21333273,39.53253304,25.3602035,14.78435301,10.005321,154.56788295
2020-06-23,8.05698134,9.3074496,24.13290726,14.16310932,43.4238318,22.97728161,,149.48157786,11.13222441,3.73589792,41.4744984,42.67916758,24.33403728,38.82141692,25.24665035,15.22276875,9.9173175,159.93502229
2020-06-24,8.11543586,9.12323966,23.7826206,14.8178516,43.6346271,23.1940179,,150.71394952,10.88812158,3.85925304,42.0181716,44.45672558,24.80076154,39.50491688,25.6630119,15.49880829,9.937626,158.60101356
2020-06-29,8.0862086,8.93902972,21.40435854,14.9901522,43.45896435,22.8381822,,145.71883362,10.5020985,3.85044196,40.97742576,43.71015122,24.84904336,38.98020984,25.46618644,15.40950138,9.7413105,158.9273136
2020-06-30,8.09595102,9.03598232,21.15547065,14.97292214,44.267013,23.2263666,,147.2647673,11.4671562,3.8768752,41.09392716,44.43006221,25.05021761,39.05615428,25.52674812,15.37702614,9.721002,163.3899465
2020-07-01,8.02775408,9.18141122,20.33506242,15.65350951,43.46599086,23.44310289,,151.44316352,11.48986344,4.04428572,43.02008364,46.26094695,25.66178733,39.63609364,26.33676059,15.79108545,9.978243,166.64334984
2020-07-02,8.1349207,9.34623064,20.34428049,16.40301712,43.47303419,23.33635218,,156.58412222,12.4322139,4.07071896,43.95209484,48.22514854,25.70202218,40.18841684,26.7228413,15.54752115,10.2287145,164.3496525
2020-07-03,8.3297691,9.55952636,20.75909364,16.37717203,44.31730739,25.66869345,,151.96090546,12.9431268,4.185263,44.09189652,47.6385544,25.42037823,40.34720976,27.81295154,15.49880829,10.749966,165.13661142
2020-07-06,8.59281444,10.24788982,21.9390066,16.8854588,45.73850061,26.1700983,,166.8441632,14.0784888,4.50246188,45.37341192,49.46055135,27.1987586,42.29414904,30.59121861,15.67742211,11.440455,165.42452322
2020-07-07,8.70972348,10.1315467,23.79183867,16.8854588,46.88530504,26.849421,,167.66817502,13.38591798,4.52008404,45.047208,49.05171301,27.0378192,41.47947232,31.08328226,15.68554092,11.467533,171.32671512
2020-07-08,8.8168901,11.149549,24.57537462,17.06637443,47.2792992,26.76854925,,168.82033314,14.72564514,4.91658264,45.0083742,48.91839616,28.03564348,41.07213396,30.6593505,15.57187758,11.4066075,173.25572418
2020-07-09,9.16761722,11.93486506,24.7044276,17.38513054,49.36887537,27.32171202,,175.62389976,15.41821596,5.41000312,46.01028624,48.882845,28.18048894,41.29996728,30.21270811,15.45009543,11.535228,173.64920364
