日期,原始价,前复权,后复权
2022-12-15,1786.989990234375,1598.0833740234375,2354.7658268915184
2022-12-16,1786.8699951171875,1597.9759521484375,2354.6075414325605
2022-12-19,1773.0,1585.5723876953125,2336.3309670180915
2022-12-20,1715.0,1533.70361328125,2259.902653290332
2022-12-21,1739.0,1555.16650390625,2291.5280879901607
2022-12-22,1768.0,1581.1007080078125,2329.741975049281
2022-12-23,1771.0,1583.78369140625,2333.6953342565994
2022-12-26,1742.06005859375,1557.9031982421875,2295.560589926958
2022-12-27,1733.0,1569.5408935546875,2312.708660966992
2022-12-28,1733.0,1569.5408935546875,2312.708660966992
2022-12-29,1719.0,1556.861572265625,2294.0257605845836
2022-12-30,1727.0,1564.1070556640625,2304.701934921468
2023-01-03,1730.010009765625,1566.8331298828125,2308.718788182209
2023-01-04,1725.010009765625,1562.304443359375,2302.045796998247
2023-01-05,1801.0,1631.1270751953125,2403.455513286069
2023-01-06,1803.77001953125,1633.6358642578125,2407.1521982320996
2023-01-09,1841.199951171875,1667.53515625,2457.1025923332836
2023-01-10,1854.449951171875,1679.5355224609375,2474.7850566671405
2023-01-11,1844.949951171875,1670.931640625,2462.1072907537955
2023-01-12,1834.0,1661.014404296875,2447.4943052348476
2023-01-13,1887.0,1709.0155029296875,2518.223622960756
2023-01-16,1912.9000244140625,1732.4725341796875,2552.7874113623348
2023-01-17,1908.0,1728.034912109375,2546.2486030788073
2023-01-18,1893.0,1714.449462890625,2526.23052887612
2023-01-19,1880.2099609375,1702.86572265625,2509.1619603052445
2023-01-20,1860.010009765625,1684.5711669921875,2482.205047295481
2023-01-30,1888.0,1709.921142578125,2519.558077301677
2023-01-31,1845.760009765625,1671.665283203125,2463.188308490543
2023-02-01,1844.969970703125,1670.9498291015625,2462.1340913599142
2023-02-02,1836.1099853515625,1662.9254150390625,2450.310167575744
2023-02-03,1818.0,1646.523681640625,2426.1423163007585
2023-02-06,1795.0,1625.69287109375,2395.4482476310263
2023-02-07,1797.0,1627.5042724609375,2398.1173361827073
2023-02-08,1784.0,1615.73046875,2380.76871027138
2023-02-09,1818.0,1646.523681640625,2426.1423163007585
2023-02-10,1810.0,1639.2781982421875,2415.466141963874
2023-02-13,1856.3499755859375,1681.25634765625,2477.3206817977457
2023-02-14,1843.7900390625,1669.881103515625,2460.559330913121
2023-02-15,1841.0,1667.3541259765625,2456.8358453609712
2023-02-16,1861.8199462890625,1686.21044921875,2484.62051937315
2023-02-17,1820.780029296875,1649.0413818359375,2429.8521317450886
2023-02-20,1875.0,1698.1473388671875,2502.20945139035
2023-02-21,1867.0,1690.9019775390625,2491.533456923305
2023-02-22,1836.0,1662.82568359375,2450.1632139166886
2023-02-23,1818.0,1646.523681640625,2426.1423163007585
2023-02-24,1788.0,1619.3531494140625,2386.1067075049023
2023-02-27,1810.4100341796875,1639.6495361328125,2416.013306016318
2023-02-28,1813.739990234375,1642.66552734375,2420.4573501464065
2023-03-01,1838.530029296875,1665.1173095703125,2453.539910417848
2023-03-02,1828.0,1655.5804443359375,2439.4873993194838
2023-03-03,1818.0400390625,1646.559814453125,2426.195557773317
2023-03-06,1807.1400146484375,1636.688232421875,2411.649843574426
2023-03-07,1788.300048828125,1619.625,2386.50727763797
2023-03-08,1770.4200439453125,1603.431396484375,2362.6461044397156
2023-03-09,1770.02001953125,1603.069091796875,2362.1122507554114
2023-03-10,1750.0,1584.9375,2335.395463981681
2023-03-13,1762.0,1595.8055419921875,2351.409455682248
2023-03-14,1766.0,1599.428466796875,2356.7478126554497
2023-03-15,1750.9200439453125,1585.7706298828125,2336.623075637805
2023-03-16,1751.989990234375,1586.73974609375,2338.0510622953825
2023-03-17,1742.0,1577.6920166015625,2324.719289644797
2023-03-20,1729.5999755859375,1566.461669921875,2308.171444259926
2023-03-21,1775.0,1607.5794677734375,2368.758261463415
2023-03-22,1773.3499755859375,1606.0848388671875,2366.5559351458205
2023-03-23,1774.8599853515625,1607.4525146484375,2368.5711968301007
2023-03-24,1778.6199951171875,1610.85791015625,2373.5890257489123
2023-03-27,1767.7900390625,1601.049560546875,2359.136484126999
2023-03-28,1781.800048828125,1613.7381591796875,2377.8330546172265
2023-03-29,1790.0,1621.1646728515625,2388.775975926423
2023-03-30,1800.0,1630.221435546875,2402.1210589451484
2023-03-31,1820.0,1648.3349609375,2428.8112249825995
2023-04-03,1802.0699462890625,1632.0960693359375,2404.883320073807
2023-04-04,1814.5899658203125,1643.4351806640625,2421.591429485873
2023-04-06,1796.9599609375,1627.4681396484375,2398.0640947101483
2023-04-07,1790.989990234375,1622.061279296875,2390.097119899204
2023-04-10,1771.699951171875,1604.590576171875,2364.354148437745
2023-04-11,1745.5,1580.8619384765625,2329.3901496427784
2023-04-12,1694.0999755859375,1534.31005859375,2260.796246654086
2023-04-13,1723.0,1560.4842529296875,2299.363757818106
2023-04-14,1713.4200439453125,1551.8077392578125,2286.578969350124
2023-04-17,1753.0,1587.654541015625,2339.399006874283
2023-04-18,1758.0,1592.182861328125,2346.0714584487255
2023-04-19,1759.0,1593.088623046875,2347.406092659486
2023-04-20,1741.8800048828125,1577.5833740234375,2324.5592054874414
