date,贵州茅台,比亚迪,海康威视,立讯精密,中际旭创,韦尔股份,北方稀土,天齐锂业,东方财富,兆易创新,万华化学,紫金矿业,招商银行,工商银行,长江电力,华能国际,伊利股份,格力电器,海螺水泥,恒瑞医药,片仔癀,三一重工,三六零,金地集团,中国石化,上汽集团,华夏银行,中国联通,包钢股份,保利发展
2018-01-02,10.481447,3.578108,13.412212,6.02818,6.591032,17.037465,6.108331,9.040126,4.204483,20.6173,4.328754,3.144755,1.70537,1.099704,2.639564,1.340918,8.03002,4.633098,2.03065,13.406271,9.793194,2.967851,12.025802,1.69504,1.07636,1.721578,0.816281,2.466533,2.341003,1.840987
2018-01-03,10.660295,3.592779,13.58702,6.2714,6.582062,16.624362,6.091833,9.656614,4.282104,20.6173,4.328754,3.158398,1.725521,1.096145,2.698634,1.351611,8.195899,4.684405,2.01286,13.437507,9.817106,2.964721,13.229095,1.684001,1.093257,1.708572,0.818073,2.566114,2.350367,1.818321
2018-01-04,10.976145,3.534638,13.881794,6.355088,6.465446,18.288804,6.166073,9.819652,4.220654,20.6173,4.328754,3.199327,1.707097,1.08013,2.675006,1.345195,8.399477,4.779838,2.039545,13.777203,10.118986,2.955329,14.551291,1.69504,1.165916,1.713991,0.819865,2.558454,2.341003,1.827136
2018-01-05,10.995356,3.498232,13.635007,6.237401,6.441899,17.606985,6.03409,9.709262,4.223888,20.6173,4.328754,3.158398,1.733006,1.081909,2.702009,1.349473,8.40199,4.913238,2.074491,13.728396,10.121975,3.002289,13.179156,1.805426,1.192951,1.729706,0.820761,2.577604,2.341003,1.925355
2018-01-08,11.200413,3.543332,13.984622,6.145867,6.380227,18.012066,6.223816,9.867205,4.269168,20.6173,4.328754,3.308473,1.696734,1.08013,2.696946,1.35375,8.434663,4.908108,2.15836,13.91191,10.323727,3.093077,12.689278,1.896188,1.191262,1.756259,0.823449,2.615904,2.378459,1.96691
2018-01-09,11.652968,3.554743,14.018898,6.302783,6.662796,17.534792,6.310429,9.804367,4.204483,20.6173,4.328754,3.281187,1.714006,1.083688,2.722261,1.343057,8.693534,5.069214,2.120873,14.583493,10.772065,3.052379,12.491899,1.941569,1.182813,1.757884,0.823449,2.600584,2.387823,1.976984
2018-01-10,11.700472,3.568327,14.265686,6.093562,6.883693,17.406449,6.269185,9.461308,4.204483,20.6173,4.328754,3.288008,1.757763,1.096145,2.729012,1.325948,8.701074,5.23853,2.14184,14.622538,10.824371,3.052379,12.154216,1.972232,1.208159,1.835374,0.837785,2.558454,2.359731,1.997131
2018-01-11,11.538154,3.553656,14.361659,6.109253,6.908362,17.217946,6.22794,9.41885,4.30151,20.6173,4.328754,3.219792,1.780218,1.105042,2.754328,1.325948,8.603055,5.212876,1.984903,14.499545,10.875183,2.936545,12.489521,1.947701,1.196331,1.833207,0.832409,2.577604,2.331639,1.987057
2018-01-12,11.740829,3.644942,14.676998,6.090947,6.920696,17.330246,6.11658,9.272795,4.27887,20.6173,4.328754,3.165219,1.814187,1.11216,2.747577,1.340918,8.75134,5.469415,2.005235,14.565922,11.063485,2.924022,11.940192,1.952607,1.208159,1.837542,0.838681,2.539304,2.341003,1.976984
2018-01-15,11.695409,3.539528,14.598163,5.871264,6.84669,15.818211,5.778374,8.588374,4.081583,20.6173,4.328754,3.212971,1.838944,1.14419,2.762766,1.313116,8.643268,5.602816,1.993163,14.542495,10.900589,2.883324,11.188728,1.95506,1.231815,1.815324,0.842266,2.455043,2.284819,2.090314
2018-01-16,11.510307,3.521054,14.598163,5.635891,6.638127,15.87035,5.827867,8.635927,4.084817,20.6173,4.328754,3.206149,1.836065,1.172661,2.710447,1.310977,8.680967,5.579214,2.035733,14.661584,11.200975,3.005419,11.464582,2.135358,1.2014,1.751382,0.844058,2.478023,2.294183,2.22631
2018-01-17,11.137868,3.463999,14.176568,5.758808,6.6841,16.355645,5.72888,8.535727,4.262699,20.6173,4.328754,3.042431,1.82455,1.195794,2.720574,1.317393,8.693534,5.34012,2.000788,14.357029,10.830349,2.930284,11.47885,2.049502,1.187882,1.762761,0.853018,2.608244,2.303547,2.257791
2018-01-18,11.179713,3.432484,13.91607,5.931416,6.694192,15.794147,5.848489,8.647815,4.249762,20.6173,4.328754,3.056074,1.860823,1.268752,2.712135,1.310977,8.608081,5.362695,2.040816,14.292102,11.02164,3.002289,11.778484,2.004121,1.182813,1.762761,0.864666,2.623564,2.331639,2.212459
2018-01-19,11.171374,3.434114,13.813242,6.054333,6.643733,15.481312,5.869112,8.646117,4.414707,20.6173,4.328754,3.076539,1.868883,1.266972,2.717198,1.351611,8.44723,5.279576,2.067502,14.598362,10.899094,2.967851,11.400374,1.951381,1.189572,1.779018,0.880795,2.638884,2.312911,2.1772
2018-01-22,11.520731,3.618861,14.241692,6.015104,6.638127,14.823557,5.95985,8.649514,4.644337,20.6173,4.328754,3.110647,1.90458,1.27587,2.715511,1.347334,8.794066,5.808047,2.096093,14.996892,11.459517,2.95846,11.055557,1.963646,1.167605,1.828872,0.866458,2.623564,2.341003,2.207422
2018-01-23,11.522816,3.630271,14.464487,5.92357,6.671766,15.164467,6.058837,8.780284,4.741363,20.6173,4.328754,3.144755,1.960427,1.332812,2.722261,1.347334,8.912192,5.827544,2.105624,15.055788,11.452044,3.036726,11.031776,2.026198,1.189572,1.840793,0.895131,2.665694,2.331639,2.235125
2018-01-24,11.384026,3.61397,14.053174,5.889571,7.236904,15.553505,5.980472,8.788775,5.171514,20.6173,4.328754,3.08336,1.948912,1.316797,2.702009,1.358027,8.809146,5.722876,2.065596,15.326709,11.351916,3.014811,11.195862,1.975911,1.236884,1.840251,0.902299,2.661864,2.331639,2.246458
2018-01-25,11.454017,3.566697,14.152575,5.962799,7.193173,15.064199,5.988721,8.773491,5.16828,20.6173,4.328754,3.342581,1.923579,1.3079,2.712135,1.360166,8.645781,5.684908,2.14057,14.932106,11.239831,3.082191,10.967569,1.924398,1.225056,1.890105,0.894235,2.784425,2.387823,2.153275
2018-01-26,11.574043,3.55909,14.080595,5.753578,7.158413,14.550829,5.864987,8.527235,5.300883,20.6173,4.157612,3.328938,1.927034,1.311459,2.710447,1.355889,8.7061,5.89014,2.21046,15.146095,11.4102,3.101062,10.80824,1.979591,1.247023,1.895524,0.901403,2.776765,2.359731,2.164608
2018-01-29,10.964977,3.417813,13.57331,5.669889,6.66616,14.398422,5.864987,8.51195,5.200622,20.6173,4.157612,3.438083,1.898822,1.322135,2.676693,1.385829,8.412043,5.723902,2.221897,14.378483,10.970828,2.953167,11.566838,2.004121,1.257161,1.867346,0.890651,2.734635,2.378459,2.138164
2018-01-30,11.050752,3.447698,13.57331,5.662043,6.862388,14.246016,5.831992,9.004461,5.135938,20.6173,4.157612,3.369867,1.875216,1.295444,2.664879,1.411493,8.376857,5.577162,2.161537,14.547319,10.902083,2.877687,12.72257,1.886376,1.218297,1.865178,0.873627,2.646544,2.359731,2.08024
2018-01-31,11.385217,3.42542,13.676138,5.688196,6.67513,13.01473,5.543279,8.902562,4.945119,20.6173,4.157612,3.499478,1.954094,1.331033,2.683444,1.349473,8.570382,5.740321,2.187587,14.859468,10.952895,2.890267,12.189887,1.920718,1.196331,1.863552,0.882587,2.673354,2.322275,2.169645
2018-02-01,11.283806,3.296097,13.600731,5.688196,6.537209,13.038794,5.328807,8.878786,4.89984,20.6173,4.157612,3.46537,1.983457,1.366622,2.727324,1.302423,8.701074,5.703379,2.220626,14.57284,10.57928,2.915427,11.897387,1.937889,1.209849,1.889563,0.895131,2.566114,2.284819,2.213718
2018-02-02,11.025734,3.363476,13.775538,5.954953,6.797352,12.304836,5.473163,8.858406,4.89984,20.6173,4.157612,3.670017,1.986336,1.352386,2.7307,1.302423,8.716154,5.694144,2.345159,14.582656,10.852766,2.918572,12.893827,1.93421,1.274058,1.880351,0.885275,2.619734,2.341003,2.319493
2018-02-05,10.695588,3.34011,13.364226,6.041257,6.593275,11.574888,5.431919,8.508554,4.928948,20.6173,4.157612,3.690482,2.00879,1.379078,2.749265,1.302423,8.298944,5.546377,2.330546,14.404005,10.822877,2.984617,14.182507,1.924398,1.289266,1.850547,0.931868,2.642714,2.359731,2.353492
2018-02-06,10.556054,3.179272,12.548456,5.858188,6.381348,10.612319,5.007099,8.396465,4.586121,20.6173,4.157612,3.615445,1.993245,1.347048,2.749265,1.289591,8.296431,5.481729,2.225709,13.548049,10.337178,2.905992,12.764959,1.789481,1.252092,1.850547,0.90678,2.493343,2.275455,2.270383
2018-02-07,10.17736,3.200464,12.476477,5.949722,6.234457,11.213925,5.023597,8.557805,4.71549,20.6173,4.157612,3.492656,1.864853,1.268752,2.745889,1.302423,7.921948,5.159516,2.178056,13.288907,10.272916,2.783337,13.587371,1.632488,1.208159,1.844044,0.896027,2.497173,2.275455,2.057574
2018-02-08,10.438857,3.233609,13.206556,5.97326,6.61458,12.336921,5.163828,8.829535,4.641103,20.6173,4.157612,3.199327,1.800945,1.213589,2.737451,1.296007,7.919435,5.233399,2.075126,13.567681,10.507546,2.751886,13.39524,1.634941,1.1355,1.779018,0.865562,2.501003,2.266091,1.973206
2018-02-09,10.17736,3.078205,12.805527,5.947107,6.657189,12.316868,4.870992,8.982383,4.178609,20.6173,4.157612,2.981036,1.768127,1.188676,2.695258,1.24468,7.854089,5.074345,1.95377,13.263385,10.42834,2.604071,12.055013,1.545405,1.078049,1.734583,0.826137,2.301842,2.134995,1.786841
2018-02-12,10.386587,3.239587,13.340233,6.211249,6.841083,12.713927,5.007099,9.880791,4.246528,20.6173,4.157612,2.99468,1.730127,1.17622,2.632813,1.266066,7.954621,5.285733,1.99634,13.932837,10.852766,2.594636,1.294161,1.545405,1.064532,1.751382,0.821657,2.347803,2.153723,1.825877
2018-02-13,10.602515,3.233066,13.443061,6.198172,6.806323,12.220611,5.007099,9.843428,4.220654,20.6173,4.157612,3.015144,1.779642,1.21003,2.659816,1.298146,8.117986,5.377061,2.033827,13.98388,10.749648,2.622941,1.423602,1.547858,1.071291,1.783895,0.832409,2.340142,2.163087,1.902689
2018-02-14,10.698864,3.287403,13.521896,6.313244,6.867995,11.93184,5.019472,9.964009,4.146267,20.6173,4.157612,3.131111,1.806126,1.224265,2.698634,1.287453,8.10542,5.565874,2.092281,14.121304,10.815405,2.619796,1.56517,1.531914,1.066221,1.79961,0.832409,2.347803,2.172451,1.914022
2018-02-22,11.056262,3.386297,13.861228,6.498928,7.249238,12.746013,5.295811,9.991182,4.337086,20.6173,4.157612,3.2539,1.813611,1.245619,2.718886,1.289591,8.608081,5.642836,2.127862,14.227317,10.96784,2.714146,1.56517,1.588333,1.094947,1.843503,0.84585,2.393763,2.209907,1.942984
2018-02-23,11.056709,3.412379,14.046319,6.328935,7.421919,12.762056,5.291687,10.358018,4.307978,20.6173,4.157612,3.288008,1.829732,1.247398,2.742514,1.29173,8.542735,5.547403,2.14057,14.386336,11.073946,2.698421,1.56517,1.598145,1.111844,1.846212,0.857498,2.409083,2.200543,1.969428
2018-02-26,11.072047,3.527031,14.738695,6.642767,7.837924,13.760721,5.361803,10.359716,4.505265,20.6173,4.157612,3.335759,1.814187,1.249178,2.769517,1.304562,8.590488,5.607946,2.234605,14.67689,11.171086,2.758176,252.343009,1.56503,1.120293,1.868429,0.85481,2.493343,2.219271,1.900171
2018-02-27,10.989697,3.448242,14.584453,6.559079,7.787465,13.836924,5.258691,10.020053,4.492329,20.6173,4.157612,3.206149,1.777339,1.20825,2.791457,1.323809,8.467336,5.337041,2.101812,14.462901,11.076935,2.679551,252.343009,1.528234,1.108465,1.863552,0.842266,2.470363,2.200543,1.827136
2018-02-28,10.805637,3.450958,14.591308,6.404778,7.823347,13.580239,5.398923,10.44633,4.459986,20.6173,4.157612,3.137933,1.744521,1.186897,2.779643,1.323809,8.155686,5.304204,2.066231,14.22928,10.891622,2.604071,227.124669,1.569936,1.083119,1.822911,0.833305,2.458873,2.219271,1.842246
2018-03-01,11.049114,3.437918,15.180856,6.634921,7.832317,14.021416,5.38655,10.765613,4.579652,20.6173,4.157612,3.192506,1.750279,1.190456,2.783019,1.33878,8.145633,5.292916,2.104989,14.564987,10.91105,2.585201,209.248378,1.507383,1.079739,1.838626,0.834201,2.451213,2.209907,1.851061
2018-03-02,10.966317,3.416183,14.670143,6.509389,8.050972,13.600293,5.489661,10.380096,4.414707,19.171358,4.157612,3.144755,1.728976,1.188676,2.826899,1.390107,8.110446,5.38527,2.050347,14.482533,11.079924,2.550606,211.482914,1.497571,1.069601,1.897691,0.835097,2.466533,2.191179,1.863653
2018-03-05,10.723584,3.538441,14.649577,6.436161,8.094702,14.225962,5.49791,10.468408,4.489094,21.088747,4.157612,3.144755,1.735885,1.178,2.842088,1.387968,8.138093,5.298047,2.011589,14.619957,11.571601,2.553751,203.981256,1.492665,1.079739,1.906903,0.833305,2.443553,2.172451,1.871209
2018-03-06,10.696035,3.617774,14.772971,6.548618,7.962388,14.434519,5.629893,10.398777,4.537608,22.386808,4.157612,3.131111,1.729552,1.165543,2.811709,1.417909,8.040074,5.322675,2.025567,14.957628,11.78232,2.644956,201.028476,1.547858,1.093257,1.900943,0.838681,2.416743,2.191179,1.958095
2018-03-07,10.573626,3.506382,14.25883,6.37601,8.19562,14.683182,5.514408,10.32575,4.469689,22.179523,4.157612,3.097004,1.771581,1.179779,2.813397,1.41577,7.776176,5.307283,2.016672,14.802535,11.930272,2.632376,191.212476,1.530687,1.088188,1.948629,0.835993,2.370783,2.172451,1.940466
2018-03-08,10.763047,3.524857,14.553604,6.410009,8.483795,14.566872,5.576275,10.062511,4.463221,21.840788,4.157612,3.288008,1.780218,1.165543,2.860653,1.501315,7.916921,5.455049,2.03891,15.36401,12.369643,2.654391,196.83872,1.53314,1.089878,1.941584,0.837785,2.382273,2.181815,1.956836
2018-03-09,10.844057,3.561806,14.98891,6.611384,8.464733,15.425162,5.568026,10.220454,4.848093,22.154244,4.157612,3.2539,1.79346,1.165543,2.86234,1.497038,7.813876,5.442735,2.011589,15.585852,12.293425,2.673261,199.153061,1.530687,1.079739,1.965427,0.837785,2.412913,2.181815,1.920318
2018-03-12,10.780768,3.632445,15.064317,6.752608,8.691237,16.066875,5.65464,10.772406,4.89984,24.369921,4.157612,3.281187,1.775612,1.153087,2.81846,1.494899,7.766123,5.468389,2.064325,15.699718,12.275492,2.685841,198.63433,1.506157,1.089878,2.012572,0.838681,2.435893,2.191179,1.834691
2018-03-13,10.578242,3.586258,14.940924,6.616614,8.543225,15.766072,5.518532,10.702775,4.867498,24.881815,3.652093,3.2539,1.769278,1.156646,2.81846,1.484206,7.874195,5.438631,2.079574,15.471986,11.948205,2.616651,215.114036,1.51229,1.07636,2.00065,0.835097,2.397593,2.163087,1.829654
2018-03-14,10.8244,3.497145,14.721557,6.616614,8.443428,15.605644,5.69176,10.629748,4.903074,24.356018,3.652093,3.328938,1.749703,1.145969,2.81846,1.507855,7.889275,5.354486,2.172974,15.687938,11.9497,2.594636,198.953549,1.53314,1.084808,1.997941,0.832409,2.370783,2.172451,1.834691
2018-03-15,11.116126,3.51562,14.769543,6.700303,8.566772,14.943878,5.724756,10.753725,5.097127,25.235716,3.652093,3.301651,1.757188,1.149528,2.810022,1.503541,8.05264,5.520723,2.152006,16.233708,12.312853,2.619796,192.409549,1.525781,1.084808,1.992522,0.829721,2.386103,2.153723,1.83721
2018-03-16,11.017544,3.490081,14.279396,6.700303,8.824672,14.651097,5.57215,10.495581,5.032443,24.016019,3.652093,3.219792,1.734733,1.131734,2.810022,1.447454,7.786229,5.481729,2.174244,16.088431,12.007983,2.600926,191.850915,1.534367,1.084808,1.995773,0.823449,1.377789,2.144359,1.839728
2018-03-19,11.220516,3.491168,14.567315,6.695072,8.858311,15.000028,5.493786,10.453123,5.114605,25.857572,3.652093,3.12429,1.768127,1.138852,2.810022,1.484126,7.70329,5.431447,2.09101,16.95224,12.193296,2.600926,187.541452,1.490212,1.113534,2.022326,0.824345,1.375556,2.125631,1.77173
2018-03-20,11.13489,3.412379,14.601591,6.66892,8.970442,15.188531,5.440168,10.283292,5.130538,25.608577,3.652093,3.117468,1.784248,1.161984,2.815085,1.503541,7.758583,5.356538,2.101812,17.176045,12.61324,2.600926,185.187208,1.491439,1.154087,2.001192,0.826137,1.37109,2.125631,1.754101
2018-03-21,11.049561,3.401512,14.930641,6.642767,8.862797,14.931846,5.320558,9.965707,4.917031,24.464716,3.652093,3.151576,1.799793,1.154867,2.806646,1.477655,7.658051,5.30523,2.061148,16.983651,12.581856,2.582056,190.095208,1.50493,1.157467,1.96055,0.822553,1.368857,2.116267,1.764174
2018-03-22,10.812487,3.400968,14.827813,6.454468,8.667689,15.665804,5.34118,9.907964,4.894724,23.018775,3.652093,3.117468,1.798066,1.151308,2.786394,1.451769,7.218222,5.120522,2.061148,16.861932,12.541506,2.569476,184.708379,1.502477,1.155777,1.948087,0.818073,1.355459,2.116267,1.715065
2018-03-23,10.588815,3.231979,14.666715,6.240017,8.173194,16.062864,4.978228,9.084282,4.620671,22.386808,3.652093,3.097004,1.745097,1.121057,2.783019,1.486283,7.112663,5.015854,1.871222,16.612606,12.543,2.563186,166.233551,1.474268,1.154087,1.926411,0.796568,1.266137,2.013263,1.676029
2018-03-26,10.625002,3.28197,14.700991,6.237401,8.53089,17.017411,5.275189,7.153515,4.993511,23.880778,3.652093,3.017321,1.645541,1.071232,2.762766,1.462555,6.861332,4.938892,1.861145,17.146597,12.900176,2.500285,163.480283,1.436246,1.105424,1.847296,0.792088,1.257205,2.031991,1.64203
2018-03-27,10.643616,3.330873,15.08913,6.483236,8.297659,17.378374,5.345305,7.575347,5.210205,24.760477,3.652093,3.0774,1.623495,1.064114,2.783019,1.44314,7.132769,4.868087,1.884854,17.022915,12.817981,2.51601,166.512868,1.437472,1.105424,1.818034,0.792984,1.292934,2.050719,1.649585
2018-03-28,9.368786,2.999397,14.406217,6.498928,7.871563,16.018746,5.246318,7.416688,5.114605,24.6265,3.652093,2.997294,1.622364,1.044023,2.732388,1.484126,6.76834,4.670039,1.826767,16.343647,12.801542,2.44682,159.649649,1.411716,1.070463,1.763303,0.792088,1.26837,2.031991,1.647067
2018-03-29,9.465626,2.988721,14.222097,6.368164,8.050972,15.766072,5.345305,7.310915,5.194271,24.127246,3.652093,2.937215,1.656846,1.063227,2.717198,1.471183,7.032237,4.833198,1.902043,16.255303,12.135013,2.481415,162.522624,1.470588,1.102094,1.784979,0.80284,1.2907,2.050719,1.732694
2018-03-30,9.390351,3.005268,14.153556,6.323705,8.561165,16.447891,5.365927,7.416688,5.395032,24.874231,3.652093,2.903838,1.64441,1.063227,2.703697,1.481969,7.160416,4.812675,1.906785,17.081811,12.401026,2.47198,168.907014,1.430113,1.078787,1.763392,0.79836,1.288467,2.041355,1.696176
2018-04-02,9.341451,2.971639,13.992487,6.145867,8.435579,16.235324,5.390674,7.302101,5.248445,26.282254,3.652093,2.950566,1.639888,1.040531,2.695258,1.445297,7.02721,4.717242,1.922788,16.661686,12.339754,2.566331,164.517746,1.410489,1.070463,1.762355,0.794776,1.272836,2.050719,1.717583
2018-04-03,9.311918,2.896908,14.170691,6.237401,8.29878,15.577569,5.250442,7.05152,5.181525,26.39348,3.652093,2.897162,1.628582,1.026564,2.678381,1.378425,7.165442,4.732635,1.98206,16.659723,12.178352,2.561339,158.811698,1.3786,1.062139,1.716728,0.790296,1.261671,2.031991,1.703732
2018-04-04,9.533071,2.926267,14.085016,6.263554,8.729361,15.766072,5.254567,6.902934,5.060431,25.259731,3.652093,2.903838,1.625756,1.024818,2.676693,1.365482,7.477092,4.802413,1.918639,16.512483,12.135013,2.533019,17.474955,1.370014,1.070463,1.757689,0.7894,1.24604,2.041355,1.723879
2018-04-09,9.591999,3.007404,13.944509,6.114484,8.825793,15.377034,5.559777,6.871454,5.143285,24.682113,3.652093,2.857109,1.630278,1.023072,2.705384,1.359011,7.188062,4.691588,1.992137,16.218003,12.65359,2.570779,17.163053,1.366335,1.0971,1.765466,0.787608,1.243807,2.041355,1.694917
2018-04-10,9.725515,3.024485,14.407155,6.237401,8.681145,15.570313,5.551528,7.050261,5.219765,24.165164,3.652093,2.93054,1.712244,1.068465,2.725637,1.341754,7.198115,4.892715,2.056151,16.561563,12.707391,2.624271,17.491815,1.410489,1.127066,1.761318,0.801048,1.266137,2.041355,1.799433
2018-04-11,9.688977,2.996194,14.379739,6.250478,8.733846,15.288271,5.621644,7.002411,5.105045,24.195498,3.652093,3.017321,1.72355,1.089415,2.739138,1.376268,7.396667,4.937866,2.037776,16.698987,12.62669,2.702936,17.525534,1.42766,1.147044,1.713617,0.809113,1.297091,2.041355,1.830913
2018-04-12,9.535681,2.983917,14.146702,6.255708,9.14153,15.46986,5.473163,6.805976,4.983951,22.877214,3.652093,2.983943,1.691894,1.061481,2.725637,1.356854,7.265975,4.905029,2.00162,16.830521,13.339547,2.721816,17.222061,1.408036,1.155368,1.708432,0.799256,1.281049,2.041355,1.812025
2018-04-13,9.434857,2.967903,14.235805,6.206018,8.990117,15.299861,5.390674,6.86264,5.082738,23.626728,3.652093,2.917189,1.669848,1.052752,2.690195,1.367639,7.130256,4.869114,1.978504,15.917633,12.983866,2.677763,17.188342,1.404356,1.137055,1.708951,0.795672,1.281049,2.041355,1.765434
2018-04-16,9.359582,2.931605,13.965071,6.158943,9.368649,15.110545,5.337056,6.692648,5.216578,21.658548,3.652093,2.890487,1.589012,1.016089,2.67163,1.356854,7.039777,4.739818,1.892559,15.35229,12.815986,2.621124,16.863795,1.356522,1.117077,1.684063,0.782232,1.253549,2.041355,1.667214
2018-04-17,9.151067,2.86061,13.019216,5.939261,8.431784,15.319179,5.312309,6.455918,5.013529,20.558889,3.652093,2.810381,1.56527,1.010851,2.698634,1.367639,6.989511,4.647464,1.89493,14.906228,12.416307,2.52998,17.205202,1.347937,1.102094,1.62651,0.778648,1.212298,2.041355,1.529112
2018-04-18,9.006012,2.853137,13.029497,5.777115,8.185738,16.370079,5.378301,6.560432,5.350673,22.615124,3.652093,2.763652,1.590708,1.026564,2.705384,1.341754,7.059883,4.653621,1.909748,15.121886,12.422141,2.566824,18.001817,1.231873,1.140385,1.625473,0.784024,1.193965,2.041355,1.565159
2018-04-19,9.340077,2.875556,13.451019,5.842497,8.268542,15.659176,5.547404,6.57932,5.294586,22.71782,3.652093,2.850434,1.596361,1.033547,2.691883,1.339596,7.276028,4.884506,1.945312,15.304366,12.471737,2.545332,18.448596,1.260728,1.148708,1.656583,0.788504,1.193965,2.041355,1.562834
2018-04-20,9.206836,2.789615,13.135734,5.481076,7.907755,15.462133,5.314713,6.508805,5.02537,23.697474,3.652093,2.810381,1.594665,1.033547,2.70876,1.31371,6.992024,4.91016,1.922196,15.48869,12.497993,2.548402,18.060825,1.2463,1.137055,1.653472,0.750776,1.161882,1.968057,1.558182
2018-04-23,9.258346,2.826447,11.188257,4.9391,7.331677,14.252825,5.236676,6.648576,4.943109,22.352037,3.652093,2.750301,1.599187,1.051006,2.723949,1.292139,7.10261,5.102051,1.935828,15.536614,12.656989,2.594458,16.918589,1.24741,1.137055,1.629621,0.751642,1.262762,1.931098,1.574462
2018-04-24,9.47634,2.886766,11.360032,4.9906,8.065082,14.639186,5.310606,6.822346,5.309543,22.979754,3.652093,2.770328,1.631408,1.061481,2.734075,1.305082,7.316241,5.150281,2.019402,15.621402,12.840783,2.625161,17.133548,1.281814,1.155368,1.657101,0.764631,1.280867,1.958817,1.638417
2018-04-25,9.491313,2.873955,11.322814,5.144965,8.073362,15.133727,5.29007,6.732626,5.27963,21.873172,3.652093,2.725023,1.629147,1.045768,2.700321,1.312169,7.477092,5.137967,1.90382,16.120919,13.125226,2.652795,17.05768,1.260728,1.123737,1.654509,0.757704,1.298971,1.949578,1.610509
2018-04-26,9.316313,2.804028,10.879063,4.870061,7.688916,15.025546,5.11346,6.440871,5.231021,20.91198,3.652093,2.711858,1.628017,1.038785,2.700321,1.303676,7.338861,4.180151,1.890306,15.440766,13.004156,2.468957,16.45495,1.2463,1.123737,1.63688,0.751642,1.285393,1.940338,1.580276
2018-04-27,9.100655,2.826981,11.022208,4.957746,7.423693,14.484641,5.154532,6.502683,5.358151,20.145796,3.729219,2.711858,1.657977,1.047514,2.718886,1.329155,5.878358,3.739002,1.91114,14.422196,12.703442,2.491818,13.729147,1.244081,1.121753,1.655546,0.75424,1.292182,1.897403,1.491191
2018-05-02,8.392795,2.627251,11.199709,5.040691,7.420289,13.591063,5.112933,6.537298,5.384325,20.671205,3.729219,2.62629,1.613351,1.021986,2.548065,1.335525,5.645729,3.834004,1.966323,14.154415,12.927716,2.431809,13.729147,1.220779,1.115259,1.632798,0.714102,1.289919,1.860915,1.495734
2018-05-03,8.431125,2.646456,11.251241,5.135485,7.935398,13.405666,5.108865,6.549661,5.664758,19.916531,3.729219,2.606543,1.59916,1.016859,2.551258,1.350388,5.623361,3.88405,1.930285,14.320266,12.772763,2.48896,13.729147,1.225135,1.136363,1.651245,0.712418,1.298971,1.860915,1.48097
2018-05-04,8.330462,2.627251,11.231201,5.140225,7.539422,13.797853,5.149541,6.668341,5.556324,20.51719,3.729219,2.606543,1.568596,1.010023,2.56882,1.386483,5.55402,3.891684,1.957314,14.242523,12.999756,2.437524,13.729147,1.21969,1.137986,1.62881,0.708208,1.323864,1.84267,1.479834
2018-05-07,8.774086,2.686464,11.248378,5.154444,7.681247,13.82281,5.23496,7.080013,5.664758,20.508897,3.729219,2.62629,1.578966,1.016859,2.575206,1.386483,5.809017,3.962935,1.983779,14.600141,13.354517,2.468957,13.729147,1.239292,1.165584,1.650248,0.710734,1.32839,1.851793,1.534348
2018-05-08,8.908053,2.767549,11.36862,5.322704,7.828745,13.530452,5.263433,7.023145,5.717106,20.49468,3.729219,2.68553,1.6199,1.021986,2.581593,1.367374,5.882832,4.071509,2.038399,14.781542,13.180535,2.500391,13.729147,1.261072,1.147727,1.69811,0.714102,1.348757,1.851793,1.56842
2018-05-09,8.82159,2.747278,11.342854,5.474375,7.85711,13.330794,5.226825,7.133172,5.619889,20.462692,3.729219,2.678947,1.623721,1.023695,2.584786,1.350388,5.867174,4.088473,2.027138,14.83337,13.179176,2.508963,13.729147,1.243648,1.167207,1.714563,0.710734,1.326127,1.84267,1.577505
2018-05-10,8.975413,2.765415,11.580476,5.614197,7.777688,13.330794,5.206487,7.170259,5.642324,19.774363,3.729219,2.698694,1.628633,1.025404,2.559241,1.361004,5.900726,4.089322,2.029953,15.823298,13.451023,2.491818,13.729147,1.246915,1.180194,1.735004,0.71326,1.314812,1.84267,1.578641
2018-05-11,9.023546,2.824628,11.445919,5.474375,7.601825,13.1347,5.2675,7.4274,5.421716,19.556372,3.729219,2.711858,1.641732,1.037367,2.575206,1.339771,5.795596,4.029097,1.952246,15.45877,13.210438,2.437524,13.729147,1.233847,1.176948,1.725531,0.715787,1.285393,1.84267,1.555927
2018-05-14,9.330062,2.809158,11.932614,5.708991,7.976243,13.441319,5.295973,7.511465,5.440412,19.158302,3.729219,2.698694,1.68212,1.037367,2.591172,1.331278,6.048356,4.120706,1.980964,15.745555,13.846562,2.440381,13.729147,1.231669,1.15909,1.754947,0.723366,1.301234,1.833548,1.558198
2018-05-15,9.33823,2.83103,11.987009,5.663964,8.73756,13.441319,5.283771,7.487976,5.496498,19.416574,3.729219,2.672365,1.667929,1.040785,2.65663,1.375867,6.055067,4.101197,1.983216,15.968419,13.989282,2.520394,13.729147,1.239292,1.162337,1.745474,0.720839,1.335179,1.84267,1.585455
2018-05-16,9.230906,2.810225,11.852452,5.505183,8.416468,13.441319,5.161744,7.71421,5.414238,20.056329,3.729219,2.606543,1.635728,1.025404,2.666209,1.405592,6.166908,4.06133,2.000109,15.828481,14.783077,2.494675,14.15118,1.224046,1.152597,1.71905,0.716629,1.312549,1.833548,1.550248
