date,建设银行,中国银行,华夏银行,宝钢股份,陕西煤业,金地集团,上汽集团,爱尔眼科,迈瑞医疗,汇川技术,恒立液压,通策医疗
2015-01-05,3.90209112,2.44948002,5.87359784,4.41586809,4.33348392,7.8935038,14.9544125,2.06216465,,9.10914665,6.07648861,16.4817774
2015-01-06,3.84570252,2.52706536,5.7694868,4.23852399,4.3808444,7.36504041,15.61919375,2.24265067,,9.45168694,5.89686638,16.60012596
2015-01-07,3.73856418,2.51598174,5.70007944,4.17349782,4.5584462,7.28476749,15.6128625,2.17851101,,9.13945995,6.02391625,15.98749812
2015-01-08,3.5806761,2.39960373,5.4875194,4.01388813,4.38676446,7.03056991,15.2836375,2.1777652,,9.15764793,6.02829728,16.07799996
2015-01-09,3.6088704,2.47718907,5.56994064,3.91930461,4.1736423,6.85664525,15.0303875,2.17851101,,9.15158527,6.18163333,16.62449184
2015-01-12,3.5242875,2.4383964,5.49185736,3.75378345,4.0256408,6.85664525,15.58120625,2.27397469,,9.56687748,5.7829596,16.69410864
2015-01-13,3.48481548,2.46056364,5.45715368,3.74196051,4.07300128,6.79644056,15.92309375,2.2523462,,10.52477776,5.8267699,17.29281312
2015-01-14,3.56939838,2.54369079,5.55692676,3.68284581,3.9664402,6.87671348,15.40393125,2.20088531,,10.84913007,5.74353033,16.82638056
2015-01-15,3.6934533,2.69886147,5.88661172,3.80698668,4.07892134,7.19111575,15.61919375,2.19939369,,10.57024771,5.83991299,16.6906278
2015-01-16,3.74420304,2.75982138,5.88227376,3.78925227,4.09668152,7.08408519,15.73315625,2.24041324,,10.74909618,5.7829596,16.7254362
2015-01-19,3.37203828,2.48273088,5.2923112,3.43456407,3.68819738,6.37500773,14.46690625,2.22400542,,10.19739412,5.37114278,16.28685036
2015-01-20,3.34948284,2.46610545,5.2923112,3.48185583,3.79475846,6.39507596,14.77080625,2.4462568,,11.215921,5.46314441,17.74184148
2015-01-21,3.53556522,2.70994509,5.62199616,3.61781964,3.88947942,6.68272059,15.16334375,2.46788529,,11.08557381,5.54200295,17.7348798
2015-01-22,3.4960932,2.68223604,5.56560268,3.67102287,3.97828032,6.66934177,15.23931875,2.5655864,,11.23107765,5.61648046,17.87063256
2015-01-23,3.50173206,2.68223604,5.66537576,3.62964258,3.9072396,6.7563041,15.06204375,2.41866183,,10.7005949,5.48504956,17.55387612
2015-01-26,3.4678989,2.64898518,5.61332024,3.69466875,3.9072396,6.69609941,14.94175,2.4387987,,10.80972278,5.60333737,18.02030868
2015-01-27,3.39459372,2.56585803,5.47016756,3.61190817,3.83619888,6.49541711,15.31529375,2.42164507,,10.62481165,5.55076501,17.93328768
2015-01-28,3.36639942,2.52152355,5.39642224,3.56461641,3.59347642,6.41514419,15.119025,2.39777915,,10.41564988,5.6515287,17.95417272
2015-01-29,3.31564968,2.4383964,5.2706214,3.57643935,3.63491684,6.32149245,14.82145625,2.38360876,,10.609655,5.5200978,17.87063256
2015-01-30,3.2987331,2.4383964,5.2706214,3.51141318,3.56387612,6.39507596,14.34028125,2.40523725,,10.30045934,5.52447883,17.93676852
2015-02-02,3.19723362,2.28876753,5.16651036,3.37544937,3.48691534,6.26128776,13.903425,2.36123446,,10.0640156,5.33609454,17.9785386
2015-02-03,3.27617766,2.37189468,5.27929732,3.44638701,3.49875546,6.39507596,14.2453125,2.46042719,,10.22467609,5.42371514,18.24308244
2015-02-04,3.22542792,2.28876753,5.13614464,3.78925227,3.49875546,6.33487127,13.8907625,2.42089926,,10.35502328,5.36238072,17.98550028
2015-02-05,3.18031704,2.28876753,5.1404826,3.65328846,3.40995456,6.23453012,13.8147875,2.3716758,,10.44899451,5.18275849,18.10384884
2015-02-06,3.09573414,2.22226581,5.04938544,3.80107521,3.2856333,5.90674903,13.93508125,2.31574005,,9.80938388,5.06008965,17.9785386
2015-02-09,3.11265072,2.23334943,5.07975116,3.91930461,3.3448339,5.92681726,14.23265,2.31126519,,9.53656418,5.14332922,17.91240264
2015-02-10,3.14648388,2.2721421,5.1838622,3.90748167,3.3744342,6.07398428,14.55554375,2.3269272,,9.9427624,5.1696154,17.76620736
2015-02-11,3.13520616,2.25551667,5.15783444,3.83654403,3.3744342,6.08067369,14.63785,2.43656127,,9.93063708,5.22218776,18.06904044
2015-02-12,3.12392844,2.24997486,5.18820016,3.78925227,3.39219438,6.06729487,14.561875,2.40523725,,9.87607314,5.36238072,18.59116644
2015-02-13,3.15212274,2.27768391,5.36171856,3.83654403,3.50467552,6.21446189,14.4985625,2.4164244,,10.25498939,5.32733248,19.06456068
2015-02-16,3.14648388,2.26660029,5.28797324,3.82472109,3.52835576,6.22784071,14.663175,2.49249702,,10.4884018,5.55952707,20.972061
2015-02-17,3.1577616,2.2721421,5.30966304,3.91339314,3.4928354,6.27466658,14.93541875,2.46266462,,10.35199195,5.55514604,21.01035024
2015-02-25,3.12392844,2.24443305,5.14915852,3.86018991,3.51651564,6.10074192,15.2963,2.41120373,,10.52477776,5.48066853,20.76669144
2015-02-26,3.20287248,2.29430934,5.30098712,3.91339314,3.61715666,6.32149245,15.65085,2.4462568,,10.37624259,5.50695471,20.77017228
2015-02-27,3.20851134,2.27768391,5.21422792,3.94886196,3.59347642,6.33487127,15.422925,2.48578473,,10.8521614,5.55076501,20.83630824
2015-03-02,3.23106678,2.27768391,5.21422792,4.09664871,3.61715666,6.40845478,15.372275,2.50815903,,10.89460002,5.54638398,21.2679324
2015-03-03,3.11828958,2.20009857,5.03637156,3.90748167,3.50467552,6.1542572,14.84045,2.44029032,,10.44899451,5.51133574,21.12173712
2015-03-04,3.101373,2.16684771,5.01468176,3.88974726,3.51651564,6.19439366,15.06204375,2.63196349,,10.7005949,5.51571677,21.93277284
2015-03-05,3.0167901,2.1058878,4.90623276,3.75378345,3.48099528,6.12749956,14.7518125,2.56931545,,10.79759746,5.61209943,21.16698804
2015-03-06,3.03934554,2.12251323,4.9235846,3.7242261,3.52835576,6.11412074,14.3846,2.44700261,,10.41261855,5.70410106,20.40120324
2015-03-09,3.2141502,2.23334943,5.19687608,3.77151786,3.552036,6.20777248,14.63785,2.48429311,,11.06132317,5.695339,20.36987568
2015-03-10,3.14084502,2.17793133,5.07107524,3.73013757,3.6112366,6.11412074,14.53655,2.49995512,,11.11285578,5.83991299,21.0242736
2015-03-11,3.18031704,2.22226581,5.09276504,3.71831463,3.56387612,6.12749956,14.9290875,2.4835473,,11.20076435,5.8267699,21.33406836
2015-03-12,3.29309424,2.31647658,5.36171856,3.75969492,3.59939648,6.28135599,15.64451875,2.46042719,,10.94613263,5.94943874,21.62993976
2015-03-13,3.27617766,2.29985115,5.37039448,3.80107521,3.74147792,6.30811363,15.65718125,2.4686311,,11.02494721,5.90124741,21.56032296
2015-03-16,3.31001082,2.31647658,5.43112592,3.9015702,3.78291834,6.40176537,15.75848125,2.5282959,,11.39173814,6.02829728,21.57424632
2015-03-17,3.34384398,2.33310201,5.49619532,3.93112755,3.83027882,6.50210652,15.9041,2.49920931,,11.55542996,6.03267831,21.21920064
2015-03-18,3.44534346,2.39960373,5.5959684,4.09664871,3.97236026,6.70278882,15.929425,2.5282959,,11.71002779,6.0458214,21.233124
2015-03-19,3.40587144,2.36635287,5.50487124,4.03753401,4.13812194,6.60913708,15.64451875,2.62226796,,12.19807192,6.04144037,20.78757648
2015-03-20,3.44534346,2.42731278,5.54391288,4.04344548,4.20916266,6.82988761,15.64451875,2.57080707,,11.8525003,6.05458346,20.8502316
2015-03-23,3.48481548,2.45502183,5.60030636,4.12620606,4.2328429,6.97036522,16.1193625,2.60138528,,12.05863074,6.28677805,21.5289954
2015-03-24,3.46226004,2.46056364,5.54825084,4.34493045,4.18548242,6.79644056,16.15101875,2.6998322,,12.9437791,6.15972818,21.57076548
2015-03-25,3.37203828,2.3829783,5.42245,4.16167488,4.19732254,6.68941,15.69516875,2.70057801,,13.34391466,6.29554011,22.886523
2015-03-26,3.37203828,2.38852011,5.45281572,4.22078958,4.49332554,6.78306174,15.6888375,2.61182662,,12.7618993,6.46640028,22.66723008
2015-03-27,3.37767714,2.39406192,5.53523696,4.17940929,4.56436626,7.13091106,15.625525,2.60958919,,12.5497062,6.36563659,23.08841172
2015-03-30,3.49045434,2.47164726,5.72176924,4.29763869,4.9432501,7.6259274,16.07504375,2.6327093,,12.66489674,6.54963985,23.87160072
2015-03-31,3.4397046,2.42731278,5.5959684,4.20896664,4.83076896,7.51220743,15.7394875,2.67372885,,12.66186541,6.52335367,23.89248576
2015-04-01,3.4678989,2.44393821,5.62633412,4.22078958,5.28661358,7.48544979,16.35361875,2.75651376,,12.90437181,6.75116723,24.07348944
2015-04-02,3.44534346,2.41622916,5.66537576,4.18532076,5.36357436,7.4252451,16.182675,2.83034895,,13.2469121,6.75992929,23.64534612
2015-04-03,3.45098232,2.42177097,5.74345904,4.22670105,5.25109322,7.41855569,16.60686875,2.88106403,,13.36513397,6.90012225,23.80546476
2015-04-07,3.54120408,2.47718907,5.94734316,4.30355016,5.25701328,7.51220743,16.51823125,2.85868973,,13.35603998,6.92640843,23.69407788
2015-04-08,3.58631496,2.51043993,6.05579216,4.32719604,5.13861208,7.59916976,16.587875,2.73786851,,12.74067999,6.86507401,23.669712
2015-04-09,3.59759268,2.48827269,6.05579216,4.46315985,5.31621388,8.13432256,16.13835625,2.81394113,,12.17078995,6.55840191,24.3484758
2015-04-10,3.65962014,2.52706536,6.32908364,4.47498279,5.33397406,7.90688262,16.29030625,2.85346906,,12.39207704,6.71611899,24.82883172
2015-04-13,3.9190077,2.59356708,6.45054652,4.51045161,5.35173424,7.98046613,16.18900625,3.00710592,,12.69217871,6.97459976,27.31067064
2015-04-14,3.89645226,2.56585803,6.65443064,4.46315985,5.19189262,7.83998852,16.18900625,3.11524837,,12.92862245,6.76869135,30.04313004
2015-04-15,3.96975744,2.61019251,7.31813852,4.32719604,4.95509022,7.86674616,16.30296875,3.21667853,,12.6406461,6.46640028,28.8561636
2015-04-16,4.0599792,2.6600688,7.44393936,4.41586809,5.13861208,8.16776961,17.499575,3.25844389,,12.36176374,6.40068483,29.21120928
2015-04-17,4.05434034,2.73211233,7.32247648,4.72326453,5.24517316,8.16776961,17.45525625,3.16372602,,12.20716591,6.46201925,31.35192588
2015-04-20,3.85698024,2.62681794,7.01448132,4.80602511,5.2984537,7.91357203,17.2589875,2.96011989,,11.77671705,6.35687453,28.21568904
2015-04-21,3.89645226,2.64898518,7.16197196,4.91834304,5.47013544,8.08749669,17.854125,3.13538524,,11.77671705,6.54087779,29.27734524
2015-04-22,3.947202,2.69331966,7.24005524,4.98336921,5.624057,8.20790607,17.8921125,3.19057518,,11.77670975,6.69421384,29.99787912
2015-04-23,3.8908134,2.6600688,7.21836544,5.19618213,6.1864627,8.30155781,17.73383125,3.13016457,,12.95591615,6.69859487,29.06153316
2015-04-24,3.78367506,2.58248346,6.99279152,4.97154627,6.1864627,8.10756492,17.20200625,3.10033217,,13.0449708,6.90012225,30.31115472
2015-04-27,3.93592428,2.66561061,7.19233768,5.46810975,6.216063,8.26811076,17.37928125,3.11226513,,12.87607405,6.9220274,30.84720408
2015-04-28,4.02614604,2.80415586,7.38754588,5.64545385,5.8016588,8.22128489,17.12603125,2.97205285,,12.34174615,6.58906912,30.5269668
2015-04-29,3.93592428,2.75427957,7.29644872,5.50357857,6.19830282,8.55575539,17.29064375,3.0652791,,13.2537886,6.61097427,29.96307072
2015-04-30,3.8626191,2.68223604,7.0274952,5.30258859,5.98518066,8.88353648,17.094375,3.03395508,,13.3827643,6.70735693,30.68012376
2015-05-04,3.8908134,2.67669423,7.01448132,5.83462089,6.00294084,8.89022589,17.1830125,3.0279886,,14.7216549,6.80812062,30.68012376
2015-05-05,3.6934533,2.54369079,6.5720094,5.40899505,5.86677946,8.64940713,16.31563125,2.98398581,,15.32661235,6.45763822,29.40961716
2015-05-06,3.665259,2.49935631,6.46789836,5.11933302,5.70101778,8.46879306,16.05605,2.98920648,,15.09322775,6.37001762,29.29474944
2015-05-07,3.60323154,2.45502183,6.51127796,4.74099894,5.5648564,8.83671061,16.05605,2.92282939,,13.9478007,6.41820895,27.93026016
2015-05-08,3.64834242,2.48827269,6.53296776,5.01883803,5.84901928,8.94374117,16.0433875,3.06602491,,15.3419666,6.48830543,29.24601768
2015-05-11,3.69909216,2.52706536,6.68913432,5.13706743,6.02070102,9.2982799,16.3979375,3.20027071,,16.214088,6.89574122,31.59210384
2015-05-12,3.71600874,2.53814898,6.71082412,5.24347389,6.02662108,9.45213633,16.27764375,3.1771506,,16.13731675,6.96145667,32.17688496
2015-05-13,3.75548076,2.52706536,6.60671308,5.17844772,5.8608594,9.64612922,15.91043125,3.17565898,,15.6306265,7.11917375,31.87057104
2015-05-14,3.7216476,2.52152355,6.58936124,5.130158,5.85493934,9.6996445,15.56854375,3.07572044,,16.091254,7.05783933,30.97599516
2015-05-15,3.62578698,2.46056364,6.42885672,4.92495168,5.51157586,9.2982799,15.36594375,2.9683238,,15.8148775,6.90012225,30.7532214
2015-05-18,3.55812066,2.39960373,6.3117318,4.90684524,5.58261658,9.15780229,15.0810375,3.07348301,,16.43211835,7.25060465,30.4747542
2015-05-19,3.665259,2.47164726,6.59803716,5.0396258,5.67733754,9.50565161,15.625525,3.17118412,,17.25510615,7.35136834,30.4225416
2015-05-20,3.65962014,2.46056364,6.67178248,5.0698032,5.72469802,9.44544692,15.88510625,3.29871763,,17.3503025,7.30317701,31.74874164
2015-05-21,3.65962014,2.46056364,6.7021482,5.08187416,5.80757886,9.37186341,16.0054,3.52618968,,18.1917154,7.45651306,34.92326772
2015-05-22,3.76111962,2.53260717,7.01881928,5.3715772,6.38774474,9.50565161,16.32829375,3.40760589,,17.4915616,7.83766267,38.41455024
2015-05-25,3.85134138,2.58802527,7.15329604,5.59488996,6.70150792,9.67288686,16.7018375,3.46652488,,17.319594,8.13995374,38.41455024
2015-05-26,3.8626191,2.59356708,7.1359442,5.69749312,6.73702828,9.75315978,16.739825,3.66341872,,17.8477802,8.25824155,38.41455024
2015-05-27,3.81186936,2.57694165,7.05352296,5.71559956,7.2224732,9.73978096,16.35995,3.60077068,,18.7506101,8.28452773,38.41455024
2015-05-28,3.58631496,2.42731278,6.5503196,5.16637088,6.50022588,8.87684707,15.2963,3.40984332,,18.04124375,7.45651306,38.41455024
2015-05-29,3.59195382,2.39960373,6.51561592,5.01548388,6.23382318,8.88353648,15.1823375,3.75067849,,18.96249875,7.41708379,38.41455024
2015-06-01,3.77239734,2.4938145,6.8539768,5.31725788,6.70150792,9.15111288,15.79646875,4.12582092,,20.86028405,7.82451958,38.41455024
2015-06-02,3.76675848,2.48273088,6.90169436,5.45607392,6.69558786,9.28490108,15.72049375,4.35627621,,22.22988315,8.60872395,38.41455024
2015-06-03,3.7498419,2.48273088,7.157634,5.32932884,6.50614594,9.53240925,15.89776875,4.1989103,,22.478622,9.25273536,38.41455024
2015-06-04,3.90209112,2.61019251,7.43526344,5.41382556,6.7192681,9.79998565,15.7394875,4.36043088,,21.0967395,9.11692343,38.41455024
2015-06-05,3.88517454,2.6046507,7.28343484,5.75784792,6.7192681,10.07425146,15.96108125,4.24491535,,21.311699,9.29654566,38.41455024
2015-06-08,4.15583982,2.86511577,7.699879,5.8544156,6.67190762,10.14783497,16.84745625,4.15519455,,19.1928125,9.3315939,38.41455024
2015-06-09,4.09381236,2.93161749,7.55238836,5.74577696,6.96791062,10.18797143,16.53089375,4.3626739,,19.0024198,9.08187519,38.41455024
2015-06-10,4.03742376,2.85403215,7.40055976,5.65524476,6.808069,10.3685855,16.5752125,4.48604,,19.6472983,9.34911802,38.41455024
2015-06-11,3.98667402,2.77644681,7.44827732,5.70956408,6.7784687,10.20803966,16.4739125,4.38061806,,19.93902905,9.19140094,38.41455024
2015-06-12,4.00922946,2.8263231,7.45261528,5.77595436,6.92055014,10.20803966,16.5245625,4.39968373,,19.57666875,9.7537698,38.41455024
2015-06-15,3.8908134,2.74873776,7.16197196,5.86045108,6.9856708,10.20135025,16.05605,4.22136364,,17.8969138,10.17555444,38.41455024
2015-06-16,3.85698024,2.67669423,6.97977764,5.46814488,6.76662858,10.04080441,15.55588125,4.16528814,,17.32266485,9.57363261,38.41455024
2015-06-17,3.947202,2.74319595,7.01448132,5.57678352,6.8376693,9.99397854,15.676175,4.30323387,,18.2899826,9.86360955,38.41455024
2015-06-18,3.7780362,2.62127613,6.76287964,5.43796748,6.55350642,9.80667506,14.92275625,3.92304198,,16.6624321,9.32319798,38.41455024
2015-06-19,3.60323154,2.51043993,6.38547712,4.979271,5.89637976,8.85677884,14.23898125,3.6112622,,16.83132885,8.3917569,38.41455024
2015-06-23,3.7216476,2.61573432,6.615389,5.130158,5.81941898,9.05077173,14.764475,3.80976947,,18.0443146,8.45766075,38.41455024
2015-06-24,3.8344248,2.6600688,6.6804584,5.36554172,6.02662108,9.33172695,14.88476875,3.81201249,,18.0995899,8.6114364,38.41455024
2015-06-25,3.78931392,2.62681794,6.51995388,5.41986104,5.48197556,8.97049881,14.2959625,3.6561226,,16.86203735,8.02269534,38.41455024
2015-06-26,3.65398128,2.51043993,6.09917176,4.93098716,4.9355583,8.07411787,13.30195625,3.30284695,,15.1761407,7.21866837,38.41455024
2015-06-29,3.73292532,2.52706536,6.14255136,4.93098716,4.6207754,7.6928215,13.2829625,3.28938883,,13.6591408,7.39441197,38.41455024
2015-06-30,4.02050718,2.70994509,6.59803716,5.27500952,4.8583474,8.46210365,14.308625,3.61799126,,14.74008,8.00951457,38.41455024
2015-07-01,3.79093176,2.63235975,6.41150488,5.04566128,4.4425964,8.07411787,13.6881625,3.61574824,,13.9293756,8.35660818,38.41455024
2015-07-02,3.93809526,2.77644681,6.51995388,4.60507124,4.0684205,8.24135312,13.39059375,3.51817687,,12.5413514,7.61848506,38.41455024
2015-07-03,3.70263366,2.56907596,6.32908364,4.14637476,3.6645481,8.07909625,12.8271125,3.58771049,,12.590485,6.85839399,38.41455024
2015-07-06,3.99696066,2.8225274,6.75854168,4.33951012,3.5101263,8.89038625,13.8654375,3.5439716,,12.9282785,6.17299395,38.41455024
2015-07-07,4.39724538,3.10478014,7.11859236,4.52661,3.7120625,9.492093,14.612525,3.18957444,,11.6569466,6.17299395,38.41455024
2015-07-08,4.02639336,3.21998534,6.75491553,4.073949,3.3438259,8.545588,14.55554375,3.18957444,,12.2834,6.17299395,38.41455024
2015-07-09,4.14412416,3.2257456,7.07581413,4.48436164,3.6764267,9.3974425,15.97374375,3.18957444,,13.51174,6.17299395,38.41455024
2015-07-10,4.19121648,3.18542378,7.19882526,4.92495168,4.0446633,9.83689125,16.53089375,3.50808328,,14.862914,6.17299395,38.41455024
2015-07-13,4.02050682,3.00109546,6.97419624,4.9490936,4.4485357,9.4515285,15.726825,3.85911591,,16.3492054,6.79249014,38.41455024
2015-07-14,3.9439818,3.01261598,6.91001652,4.57489384,4.1159349,8.788975,14.72015625,3.925285,,16.0236953,7.47349659,38.41455024
2015-07-15,3.97930104,3.09325962,7.05442089,4.27915532,3.7061232,8.34952625,15.0050625,3.5327565,,14.4207116,6.72658629,38.41455024
2015-07-16,3.92632218,3.01261598,6.91536483,4.36365204,3.7476983,8.24135425,15.04938125,3.56528029,,15.09936945,6.41024781,38.41455024
2015-07-17,3.92043564,2.97805442,7.04907258,4.4964326,3.9555738,8.48474125,15.42925625,3.84117175,,16.152671,6.70022475,38.41455024
2015-07-20,3.89100294,2.97229416,7.00093779,4.44211328,3.9021201,8.30896175,15.2583125,3.813134,,15.8271609,7.05171195,38.41455024
2015-07-21,3.83213754,2.92621208,6.86188173,4.42400684,3.9733917,8.0723355,15.50523125,4.01612731,,15.9991285,7.10443503,38.41455024
2015-07-22,3.80270484,2.90317104,6.72817398,4.45418424,3.9436952,8.2345935,14.65608464,3.92864953,,15.85479855,6.9418722,38.41455024
2015-07-23,3.84391062,2.91469156,6.76561215,4.59300028,4.1812672,8.38333,14.709574,4.06547375,,16.33385115,7.40759274,38.41455024
2015-07-24,3.80270484,2.88589026,6.56237637,4.48436164,4.0921777,8.29544025,14.24822827,3.93313557,,15.907003,7.59651711,38.41455024
2015-07-27,3.50837784,2.66700038,5.90453424,4.03773612,3.682366,7.49767175,12.8374464,3.53948556,,14.3163027,7.49546454,38.41455024
2015-07-28,3.6202221,2.69004142,6.01150044,4.00152324,3.5101263,7.896556,12.89762193,3.59668257,,13.40426025,7.15276452,38.41455024
2015-07-29,3.61433556,2.66700038,5.9901072,4.17655216,3.6942446,8.0452925,13.2386166,3.7570585,,14.1197683,7.62727224,38.41455024
2015-07-30,3.54958362,2.60363752,5.79221973,4.0135942,3.504187,7.47062875,12.77727087,3.54957915,,13.26300115,7.35486966,38.41455024
2015-07-31,3.55547016,2.5633157,5.78687142,4.09809092,3.6170337,7.91683825,12.87756342,3.64042146,,13.4994566,6.9858081,38.41455024
2015-08-03,3.64376826,2.5633157,5.9366241,4.36365204,3.979331,8.28191875,13.23193043,3.79406833,,12.28647085,7.02535041,38.41455024
2015-08-04,3.64376826,2.58059648,5.99545551,4.375723,4.0624812,8.275158,13.42582936,3.91519141,,13.51174,7.28896581,38.41455024
2015-08-05,3.56724324,2.52875414,5.85105114,4.26104888,3.9080594,7.98444575,12.97785597,3.80304041,,13.31213475,7.28896581,38.41455024
2015-08-06,3.54369708,2.51147336,5.81361297,4.15241024,3.9436952,7.815427,12.96448363,3.72677773,,13.4257562,7.22306196,38.41455024
2015-08-07,3.56724324,2.52875414,5.89918593,4.23690696,4.0446633,7.923599,13.08483469,3.80416192,,14.11055575,7.42077351,38.41455024
2015-08-10,3.63199518,2.58635674,6.08102847,4.65939056,4.1931458,8.1534645,13.57961127,3.94883671,,14.91511845,7.72393122,38.41455024
2015-08-11,3.5907894,2.5633157,5.97406227,4.677497,4.3000532,8.1805075,13.41245702,3.8804246,,14.60189175,7.60969788,38.41455024
2015-08-12,3.53781054,2.52299388,5.86709607,4.65335508,4.2406602,7.80866625,13.26536128,3.75481548,,14.3592946,7.88649405,38.41455024
2015-08-13,3.54369708,2.52875414,5.87779269,4.66542604,4.2644174,7.86275225,13.39908468,3.74135736,,14.54047475,7.98754662,38.41455024
2015-08-14,3.52603746,2.51723362,5.85105114,4.59300028,4.216903,7.950642,13.24530277,3.66845921,,14.13512255,8.25116202,38.41455024
2015-08-17,3.49071822,2.49419258,5.76547818,4.68956796,4.3297497,7.896556,13.07814852,3.6224773,,13.9109505,8.0842056,38.41455024
2015-08-18,3.36710088,2.45387076,5.46062451,4.21880052,3.8961808,7.382739,12.19557408,3.38135265,,14.66330875,7.27578504,38.41455024
2015-08-19,3.33766818,2.4193092,5.59433226,4.52057452,4.0446633,7.463868,12.28249429,3.57873841,,15.75038965,7.42077351,38.41455024
2015-08-20,3.2964624,2.40778868,5.48201775,4.30329724,3.8724236,7.10554825,11.9682443,3.476681,,14.74929255,7.28017863,38.41455024
2015-08-21,3.22582392,2.3905079,5.36435493,4.09809092,3.5279442,6.52412375,11.366489,3.252379,,13.27528455,7.09564785,38.41455024
2015-08-24,2.90206422,2.1888988,4.87231041,3.68767828,3.1775255,5.922417,10.29001563,2.9271411,,11.94867735,6.61674654,38.41455024
2015-08-25,2.7078084,2.01033074,4.60489491,3.319514,2.8627426,5.90213475,9.43418587,2.63442699,,10.7541167,6.61674654,38.41455024
2015-08-26,2.84908536,2.10825516,4.87231041,3.11430768,2.5776562,6.111718,10.04262734,2.6691938,,10.133805,6.61674654,38.41455024
2015-08-27,3.02568156,2.24074114,5.26808535,3.24708824,2.7201994,6.49708075,11.04555284,2.78695235,,11.03970575,6.61674654,38.41455024
2015-08-28,3.02568156,2.24074114,5.28413028,3.45229456,2.910257,6.8013145,11.33305815,3.01237586,,11.7613555,6.61674654,38.41455024
2015-08-31,3.04334118,2.22346036,5.54619747,3.44625908,2.9755893,7.085266,11.5670741,3.02022643,,11.45119965,6.61674654,38.41455024
2015-09-01,3.30823548,2.3329053,5.7226917,3.57300416,3.1181325,7.680212,11.66068048,3.02246945,,10.9567928,6.61674654,38.41455024
2015-09-02,3.48483168,2.44235024,5.81361297,3.76613952,2.8627426,6.9094865,11.98161664,3.15592914,,11.1410438,6.61674654,38.41455024
2015-09-07,3.1787316,2.28106296,5.40714141,3.60318156,2.8686819,6.83511825,11.26619645,3.00901133,,10.9076592,6.61674654,38.41455024
2015-09-08,3.21993738,2.29258348,5.53550085,3.65750088,2.9577714,6.91624725,11.39991985,3.12340535,,11.4726956,6.61674654,38.41455024
2015-09-09,3.237597,2.304104,5.55154578,3.72389116,3.0587395,7.30161,11.46678155,3.16602273,,12.13292835,6.61674654,38.41455024
2015-09-10,3.26114316,2.304104,5.59433226,3.63939444,2.96965,7.4233035,11.48684006,3.07069438,,11.66923,6.61674654,38.41455024
2015-09-11,3.22582392,2.26378218,5.5622424,3.60921704,2.8746212,7.32189225,11.47346772,3.03817059,,11.8411976,6.61674654,38.41455024
2015-09-14,3.2670297,2.26378218,5.7226917,3.64542992,2.7855317,7.34893525,11.76097303,2.81050406,,10.6558495,6.61674654,38.41455024
2015-09-15,3.24348354,2.25226166,5.66386029,3.42211716,2.5420204,7.4503465,11.7007975,2.75667158,,9.7161694,6.61674654,38.41455024
2015-09-16,3.26114316,2.26954244,5.70664677,3.62732348,2.7380173,7.87627375,12.26912195,2.98882415,,10.686558,6.61674654,38.41455024
2015-09-17,3.2081643,2.24074114,5.57293902,3.51868484,2.6548671,8.1129,11.66736665,2.91031845,,10.563724,6.61674654,38.41455024
2015-09-18,3.19639122,2.22346036,5.51410761,3.51264936,2.7083208,8.221072,11.5670741,2.91704751,,10.7234082,6.61674654,38.41455024
2015-09-21,3.16695852,2.2177001,5.49806268,3.53679128,2.7795924,8.45769825,11.58044644,3.0392921,,11.3437199,6.61674654,38.41455024
2015-09-22,3.19050468,2.22922062,5.54619747,3.56696868,2.8330461,8.61995625,11.62724963,3.0729374,,11.300728,6.61674654,38.41455024
2015-09-23,3.11397966,2.1888988,5.41248972,3.43418812,2.6964422,8.41713375,11.06561135,2.99667472,,11.30994055,6.61674654,38.41455024
2015-09-24,3.10220658,2.18313854,5.42853465,3.44625908,2.7677138,8.5320665,11.0990422,3.12676988,,11.54332515,6.61674654,38.41455024
2015-09-25,3.11397966,2.20617958,5.51945592,3.35572688,2.672685,8.25487575,10.91851561,3.1065827,,10.86159645,6.61674654,38.41455024
2015-09-28,3.0904335,2.1888988,5.46062451,3.3798688,2.6905029,8.031771,11.07898369,3.20639709,,11.36521585,6.61674654,38.41455024
2015-09-29,3.04334118,2.14281672,5.36435493,3.30140756,2.613292,8.004728,10.80485072,3.12676988,,10.9383677,6.61674654,38.41455024
2015-09-30,3.04922772,2.14281672,5.40714141,3.37383332,2.6251706,8.06557475,11.2327656,3.09985364,,10.96600535,6.61674654,38.41455024
2015-10-08,3.10809312,2.17737828,5.48736606,3.48247196,2.732078,7.84247,11.88132409,3.18060236,,11.65387575,6.61674654,38.41455024
2015-10-09,3.13163928,2.1888988,5.5087593,3.5005784,2.8211675,7.87627375,11.88132409,3.24789296,,12.1912745,6.61674654,38.41455024
2015-10-12,3.20227776,2.22922062,5.61037719,3.60921704,2.9815286,8.09261775,11.88132409,3.44527872,,12.82079875,6.61674654,38.41455024
2015-10-13,3.19050468,2.21193984,5.57828733,3.58507512,2.9518321,7.869513,11.88132409,3.51593385,,12.89449915,6.61674654,38.41455024
2015-10-14,3.16107198,2.2177001,5.49271437,3.54886224,2.9340142,8.166986,11.88132409,3.4206055,,12.44001335,6.61674654,38.41455024
2015-10-15,3.19639122,2.24074114,5.59968057,3.60318156,3.0052858,8.2345935,11.88132409,3.49798969,,13.6837076,6.61674654,38.41455024
