date,贵州茅台,比亚迪,海康威视,立讯精密,中际旭创,韦尔股份,北方稀土,天齐锂业,东方财富,兆易创新,万华化学,紫金矿业,招商银行,工商银行,长江电力,华能国际,伊利股份,格力电器,海螺水泥,恒瑞医药,片仔癀,三一重工,三六零,金地集团,中国石化,上汽集团,华夏银行,中国联通,包钢股份,保利发展
2018-12-12,491.244848,18.776771,22.54093166,8.463845,21.9771288,25.5095919,9.3220351,25.72967579,5.0705643,35.82966192,25.54633642,2.93778128,20.98068354,3.55681914,11.45478158,6.34327785,17.593804,23.58295202,22.10441811,33.11785864,84.43857752,7.228595,20.8253475,7.97187888,3.63968116,19.66052311,5.29310535,4.39738104,1.5182398,9.59674679
2018-12-13,501.878756,18.8251232,23.1736884,8.5269652,22.467511,25.42964731,9.2737344,25.7989865,5.20420708,36.22765872,26.3423514,2.93778128,21.19447125,3.59012269,11.66574959,6.51588405,17.89213372,24.5304234,22.9012971,33.72573232,87.72567786,7.367107,20.92905,8.02723915,3.68315858,19.7161736,5.3276106,4.43918124,1.5576746,9.92433163
2018-12-14,494.54761472,18.4705404,22.98468314,8.119553,21.6919065,24.48484761,9.01291062,25.09817821,5.06270296,35.08341792,25.5217174,2.89495648,20.88484767,3.56347985,11.68919048,6.40369002,17.81563892,24.22541549,22.56387987,33.1516294,87.28866452,7.323822,20.9950425,7.86115834,3.65831434,19.66052311,5.2309959,4.38066096,1.5379572,9.678643
2018-12-17,492.51257664,17.69368172,22.79567788,7.74657,21.4266998,23.64906326,9.00325048,25.5679508,5.05877229,34.451598,25.73508224,2.92065136,20.85535971,3.57680127,11.720445,6.23971413,17.5555566,24.05019818,22.72899894,32.18916274,85.17009985,7.505619,20.646225,7.95606166,3.70800282,19.96262577,5.21029275,4.39738104,1.5478159,9.678643
2018-12-18,492.86287008,17.74203392,22.36836164,7.832643,20.9112981,23.66359864,8.95494978,26.79244001,4.98802023,34.078476,25.87459002,2.92921632,20.57522409,3.56347985,11.80639493,6.25697475,17.27252584,23.8814704,22.14749265,31.98090972,85.26510275,7.44502,20.306835,7.66344309,3.60862586,19.875175,5.2033917,4.38066096,1.5379572,9.32872283
2018-12-19,481.9036896,17.245618,22.3108383,7.5342566,20.5410095,22.529839,8.87766866,26.17634481,4.94085219,33.67052928,24.91444824,2.92921632,19.73481723,3.55015843,11.9548539,6.27423537,16.9053508,23.64135779,21.8962245,31.01844306,82.62402213,7.419049,20.0522925,7.63971726,3.5092489,20.2726785,5.16888645,4.35558084,1.5280985,9.27660706
2018-12-20,479.151384,17.36488676,22.13005066,7.6260678,20.5960524,22.65338973,8.8873288,26.3380698,4.99588157,33.88445256,24.63543268,2.88639152,19.10082609,3.48355133,11.85327671,6.45547188,17.08128884,23.5569939,21.64495635,29.8026957,81.74999545,7.349793,20.231415,7.60808282,3.48440466,20.17727766,5.12748015,4.31378064,1.5280985,9.20960107
2018-12-21,473.23809712,17.07799704,21.4069001,7.574424,20.265795,22.66065742,8.80038754,24.54369253,4.92512951,33.31730712,23.78197332,2.89495648,18.71748261,3.45690849,12.01736294,6.39505971,16.92064976,23.40773471,21.24292731,28.19295614,79.45092527,7.315165,20.155995,7.4340934,3.49682678,20.3521792,5.08607385,4.29706056,1.5280985,8.89690645
2018-12-24,473.730176,17.15213708,21.52194678,7.803952,21.01638,22.71153125,8.81004768,23.96610328,4.92512951,33.63570456,24.11843326,2.90352144,18.76171455,3.47689062,11.86109034,6.32601723,16.96654664,23.47911954,21.3218973,29.92089336,82.09200589,7.410392,20.2785525,7.4340934,3.56514844,20.55888102,5.08607385,4.33050072,1.5182398,8.91179667
2018-12-25,471.88696528,16.83301256,21.46442344,7.9015014,21.5868246,22.6025159,8.55888404,23.4886295,4.80720941,33.2327328,23.61784652,2.90352144,18.64376271,3.48355133,11.9548539,6.3001263,17.15778364,23.28443364,20.97012189,30.06160486,82.99453344,7.211281,19.68462,7.40245896,3.49061572,20.86098368,5.0377665,4.37230092,1.4985224,8.88201623
2018-12-26,467.12464256,16.439748,21.29185342,8.0392182,20.9863566,21.78853462,8.53956376,22.9495462,4.76397204,32.33724,23.24856122,2.88639152,18.31939515,3.51019417,12.12675376,6.30875661,17.15013416,23.28443364,20.98448007,29.267992,82.10150618,7.27188,19.3546575,7.41036757,3.49682678,21.26643725,5.0239644,4.29706056,1.4886637,8.79267491
2018-12-27,469.560016,16.38817232,21.2014596,8.0105272,20.8612591,21.11263945,8.46228264,22.7185105,4.68142797,30.9940008,23.28138658,2.84356672,18.31939515,3.51685488,12.17363554,6.35190816,16.9818456,23.15464304,21.01319643,28.986569,82.60502155,7.27188,19.00584,7.55272255,3.2608065,21.59239012,5.03086545,4.29706056,1.4492289,8.74800425
2018-12-28,492.08722032,16.439748,21.16858912,8.0679092,20.3608691,21.35974091,8.47194278,22.57988908,4.7561107,31.00395072,22.96954566,2.86069664,18.5774148,3.52351559,12.40804444,6.36916878,17.50201024,23.16113257,21.02037552,29.6901265,82.32001285,7.219938,19.2038175,7.60808282,3.1365853,21.20283669,5.09987595,4.32214068,1.4590876,8.77778469
2019-01-02,499.56848736,15.84985116,21.0781953,8.1138148,20.1557092,21.076301,8.39466166,22.34885338,4.65784395,29.7502608,23.33883096,2.57805296,18.11297943,3.4635692,12.04861746,6.20519289,17.19603104,23.2325174,20.69013738,29.81395262,80.17294731,6.968885,19.1472525,7.4340934,3.11174106,20.06597668,5.04466755,4.32214068,1.4492289,8.71822381
2019-01-03,492.07888,15.49204488,20.80701384,7.717879,19.114898,20.69111343,8.52024348,22.47207242,4.71287333,29.4517632,22.6084667,2.6123128,18.34151112,3.4635692,12.16582191,6.041217,17.0583404,23.31039176,20.26657107,28.74454522,76.94284871,6.865001,18.81729,7.5131795,3.13037424,19.70027346,5.07227175,4.3054206,1.4689463,8.8596809
2019-01-04,502.087264,16.3269262,21.29185342,7.5801622,19.6703309,21.31613477,8.86800852,23.24219142,5.02732693,30.21293208,23.3470373,2.63800768,18.80594649,3.51019417,11.97048116,6.1275201,17.22662896,23.78412745,20.3886156,30.5906801,78.54839772,6.986199,19.250955,7.78207224,3.1676406,19.67642325,5.16888645,4.3472208,1.4985224,9.10536953
2019-01-07,504.99803568,16.56546372,22.31905592,7.8670722,20.1757248,22.28273754,8.96460992,23.58104378,5.03911894,31.2924984,23.5932275,2.63800768,18.81331848,3.49021204,11.90797212,6.11025948,17.41786596,23.67380544,20.83371918,30.15166022,79.22291831,7.046798,19.6374825,7.81370668,3.21732908,19.5571722,5.14128225,4.40574108,1.4985224,9.05325376
2019-01-08,504.41421328,17.04576224,22.3519264,7.9818362,19.9705649,21.78853462,8.84868824,23.28069737,5.01160425,30.4467552,23.62605286,2.60374784,18.59215878,3.4635692,12.15800828,6.17930196,17.2878248,23.58295202,20.85525645,30.38242708,79.3274215,7.01217,19.5809175,7.76625502,3.25459544,19.3186701,5.11367805,4.389021,1.4886637,8.92668689
2019-01-09,513.86379584,16.26568008,23.11616506,8.0277418,20.065639,21.85394383,8.7907274,22.67230336,5.00374291,30.90445152,25.24270184,2.62087776,18.9460143,3.50353346,12.09549924,6.041217,17.4408144,24.34222703,20.95576371,31.25483838,80.9424708,7.020827,19.628055,7.97187888,3.3229171,20.0341764,5.14128225,4.42246116,1.4886637,9.03836354
2019-01-10,516.07398064,15.7466998,23.28051746,8.5556562,20.4459354,21.50509471,8.65548544,22.4874748,4.91726817,30.40695552,25.0703687,2.62944272,19.05659415,3.47689062,11.97829479,5.87724111,17.6702988,24.50446528,21.05627097,31.67134442,80.3724534,6.960228,19.4489325,7.86115834,3.2918618,19.74797388,5.1205791,4.389021,1.4886637,8.934132
2019-01-11,530.34426816,15.80149896,23.3791289,8.463845,20.816224,21.71585772,8.75208684,22.49517599,4.97622822,30.46168008,25.36579694,2.6123128,19.50628554,3.49021204,12.02517657,6.01532607,17.98392748,24.48499669,21.30036003,31.4912337,80.89496935,7.090083,19.552635,7.9876961,3.3229171,20.01032619,5.1481833,4.48098144,1.5083811,8.92668689
2019-01-14,520.9363872,15.7305824,23.02577124,8.5040124,20.1757248,20.46581504,8.694126,22.4874748,4.92512951,29.09356608,25.54633642,2.6123128,19.39570569,3.4635692,11.93141301,5.92039266,17.73914412,24.45254904,21.30036003,30.57942318,80.3724534,7.254566,19.3358025,7.90861,3.28565074,19.77182409,5.08607385,4.4726214,1.5083811,8.76289447
2019-01-15,550.44443936,15.7305824,24.18445566,8.6302528,20.3808847,21.21438711,8.73276656,22.91104025,5.109871,29.8995096,26.27670068,2.6123128,19.7569332,3.48355133,12.0329902,5.99806545,18.4352468,25.16639734,21.78135906,31.76702824,82.8425288,7.297851,19.76004,7.97187888,3.31049498,19.98647598,5.14128225,4.52278164,1.5083811,8.69588848
2019-01-16,551.3785552,15.77248764,23.97901516,8.5613944,20.4259198,21.31613477,8.60718474,22.57988908,5.03911894,30.2477568,26.52289088,2.56092304,19.79379315,3.49021204,12.12675376,6.07573824,18.358752,25.51034243,21.72392634,32.34675962,83.602552,7.332479,19.68462,7.91651861,3.34776134,20.23292815,5.12748015,4.48934148,1.4985224,8.82990046
2019-01-17,549.835596,15.30830652,23.88862134,8.5613944,20.0556312,21.16351328,8.60718474,22.29494505,4.96050554,29.96915904,26.07154218,2.569488,19.51365753,3.49687275,12.07205835,6.04984731,18.41229836,25.08852298,21.8962245,32.28484656,81.702494,7.384421,19.4489325,8.02723915,3.32912816,19.89902521,5.106777,4.43918124,1.5083811,8.76289447
2019-01-18,570.15261552,15.09233336,24.20910852,8.6589438,19.9255298,21.2216548,8.75208684,22.68770574,5.06270296,30.50645472,26.3013197,2.59518288,19.9780929,3.59012269,12.30646725,5.96354421,18.7029786,25.28969841,22.29107445,33.30359782,86.05362682,7.479648,19.6563375,8.07469081,3.3539724,20.18522773,5.1757875,4.48934148,1.5478159,8.98624777
2019-01-21,572.96330336,15.54039708,24.0776266,8.6417292,20.1356936,22.00656532,8.7424267,22.99575334,5.06270296,33.5561052,27.23684246,2.57805296,20.14764867,3.63008695,12.36116266,6.09299886,18.95541144,25.62066444,22.43465625,33.24731322,85.80661928,7.453677,19.7317575,7.87697556,3.40366088,20.77353291,5.1619854,4.52278164,1.5280985,8.96391244
2019-01-22,559.635472,15.3759996,23.5023932,8.6532056,19.3801047,21.48329164,8.60718474,22.76471764,5.01160425,32.834736,26.65419232,2.55235808,19.88962902,3.59012269,12.35334903,5.96354421,18.68767964,25.25076123,21.83879178,32.47058574,83.94456244,7.393078,19.288665,7.94815305,3.34155028,20.20112787,5.1205791,4.4726214,1.4886637,8.97135755
2019-01-23,555.18174112,15.7305824,23.30517032,8.6532056,19.1399175,21.21438711,8.5975246,23.04966167,5.01946559,32.33724,26.7116367,2.55235808,20.02232484,3.62342624,12.47055348,6.02395638,18.5882364,25.43246807,22.10441811,32.65632492,84.1725694,7.540247,19.0906875,7.84534112,3.34155028,20.1136771,5.12748015,4.54786176,1.4886637,8.86712601
2019-01-24,560.88652,15.64032496,23.71605132,8.664682,19.5001983,22.22459602,8.57820432,22.70310812,5.08235631,33.9292272,25.849971,2.54379312,20.54573613,3.63674766,12.46273985,5.98943514,18.61883432,25.55576914,22.06852266,33.42179548,83.59305171,7.670102,19.2321,7.90070139,3.37260558,20.4316799,5.14128225,4.53950172,1.4886637,8.88946134
2019-01-25,566.8915504,15.85307464,24.0776266,8.9401156,19.064859,22.06470684,8.55888404,22.65690098,5.08235631,34.68542112,26.53109722,2.55235808,21.02491548,3.67671192,12.43148533,5.76504708,18.68767964,25.8932247,22.48490988,33.20228554,83.57405113,7.851899,19.137825,7.9876961,3.39744982,20.85303361,5.1895896,4.49770152,1.4886637,9.1574853
2019-01-28,564.639664,15.62098408,24.25019662,9.3762188,19.3500813,22.13011605,8.53956376,22.26414029,5.06663363,34.7749704,26.43262114,2.56092304,21.12812334,3.6633905,12.43148533,5.8686108,18.51939108,26.14631637,22.9012971,30.85521772,83.7925578,7.860556,18.93042,7.97978749,3.4471383,20.74173263,5.1757875,4.4726214,1.478805,9.11281464
2019-01-29,571.31192,15.472704,23.88862134,9.3417896,18.9597771,21.24345787,8.39466166,21.34769868,4.97622822,34.4267232,26.8757635,2.5266632,21.11337936,3.69003334,12.6580806,5.90313204,18.5882364,26.6719683,23.09513253,32.18353428,84.552581,7.912498,18.647595,8.35149216,3.48440466,20.81328326,5.2033917,4.43918124,1.4689463,9.37339349
2019-01-30,563.805632,15.1987082,23.46952272,9.2729312,18.8897225,20.79286109,8.34636096,21.31689392,4.89761482,33.39193152,26.6295733,2.54379312,20.95119558,3.69669405,12.65026697,5.58381057,18.4352468,26.4123871,22.87258074,32.3073604,84.3625752,7.895184,18.96813,8.65201934,3.49682678,20.67813207,5.18268855,4.389021,1.4590876,9.4552897
2019-01-31,575.1484672,14.96339416,24.67751286,9.3934334,19.1599331,20.55302732,8.2594197,20.7162011,5.05877229,33.67550424,26.8347318,2.55235808,21.53358279,3.76996186,12.83779409,5.54065902,18.49644264,27.09378775,23.31050523,33.2360563,83.96356302,7.895184,18.5250375,8.66783656,3.55893738,21.1471862,5.22409485,4.43918124,1.4492289,9.58930168
2019-02-01,577.70894544,15.55973796,25.91015586,9.582794,20.465951,21.25799325,8.4043218,21.46321653,5.21992976,35.35206576,28.26263496,2.57805296,21.5999307,3.76330115,12.77528505,5.56654995,18.77182392,27.23006788,23.3320425,34.23229372,86.7376477,8.206836,18.911565,8.699471,3.56514844,21.18693655,5.2309959,4.48098144,1.478805,9.58185657
2019-02-11,604.9234096,16.1818696,26.65795928,10.070541,21.2365516,22.4571621,8.65548544,23.06506405,5.31033517,37.42164912,28.95196752,2.6123128,21.66627861,3.75664044,12.74403053,5.74778646,19.32258648,27.95040571,23.84893698,34.8120251,89.02721759,8.206836,19.703475,8.67574517,3.5403042,21.45723893,5.27930325,4.53950172,1.4985224,9.57441146
2019-02-12,598.76825344,16.30436184,26.53469498,10.0303736,21.1715009,22.81327891,8.67480572,22.99575334,5.27495914,36.88435344,29.60847472,2.63800768,21.61467468,3.76330115,12.76747142,5.80819863,19.26139064,28.04774866,24.07148877,35.740721,92.12431213,8.39729,19.76004,8.81810015,3.53409314,21.3061876,5.3000064,4.54786176,1.5182398,9.58185657
2019-02-13,613.222028,16.62348636,27.01131694,10.0590646,22.2273238,24.3467615,8.87766866,24.3357604,5.49507666,37.4863236,30.72453696,2.7407872,21.99801816,3.80326541,12.80653957,5.91176235,19.506174,28.23594503,24.82529322,36.91706914,94.9078971,8.449232,21.739815,8.83391737,3.63968116,22.07734439,5.40352215,4.90734348,1.5478159,9.88710608
2019-02-14,614.81502912,17.31653456,27.0770579,9.8811804,22.4625071,24.33222612,8.84868824,24.48208301,5.45183929,38.3569416,31.0609969,2.71509232,22.01276214,3.76330115,12.75184416,5.77367739,19.87334904,28.78106555,24.82529322,37.0352668,95.56341711,8.440575,21.30615,8.95254652,3.62725904,21.9421932,5.37591795,4.79866296,1.5379572,9.96155718
2019-02-15,604.48971296,16.65572116,26.23886066,9.812322,22.367433,24.42670609,8.78106726,24.08162113,5.32998852,37.1629512,29.92852198,2.783612,21.48935085,3.67005121,12.7362169,5.9549139,19.44497816,27.74274075,24.16481694,36.18536934,93.32134867,8.189522,20.92905,8.58875046,3.5713595,20.85303361,5.2862043,4.79030292,1.5182398,9.43295437
2019-02-18,617.18368,16.9071526,27.47150366,10.472215,23.268135,25.6549457,9.00325048,24.8748437,5.68767949,39.1031856,31.29077442,2.9120864,22.02013413,3.7299976,12.76747142,6.06710793,19.75095736,28.61233777,25.04066592,37.61499818,100.49406762,8.579087,21.8623725,8.73901405,3.6645254,21.7036911,5.38972005,4.87390332,1.5576746,9.64141745
2019-02-19,609.47722432,16.67828552,27.6933794,10.5066442,22.8428035,25.69855184,8.95494978,24.42047349,5.6601648,38.99871144,31.11844128,2.90352144,22.02750612,3.71001547,12.69714875,6.00669576,19.45262764,28.95628286,25.17706863,37.10843678,99.753045,8.319377,22.3903125,8.58875046,3.65210328,21.95809334,5.382819,4.81538304,1.5576746,9.52229569
2019-02-20,602.171104,16.87814128,27.91525514,11.1837518,22.5525773,25.16801047,9.0322309,25.15208654,5.68374882,38.058444,30.47834676,3.00630096,22.22654985,3.71001547,12.68933512,6.11888979,19.5444214,29.19639547,25.14835227,36.5568477,97.9479899,8.388633,21.75867,8.68365378,3.6645254,22.43509754,5.36211585,4.87390332,1.5576746,9.78287454
2019-02-21,600.711548,16.74275512,27.939908,11.1263698,24.118798,25.45871807,8.96460992,25.48323771,6.02571711,38.36191656,30.5686165,2.98917104,22.17494592,3.70335476,12.5799443,5.97217452,19.506174,29.09905252,25.03348683,36.83264224,96.902958,8.440575,21.400425,8.52548158,3.64589222,22.76105041,5.32070955,4.84046316,1.5478159,9.57441146
2019-02-22,605.51557232,16.72341424,28.8438462,11.7460954,26.5306778,27.63902507,9.06121132,26.11473529,6.62710962,40.40165016,30.773775,2.98060608,22.58040537,3.69669405,12.6580806,5.8686108,19.506174,29.17692688,24.9114423,37.3166898,98.74601426,8.968652,22.079205,8.61247629,3.65210328,22.58614887,5.40352215,4.98258384,1.5675333,9.59674679
2019-02-25,619.12697456,17.74848088,29.94500728,12.164984,29.122698,29.6521752,9.96926448,28.58681728,7.29139285,44.44131768,32.79253464,3.20329504,23.97371148,3.9298189,12.79872594,6.01532607,20.27877148,30.3081984,25.71550038,38.554951,100.71257429,9.453444,23.87043,8.99999818,3.77011342,23.30165517,5.7692778,5.20830492,1.6661203,10.14023982
2019-02-26,606.6331752,18.29002552,29.05750432,12.3256536,27.771645,30.0155597,10.89663792,29.17210772,7.6648065,46.32185256,32.85818536,3.16047024,23.21439651,3.84322967,12.72058964,6.05847762,20.09518396,29.5518089,25.38526224,38.273528,99.54403862,9.34956,24.794325,8.89718625,3.726636,22.61794915,5.6726631,5.11634448,1.7942834,9.84988053
2019-02-27,617.7675024,17.71624608,28.0220842,11.9526706,27.0610912,28.68557243,10.58751344,28.19405659,7.45255032,46.0681296,32.83356634,3.10908048,23.37658029,3.86987251,12.67370786,5.9549139,20.37056524,29.3018715,25.24885953,38.7238048,98.79351571,9.00328,25.68051,8.97627235,3.75148024,22.49074803,5.7692778,5.59286676,1.7647073,9.9019963
2019-02-28,629.70250032,17.57118948,28.350789,12.0330054,27.271255,28.65650167,10.29770924,28.57911609,7.7041132,45.769632,33.53931158,3.06625568,23.39869626,3.82990825,12.7362169,5.94628359,20.68419392,29.466304,25.44987405,40.4686274,100.63657197,8.994623,24.62463,8.94463791,3.73284706,22.51459824,5.7416736,5.37550572,1.7449899,9.83499031
2019-03-01,658.3014576,17.3423224,28.50692378,11.9870998,27.221216,30.13184274,10.41363092,28.6484268,8.2151003,45.87410616,34.53227872,3.10908048,24.2538471,3.89651535,12.71277601,5.83408956,21.27320388,30.0779929,26.33290212,40.524912,101.98561315,9.280304,24.36066,9.05535845,3.77632448,22.80080076,5.9211009,5.4758262,1.774566,9.93922185
2019-03-04,652.09625952,17.30364064,29.5423439,12.021529,27.4463915,30.90221788,10.53921274,28.78704822,8.23475365,48.11283816,34.0973427,3.10908048,24.09903531,3.90317606,12.70496238,6.11888979,21.39559556,30.6831045,26.69185662,40.67688042,101.64360271,9.990178,24.794325,9.78295057,3.79495766,22.68949978,5.90039775,5.49254628,1.8041421,10.3487029
2019-03-05,650.36147296,17.43257984,29.40264436,12.3141772,28.472191,33.97645075,10.75173582,28.91796845,8.36446576,52.92362448,33.67061302,3.09195056,23.84838765,3.87653322,12.7362169,6.30875661,21.21965752,30.9659284,26.56981209,40.59245352,101.61510184,9.938236,25.4071125,10.00439165,3.78253554,22.35559684,5.8796946,5.7266274,1.8140008,10.54227576
2019-03-06,640.536576,17.54862512,29.94500728,12.0444818,30.773985,33.89650616,11.00289946,29.7265934,8.73394874,53.2071972,33.79370812,3.1690352,23.75255178,3.89651535,13.17378018,6.25697475,20.89837936,30.979083,26.72775207,40.1027775,100.46556675,10.016149,25.473105,9.93321416,3.80737978,22.07734439,5.92800195,5.78514768,1.9914574,10.41570889
2019-03-07,624.3563552,17.20693624,28.8849343,11.7805246,29.7081543,34.79769972,11.3989652,29.5725696,8.38411911,51.988332,32.48069372,3.22898992,23.0743287,3.83656896,13.04094847,6.17930196,20.29407044,30.0845702,26.00266398,39.61310148,98.01449193,9.713154,26.7741,9.5694181,3.77632448,21.47313907,5.90039775,5.73498744,2.0407509,10.07323383
2019-03-08,615.0986,16.47842976,28.2686128,11.878074,29.222776,36.47653611,10.4812519,27.23140784,7.5861931,52.6848264,30.76556866,3.0405608,22.69098522,3.72333689,13.01750758,6.00669576,20.1563798,29.2755623,25.23450135,39.20785236,95.81042465,9.591956,26.1613125,9.22934787,3.6334701,21.05973543,5.6174547,5.40894588,1.8830117,9.70842344
2019-03-11,632.64663328,16.88136476,29.172551,12.222366,31.1142502,38.28619092,10.80969666,28.17865421,7.82989464,53.78429256,32.06217038,3.09195056,22.50668547,3.73665831,12.86904861,6.041217,20.50825588,29.8412101,25.126815,39.5680738,98.7080131,9.678526,26.96265,9.27679953,3.64589222,21.21078676,5.72097045,5.75170752,1.9323052,9.70097833
2019-03-12,621.36218032,16.75887252,29.67382582,12.5264906,30.874063,39.59437512,10.9159582,28.29417206,7.98712144,56.714544,31.81598018,3.0833856,22.60252134,3.74331902,12.77528505,6.11888979,20.56945172,29.466304,25.60781403,39.29227926,97.90048845,10.180632,26.9532225,9.18980482,3.71421388,21.25848718,5.7416736,6.27003,1.9224465,9.70097833
2019-03-13,628.860128,16.762096,28.5151414,12.164984,29.573049,35.63348407,11.08984072,29.50325889,7.63729181,51.988332,31.29898076,3.04912576,22.88265696,3.71667618,12.53306252,5.8686108,20.17167876,29.5649635,25.4857695,39.33167848,97.48247569,9.964207,25.56738,9.68804725,3.65831434,20.32037892,5.72097045,5.96070852,1.9027291,9.86477075
2019-03-14,648.876896,17.59053036,28.45761806,12.2338424,29.2177721,35.31370571,10.90629806,29.91142196,7.62943047,49.998348,31.66005972,2.9549112,23.18490855,3.71001547,12.72840327,5.7823077,20.13343136,29.9004058,25.844724,39.43299076,98.03349251,10.094062,24.54921,9.43497173,3.68315858,20.47938032,5.69336625,5.8102278,1.8337182,9.86477075
2019-03-15,648.2930736,17.85485572,29.4601677,12.882259,29.0676551,34.43431522,11.29270366,29.70348983,7.56653975,48.754608,33.67061302,2.98060608,23.34709233,3.71667618,12.72058964,5.74778646,20.33996732,30.8606916,26.36161848,40.25474592,98.7080131,10.717366,24.6529125,9.6485042,3.68936964,20.49528046,5.6864652,5.77678764,1.8435769,10.25936158
2019-03-18,675.64098288,17.94188968,30.00253062,13.5306756,29.6531114,37.33412353,11.46658618,30.02693981,7.84954799,50.64011784,34.466628,3.04912576,23.85575964,3.76330115,13.08783025,5.81682894,21.84691488,31.505267,26.03855943,41.7068886,106.35574655,11.245443,24.85089,10.61335462,3.76390236,20.94843445,5.7830799,5.91054828,1.9224465,10.7209584
2019-03-19,661.06210352,18.04826452,29.73134916,13.5651048,29.1627292,37.47947733,11.48590646,29.8036053,7.7041132,52.03310664,34.466628,3.0405608,23.61248397,3.76330115,13.23628922,5.85135018,21.4567914,31.0514333,26.02420125,40.5811966,103.28715288,11.08096,25.19028,10.52635991,3.7576913,21.1471862,5.76237675,5.9356284,1.8928704,10.60183664
2019-03-20,661.2205696,17.8580792,28.99176336,13.4732936,28.8274679,35.88058553,11.14780156,29.0334863,7.81024129,50.43614448,33.86756518,3.03199584,23.78941173,3.73665831,13.15815292,5.65285305,21.38794608,30.6567953,26.47648392,40.93016112,103.05914592,11.34067,24.6529125,10.79525265,3.726636,20.97228466,5.7830799,6.00250872,1.8830117,10.69862307
2019-03-21,655.340644,17.7452574,28.87671668,13.4044352,28.9275459,36.75270833,11.16712184,29.11819939,7.95567608,50.83911624,33.6870257,3.11764544,23.57562402,3.72333689,13.15815292,5.68737429,21.13551324,30.4331671,27.33079563,40.7500504,103.23965143,11.357984,25.0488675,10.63708045,3.73284706,20.80533319,5.76237675,5.96070852,1.8928704,10.52738554
2019-03-22,662.221408,18.373836,28.4329652,14.05859,29.4679671,36.82538523,11.16712184,28.47900062,7.80237995,51.739584,34.10554904,3.07482064,23.84838765,3.71667618,13.37693456,5.68737429,21.35734816,30.3608168,26.81390115,41.16092798,103.3631552,11.141559,25.0488675,10.56590296,3.71421388,20.86098368,5.73477255,5.852028,1.8830117,10.37848334
2019-03-25,646.8752192,18.212662,27.8577318,13.4962464,28.472191,38.27892323,10.7227554,27.93221613,7.38572893,51.1923384,33.17823262,3.01486592,22.97849283,3.64340837,13.22066196,5.60107119,20.78363716,29.5912727,25.82318673,40.0746352,102.42262649,10.656767,24.2569575,10.13092941,3.61483692,20.33627906,5.6450589,5.69318724,1.8337182,10.02111806
2019-03-26,644.706736,17.809727,27.87416704,12.968332,26.5556973,38.0100187,10.5295526,27.80899709,7.21277945,49.7496,33.67061302,2.997736,23.21439651,3.63008695,13.32223915,5.66148336,20.9213278,29.466304,25.87344036,40.2716313,102.0331146,10.466313,24.7848975,10.01230026,3.5403042,20.44758004,5.5898505,5.50090632,1.774566,9.92433163
2019-03-27,657.634232,17.63565908,28.32613614,13.169169,26.470631,39.1001722,10.5295526,26.86175072,7.23636347,48.8043576,36.73978418,2.97204112,23.8852476,3.67005121,13.09564388,5.73052584,21.5715336,29.992488,26.88569205,41.85322856,106.35574655,10.64811,24.2946675,10.23374134,3.55272632,20.18522773,5.62435575,5.54270652,1.7647073,10.19235559
2019-03-28,672.8970176,17.01030396,27.8577318,13.3814824,27.2812628,36.17129313,10.41363092,26.53059955,7.07913667,48.9038568,35.8617058,2.9549112,23.97371148,3.63008695,13.23628922,5.63559243,21.6480284,30.0122199,26.81390115,43.79746575,107.32477613,10.440342,23.851575,10.10720358,3.50303784,20.16137752,5.58294945,5.54270652,1.7351312,9.96155718
2019-03-29,712.25498768,17.24239452,28.81919334,14.230736,27.771645,35.89512091,10.7710561,27.07738404,7.61763846,50.54061864,37.36346602,3.00630096,25.00579008,3.71001547,13.18159381,5.66148336,22.26763628,31.0514333,27.40976562,44.3191061,109.1583321,11.063646,24.341805,10.87433875,3.56514844,20.72583249,5.69336625,5.67646716,1.8041421,10.60183664
2019-04-01,716.433488,17.5518486,30.2819297,14.7070066,28.8875147,39.48535977,11.109161,28.17865421,7.95960675,51.8390832,38.56159166,3.1262104,25.12374192,3.75664044,13.2050347,5.75641677,22.77250196,31.0514333,28.5009873,44.54266625,110.79238198,11.210815,25.510815,11.16695732,3.62725904,21.13923613,5.83138725,5.83530792,1.8632943,10.92197637
2019-04-02,708.9272,17.62598864,30.06827158,14.4946932,28.3270779,40.94616546,11.3989652,28.74854227,8.03822015,53.83404216,39.0211467,3.13477536,25.42599351,3.76996186,13.22066196,5.73052584,22.42062588,31.0514333,28.60149456,44.2242624,110.19386371,10.933791,25.0865775,10.89015597,3.60862586,21.00408494,5.78998095,5.80186776,1.873153,10.75073884
2019-04-03,704.340024,17.53250772,29.96144252,14.8102942,28.1669531,42.09446048,11.24440296,28.68693275,8.20723896,53.83404216,38.43029022,3.1690352,25.69875714,3.7966047,13.19722107,5.72189553,22.43592484,31.0514333,29.52759717,44.4274989,110.4883727,11.184844,25.2185625,11.29349508,3.63968116,21.60034019,5.83138725,5.83530792,1.873153,10.87730571
2019-04-04,721.43768,17.79038612,29.39442674,14.689792,27.6365397,41.6438637,11.37964492,28.83325536,8.07752685,59.21694888,38.92267062,3.19473008,26.23691241,3.86987251,13.1268984,5.75641677,22.78015144,31.0514333,30.11628255,44.8068737,112.55943592,11.565752,24.982875,11.26186064,3.68315858,22.74515027,5.9072988,5.77678764,1.8632943,10.83263505
