date,长城汽车,药明康德,福耀玻璃,通威股份,中国神华,顺丰控股,北方华创,用友网络
2024-01-10,1965.4783644861,2007.5329234086003,1014.6682852416001,1119.1906732556,6725.4940047675,1911.0870064191997,1202.498097444,513.8037602577
2024-01-11,1996.919220295,2130.1462179025,1016.7560800672001,1136.748370865,6606.2828850375,1931.1573361485,1233.249812458,510.38523889870004
2024-01-12,1989.2714445576999,2132.2244093346,1017.79997748,1170.9633713346,6679.796408871,1901.7861219105002,1230.06860056,480.3022509395
2024-01-15,1985.8724331189,2156.8658220295,1008.1439264116001,1156.1068579728,6763.244192681999,1901.2966016732,1230.0155803617,475.174468901
2024-01-16,1999.4684788741001,2177.6477363505,1026.4121311356,1171.4135687092,6810.928640574,1923.814532589,1293.7458587183,462.52593987269995
2024-01-17,1937.436520116,2122.724105645,1013.6243878288001,1137.1985682396,6783.112712636999,1894.443318351,1284.679404809,451.24481938799994
2024-01-18,1962.0793530473002,2191.6013073946,1030.84869514,1202.4771875566,6769.2047486685,1902.2756421478,1356.0976119191,457.39815783420005
2024-01-19,1959.5300944681999,2223.3679478567,1018.0609518332,1174.1147529568,6606.2828850375,1877.3101100455,1329.2163713809998,449.8774108444
2024-01-22,1903.446405728,2210.6019147737998,1002.141516288,1167.3617923378,6548.664177168001,1843.5332136718,1326.565361466,430.733691234
2024-01-23,1912.7936871847,2199.0234196521,979.1757732064001,1181.768108325,6679.796408871,1824.9314446544,1325.4519373017,440.98925531099997
2024-01-24,1882.2025842355,2196.94522822,976.5660296744,1170.0629765853998,6876.494756425501,1846.9598553328997,1336.7452395396,433.12665618529996
2024-01-25,1894.948877131,2175.8664294087002,978.1318757935999,1177.266134579,6977.824208196,1880.7367517066,1347.8264609843002,443.0403681264
2024-01-26,1866.0572799012,1958.2500980187997,999.5317727559999,1175.9155424552,7112.93014389,1853.3236184178,1312.249907925,432.7848040494
2024-01-29,1797.2272982655,1762.3063344207999,1010.7536699435999,1102.0831730208001,7083.1273639575,1803.8820744505,1281.498192911,421.5036835647
2024-01-30,1787.8800168088,1687.7883273555,1002.141516288,1080.47369904,7104.982735907999,1684.4391365493,1216.0182480105,407.14589385690005
2024-01-31,1736.0450923670999,1609.1139374260001,994.5732600452001,1048.959882818,7375.194607296,1724.0902757705999,1207.5880364808,382.5325400721
2024-02-01,1759.8381724387,1656.615455874,1016.7560800672001,1112.8879100112,7212.272743665,1699.1247436683002,1249.1558719480001,383.2162443439
2024-02-02,1699.5057194,1490.9539102866001,1021.714592778,1081.3740937892,7355.326087341001,1668.2849687184,1226.887388662,366.1236375489
2024-02-05,1688.4589322239,1431.8738967169,1061.3826944644,1072.8203436718,7575.8666588415,1682.9705758374002,1277.5216780384999,339.11731881279997
2024-02-06,1821.0203783370998,1551.2214618175,1061.1217201112,1130.8958049952,7498.379431017001,1774.5108602125,1330.80697733,363.7306725976
2024-02-07,1853.3109870056999,1640.2868089075,1077.8240787159998,1152.9554763506,7667.261850634501,1803.3925542132001,1320.7861598513,372.618828131
2024-02-08,1884.7518428146,1577.0504124735999,1074.4314121244,1169.6127792108,7563.9455468685,1838.1484910615,1327.095563449,389.3695827901
2024-02-19,1876.2543142175998,1485.9068739514998,1069.4728994135999,1170.51317396,7909.6577940855,1852.3445779432,1370.572126055,392.4462520132
2024-02-20,1837.1656826714002,1531.0333164771,1072.3436172988002,1154.7562658489999,7899.7235341079995,1873.3939481471002,1352.545258633,394.1555126927
2024-02-21,1867.7567856205999,1595.4572508722001,1088.7850015504,1169.1625818362,7863.960198189,1926.2621337755002,1381.176165715,403.0436682261
2024-02-22,1874.5548084981997,1606.4419770133,1087.7411041376,1180.8677135758,8112.3166976265,1924.7935730636002,1394.6963162815,416.03404939029997
2024-02-23,1906.8454171668002,1590.7070990273999,1090.6118220228,1184.4692925726,7917.6052020675,1926.2621337755002,1387.3265087178,419.4525707493
2024-02-26,1971.426634504,1622.4737394894998,1089.3069502568,1167.8119897124,7669.24870263,1917.9402897413997,1370.7311866498999,419.7944228852
2024-02-27,1996.0694674352999,1632.2709276694,1092.6996168484,1184.4692925726,7665.274998639,1899.8280409613,1422.001718406,437.9125860879
2024-02-28,1922.1409686414001,1573.7846830803,1096.8752064996002,1170.51317396,7748.72278245,1860.17690174,1386.1070441569,415.6921972544
2024-02-29,1988.421691698,1617.4267031544,1129.7579750028,1193.02304269,7669.24870263,1877.3101100455,1506.0917529098,433.12665618529996
2024-03-01,2032.6088404024001,1633.4584656306,1132.1067441816,1205.6285691788,7625.537958729,1862.6245029264999,1548.9850933344999,448.1681501649
2024-03-04,1975.6753988025,1781.3069418,1147.5042310203999,1242.544753896,7746.735930454501,1854.7921791297001,1549.0911337311002,441.33110744690003
2024-03-05,2004.5669960323,1728.7583870169,1203.8746913116001,1217.783898293,7857.9996422025,1860.17690174,1543.5240129095998,433.46850832120003
2024-03-06,2030.0595818233003,1743.6026115319,1182.7357687024,1235.791793277,7832.170566261,1840.596092248,1542.88777053,430.733691234
2024-03-07,1986.7221859785998,1569.3314157257998,1166.555358804,1202.026990182,7965.289649959501,1821.5048029933002,1544.3193158841,417.05960579799995
2024-03-08,1975.6753988025,1539.0491977152003,1167.0773075104,1220.034885166,7897.7366821125,1827.8685660782,1600.5207260820998,420.4781271570001
2024-03-11,2016.4635360681,1626.0363533731,1181.1699225831999,1245.6961355182,7689.117222585,1863.6035434011,1610.1704021726998,430.733691234
2024-03-12,2036.0078518412,1698.179284516,1160.8139230335998,1261.0028462546002,7387.115719269001,1919.4088504533001,1582.1757374703,438.2544382238
2024-03-13,2067.4487076501,1684.8194824525,1145.6774105480001,1239.8435696484,7365.2603473185,1906.6813242835,1550.840800275,445.0914809418
2024-03-14,2047.904391877,1588.6289075953,1145.1554618416,1201.5767928074001,7434.800167161,1893.9537981137,1536.4193063373998,434.15221259299994
2024-03-15,2070.8477190889002,1523.3143197293,1139.1530517180001,1193.9234374392,7412.9447952105,1907.6603647581,1532.4427914649,438.93814249559995
2024-03-18,2086.9930234231997,1585.6600626922998,1126.8872571176,1202.4771875566,7303.667935457999,1906.1918040461999,1580.3200305298,448.51000230079995
2024-03-19,2041.9561218591,1508.4700952142998,1105.2263858019999,1184.4692925726,7416.9184992015,1885.1424338422999,1564.5200114364,447.1425937572
2024-03-20,2026.6605703845,1494.2196396799,1111.2287959256,1186.2700820710002,7448.7081311295005,1920.3878909279,1570.458273646,451.9285236598
2024-03-21,2006.2665017517,1485.0162204806,1088.7850015504,1173.6645555822,7484.4714670485,1897.8699600121001,1596.4381708130002,460.1329749214
2024-03-22,1984.1729273995002,1422.3735930272999,1106.7922319212,1148.9036999792,7538.116470927,1862.1349826892,1656.9342170732998,449.19370657260004
2024-03-25,1963.7788587666998,1451.7651575669997,1103.6605396828,1142.6009367348,7651.367034670499,1848.9179362821003,1679.679882144,431.7592476417001
2024-03-26,1986.7221859785998,1409.0137909638001,1121.6677700536,1146.2025157316,7555.9981388865,1857.2397803162,1648.2919247504,420.4781271570001
2024-03-27,1945.9340487129998,1382.8879558173999,1116.970231696,1108.8361336398,7716.933150522001,1780.8746232974001,1635.9382185465,397.23218191579997
2024-03-28,1939.1360258354,1396.2477578809,1120.884846994,1111.987515262,7677.196110612,1778.9165423482,1626.0764616626998,412.2736758954
2024-03-29,1940.8355315548001,1371.0125762054,1128.9750519432,1119.6408706302,7766.604450409501,1781.853663772,1620.2972600480002,408.5133024005
2024-04-01,2033.4184466680001,1403.304062576,1169.165102336,1134.0472642026,7625.537958729,1787.7279066196002,1635.29716812,436.8870296802
2024-04-02,2042.8165991526,1380.424105034,1149.3310514928,1136.748448635,7758.6570424275,1750.5243685847997,1585.3887480540002,421.1618314288
2024-04-03,2038.5447116596,1387.7574247589998,1151.9407950247999,1140.8002252836,7865.947050184501,1729.9645186182001,1580.5040941752,400.30885113889997
2024-04-08,2076.9916990966,1352.557490079,1171.774845868,1087.6769314464,7863.960198189,1705.4885067532,1593.7776101502,389.3695827901
2024-04-09,2110.312421542,1376.3174459880001,1152.201769378,1101.6330510137998,7885.8155701395,1706.4675472278,1587.8841690573001,396.548477644
2024-04-10,2153.0312964719997,1337.010852262,1158.2041795016,1080.0235755545998,7973.2370579415,1685.4181770239,1546.5238932792,385.9510614311
2024-04-11,2218.8183638642,1284.79761582,1170.7309484552,1071.9200222574,7947.407982,1670.7325699049002,1543.8160960203,387.3184699747
2024-04-12,2172.6819789398,1258.1043320210001,1167.86023057,1049.4101519874,7893.762978121499,1678.5648937017,1539.7278531,382.87439220799996
2024-04-15,2194.0414164048,1243.144359782,1185.3455122344,1061.1152845278,8156.0274415275,1705.4885067532,1661.9503881978,379.1140187131
2024-04-16,2155.5944289678,1208.237757891,1188.2162301196001,1046.2587701496,8285.172821235,1672.6906508541,1640.7658567017,367.8328982284
2024-04-17,2186.3520189174,1265.730984535,1182.4747943492002,1078.222785933,8324.909861145,1705.9780269905002,1649.8980356925,380.1395751207999
2024-04-18,2177.8082439314,1273.944302627,1209.3551527288,1071.9200222574,8217.619853388,1708.425628177,1620.5370183558002,377.4047580336
2024-04-19,2196.6045489006,1237.8643695800001,1200.48202472,1036.8046246362,8322.9230091495,1683.9496163119998,1584.7516192872,371.59327172329995
2024-04-22,2088.9529840769997,1234.93104169,1193.95766589,1051.2109416090002,8007.013541865,1743.1815650253,1581.7783517088,378.77216657720004
2024-04-23,2094.9336265672,1250.4776795070002,1176.2114098724,1030.5018609606,7927.539462045,1732.4121198047,1608.0068192754002,380.1395751207999
2024-04-24,2114.584309035,1230.824382644,1181.6918712896002,985.0319230151999,7907.67094209,1717.7265126857,1619.36894895,389.711434926
2024-04-25,2271.7897687774,1220.26440224,1167.86023057,956.669486475,7939.460574018,1766.6785364157001,1626.4835535125999,392.1043998773
2024-04-26,2248.7215763152,1258.984330388,1284.7767408035998,976.0279749072,7857.9996422025,1778.9165423482,1665.3484082874002,401.6762596825
2024-04-29,2247.012821318,1307.384240573,1273.554843616,1012.4939647445999,7748.72278245,1782.8327042466,1714.93826397,404.0692246338
2024-04-30,2238.469046332,1280.984289563,1300.4352019956,976.928369718,7913.6314980765,1774.5108602125,1693.70063841,397.9158861876
2024-05-06,2242.740933825,1342.877508042,1318.9643810728,991.3346866908,7857.9996422025,1818.0781613322001,1692.5856630681,402.0181118184
2024-05-07,2265.8091262872,1339.064181785,1330.4472526135999,1007.5417932851999,7933.5000180315,1826.4000053663,1683.6127662690003,403.72737249790003
2024-05-08,2214.5464763712002,1311.4908996190002,1302.5229968212,1003.940214042,8175.8959614825,1804.8611149250999,1660.8354128559,395.86477337220003
2024-05-09,2242.740933825,1330.8508636929998,1305.6546890596,1025.9998869066,8116.2904016175,1843.0436934344998,1667.3128886516997,404.0692246338
2024-05-10,2221.38149636,1315.597558665,1324.44484249,1016.9959387986,8140.1326255634995,1847.4493755702001,1581.9376339004998,396.89032977989996
2024-05-13,2235.9059138362004,1354.9041523909998,1349.7593547504,1030.0516635551999,8102.382437649,1825.9104851289999,1548.2229033240003,389.711434926
2024-05-14,2422.160208531,1382.770767346,1334.1008935584,1016.0955439877999,8001.052985878501,1823.4628839425,1546.630081407,392.78810414910004
2024-05-15,2367.4800486206,1326.450871858,1319.2253554259999,1002.1394244204001,7981.184465923499,1794.5811899418,1539.9933234195,391.0788434696
2024-05-16,2349.53812115,1337.010852262,1312.4400222428,1001.689227015,7867.93390218,1780.8746232974001,1549.3909727298,392.78810414910004
2024-05-17,2358.9362736345997,1317.06422261,1248.5013057088001,985.9323178259999,7925.5526100495,1858.2188207908002,1545.03725949,404.4110767697
2024-05-20,2340.994346164,1311.1975668300001,1245.1086391172,983.2311333936,8132.1852175815,1874.3729886216997,1543.9753782120001,409.88071094410003
2024-05-21,2314.5086437074,1282.157620719,1233.6257675764002,965.673434583,8338.8178251135,1912.0660468938001,1570.5224101620001,407.14589385690005
2024-05-22,2310.2367562144,1294.1842650679998,1216.140485912,1053.4619286359998,8293.120229217,1885.6319540796003,1556.5055772924002,409.88071094410003
2024-05-23,2298.2754712339997,1269.8376435809998,1209.0941783756,1030.0516635551999,8344.7783811,1885.6319540796003,1556.5055772924002,398.2577383235
2024-05-24,2223.9446288558,1253.997672975,1193.6966915368,1024.6492946904,8207.6855934105,1859.1978612653998,1523.79963393,383.8999486157
2024-05-27,2258.9741062984,1244.317690938,1239.1062289935999,1004.3904114473999,8344.7783811,1860.17690174,1614.05954256,380.48142725670004
2024-05-28,2221.38149636,1239.6243663139999,1235.713562402,989.5338970692,8523.595060695,1842.5541731972,1619.2627608222,379.79772298489996
2024-05-29,2244.4496888222,1239.9176991030001,1223.969716508,1035.45403242,8632.8719204475,1838.1484910615,1585.919688693,377.0629058977
2024-05-30,2255.556596304,1230.237717066,1222.1428960356,1059.7646923116001,8561.345248609501,1808.7772768235,1592.2909763609998,375.69549735410004
2024-05-31,2218.8183638642,1235.2243744789998,1206.7454091968,1035.9042298254,8410.3444969515,1803.8820744505,1557.5143645065002,384.5836528875
2024-06-03,2219.6727413628,1231.9977138,1205.4405374307998,1039.0556116632,8611.016548497,1823.4628839425,1639.9694457432001,373.6443845387
