date,洋河股份,苏泊尔,涪陵榨菜,海大集团,重庆啤酒,中国建筑,中国中冶,中国铁建,中国交建,绿地控股
2018-01-02,90.219348,28.74789573,11.12879001,20.58518952,16.50944064,4.76494086,4.06515672,9.03907046,10.54108104,5.7018012
2018-01-03,89.63603325,29.0232993,11.12879001,20.5491384,16.56428928,4.77011452,4.06515672,9.0707587,10.66924008,5.8976646
2018-01-04,94.108113,29.19984005,11.12879001,20.38690836,16.54861824,4.74941988,4.04842768,9.07868076,10.52506116,5.9702066
2018-01-05,95.64806394,29.03036093,11.12879001,20.15257608,17.41052544,4.90980334,4.08188576,9.21335578,10.813419,6.3982044
2018-01-08,98.24575896,28.66315617,11.12879001,19.9182438,17.0814336,4.92532432,3.94805344,9.20543372,10.82943888,6.9712862
2018-01-09,102.00230595,28.69140269,11.12879001,20.66630454,17.91199872,4.8891087,3.8476792,9.1499793,10.78938918,7.0148114
2018-01-10,108.0298917,28.15471881,11.12879001,20.0984994,18.021696,4.97188726,3.86440824,9.15790136,10.79739912,7.0220656
2018-01-11,105.6188574,27.98523969,11.12879001,19.94528214,17.77879488,4.95636628,3.82258564,9.16582342,10.72530966,6.8407106
2018-01-12,106.53660594,28.22533511,11.12879001,20.06244828,17.48104512,4.90980334,3.77239852,9.0707587,10.62919038,6.673864
2018-01-15,105.00443253,29.36225754,11.12879001,19.72897542,17.14411776,4.93049798,3.67202428,8.9123175,10.38088224,6.6811182
2018-01-16,104.0633514,29.97661935,11.12879001,20.08948662,18.35862336,4.92532432,3.74730496,9.0707587,10.54909098,7.3485046
2018-01-17,100.30680441,29.50349014,11.12879001,19.62082206,17.77095936,5.03397118,3.764034,9.21335578,10.8935184,7.0075572
2018-01-18,102.06452619,30.365009,11.12879001,19.65687318,17.72394624,5.3547381,3.83095016,9.506472,11.59839312,6.9785404
2018-01-19,101.10011247,29.70121578,11.12879001,19.70193708,17.44186752,5.3547381,3.78912756,9.4272514,11.55834342,6.8697274
2018-01-22,104.1411267,31.777335,11.12879001,20.17961442,17.92766976,5.41164836,3.78076304,9.44309552,11.56635336,6.9785404
2018-01-23,105.99217884,32.9071958,11.12879001,20.4139467,17.63775552,5.46338496,3.81422112,9.52231612,11.59038318,7.1381328
2018-01-24,103.71336255,32.66710038,11.12879001,20.1886272,17.48888064,5.41164836,3.87277276,9.61738084,11.4942639,6.964032
2018-01-25,101.69120475,32.05273857,11.12879001,20.2336911,17.52805824,5.36508542,3.85604372,9.56192642,11.614413,6.7754228
2018-01-26,102.61673082,32.36345029,11.12879001,20.81050902,18.10788672,5.52029522,3.85604372,9.63322496,11.72655216,6.8479648
2018-01-29,99.37350081,30.90169288,11.12879001,20.9096496,17.56723584,5.432343,3.8058566,9.506472,11.7345621,6.9059984
2018-01-30,97.21134747,30.0119275,11.12879001,20.5491384,17.6690976,5.25643856,3.78076304,9.33218668,11.36610486,6.6158304
2018-01-31,101.06900235,30.7887068,11.12879001,20.22467832,18.08438016,5.23574392,3.74730496,9.3084205,11.3741148,6.7028808
2018-02-01,100.88234163,30.97937081,11.12879001,19.9182438,17.66126208,5.26678588,3.79749208,9.44309552,11.52630366,6.4852548
2018-02-02,100.29124935,31.17709645,11.12879001,19.86416712,16.82286144,5.24091758,3.75566948,9.34010874,11.4542142,6.3619334
2018-02-05,94.80031317,31.2124046,11.12879001,19.99034604,17.20680192,5.37543274,3.764034,9.48270582,11.83869132,6.4780006
2018-02-06,94.70698281,29.658846,11.12879001,19.31438754,16.454592,5.27195954,3.75566948,9.34010874,11.83068138,6.0354944
2018-02-07,92.49816429,29.17865516,11.12879001,18.8367102,15.87476352,5.15813902,3.764034,9.28465432,11.8547112,5.7090554
2018-02-08,97.21134747,29.58116807,11.12879001,19.08005526,16.062816,4.88393504,3.73057592,8.84894102,10.95759792,5.7961058
2018-02-09,95.70250665,28.50780031,11.12879001,18.21482838,15.09904704,4.5786891,3.43781772,8.06465708,10.27675302,5.3898706
2018-02-12,97.69355433,29.38344243,11.12879001,19.1070936,15.66320448,4.57351544,3.44618224,8.13595562,10.14058404,5.4333958
2018-02-13,95.8969449,29.9413112,11.12879001,19.377477,15.97662528,4.656294,3.44618224,8.17556592,10.06048464,5.4479042
2018-02-14,97.0635744,30.49211834,11.12879001,19.48563036,16.17251328,4.64594668,3.43781772,8.18348798,9.98038524,5.4624126
2018-02-22,102.1189689,30.81695332,11.12879001,20.0083716,16.39190784,4.71837792,3.48800484,8.31024094,10.1726238,5.5784798
2018-02-23,101.7300924,30.46387182,11.12879001,20.07146106,16.44675648,4.82185112,3.5130984,8.4369939,10.813419,5.6437676
2018-02-26,100.15903134,31.9185676,11.12879001,20.3238189,17.0814336,4.83219844,3.53819196,8.5162145,11.22192594,5.6074966
2018-02-27,98.93795913,30.81695332,11.12879001,19.89120546,17.07359808,4.78046184,3.49636936,8.42114978,11.22993588,5.4986836
2018-02-28,91.76707647,30.99349407,11.12879001,20.1435633,17.06576256,4.71320426,3.47964032,8.33400712,11.03769732,5.5567172
2018-03-01,94.32588384,31.25477438,11.12879001,20.4590106,17.05009152,4.7080306,3.4712758,8.32608506,10.94958798,5.5059378
2018-03-02,93.0970341,30.91581614,11.12879001,20.3688828,17.0030784,4.66146766,3.46291128,8.23102034,10.88550846,5.4551584
2018-03-05,90.94265829,30.03311239,11.12879001,19.35945144,16.86987456,4.67698864,3.45454676,8.2389424,10.92555816,5.4696668
2018-03-06,89.441595,31.38188372,11.12879001,20.4590106,17.1206112,4.71320426,3.47964032,8.33400712,11.10177684,5.6872928
2018-03-07,88.1194149,30.7180905,11.12879001,20.13455052,16.7680128,4.66664132,3.45454676,8.27063064,10.92555816,5.5639714
2018-03-08,90.85710546,30.8593231,11.12879001,20.1886272,16.75234176,4.67181498,3.45454676,8.29439682,10.88550846,5.622005
2018-03-09,91.58041575,31.80558152,11.12879001,20.82853458,17.01091392,4.66664132,3.43781772,8.34192918,10.90152834,5.6292592
2018-03-12,89.80713891,31.6361024,11.12879001,20.8645857,17.79446592,4.67181498,3.44618224,8.37361742,11.04570726,5.5929882
2018-03-13,87.2638866,30.47799508,11.12879001,20.88261126,17.30082816,4.62525204,3.42108868,8.26270858,10.87749852,5.6002424
2018-03-14,87.9638643,30.67572072,11.12879001,20.64827898,17.06576256,4.59938374,3.41272416,8.17556592,10.51705122,5.6727844
2018-03-15,89.0527185,30.67572072,11.12879001,20.4590106,17.01874944,4.6045574,3.41272416,8.19141004,10.48501146,5.6002424
2018-03-16,87.91719912,29.8706949,11.12879001,20.79248346,16.4937696,4.58386276,3.40435964,8.12803356,10.36486236,5.549463
2018-03-19,87.75387099,29.8000786,11.12879001,20.65729176,17.06576256,4.57351544,3.39599512,8.1597218,10.38889218,5.4116332
2018-03-20,87.4194372,29.4469971,11.12879001,20.9096496,16.98740736,4.6045574,3.37090156,8.14387768,10.32481266,5.3535996
2018-03-21,88.5860667,29.07979234,11.12879001,20.5491384,16.57996032,4.60973106,3.36253704,8.04881296,10.32481266,5.368108
2018-03-22,86.38502571,28.64197128,11.12879001,21.24312246,16.5329472,4.6045574,3.29562088,7.97751442,10.30879278,5.3390912
2018-03-23,83.41400925,27.0460429,11.12879001,20.73840678,15.7493952,4.59421008,3.10323692,7.6051776,10.30879278,5.331837
2018-03-26,81.74961783,27.540357,11.12879001,21.4954803,16.46242752,4.51660518,3.16178856,7.59725554,10.22869338,5.259295
2018-03-27,83.35956654,27.72395938,11.12879001,22.2615666,16.50944064,4.53212616,3.1785176,7.6843982,10.32481266,5.3100744
2018-03-28,78.1641765,26.88362541,11.12879001,21.63968478,16.36056576,4.48038956,3.11160144,7.61309966,10.24471326,5.2810576
2018-03-29,83.88066105,27.60391167,12.24365985,21.29719914,16.61913792,4.53729982,3.15342404,7.71608644,10.34083254,5.4479042
2018-03-30,83.98954647,27.60391167,12.8077309,21.79290204,16.91688768,4.48038956,3.1785176,7.74777468,10.2927729,5.3753622
2018-04-02,81.664065,30.365009,13.36516582,22.4418222,17.07359808,4.47004224,3.21197568,7.82699528,10.36486236,5.3100744
2018-04-03,81.01853001,30.58391953,14.45349114,22.91949954,17.14411776,4.43900028,3.20361116,7.77946292,10.55710092,5.2375324
2018-04-04,86.67279432,30.59098116,13.935873,22.3066305,17.3948544,4.40278466,3.1785176,7.73985262,10.43695182,5.2085156
2018-04-09,85.44394458,31.5654861,14.16813755,22.33366884,17.32433472,4.38209002,3.19524664,7.81115116,10.58914068,5.2157698
2018-04-10,87.32610684,31.89738271,14.76538925,22.96456344,17.92766976,4.4752159,3.22870472,7.97751442,10.70127984,5.3100744
2018-04-11,85.65393789,32.06686183,15.4621829,23.9289309,18.28026816,4.5010842,3.22870472,7.95374824,10.64521026,5.331837
2018-04-12,85.32728163,32.03861531,15.263099,23.71262418,18.66420864,4.44417394,3.19524664,7.8824497,10.62118044,5.2447866
2018-04-13,84.05954424,31.8479513,14.4667634,23.50533024,18.4526496,4.43382662,3.136695,7.89037176,10.68525996,5.223024
2018-04-16,85.41283446,31.69259544,14.44685501,22.88344842,19.24403712,4.38209002,3.12833048,7.77946292,10.6532202,5.114211
2018-04-17,82.60514613,31.84088967,14.23449885,21.96414486,19.04814912,4.25274852,3.02795624,7.77154086,10.38088224,5.0924484
2018-04-18,83.86510599,31.3536372,14.83175055,22.24354104,18.81308352,4.19583826,3.01959172,7.85076146,10.70127984,5.1359736
2018-04-19,85.30394904,31.53723958,15.1967377,21.93710652,19.18135296,4.2424012,3.17015308,7.83491734,10.64521026,5.150482
2018-04-20,87.108336,31.24065112,14.91138411,21.8109276,18.75039936,4.23722754,3.0530498,7.6051776,10.62919038,5.1432278
2018-04-23,86.32280547,32.2010328,14.2676795,21.630672,18.9227808,4.24757486,3.06977884,7.65270996,10.5330711,5.1214652
2018-04-24,88.91272296,34.27009039,14.61275826,22.16242602,19.62014208,4.34070074,3.11996596,7.83491734,10.67725002,5.2520408
2018-04-25,87.886089,33.92407052,14.50658018,21.630672,19.43992512,4.34070074,3.11160144,7.83491734,10.60516056,5.2085156
2018-04-26,86.13614475,33.33795523,14.36722145,21.61264644,19.0794912,4.32517976,3.06977884,7.7636188,10.60516056,5.2085156
2018-04-27,87.23277648,34.39719973,14.7985699,22.2615666,19.03247808,4.34070074,3.08650788,7.85076146,10.68525996,5.223024
2018-05-02,90.25045812,36.8617086,15.90016748,22.02723432,20.30966784,4.34070074,3.11996596,7.81115116,10.6131705,5.2085156
2018-05-03,94.89364353,36.24734679,15.77408101,21.6757359,21.13239744,4.29931146,3.10323692,7.86660558,10.4930214,5.2520408
2018-05-04,96.44914953,35.8024641,15.926712,22.0362471,21.37529856,4.28379048,3.08650788,7.81115116,10.2927729,5.2520408
2018-05-07,101.87008794,35.8730804,16.11252364,22.3516944,22.94240256,4.33035342,3.10323692,7.85076146,10.412922,5.3173286
2018-05-08,102.29007456,36.04962115,16.6566863,22.29761772,22.6054752,4.39243734,3.136695,7.89829382,10.412922,5.331837
2018-05-09,101.5745418,35.56943031,16.47087466,22.91048676,22.52712,4.38726368,3.11160144,7.8428394,10.30879278,5.3100744
2018-05-10,101.11566753,35.40701282,16.54387209,23.0276529,22.18235712,4.38209002,3.11996596,7.83491734,10.412922,5.3173286
2018-05-11,101.10789,34.96213013,16.87567859,22.73924394,21.92378496,4.41313198,3.11160144,7.81907322,10.3328226,5.2665492
2018-05-14,102.663396,35.61886172,17.253938,22.59503946,22.0178112,4.42865296,3.136695,7.74777468,10.40491206,5.2375324
2018-05-15,103.441149,34.96919176,17.5857445,22.53195,22.90322496,4.41313198,3.1785176,7.7240085,10.412922,5.3100744
2018-05-16,102.0411936,36.85464697,17.79146453,22.58602668,23.71028352,4.34070074,3.16178856,7.66063202,10.31680272,5.2665492
2018-05-17,101.6523171,35.45644423,16.82258955,22.4868861,23.08344192,4.3458744,3.18688212,7.65270996,10.32481266,5.2375324
2018-05-18,100.72679103,35.63298498,16.78277277,22.65812892,23.43604032,4.39243734,3.2203402,7.73193056,10.38889218,5.2738034
2018-05-21,100.330137,36.04962115,16.91549537,22.53195,23.49088896,4.41830564,3.22870472,7.78738498,10.42093194,5.295566
2018-05-22,100.57901796,36.00018974,17.00176506,22.2615666,23.86699392,4.38726368,3.23706924,7.7240085,10.3728723,5.2012614
2018-05-23,98.93795913,35.43525934,16.8557702,22.1714388,23.9375136,4.3200061,3.1785176,7.61309966,10.31680272,5.1214652
2018-05-24,97.996878,35.54985204,16.82922568,21.92809374,23.88266496,4.28896414,3.136695,7.62102172,10.26874308,5.0997026
2018-05-25,100.330137,34.65429954,16.78277277,21.25213524,24.10205952,4.29931146,3.11996596,7.54180112,10.31680272,5.1214652
2018-05-28,106.04662155,35.11998684,16.86240633,21.59462088,26.22548544,4.27861682,3.06977884,7.50219082,10.16461386,5.0997026
2018-05-29,105.60330234,34.89788982,16.9884928,21.66672312,25.3870848,4.29931146,3.08650788,7.43881434,10.2126735,5.0199064
2018-05-30,108.06877935,36.0370326,17.253938,21.87401706,24.42331584,4.20618558,3.0112272,7.17738636,9.78814668,4.8095346
2018-05-31,111.74755104,37.02572256,18.4484414,22.1714388,25.68483456,4.25792218,3.07814336,7.26452902,9.82018644,4.8530598
2018-06-01,108.71431434,38.68070358,17.66537806,21.9010554,24.45465792,4.23205388,3.08650788,7.26452902,9.7721268,4.8530598
2018-06-04,109.93538655,39.41863884,18.07018199,21.9010554,24.1334016,4.29931146,3.06977884,7.30413932,9.76411686,4.932856
2018-06-05,110.69758449,39.87716172,18.16972394,22.07229822,24.58002624,4.2941378,3.06977884,7.31206138,9.74809698,4.9183476
2018-06-06,111.996432,39.6908868,18.64088917,21.42337806,25.64565696,4.28379048,3.04468528,7.26452902,9.70804728,4.860314
2018-06-07,113.45860764,38.7953343,18.6475253,21.48646752,24.63487488,4.27861682,3.02795624,7.27245108,9.6519777,4.8893308
2018-06-08,110.2853754,38.9028006,18.48162205,21.51350586,24.7602432,4.20618558,2.97776912,7.08232164,9.44371926,4.7805178
2018-06-11,109.2742965,37.74216456,17.8511897,20.35987002,22.8405408,4.21135924,2.9694046,7.13777606,9.3315801,4.824043
2018-06-12,116.2740735,40.120752,18.09672651,20.9547135,23.33417856,4.22170656,2.97776912,7.2882952,9.4116795,4.8385514
2018-06-13,114.41524383,39.40431,17.8164828,21.25213524,22.95023808,4.2165329,2.94431104,7.21699666,9.37963974,4.9110934
2018-06-14,111.3742296,39.39714558,17.182563,20.5942023,23.31850752,4.20618558,2.94431104,7.21699666,9.37963974,4.9183476
2018-06-15,111.218679,38.17202976,16.85559384,20.60321508,22.16668608,4.27861682,2.9694046,7.08232164,9.45973914,4.9618728
2018-06-19,107.4854646,38.68070358,15.681174,20.1886272,20.67010176,4.3200061,2.78538516,6.78128336,9.58789818,4.9908896
2018-06-20,113.56749306,37.7564934,16.5820074,20.47703616,21.06971328,4.30965878,2.77702064,6.74959512,9.65998764,5.0199064
2018-06-21,111.21090147,37.98575484,16.6821,19.8731799,21.24209472,4.27344316,2.7602916,6.76543924,9.66799758,5.1214652
2018-06-22,110.466423,37.88545296,16.848921,20.1435633,22.00997568,4.20101192,2.77702064,6.80504954,9.75610692,5.2012614
2018-06-25,112.050171,37.613205,17.53622352,19.6027965,22.62114624,4.15444898,2.75192708,6.733751,9.4517292,4.969127
2018-06-26,109.53993042,37.8281376,17.5495692,19.36846422,22.52712,4.04062846,2.75192708,6.75751718,9.31556022,4.751501
2018-06-27,102.99905118,37.254984,17.2492914,19.40451534,21.20291712,4.04062846,2.72683352,6.75751718,9.07526202,4.7297384
2018-06-28,101.5182468,35.2489464,16.87561236,18.80269754,21.59049102,3.99923918,2.75192708,6.71790688,9.04322226,4.678959
2018-06-29,104.2106184,36.896763,17.13585312,19.2403937,22.35754287,4.06626402,2.78538516,6.82881572,9.12332166,4.7442468
2018-07-02,105.29548578,36.45973338,17.24261856,18.58384946,22.09916751,3.85029029,2.718469,6.55946568,8.8509837,4.4758414
2018-07-03,99.0634374,36.81078996,17.20925436,18.6020868,22.38983979,3.79071133,2.69337544,6.59115392,8.93909304,4.497604
2018-07-04,99.63358668,35.92240188,16.83557532,18.6020868,23.08422357,3.73113237,2.6766464,6.59115392,8.9711328,4.4685872
2018-07-05,100.0136862,35.09132916,15.92139624,17.8725932,22.4463594,3.79071133,2.64318832,6.47232302,9.12332166,4.533875
2018-07-06,101.64494664,34.76176584,16.19498268,18.17350931,22.18798404,3.77581659,2.61809476,6.51985538,8.91057915,4.4903498
2018-07-09,104.55112422,35.7504558,17.72306304,18.89388424,23.02770396,3.83539555,2.65155284,6.59907598,9.2133261,4.5919086
2018-07-10,104.16310596,35.0340138,17.9499396,18.50178143,23.7382362,3.83539555,2.65991736,6.6149201,9.1969614,4.6499422
2018-07-11,102.00128994,33.71576052,18.2168532,18.22822133,23.59290006,3.74602711,2.62645928,6.46440096,8.9351262,4.5411292
2018-07-12,104.923305,35.92240188,19.53807552,18.90300291,23.92394349,3.84284292,2.75192708,6.6545304,9.13968495,4.61668545
2018-07-13,107.694864,38.1863586,19.83168048,19.3315804,23.87549811,3.82050081,2.73519804,6.67829658,9.0824085,4.6091295
2018-07-16,108.31252572,37.8281376,19.86504468,19.4227671,23.64134544,3.79071133,2.76865612,6.6941407,9.0496791,4.57134975
2018-07-17,107.694864,37.0758735,18.89081004,19.47747912,23.38297008,3.76836922,2.75156406,6.71790688,8.9351262,4.58646165
2018-07-18,104.8441176,36.60302178,19.00424832,19.65985252,24.88477686,3.73857974,2.76010929,6.66124678,8.8533027,4.5184581
2018-07-19,104.15518722,35.80777116,18.56384088,19.5139538,24.41647152,3.7981587,2.76865452,6.86359328,8.95967325,4.5033462
2018-07-20,104.73325524,36.33793824,18.850773,19.57778449,24.55373343,3.86518503,2.80283544,6.96881346,9.0660438,4.60157355
2018-07-23,102.8644326,38.0788923,18.17681616,19.57778449,24.27113538,4.14073772,2.9053782,7.4868205,9.97428465,4.69224495
2018-07-24,105.96065994,37.49857428,18.29692728,19.47747912,25.02203877,4.42373778,3.03355665,8.23954948,10.97253135,4.81314015
2018-07-25,106.28532828,38.8311564,18.43705692,19.12185099,24.82018302,4.34926408,2.98228527,7.98054596,10.9316196,4.82825205
2018-07-26,103.4583381,37.79947992,17.87653836,19.14008833,24.85247994,4.26734301,2.98228527,7.87532578,10.9316196,4.8509199
2018-07-27,106.19822214,37.3266282,18.54382236,19.36805508,25.33693374,4.27479038,2.97374004,8.0129214,10.71069615,4.8206961
2018-07-30,104.86787382,39.00310248,18.93751992,18.72062951,24.44876844,4.35671145,3.00792096,8.43380212,10.9807137,4.82825205
2018-07-31,101.6370279,38.7595122,20.2520694,19.0580203,24.28728384,4.3194746,2.98228527,8.28811264,11.1116313,4.8811437
2018-08-01,99.2218122,37.19766864,20.04521136,18.66591749,24.35995191,4.23010616,2.97374004,8.07767228,10.66160205,4.69224495
2018-08-02,94.5497556,37.0400514,19.91175456,18.74798552,23.68979082,4.1705272,2.93955912,8.43380212,10.95616665,4.64690925
2018-08-03,93.14813862,36.7176525,18.8174088,18.28293335,22.05879636,4.05136928,2.93101389,8.06957842,10.2443022,4.6091295
2018-08-06,90.13901742,35.9295663,17.40943956,17.5078464,21.12218568,4.08115876,2.87974251,8.10195386,10.473408,4.52601405
2018-08-07,92.8076328,35.95822398,17.849847,17.6902198,21.2352249,4.34926408,3.05064711,8.91133986,11.51256645,4.66202115
2018-08-08,89.83018656,34.87639656,17.0491062,17.85435586,21.0737403,4.26734301,3.04210188,8.92752758,11.1116313,4.6242414
2018-08-09,92.5700706,35.6788116,17.52287784,18.20086532,20.8315134,4.30457986,3.05064711,9.05702934,11.16890775,4.70735685
2018-08-10,92.22956478,36.83944764,17.66300748,18.50178143,20.79114225,4.3194746,3.03355665,9.08131092,11.13617835,4.7451366
2018-08-13,89.6401368,36.81078996,17.6162976,18.43795074,20.36320806,4.28223775,3.05064711,9.05702934,11.16890775,4.72246875
2018-08-14,91.3822596,35.75762022,17.27598276,18.31028936,20.71039995,4.2450009,3.05919234,8.84658898,10.97253135,4.64690925
2018-08-15,86.8685778,35.8937442,16.46856912,18.07320394,20.08868424,4.1705272,3.05064711,8.85468284,10.85797845,4.61668545
2018-08-16,82.54494576,35.13431568,16.67542716,17.48960906,19.26511278,4.12584298,2.97374004,8.54711616,10.53068445,4.5940176
2018-08-17,83.2259574,34.39638042,15.46097028,17.49872773,19.28126124,4.0215798,2.95664958,8.34476966,10.3424904,4.5486819
2018-08-20,85.918329,34.63280628,15.74122956,17.51696507,19.15207356,4.08115876,2.95664958,8.31239422,10.43249625,4.60157355
2018-08-21,89.9568864,34.8190812,16.72880988,17.325473,19.87875426,4.11839561,3.01646619,8.79802582,10.7025138,4.63179735
2018-08-22,88.46024454,34.65429954,16.76884692,17.17045561,19.58000775,4.05881665,2.9908305,8.58758546,10.3424904,4.6091295
2018-08-23,88.689888,34.40354484,16.77551976,17.47137172,20.00794194,4.05136928,2.9908305,8.6604302,10.38340215,4.60157355
2018-08-24,86.1954849,34.48951788,16.49526048,17.79052517,20.62965765,4.02902717,2.97374004,8.52283458,10.28521395,4.6242414
2018-08-27,91.2238848,37.15468212,17.4494766,17.93642389,21.16255683,4.11094824,3.02501142,8.73327494,10.473408,4.73758065
2018-08-28,89.94104892,36.25912962,17.2492914,17.73581315,21.1544826,4.12584298,3.04210188,8.8223074,10.5552315,4.75269255
2018-08-29,89.481762,36.2519652,16.92899508,18.21910266,21.04144338,4.06626402,3.02501142,8.76565038,10.4243139,4.8962556
2018-08-30,91.857384,36.23047194,16.9490136,18.00937325,20.89610724,3.99923769,3.02501142,8.44189598,10.12156695,4.81314015
2018-08-31,91.32682842,35.80060674,16.33511232,17.47137172,20.5085442,4.0215798,3.05919234,8.5794916,10.2606669,4.8660318
2018-09-03,90.1548549,35.3564127,16.46856912,18.29205202,21.30789297,3.96944821,2.93955912,8.43380212,10.1952081,4.82825205
2018-09-04,91.12094118,34.76176584,16.2817296,18.62944281,21.20292798,4.01413243,2.94810435,8.43380212,10.20339045,4.8811437
2018-09-05,91.01007882,34.03815942,15.90137772,18.34676404,20.96877531,3.92476399,2.92246866,8.1747986,9.9006435,4.79802825
2018-09-06,86.4726408,34.02383058,15.4809888,18.08232261,19.74149235,3.85773766,2.87119728,7.9724521,9.4424319,4.7904723
2018-09-07,87.36745842,34.2459276,16.13492712,18.28293335,21.10603722,3.84284292,2.9053782,8.06957842,9.59789655,4.76780445
2018-09-10,86.34594096,33.75158262,15.7479024,18.3285267,20.33091114,3.84284292,2.87119728,8.02101526,9.5242554,4.7904723
2018-09-11,85.8391416,33.87337776,15.73455672,18.21910266,21.35633835,3.81305344,2.9053782,8.12623544,9.6224436,4.70735685
2018-09-12,83.14677,33.672774,14.76032208,18.07320394,20.76691956,3.7981587,2.9053782,8.12623544,9.46697895,4.7602485
2018-09-13,82.6716456,34.80475236,14.9137974,18.15527197,20.73462264,3.85773766,2.91392343,8.19098632,9.61426125,4.7300247
2018-09-14,85.2452361,34.61847744,14.98719864,18.33764537,21.30789297,3.85029029,2.92246866,8.15861088,9.46697895,4.7300247
2018-09-17,88.6107006,33.7085961,15.10730976,17.82699985,22.05072213,3.78326396,2.87119728,7.92388894,9.0987732,4.64690925
2018-09-18,89.89353648,34.82624562,15.4809888,18.12791596,23.03577819,4.0215798,2.97374004,8.71708722,10.00701405,4.75269255
2018-09-19,93.5203194,35.81493558,15.64113696,18.55649345,22.88236782,4.00668506,2.97374004,8.87896442,9.85973175,4.84336395
2018-09-20,92.8868202,36.10151238,15.74122956,18.65679882,22.81777398,3.98434295,2.9908305,8.8223074,9.9661023,4.84336395
2018-09-21,98.8258752,36.29495172,16.36180368,19.3315804,23.05192665,4.08860613,3.02501142,8.99227846,10.0642905,4.9567032
2018-09-25,96.5294406,37.28364168,16.50193332,19.27686838,22.69666053,4.02902717,3.00792096,8.84658898,10.0806552,4.835808
2018-09-26,100.963935,38.51592192,17.4828408,19.75103922,23.90779503,4.04392191,3.03355665,8.89515214,10.0970199,4.835808
2018-09-27,101.01936618,38.73801894,17.40276672,19.70544587,23.59290006,4.05881665,3.04210188,8.95990302,10.20339045,4.835808
2018-09-28,101.359872,38.67353916,17.3827482,19.82398858,23.58482583,4.08860613,3.05064711,9.0246539,10.4570433,4.835808
2018-10-08,95.7771603,37.6848492,16.4485506,19.36805508,22.81777398,3.96944821,2.99937573,8.71708722,10.20339045,4.7300247
2018-10-09,95.816754,37.30513494,16.50193332,19.2403937,22.65628938,3.93965873,2.98228527,8.83849512,10.1133846,4.684689
2018-10-10,89.877699,36.538542,15.73455672,19.46836045,22.43828517,3.99179032,3.01646619,9.19462496,10.4897727,4.7149128
2018-10-11,87.898014,35.57850972,15.2140752,18.5109001,21.46130334,3.7981587,2.8199259,8.91133986,10.0479258,4.4277867
2018-10-12,91.35850338,35.8579221,16.1149086,19.28598705,21.85694061,3.84284292,2.84556159,9.307939,10.49795505,4.4428986
2018-10-15,88.90369398,36.180321,15.58775424,19.10361365,22.607844,3.79071133,2.85410682,8.97609074,10.26884925,4.39000695
2018-10-16,89.94896766,34.8907254,15.180711,18.45618808,21.96997983,3.75347448,2.84556159,8.65233634,10.2933963,4.14821655
2018-10-17,89.45008704,35.1414801,14.88710604,18.62032414,21.56626833,3.80560607,2.85410682,8.80611968,10.54704915,4.14821655
2018-10-18,86.71812174,34.89788982,13.89285288,18.07320394,20.87995878,3.69389552,2.74301883,8.2557372,9.7697259,4.080213
2018-10-19,91.8177903,36.54570642,14.6468838,18.40147606,21.53397141,3.77581659,2.76865452,8.3771451,9.8351847,4.231332
2018-10-22,96.28395966,37.5415608,16.1149086,19.2403937,22.89851628,3.92476399,2.86265205,8.7008995,10.146114,4.3975629
2018-10-23,87.0269526,36.9325851,15.4809888,19.17656301,22.59976977,3.85029029,2.77719975,8.62805476,10.2115728,4.382451
2018-10-24,82.5528645,35.62149624,14.8137048,19.07625764,22.1233902,3.91731662,2.78574498,8.3771451,10.00701405,4.37489505
2018-10-25,80.1376488,35.3205906,14.00629116,18.83005355,21.71160447,3.93221136,2.74301883,8.3771451,9.7860906,4.5486819
2018-10-26,76.019904,34.496163,13.38571704,18.29205202,21.05759184,3.96200084,2.7344736,8.2557372,9.72881415,4.61668545
2018-10-29,68.4179136,33.7585092,12.7117602,17.71757581,20.16942654,3.86518503,2.69174745,8.15861088,9.71244945,4.55623785
2018-10-30,67.1509152,32.471231,13.21889604,17.40754103,21.18677952,3.90986925,2.66611176,8.23954948,9.7206318,4.60157355
2018-10-31,69.99374286,35.1614978,13.4791368,18.31028936,22.37369133,4.00668506,2.70883791,8.903246,10.20339045,4.66202115
2018-11-01,74.62620576,34.640801,13.46579112,18.72062951,22.38176556,3.98434295,2.69174745,9.00037232,10.2933963,4.6695771
2018-11-02,79.72587432,36.0582534,14.8137048,18.9668336,22.55132439,4.05136928,2.7344736,9.12178022,10.4897727,4.7451366
2018-11-05,77.33441484,36.4849355,14.60017392,19.25863104,22.74510591,4.03647454,2.72592837,9.03274776,10.3752198,4.64690925
2018-11-06,75.6635607,36.448776,15.07394556,19.28598705,22.0426479,4.01413243,2.74301883,8.99227846,10.2933963,4.7602485
2018-11-07,75.56061708,36.2824423,15.20072952,19.23127503,22.43021094,3.99923769,2.71738314,8.92752758,10.17066105,4.67713305
2018-11-08,75.3072174,36.2245871,15.05392704,19.00330828,22.09916751,3.99923769,2.70029268,8.83040126,10.0806552,4.6544652
2018-11-09,75.18051756,35.3856867,14.847069,19.3315804,22.27680057,3.93965873,2.68320222,8.61186704,9.85973175,4.5940176
2018-11-12,73.93727538,36.0582534,15.18738384,19.28598705,22.2848748,3.99179032,2.70883791,8.78993196,9.982467,4.63179735
